ACSSF,2010e1,al,000,0114,0000001,1382634,775054,248460,117122,90166,17125,4642,5543,951,9452,5574,46879,26956,1660,12045,13251,6419,6832,61862,24728,22929,3447,10092,3459,5931,1799,32214,1244,23186,7784,4920,2592,701,1627,47930,11733,3147,8586,7028,6042,498,488,20799,6316,10382,0,6263,3949,170,136,3965,8370,3511,1864,2995,21546,17248,6430,1139,4205,236,5238,4298,83948,2722,1969,294,459,29688,2727,806,834,4973,13110,7238,16561,3281,7639,3012,1319,1310,30090,1404,2185,17495,9006,4887,728,1136,341,167,2515,121550,77866,22574,8722,2841,16971,10583,12028,4147,43684,6998,134,2012,1231,2925,3384,20601,1220,5179,143489,8335,719,3877,3739,73065,10285,8677,10257,9058,3589,4172,18239,6250,2538,62089,4826,23733,33530,177607,95245,12710,10584,4607,24755,1821,2665,2039,4394,31670,49939,2732,1092,3821,1320,37163,1241,2570,32423,20062,12361
ACSSF,2010e1,al,000,0114,0000002,730231,398287,142472,65038,47871,9729,2926,3486,745,5387,700,24898,17167,1261,6676,9230,4432,4798,34792,14093,13256,1372,6611,2321,2952,837,17880,914,12751,4215,2819,1445,520,854,29115,6413,2039,4374,4881,4085,401,395,12188,4052,5555,0,3120,2265,170,69,2512,5633,2779,1423,1431,13527,11207,4780,752,2529,70,3076,2320,45226,1868,1619,127,122,14161,1567,234,751,1289,5945,4375,12415,2823,5245,1963,1103,1281,13886,523,749,7468,5146,2896,432,713,239,39,1473,69162,43554,12357,4327,1801,9044,6478,7551,1996,25608,4238,134,1261,1006,1672,2183,11412,654,3048,58510,1004,136,473,395,32707,3796,3756,5031,4290,1833,1387,9719,2317,578,24799,1738,9694,13367,82917,43370,5862,4203,2689,10790,1526,1336,804,1746,14414,22169,1525,361,1577,396,16014,602,1694,17378,11379,5999
ACSSF,2010e1,al,000,0114,0000003,652403,376767,105988,52084,42295,7396,1716,2057,206,4065,4874,21981,9789,399,5369,4021,1987,2034,27070,10635,9673,2075,3481,1138,2979,962,14334,330,10435,3569,2101,1147,181,773,18815,5320,1108,4212,2147,1957,97,93,8611,2264,4827,0,3143,1684,0,67,1453,2737,732,441,1564,8019,6041,1650,387,1676,166,2162,1978,38722,854,350,167,337,15527,1160,572,83,3684,7165,2863,4146,458,2394,1049,216,29,16204,881,1436,10027,3860,1991,296,423,102,128,1042,52388,34312,10217,4395,1040,7927,4105,4477,2151,18076,2760,0,751,225,1253,1201,9189,566,2131,84979,7331,583,3404,3344,40358,6489,4921,5226,4768,1756,2785,8520,3933,1960,37290,3088,14039,20163,94690,51875,6848,6381,1918,13965,295,1329,1235,2648,17256,27770,1207,731,2244,924,21149,639,876,15045,8683,6362
ACSSF,2010e1,al,000,0114,0000004,1262975,705651,234098,109171,83550,16007,4565,5258,880,8999,4516,43325,25621,1608,11283,12730,6260,6470,59091,24324,22595,3358,10092,3292,5853,1729,30369,1244,22070,7055,4398,2325,701,1372,45115,10626,3120,7506,6705,5719,498,488,19598,6210,9350,0,5876,3345,129,136,3902,8186,3438,1819,2929,20721,16795,6430,1082,4205,145,4933,3926,78024,2668,1969,294,405,28039,2615,806,751,4553,12415,6899,15802,3115,7139,2919,1319,1310,27016,1339,2136,15055,8486,4499,607,1121,341,39,2391,115016,73248,20902,7835,2780,16326,10121,11418,3866,41768,6948,134,1908,1231,2848,3318,19329,1130,4922,125779,5273,529,2988,1756,64778,9170,8203,8724,7877,3177,3939,16374,5064,2250,55728,4494,21206,30028,152734,82196,11139,9241,4107,21600,1728,2298,1706,3843,26534,42604,2664,1051,3374,1092,31275,1152,1996,27934,17570,10364
ACSSF,2010e1,al,000,0114,0000005,1026448,572782,198859,92176,70205,13707,4008,4597,834,7831,2600,36628,21971,1227,9309,11435,5757,5678,52140,21563,19960,3141,9310,2946,4563,1603,26748,1176,19836,5736,3829,2009,551,1269,37252,8915,2615,6300,5648,4728,484,436,15649,5318,7503,0,4326,3048,129,69,2759,7040,3347,1558,2135,17291,14025,5664,968,3460,88,3845,3266,61044,2291,1745,222,324,21775,2168,709,751,3232,9126,5789,13346,2462,5831,2513,1230,1310,20049,1057,1976,10337,6679,3583,570,886,239,39,1849,95530,61335,17107,6658,2520,13138,9000,9427,3485,34195,6111,134,1213,980,2579,3097,15460,939,3682,97932,4014,444,2120,1450,50748,7499,5357,6093,6944,2716,3414,12021,4575,2129,43170,3847,15163,24160,119417,63706,8781,6995,2191,17096,1608,1374,1092,3172,21397,33523,1832,452,3014,838,24701,1021,1665,22188,13806,8382
ACSSF,2010e1,al,000,0114,0000006,374878,203589,77755,33926,25240,5723,1691,1682,557,2531,243,12813,8686,673,3295,4718,2149,2569,17330,6541,6245,710,2865,1105,1565,296,8523,568,6368,1587,2266,1080,351,835,17893,3391,1274,2117,3111,2910,117,84,8221,3539,3131,0,1603,1399,129,69,1482,3170,1492,690,988,8606,7301,3740,565,1223,16,1757,1305,25775,915,915,0,0,8172,1314,121,652,436,3468,2181,7253,1459,2817,1338,679,960,7956,175,397,4139,3245,1479,211,362,0,0,906,32124,19552,6240,1582,953,3642,3302,2782,1051,12572,2204,125,561,392,1076,1010,5568,239,1397,27251,496,78,344,74,16119,1611,1515,2684,2556,818,689,4779,1123,344,10636,806,4172,5658,40684,18484,2962,1898,796,3507,877,791,212,804,6637,12011,591,173,1104,451,8469,528,695,10189,6510,3679
ACSSF,2010e1,al,000,0114,0000007,651570,369193,121104,58250,44965,7984,2317,2915,277,5300,2357,23815,13285,554,6014,6717,3608,3109,34810,15022,13715,2431,6445,1841,2998,1307,18225,608,13468,4149,1563,929,200,434,19359,5524,1341,4183,2537,1818,367,352,7428,1779,4372,0,2723,1649,0,0,1277,3870,1855,868,1147,8685,6724,1924,403,2237,72,2088,1961,35269,1376,830,222,324,13603,854,588,99,2796,5658,3608,6093,1003,3014,1175,551,350,12093,882,1579,6198,3434,2104,359,524,239,39,943,63406,41783,10867,5076,1567,9496,5698,6645,2434,21623,3907,9,652,588,1503,2087,9892,700,2285,70681,3518,366,1776,1376,34629,5888,3842,3409,4388,1898,2725,7242,3452,1785,32534,3041,10991,18502,78733,45222,5819,5097,1395,13589,731,583,880,2368,14760,21512,1241,279,1910,387,16232,493,970,11999,7296,4703
ACSSF,2010e1,al,000,0114,0000008,236527,132869,35239,16995,13345,2300,557,661,46,1168,1916,6697,3650,381,1974,1295,503,792,6951,2761,2635,217,782,346,1290,126,3621,68,2234,1319,569,316,150,103,7863,1711,505,1206,1057,991,14,52,3949,892,1847,0,1550,297,0,67,1143,1146,91,261,794,3430,2770,766,114,745,57,1088,660,16980,377,224,72,81,6264,447,97,0,1321,3289,1110,2456,653,1308,406,89,0,6967,282,160,4718,1807,916,37,235,102,0,542,19486,11913,3795,1177,260,3188,1121,1991,381,7573,837,0,695,251,269,221,3869,191,1240,27847,1259,85,868,306,14030,1671,2846,2631,933,461,525,4353,489,121,12558,647,6043,5868,33317,18490,2358,2246,1916,4504,120,924,614,671,5137,9081,832,599,360,254,6574,131,331,5746,3764,1982
ACSSF,2010e1,al,000,0114,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0114,0000010,160192,91129,21883,10302,8251,732,296,450,0,988,1504,4281,2051,101,1493,457,292,165,4990,1967,1841,186,407,214,1034,126,2531,68,1522,941,492,239,150,103,4851,1110,293,817,683,617,14,52,2534,377,1440,0,1278,162,0,0,717,524,91,8,425,1740,1249,171,42,494,57,485,491,12794,269,154,72,43,4816,332,47,0,1061,2637,739,1844,406,943,406,89,0,5322,209,81,3577,1455,543,37,198,102,0,206,12776,7787,2302,738,260,2183,861,1178,265,4989,432,0,578,251,135,171,2450,80,892,20023,1207,85,816,306,10596,1156,1874,1779,832,217,468,3740,409,121,8220,405,3885,3930,23653,13363,1510,1964,736,3365,120,883,425,541,3819,6628,406,384,301,254,5019,131,133,3662,2157,1505
