ACSSF,2010m1,al,000,0118,0000021,1476,10317,7859,6089,13723,14168,10108,5589,16293,13220,28089,39374,10434,15830,25438,9180,11249,.,13405,6783,9692,9780,2859,63352,2415,5934,23505,4900,10317,7859,6089,15680,7956,11379,15775,24491,16448,20264,30130,67526,120370,47612,27150,71019,.,27831,18127,23942,24649,2702,49920,1661,9853,44587,2552,.,.,.,25767,8034,16203,7454,29405,49532,5881,8093,5077,10711,371,10123,11689,.,33594,9706,17416,10744,3144,.,12363,13168,48029,1871,1293,654,581,276,1047,791,462,946,775,448,659,228,379,312,205,507,311,273,425,811,518,570,658,367,582,796,200,1470,273,273,273,275,745,444,898,161,108,147,243,476,444,124,607,376,273,461,957,755,892,716,236,714,617,326
ACSSF,2010m1,al,000,0118,0000022,2003,5920,5959,.,1934,6235,4217,5177,12414,11575,40841,22955,4879,8102,13933,5297,9337,.,7502,6241,6013,2616,1695,8076,1984,17400,9055,4261,5582,5638,.,2198,7324,2380,6634,12100,11411,15722,26243,20043,57779,7307,7151,29436,.,10021,7572,14344,35980,1731,17409,1659,13448,21870,2028,.,.,.,6233,14137,33563,3490,36730,10855,24700,50612,3763,2722,6983,8197,17185,.,13510,5191,5687,3049,3945,.,5891,9151,9904,2474,1759,426,426,23,909,1339,372,906,640,626,74,302,501,399,325,1001,574,273,672,1324,1084,682,1037,266,953,921,876,1493,27,27,273,68,685,105,1035,395,348,220,424,820,733,505,601,325,273,519,1287,1148,859,940,535,942,594,667
ACSSF,2010m1,al,000,0118,0000023,2685,16636,16636,.,7044,7729,14349,5076,14835,20090,45978,31148,16277,27049,13979,19895,7989,.,7103,9401,7440,9062,6342,42344,6124,11755,21494,5671,39696,39696,.,6920,16998,14595,7941,6267,18345,17088,29721,55970,68448,87891,22695,16225,.,6454,10176,9337,27711,5189,42344,4653,26001,28884,5989,20127,20127,.,28562,13278,3357,4333,94937,272187,111727,357263,4105,16540,5982,19141,26566,.,52640,9590,10813,9182,9371,.,9371,5402,27831,1919,1399,170,170,273,728,1093,363,581,602,377,465,187,479,394,307,786,652,273,562,400,309,223,435,212,355,392,472,1563,99,99,273,114,808,320,659,228,143,185,150,475,250,386,674,471,273,439,967,645,734,541,273,541,515,405
ACSSF,2010m1,al,000,0118,0000024,2595,21340,16390,6170,3535,2903,27727,3135,18776,18928,25067,4949,4313,7458,9692,5642,5219,.,12391,4379,5911,4065,1045,17309,1105,5956,8435,3694,21340,16390,6170,2770,8190,52818,7024,19315,22033,19479,4405,13603,17656,24163,10473,6897,.,12469,8255,10054,14695,2419,32394,2331,7907,10424,1435,.,.,.,6959,3285,11041,2704,30473,34113,.,6847,3777,3808,9266,9106,7385,.,16300,3062,6727,3226,1495,13757,1538,7189,21082,4009,2355,460,179,413,1810,1702,766,1486,1230,1149,366,775,892,718,604,2165,1913,273,981,1585,1099,1284,1317,807,1145,1122,1293,2967,273,273,273,563,1275,849,1395,313,302,50,1048,1097,882,710,1732,1498,111,765,1981,1543,1663,1557,535,1532,980,842
ACSSF,2010m1,al,000,0118,0000025,2506,29699,29226,44573,6869,2710,5945,4834,20969,17815,3087,4637,7778,11305,11285,10804,18732,.,12884,11837,26172,7244,2792,18798,2318,11244,7675,4742,29699,29226,44573,7634,3685,5825,8378,6664,20596,1297,42634,80771,43893,.,35743,29271,.,20987,8632,11984,37922,8782,25452,6717,8306,7502,937,.,.,.,.,870,27833,8882,7570,10828,.,2499,9593,16956,20443,16916,27611,.,16854,5183,13873,9447,2582,.,2115,8439,24466,2160,1465,393,348,140,1000,1380,737,824,429,247,368,196,298,273,127,724,489,273,543,664,417,476,485,168,436,470,986,1524,273,273,273,120,1229,282,950,338,321,97,511,478,362,333,391,360,273,145,1209,685,1005,378,104,366,341,474
ACSSF,2010m1,al,000,0118,0000026,2182,28314,27651,16544,1877,4311,5978,2201,6528,7339,10636,11524,5337,7127,21394,4178,3165,.,4472,2621,5019,4038,1202,3909,1251,6562,4658,2504,31613,19718,14827,5645,4068,7837,9862,7499,6773,22193,18924,12428,10718,40169,4563,14509,.,7713,7796,4407,9964,3441,14162,2735,11704,5102,1783,106775,120664,.,4175,21974,5877,2542,12868,29812,5586,10398,7385,5590,13566,2126,5616,.,8643,2429,5750,2645,3211,10633,3102,3347,8469,4788,3071,757,580,469,1626,2259,1272,1731,1427,1305,566,679,896,694,559,1875,1078,273,1207,1421,1084,1214,1836,366,1782,1054,1012,3250,172,159,71,684,1086,512,2025,806,616,478,441,1085,1002,624,1397,1135,273,1064,2343,1628,2121,1920,247,1852,1169,683
ACSSF,2010m1,al,000,0118,0000027,2266,27244,79520,60987,7391,7201,11373,2439,21381,19359,34037,18913,13904,15334,23492,5487,13114,.,3009,4147,1534,2527,1421,7095,1176,5955,4970,1978,25627,98865,60987,7223,8500,13278,4222,17529,32246,34037,34571,16895,17213,20453,15053,32240,.,3913,5834,11033,3795,2814,7530,2249,13451,11725,1932,.,.,.,5354,5023,30210,4431,14014,14014,.,20181,7730,8116,21890,7720,2462,.,9136,6534,1404,2557,1363,3917,1153,5808,8903,3773,2772,286,196,220,987,1329,675,1378,770,706,356,322,791,772,243,1196,537,273,1046,1156,931,772,1177,445,1190,1048,1073,2508,74,74,273,226,1024,308,1412,772,772,273,244,958,933,208,1053,756,273,718,1907,1454,1566,1286,532,1227,826,1523
ACSSF,2010m1,al,000,0118,0000028,3420,19172,597,.,8955,4970,17763,8308,12495,6012,17450,23942,14230,15316,16796,10587,3969,.,7361,5804,14315,6815,3073,7642,1950,6954,9408,1747,54190,21484,.,9599,6571,28194,3234,20272,15883,17450,59030,75547,319497,39258,4959,18245,.,10229,17912,12800,15037,5628,10344,9732,16417,19181,2483,.,.,.,.,10364,18190,5867,18014,18014,.,15956,14237,15451,41053,4366,10155,.,8151,5863,17719,7614,3082,.,2955,1171,20177,2447,1826,352,330,113,958,1377,764,726,716,587,478,348,219,150,154,1042,645,273,832,583,425,400,710,409,604,512,461,1679,218,218,273,117,1014,302,775,460,460,273,241,821,810,133,801,749,273,424,1231,632,1015,1206,82,1199,689,342
ACSSF,2010m1,al,000,0118,0000029,2642,209241,209241,.,9579,8968,10686,12700,7911,2029,41006,15368,2683,5743,21615,17026,16047,.,12575,7239,25716,9282,4140,1976,4165,18342,18440,3317,51435,51435,.,8866,9096,16716,19981,2642,3208,51097,37088,28265,32851,17954,33145,62817,.,51501,26090,34338,46558,19749,.,19749,8125,27915,4137,.,.,.,10260,14173,8213,10251,73303,.,42353,17419,1880,4223,24496,15486,11662,.,4053,9667,33921,11111,4566,1976,4656,20473,14414,2370,1372,270,270,273,910,981,621,969,607,598,393,273,444,424,93,628,532,115,427,670,459,465,184,273,184,612,1244,1753,222,222,273,245,840,370,827,270,165,205,328,594,554,180,658,549,273,363,1230,434,1189,840,125,826,373,318
ACSSF,2010m1,al,000,0118,0000030,2386,31239,6093,12275,8131,5054,4237,5247,21839,36285,21799,22017,9000,5541,7088,6867,8740,.,3264,5583,9744,4039,3035,5127,3586,7276,10921,5273,11630,74486,12358,10357,6294,21350,7952,13365,15930,31623,22255,19005,37955,21657,16772,16650,.,9700,15130,25962,5801,2650,12704,3099,11365,9501,1175,45772,40344,.,15022,16631,12740,10543,25834,35474,69259,12298,5849,9485,7405,2829,5154,.,6491,3598,6879,5345,4722,7229,6530,7441,18050,2899,1837,505,226,463,1214,1273,873,1348,847,680,572,560,1200,1077,404,1404,1095,273,849,1232,698,1055,1479,456,1351,1016,814,2326,195,193,34,497,489,459,1123,513,482,183,625,1175,1080,390,993,790,125,767,1677,1276,1273,934,287,904,731,694
