ACSSF,2010e1,al,000,0113,0000023,32479,37208,65176,50918,50603,51727,73902,92157,75616,36046,46889,.,12188,55278,28136,41596,41596,.,19198,.,27155,25754,.,16250,21657,.,34554,51856,27454,30260,.,26699,31118,35362,35652,31439,41550,24006,48254,54886,65660,48643,59109,42476,59125,.,45813,37669,.,47844,.,40331,44347,25769,11811,12193,.,.,.,6824,11045,15897,21602,15532,31935,75702,.,.,.,12037,12091,10697,17994
ACSSF,2010e1,al,000,0113,0000024,33097,42688,76113,82390,89294,70912,81559,78278,87500,82846,50624,43107,65284,48707,61203,65651,83655,32027,14775,20774,31969,31287,35246,9023,15098,9163,31436,32515,24400,28376,25033,25917,35497,25235,32241,25326,19287,27218,42202,47071,41526,52946,72550,70684,88274,57321,35992,41284,30220,36991,26611,39399,41394,37612,11033,21552,14670,14235,24541,10036,10972,6833,22168,14257,26013,23996,.,9422,28693,21703,24771,18125,21250
ACSSF,2010e1,al,000,0113,0000025,23960,29229,60504,68191,67062,70313,60331,37002,62314,.,45246,30469,138474,42277,2499,44310,52209,.,21933,33796,24759,22471,24837,6461,20933,26975,22131,21713,30352,17424,30845,15386,36886,26418,27115,50305,19531,21439,38289,32182,30777,46271,47418,46250,.,.,21499,45361,.,20876,20059,41650,42491,22310,9367,27862,.,.,.,9278,4476,8118,21655,11471,23498,40638,.,.,.,20554,21265,8730,16458
ACSSF,2010e1,al,000,0113,0000026,28463,35201,61352,76979,76491,79303,62763,40704,80522,89293,44070,45315,81386,41058,42771,116602,150686,48357,17068,18024,35168,31928,38066,11935,18635,5602,29215,35586,26165,35280,10717,31709,37040,31159,34284,36086,21678,23159,38573,41469,43557,37847,41699,40635,71139,54737,35681,41575,40662,30785,34022,40853,47430,30367,13944,19140,21529,21283,.,10244,15234,15165,21289,12327,24508,14952,.,35229,7025,32578,25830,50345,16094
ACSSF,2010e1,al,000,0113,0000027,27684,30759,64660,68056,67289,70197,68064,53290,72300,66831,44519,50268,77850,38615,45081,100294,125112,31129,14049,25696,32421,17477,48952,9796,12534,25566,29042,35525,27671,20707,.,20924,20611,26403,37589,27895,17427,25671,42434,50588,50245,50753,44311,42477,48582,44147,41148,38497,42013,42187,9955,52882,61328,22174,14150,18630,10774,11528,9658,11990,9682,24449,23024,13822,24333,22435,.,.,22006,23363,25417,24512,10299
ACSSF,2010e1,al,000,0113,0000028,28892,36284,58415,75215,56732,91305,72857,108271,82582,55667,45852,36982,59880,47485,26771,24269,.,22877,17148,.,35389,35427,27083,6131,16328,29750,31860,26420,34271,32363,15740,22433,43378,34102,36026,37173,23604,22962,40941,37421,36799,40083,61536,62321,52123,.,48427,40808,.,48831,50050,35945,40926,33467,13259,15703,24357,24357,.,10885,13727,18333,23762,12437,25403,.,.,.,.,21141,20753,19554,28869
ACSSF,2010e1,al,000,0113,0000029,35391,40893,49040,46990,47460,44029,57439,55598,75590,84812,37376,42257,.,35887,21908,82695,118193,24101,46837,.,65709,66531,45954,10414,17222,13003,41632,42027,31331,31764,2499,27463,33259,33311,30191,50766,31798,28946,45705,49211,37350,60915,36939,36939,.,.,39214,28382,36589,41136,.,51767,60739,34024,10744,20789,.,.,.,11501,8276,8772,28960,19949,29825,.,.,.,.,16821,17120,14949,16399
ACSSF,2010e1,al,000,0113,0000030,37849,48402,69788,69275,72132,51505,77394,76896,83225,.,51529,60117,161741,48207,26199,74250,147608,70878,19693,57952,51339,36903,51776,13962,24010,16140,45301,51163,35355,31427,10925,30016,41285,24492,29545,14804,11583,30691,44916,51879,60960,40234,68855,68345,76503,.,40034,37866,50634,35082,33266,40758,44918,26148,15305,20112,82456,.,82456,9929,18993,11385,26872,21540,28745,9474,9901,18497,6864,20378,15539,25329,.
ACSSF,2010e1,al,000,0113,0000031,26172,29870,46735,41990,40587,.,58317,.,59567,.,85748,.,47169,86961,110852,6911,6911,.,20641,.,37089,22484,45478,9473,37944,4083,29431,37202,26724,30738,6778,35802,27917,28207,31269,24786,27593,21305,33284,31592,38949,30233,.,.,.,.,34156,40743,.,34123,.,36810,46921,27028,16067,32822,17164,.,.,13822,11574,16447,19434,16563,23673,.,.,.,.,24318,28558,.,22746
ACSSF,2010e1,al,000,0113,0000032,27595,31891,55414,66237,70580,50069,49710,37263,74333,.,37138,40185,100625,36801,25258,201717,201117,.,14776,.,40511,2499,50604,8111,21529,23606,26359,23185,26836,31184,26749,30104,34035,30926,37442,30527,21427,23195,36162,34458,31300,39712,40306,33516,11795,41952,37164,17437,41366,41383,26299,37654,61599,31206,13769,14280,41017,55710,40336,13275,14574,12394,20416,14728,21839,.,.,.,.,22295,24180,20895,40235
ACSSF,2010e1,al,000,0113,0000033,25165,39993,55174,50822,55340,36702,67813,.,57074,.,42670,16976,150536,17431,.,250001,250001,.,20901,17649,40515,41285,20538,13542,14691,.,24386,14505,38161,40535,16508,41376,40242,34967,37025,50872,22469,18728,35890,26979,25521,60538,52326,.,.,.,33531,51481,.,41500,.,36151,45413,30737,8983,7811,.,.,.,9391,21071,8750,17694,8890,24973,.,.,.,.,17932,19974,16602,6065
ACSSF,2010e1,al,000,0113,0000034,24538,26456,46565,51701,54362,40739,52104,40200,65020,50848,39262,18877,50096,45814,36273,47389,101004,3413,16041,14924,35534,25040,53136,12207,17716,2499,26859,29926,26013,19232,2499,21448,17610,26183,27796,28724,18108,23133,37770,44054,50048,39382,57542,53125,57585,78996,26231,39282,27151,22743,23589,36159,48887,23367,16322,22090,24006,22788,65504,13104,14641,16137,23698,15243,26759,20397,.,9163,23936,25082,30662,22022,7146
ACSSF,2010e1,al,000,0113,0000035,27630,34807,52022,52174,51576,55433,42788,29354,50540,67083,48791,45893,100991,47959,28750,91944,150875,52083,17295,17102,24953,22833,29417,10646,18333,9773,35271,46302,27083,35841,17829,31966,37355,30490,31169,30994,26260,23421,36292,36124,40774,31271,41316,40822,.,.,30987,31812,27923,39292,21154,39189,47950,24821,14856,18576,35774,.,35060,9556,13162,12413,20381,11918,24193,41639,40799,.,49635,26570,20982,28750,28098
ACSSF,2010e1,al,000,0113,0000036,41448,56339,77542,85284,85770,81501,78603,83064,78638,71406,57403,55501,160680,57451,31227,68750,100104,20037,11577,.,55191,4819,120286,10998,2499,14610,42514,70720,23799,21377,.,19865,34663,44770,71532,20135,6870,32314,45988,59176,60826,51616,48731,53051,49503,.,33152,24458,50067,33306,33135,32200,33105,29486,16703,30069,.,.,.,11337,9387,15556,24695,36314,23095,.,.,.,.,20951,.,.,.
ACSSF,2010e1,al,000,0113,0000037,29955,37783,70347,77147,77636,72040,74574,73075,82654,41750,48684,53478,37476,39710,60683,62211,65297,55360,17911,20813,37326,35203,41496,9431,12079,20481,29494,33211,19873,20280,.,18379,30934,20666,23103,19967,13212,25324,40014,41107,41581,40514,71773,71149,82283,82650,37635,41113,4967,38736,23064,36755,37409,35545,11169,23804,13943,13943,.,10011,10487,7940,22687,16783,25052,28080,.,.,29158,25490,23605,25130,.
ACSSF,2010e1,al,000,0113,0000038,27686,35008,60845,62169,62266,52422,69007,42469,81795,31706,42769,46130,81386,39447,40768,120278,151967,48357,16346,17832,31259,12981,35592,13966,18436,4316,31147,45208,24168,36419,4831,32433,36708,31591,40673,36206,22910,21951,37488,45043,45796,37800,33201,31504,.,.,34560,43628,44467,26517,34881,42036,52023,24464,13646,20017,22073,21697,.,10096,15537,11363,19912,11625,23694,20398,.,.,7025,20313,21688,11425,27072
ACSSF,2010e1,al,000,0113,0000039,27199,30040,62830,70928,69753,71628,58827,51912,70375,53520,42052,50268,77850,38615,14925,76483,125290,31129,14397,25696,35269,21667,48470,9918,12655,25566,28539,35227,27325,20587,.,20932,20188,25590,36330,27576,17442,25463,42246,50486,44794,50753,44252,42775,48582,42976,40685,38433,31556,42044,9318,46473,60580,21658,14446,18766,10774,11528,9658,11897,9930,25185,23294,13934,24539,22435,.,.,22006,22809,25307,24512,10299
ACSSF,2010e1,al,000,0113,0000040,21994,25711,51660,57476,70987,51322,21428,21434,17487,.,41450,48918,101250,26848,26350,250001,250001,.,14471,.,51426,.,51426,7394,36587,7351,9206,9421,7493,26920,.,25917,31576,22084,17477,30789,21494,20802,30446,31009,30275,65135,3545,3545,.,.,28535,42615,41408,14531,27108,32372,70087,21609,14809,16097,40336,.,40336,14340,16199,12785,20747,13416,23335,.,.,.,.,25830,19747,2499,40324
ACSSF,2010e1,al,000,0113,0000041,24538,26456,46565,51701,54362,40739,52104,40200,65020,50848,39262,18877,50096,45814,36273,47389,101004,3413,16041,14924,35534,25040,53136,12207,17716,2499,26859,29926,26013,19232,2499,21448,17610,26183,27796,28724,18108,23133,37770,44054,50048,39382,57542,53125,57585,78996,26231,39282,27151,22743,23589,36159,48887,23367,16322,22090,24006,22788,65504,13104,14641,16137,23698,15243,26759,20397,.,9163,23936,25082,30662,22022,7146
ACSSF,2010e1,al,000,0113,0000042,41448,56339,77542,85284,85770,81501,78603,83064,78638,71406,57403,55501,160680,57451,31227,68750,100104,20037,11577,.,55191,4819,120286,10998,2499,14610,42514,70720,23799,21377,.,19865,34663,44770,71532,20135,6870,32314,45988,59176,60826,51616,48731,53051,49503,.,33152,24458,50067,33306,33135,32200,33105,29486,16703,30069,.,.,.,11337,9387,15556,24695,36314,23095,.,.,.,.,20951,.,.,.
ACSSF,2010e1,al,000,0113,0000043,27266,34002,52022,52174,51576,55433,42788,29354,50540,67083,48791,45893,100991,47959,28750,91944,150875,52083,17295,17102,24953,22833,29417,10646,18333,9773,34574,45619,27083,35841,17829,31966,37355,30344,30671,30994,26260,22740,36071,36124,40774,31271,41316,40822,.,.,30551,31812,27923,36458,21154,39189,47950,24821,14856,18576,35774,.,35060,9556,13162,12413,19917,11918,23338,41639,40799,.,49635,19526,18796,28750,28098
ACSSF,2010e1,al,000,0113,0000044,29955,37783,70347,77147,77636,72040,74574,73075,82654,41750,48684,53478,37476,39710,60683,62211,65297,55360,17911,20813,37326,35203,41496,9431,12079,20481,29494,33211,19873,20280,.,18379,30934,20666,23103,19967,13212,25324,40014,41107,41581,40514,71773,71149,82283,82650,37635,41113,4967,38736,23064,36755,37409,35545,11169,23804,13943,13943,.,10011,10487,7940,22687,16783,25052,28080,.,.,29158,25490,23605,25130,.
ACSSF,2010e1,al,000,0113,0000045,27686,35008,60845,62169,62266,52422,69007,42469,81795,31706,42769,46130,81386,39447,40768,120278,151967,48357,16346,17832,31259,12981,35592,13966,18436,4316,31147,45208,24168,36419,4831,32433,36708,31591,40673,36206,22910,21951,37488,45043,45796,37800,33201,31504,.,.,34560,43628,44467,26517,34881,42036,52023,24464,13646,20017,22073,21697,.,10096,15537,11363,19912,11625,23694,20398,.,.,7025,20313,21688,11425,27072
ACSSF,2010e1,al,000,0113,0000046,27199,30040,62830,70928,69753,71628,58827,51912,70375,53520,42052,50268,77850,38615,14925,76483,125290,31129,14397,25696,35269,21667,48470,9918,12655,25566,28539,35227,27325,20587,.,20932,20188,25590,36330,27576,17442,25463,42246,50486,44794,50753,44252,42775,48582,42976,40685,38433,31556,42044,9318,46473,60580,21658,14446,18766,10774,11528,9658,11897,9930,25185,23294,13934,24539,22435,.,.,22006,22809,25307,24512,10299
ACSSF,2010e1,al,000,0113,0000047,21994,25711,51660,57476,70987,51322,21428,21434,17487,.,41450,48918,101250,26848,26350,250001,250001,.,14471,.,51426,.,51426,7394,36587,7351,9206,9421,7493,26920,.,25917,31576,22084,17477,30789,21494,20802,30446,31009,30275,65135,3545,3545,.,.,28535,42615,41408,14531,27108,32372,70087,21609,14809,16097,40336,.,40336,14340,16199,12785,20747,13416,23335,.,.,.,.,25830,19747,2499,40324
ACSSF,2010e1,al,000,0113,0000048,27914,35426,61994,67061,67392,63886,60970,41481,66579,83770,44774,46476,81060,42429,40426,120671,150836,47105,19547,18790,36790,30123,39815,11834,18115,19423,29299,34077,25694,31788,12196,28361,38825,31623,36764,35862,22398,22804,37515,38327,39968,36496,40954,33567,63458,54079,34934,38994,39050,32167,34284,40456,50645,24981,13371,19790,22745,21589,33453,9925,11791,15463,21410,13437,24826,35208,40689,35469,21449,26709,26717,26548,26974
ACSSF,2010e1,al,000,0113,0000049,26991,32154,55359,60999,61696,56796,61503,64574,60535,61086,45132,46451,56322,46487,31330,57326,92229,53855,20454,21820,32390,30686,36758,10949,20955,7479,28147,32505,23146,31818,24329,29277,39565,29167,29410,35809,22861,23076,39568,41321,41862,40678,41355,41398,40417,41250,37010,35319,29398,40788,10021,37392,46539,27888,13317,20537,24672,13696,38817,11144,9875,15216,21892,14637,24336,21431,20969,13889,27953,20202,20398,20411,18861
ACSSF,2010e1,al,000,0113,0000050,26778,31124,52600,62929,65149,56262,61243,51972,77684,29583,45027,34075,61750,46338,28967,42226,51947,26644,17248,16897,36130,24168,41008,9378,19785,25779,31745,36616,28071,27278,13931,22255,39388,27163,30283,26966,15842,22426,40586,41825,45718,36880,48127,61703,47772,33368,37770,31561,47213,40364,15321,41235,50273,31558,13709,17498,16940,10397,26049,11569,12188,13473,20349,14124,23489,36250,6621,42941,31170,20346,18431,15443,26030
ACSSF,2010e1,al,000,0113,0000051,26190,31364,50827,56420,56803,52210,52112,40104,60803,22957,40309,35174,101172,46845,11272,71974,92229,31076,19795,33101,30644,30266,31151,7188,21445,17320,30826,31198,30440,27220,25049,22465,35718,29759,30827,32107,21604,21567,38903,37087,35983,41112,51637,53319,52396,35757,36316,41610,36397,37423,10517,39230,45918,30743,12484,16809,21768,.,21946,10770,12376,10966,21115,11864,23953,19135,17149,25484,40526,20164,20742,18867,17119
ACSSF,2010e1,al,000,0113,0000052,30718,37667,66520,70831,71171,70550,76573,74172,81767,54331,48767,43201,59789,50225,52126,65118,83671,31934,15891,9927,32258,27221,42960,8657,20425,9233,31205,32293,25628,30312,25517,27270,35091,30262,33976,26385,20732,24134,41292,46476,41727,50979,71086,64499,74880,70764,37648,38494,27572,38556,31109,39268,42033,34242,11772,16835,14352,13829,24949,10613,11897,10042,21066,13617,24659,14375,13500,16250,29158,20292,20782,17173,20317
ACSSF,2010e1,al,000,0113,0000053,36340,42011,62430,66201,68435,60374,67269,68059,67224,58857,52264,47156,101977,49965,36127,67944,83279,51023,21776,41536,42189,35948,45139,13359,22283,17090,40892,45920,28782,33068,25326,28383,39723,31743,36239,31321,18943,30615,42860,51148,52322,45470,61148,61054,70233,60579,36164,36993,45625,35961,13214,41750,47137,32877,14496,20874,53855,35183,70465,11520,15976,11627,26383,20339,28575,18733,9901,19730,7103,17664,19105,14989,16327
ACSSF,2010e1,al,000,0113,0000054,24892,27552,48299,51720,51818,51349,51793,39465,59080,60145,36324,32035,61165,41040,25668,70881,101325,4986,16247,17605,35888,21881,47625,10540,15798,16401,25798,25381,26154,26547,9616,26199,30665,28179,31512,29773,20412,21973,36370,37469,33567,38465,42826,41977,59280,78884,35169,31872,36965,35805,26394,35951,49118,30912,14452,18334,24113,17297,40603,12274,13759,13302,21836,12890,25531,21423,13651,9810,27517,21662,20370,20759,26508
ACSSF,2010e1,al,000,0113,0000055,26660,32242,45681,41138,36858,51475,46911,39139,62062,35718,46352,43828,41742,65777,21824,67252,95505,30896,12109,.,22317,20274,47784,7307,24577,13143,29745,35319,15658,35248,26992,32321,36661,31280,31697,21709,32121,21105,38963,41462,41741,38813,18047,16522,.,.,30976,33525,23972,30656,70641,41962,46353,30208,12587,15643,2499,2499,.,12626,9655,13516,19381,11993,20120,.,.,.,.,20048,21715,16512,11337
ACSSF,2010e1,al,000,0113,0000056,28955,35792,66599,76529,77609,71289,75197,71436,84430,56604,48480,53478,37476,39710,60432,61838,62174,55360,18040,20813,36308,35203,40779,9431,12190,20481,27226,32378,19519,20280,.,18379,30934,20666,23103,19967,13212,25214,39409,40825,41371,40140,71749,71290,81663,82650,32471,41113,4967,38464,22159,36755,37409,35545,11205,22473,13943,13943,.,10272,10487,7940,23388,16755,25013,27614,.,.,28693,25490,23605,25130,.
ACSSF,2010e1,al,000,0113,0000057,36972,47443,77444,80136,86946,65663,84471,84121,85853,54157,50918,24104,66314,52364,52070,84110,103470,30104,17419,16056,26414,19063,35799,9980,23500,7610,38634,40608,35541,31345,33295,30147,35320,32697,36371,28929,22090,30260,47132,53800,50972,56681,71559,63510,73960,57214,40000,39020,100229,39921,40956,40994,42167,37767,11171,14559,44222,70286,24541,7593,11508,9016,21410,12449,29512,24313,.,.,.,16820,16394,11901,20329
ACSSF,2010e1,al,000,0113,0000058,23157,28976,50198,52408,90048,38915,40383,40958,38079,.,47397,31816,.,50939,16958,125346,101250,210232,14060,.,7281,6775,70291,11417,26103,30954,29164,29012,29304,26678,3873,27112,28064,25781,31684,21085,17759,20435,35272,35229,26402,43058,56053,47200,100833,.,30786,17875,.,31660,21964,39580,39648,34750,11447,20142,20536,2499,22304,7596,6314,11781,19686,13219,23073,20628,20628,.,.,20811,21230,16205,13654
ACSSF,2010e1,al,000,0113,0000059,24477,30283,54698,71928,71798,72102,60615,37019,80680,.,42545,29799,137858,45052,6272,45177,51182,25595,21098,33796,24807,30575,24301,2499,20963,12061,28033,29432,16410,21627,27212,16725,36266,27277,29520,32191,20830,21244,40331,36212,32176,41405,52377,46250,60133,.,36074,45096,.,36446,6580,41730,47083,35587,10987,22636,2499,.,2499,10971,10500,7461,20993,11412,22981,26786,18423,27440,.,20102,21202,17171,17103
