ACSSF,2010m1,al,000,0108,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000019,1045,779,403,327,81,53,79,43,114,38,239,246,95,152,162,133,73,90,83,83,31,67,273,37,273,273,273,273,273,35,25,24,273,475,137,128,33,121,76,273,94,399,33,370,232,285,134,69,43,126,237,202,54,123,462,356,273,106,336,119,57,317,853,309,205,273,215,190,135,273,32,273,147,40,651,36,309,533,278,144,276,115,26,262,273,330,273,223,273,159,190,957,722,368,122,380,235,145,77,277,649,61,43,202,281,277,214,226,328,326,130,101,273,101,273,29,273,273,29,273,273,273,273,273,273,78,273,58,53,298,253,99,273,116,36,273,139,26,273,198,119,273,273,273,66,96,273,273,67,51,44
ACSSF,2010m1,al,000,0108,0000020,4432,3785,2051,1729,599,241,721,412,471,91,1100,1271,496,886,847,678,418,1001,816,835,543,432,113,530,186,575,273,541,224,402,274,189,159,2355,900,831,292,712,453,221,413,2046,705,1542,523,1143,637,377,478,1107,888,637,335,424,1560,1615,257,704,1226,147,615,1076,2513,1205,1077,24,662,730,273,273,273,273,460,605,1358,579,987,1083,484,378,1341,382,183,1300,282,1254,273,716,273,1018,763,3678,2315,1049,291,1296,1045,706,607,644,2876,767,208,1324,991,1199,813,742,1124,1376,989,66,273,66,273,797,164,273,772,273,273,273,76,127,273,588,298,134,502,1297,1029,131,479,257,117,273,418,273,339,550,418,273,273,98,365,130,273,145,517,381,351
ACSSF,2010m1,al,000,0108,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000024,2967,2405,1608,1205,148,235,127,133,518,273,1116,1292,638,598,965,680,593,1042,842,845,270,592,219,423,108,551,145,539,117,165,124,70,112,1584,727,690,169,249,139,273,211,1248,484,1075,457,1067,284,164,179,565,660,607,103,286,1106,861,200,552,637,89,145,755,1597,643,587,63,399,562,273,273,101,273,205,493,1088,305,588,614,644,423,615,273,273,615,273,1054,305,420,127,675,571,2221,1577,698,187,985,922,536,199,703,1792,291,273,612,446,548,871,637,738,820,375,273,273,273,273,248,273,273,273,273,216,273,115,273,273,280,273,273,280,1163,844,311,372,238,351,63,125,273,273,583,347,75,98,273,208,172,79,156,880,880,273
ACSSF,2010m1,al,000,0108,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000026,3250,2693,1348,1217,490,674,415,142,120,273,907,766,184,472,524,294,466,402,341,341,218,172,273,145,273,197,273,148,136,213,180,273,112,1945,633,609,124,409,173,273,395,1523,651,1244,671,1034,221,332,218,735,670,376,299,463,1533,1093,140,416,971,100,298,1009,1994,1020,1012,99,319,275,273,273,72,77,64,244,1403,486,1065,793,361,652,922,273,273,922,273,798,179,552,273,504,343,2623,1740,610,111,976,991,423,268,547,2461,605,150,649,794,955,820,987,1215,869,372,273,273,273,273,351,128,273,273,273,301,73,96,273,273,138,273,72,121,1016,610,188,141,344,273,360,165,273,273,394,902,237,273,273,358,674,305,126,283,186,219
ACSSF,2010m1,al,000,0108,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000048,4066,3493,1762,1460,557,670,563,187,120,273,1312,1103,213,646,829,564,650,574,475,475,218,172,273,356,273,283,273,273,136,215,180,273,118,2271,904,886,164,454,173,273,443,1942,672,1556,717,1444,287,332,307,1003,767,474,299,512,1976,1423,176,554,1296,135,349,1233,2765,1441,1132,99,822,322,101,273,72,77,112,255,1750,527,1098,1180,407,831,1122,355,273,1087,273,1155,179,713,273,604,786,3349,2227,890,155,1515,1183,639,455,618,2964,674,474,899,876,1437,847,1034,1601,1167,584,339,273,98,318,412,128,273,273,273,301,73,96,223,273,224,114,72,183,1255,999,217,301,344,273,555,296,273,273,642,1010,237,273,273,591,672,305,126,344,222,219
ACSSF,2010m1,al,000,0108,0000049,4411,3233,1937,1598,313,242,812,300,591,82,933,1002,372,513,891,734,496,658,649,649,82,376,446,358,273,138,104,95,19,119,30,70,118,1656,735,713,347,424,168,273,360,1478,434,1214,521,1022,430,369,208,815,437,315,204,202,1415,1189,204,341,1083,119,359,840,2431,1476,1058,273,926,521,152,273,86,273,280,409,1569,392,1081,1015,631,414,1140,220,106,1139,108,989,299,541,273,705,488,3492,2098,833,426,1401,879,670,147,632,2411,644,176,783,611,1023,1031,893,1353,1072,737,472,313,323,273,232,273,41,214,28,30,273,273,80,273,493,116,218,458,1707,1525,527,935,486,442,107,498,26,273,897,530,273,67,273,332,399,121,273,435,396,132
ACSSF,2010m1,al,000,0108,0000050,4063,3283,1863,1671,456,607,618,143,368,96,1105,1123,484,795,846,697,635,917,524,518,351,156,194,314,113,545,273,478,263,568,317,137,403,2310,628,610,179,515,36,273,517,1814,782,1696,751,1529,303,535,310,613,793,466,262,646,1480,1162,89,319,1050,273,420,1045,2762,1167,935,23,595,660,273,273,273,273,407,476,1418,503,1008,798,590,472,1160,280,273,1154,273,1779,309,1098,273,799,767,2686,2185,777,477,1770,907,384,444,492,2308,563,392,775,822,1053,867,906,1437,947,570,169,273,151,73,340,273,322,76,273,273,273,273,110,273,438,131,144,368,1940,1522,399,729,370,279,152,603,297,96,827,622,152,273,273,340,123,273,482,673,584,377
ACSSF,2010m1,al,000,0108,0000051,4650,2986,1165,995,430,299,518,227,315,213,626,791,277,442,616,449,515,614,281,287,22,106,219,108,81,491,273,235,462,209,109,130,149,1607,508,507,86,697,29,233,578,1448,392,1304,387,1169,628,182,140,653,461,225,59,383,1849,1481,79,252,1462,51,264,1110,2363,889,747,245,544,119,273,273,20,273,117,273,1644,208,1014,845,729,712,637,273,273,637,273,1532,264,827,273,797,633,3143,1984,738,217,1431,775,343,263,347,2370,696,128,881,954,760,690,1110,1215,1034,641,429,273,429,273,390,233,273,218,36,273,273,184,104,273,268,246,273,111,2110,1816,692,568,1113,265,124,734,305,273,936,669,52,82,273,448,430,113,201,1022,1049,103
ACSSF,2010m1,al,000,0108,0000052,4991,3620,2049,1612,348,276,442,272,757,88,1365,1465,703,648,1035,776,644,1198,898,890,279,650,253,460,128,816,192,747,229,185,144,70,112,2177,875,821,250,328,139,273,344,1793,488,1428,526,1328,443,218,204,788,821,712,103,405,1534,1310,219,583,1081,89,306,1139,2835,1142,895,67,761,657,30,273,101,273,208,596,1771,642,920,998,800,617,1487,414,273,1404,87,1268,320,818,127,928,710,3709,2169,874,217,1237,1200,820,407,856,2983,567,222,713,975,879,977,774,1499,1222,567,394,273,394,273,267,273,273,112,273,216,273,115,273,273,292,273,273,292,1626,1393,311,620,384,394,331,326,41,273,1143,523,106,98,213,365,228,79,156,988,980,139
ACSSF,2010m1,al,000,0108,0000053,5035,3903,2372,1949,611,571,481,444,372,91,1422,1344,526,886,1055,851,555,1004,802,791,329,489,240,473,202,660,273,581,314,372,231,243,129,2498,904,837,302,848,542,273,526,2105,618,1693,534,1244,652,324,502,853,905,654,171,563,1894,1767,408,717,1494,195,661,1203,2420,1095,853,68,820,765,273,273,273,273,575,529,1583,491,715,1242,379,529,1148,273,219,1119,265,1107,273,573,273,853,500,3729,2249,1037,382,1251,1149,723,596,662,3270,817,128,1197,1321,896,1233,781,1357,1205,419,172,273,172,273,188,99,72,44,273,125,273,273,273,273,317,273,272,129,1403,1111,284,601,284,327,65,430,273,273,620,515,165,273,273,283,105,273,380,448,439,95
ACSSF,2010m1,al,000,0108,0000054,5121,3618,1976,1766,382,276,712,386,450,182,1282,1200,462,748,681,524,493,794,743,739,556,405,151,377,102,111,273,63,99,269,139,207,92,2172,573,556,207,555,343,310,370,1882,567,1215,577,871,465,332,269,1039,744,382,440,342,1527,943,128,418,777,93,349,1165,2819,1456,1360,353,524,738,273,273,273,273,525,622,1305,492,1146,837,445,389,1501,516,273,1393,92,1150,295,524,273,782,742,3620,2059,888,312,1336,1081,624,307,422,2749,863,165,822,603,1201,976,861,1204,1386,992,164,273,164,273,814,281,273,772,273,273,273,94,127,58,588,298,134,502,1740,1314,168,379,397,227,273,441,273,397,790,903,273,273,98,412,715,147,202,764,664,512
ACSSF,2010m1,al,000,0108,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0108,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
