ACSSF,2010e1,al,000,0097,0000021,,,,,,,,,,,,,,,,,61818,6820,627,2300,2225,1668,54998,8184,18417,15313,13084,21461,31543,32221,13304,20112,27199,16876,56947,20656,285,222,222,0,63,20371,15738,14153,1585,4633,24109,1168,924,924,0,244,22941,17879,16167,1712,5062,12182,2016,979,860,119,1037,10166,5248,4957,291,4918,69581,18187,285,63,21,42,222,0,222,17902,4047,193,3854,13855,103,13752,24109,1168,0,0,0,1168,123,1045,22941,3655,1366,2289,19286,2112,17174,12100,2016,137,41,96,1879,659,1220,10084,926,384,542,9158,2025,7133,15185,3542,375,270,105,3167,951,2216,11643,1536,592,944,10107,3864,6243,7011,6010,1001,10,322,144,181,344,0,56947,3469,2125,2006,119,1344,53478,38865,35277,3588,14613,69581,54396,3469,200,62,138,3269,782,2487,50927,8628,1943,6685,42299,4240,38059,15185,3542,375,270,105,3167,951,2216,11643,1536,592,944,10107,3864,6243,7011,6010,1001
ACSSF,2010e1,al,000,0097,0000022,9002,744,939,0,1139,251,2673,70,24,875,32,611,1364,272,8,0,78373,8926,1324,2472,2718,2412,69447,9540,18555,19186,22166,19499,39971,39559,48433,17857,21911,14769,95528,48488,812,682,529,153,130,47676,31298,26893,4405,16378,33578,2903,2464,2075,389,439,30675,25312,23380,1932,5363,13462,2364,1652,1580,72,712,11098,7220,6661,559,3878,103376,43873,812,151,60,91,661,270,391,43061,17401,1216,16185,25660,1812,23848,33390,2903,491,220,271,2412,98,2314,30487,3464,1489,1975,27023,2085,24938,13462,2364,299,0,299,2065,608,1457,11098,886,294,592,10212,1636,8576,12651,2923,9,0,9,2914,1210,1704,9728,1251,702,549,8477,3189,5288,9002,6937,2065,16,605,554,57,597,236,95528,6079,4798,4184,614,1281,89449,63830,56934,6896,25619,103376,90725,6079,941,280,661,5138,976,4162,84646,21751,2999,18752,62895,5533,57362,12651,2923,9,0,9,2914,1210,1704,9728,1251,702,549,8477,3189,5288,9002,6937,2065
ACSSF,2010e1,al,000,0097,0000023,7895,320,815,0,907,345,2976,102,0,307,22,25,1085,797,194,0,56400,7895,477,2319,3130,1969,48505,9621,14001,12975,11908,27112,37002,36942,40906,25168,32236,18601,52739,17068,422,327,327,0,95,16646,13133,11002,2131,3513,25690,2858,2288,2033,255,570,22832,16012,14598,1414,6820,9981,2177,1201,1050,151,976,7804,4342,3849,493,3462,59450,16283,327,0,0,0,327,0,327,15956,3001,186,2815,12955,455,12500,23732,2604,276,92,184,2328,113,2215,21128,3337,957,2380,17791,1977,15814,9783,2177,20,20,0,2157,367,1790,7606,614,311,303,6992,992,6000,9652,2438,6,6,0,2432,1152,1280,7214,779,502,277,6435,3113,3322,,,,,,,,,,52739,5457,3816,3410,406,1641,47282,33487,29449,4038,13795,59450,49798,5108,296,112,184,4812,480,4332,44690,6952,1454,5498,37738,3424,34314,9652,2438,6,6,0,2432,1152,1280,7214,779,502,277,6435,3113,3322,7895,5986,1909
ACSSF,2010e1,al,000,0097,0000024,35591,2322,2886,60,4496,1478,10207,397,231,2741,476,2126,5753,2320,98,0,220580,35249,1604,5951,12322,15372,185331,25390,41659,52443,65839,27279,48141,49240,36842,24730,31726,20970,212789,77587,2603,2476,2442,34,127,74984,60272,48186,12086,14712,97124,11873,10722,10186,536,1151,85251,69847,64662,5185,15404,38078,8538,5954,5728,226,2584,29540,17420,16888,532,12120,249436,74191,2603,203,34,169,2400,122,2278,71588,13444,796,12648,58144,3040,55104,97006,11873,378,307,71,11495,1018,10477,85133,7425,2252,5173,77708,6638,71070,38078,8538,250,160,90,8288,1689,6599,29540,2574,1460,1114,26966,5359,21607,40161,12123,369,157,212,11754,5095,6659,28038,2675,1741,934,25363,8822,16541,35591,26510,9081,395,3638,1832,1244,1543,429,212789,23014,19152,18356,796,3862,189775,147539,129736,17803,42236,249436,209275,23014,831,501,330,22183,2829,19354,186261,23443,4508,18935,162818,15037,147781,40161,12123,369,157,212,11754,5095,6659,28038,2675,1741,934,25363,8822,16541,35591,26510,9081
ACSSF,2010e1,al,000,0097,0000025,8227,93,721,44,536,121,3098,316,0,948,133,327,1347,543,0,0,60733,8134,562,2663,3345,1564,52599,13289,17504,15667,6139,21003,31679,32576,20938,20200,22830,17121,55392,19177,497,497,497,0,0,18680,13571,11740,1831,5109,25555,2008,1451,1451,0,557,23547,19371,18324,1047,4176,10660,2677,1199,975,224,1478,7983,4448,4342,106,3535,68177,18830,497,0,0,0,497,0,497,18333,5457,289,5168,12876,1122,11754,25368,1958,226,0,226,1732,168,1564,23410,2679,1206,1473,20731,2095,18636,10620,2677,200,126,74,2477,1071,1406,7943,627,240,387,7316,1253,6063,13359,3045,95,0,95,2950,1780,1170,10314,1223,868,355,9091,3605,5486,,,,,,,,,,55392,5182,3147,2923,224,2035,50210,37390,34406,2984,12820,68177,54818,5132,426,126,300,4706,1239,3467,49686,8763,1735,7028,40923,4470,36453,13359,3045,95,0,95,2950,1780,1170,10314,1223,868,355,9091,3605,5486,8227,6666,1561
ACSSF,2010e1,al,000,0097,0000026,35341,3557,975,96,3967,705,11524,165,149,3399,176,2302,5017,3192,117,0,268548,34142,4000,10525,13024,6593,234406,41486,75464,67583,49873,21527,30258,30781,19110,20651,26555,17689,256039,94494,3982,3365,3244,121,617,90512,67607,56142,11465,22905,111534,8460,6646,5681,965,1814,103074,80043,69874,10169,23031,50011,10046,6494,6167,327,3552,39965,21420,19936,1484,18545,303502,90371,3892,318,0,318,3574,0,3574,86479,20497,2384,18113,65982,3815,62167,110871,8391,1482,417,1065,6909,992,5917,102480,18210,5705,12505,84270,10250,74020,49679,10012,585,426,159,9427,2315,7112,39667,6314,2699,3615,33353,6902,26451,52581,12701,944,421,523,11757,5074,6683,39880,5221,2552,2669,34659,15428,19231,35341,28372,6969,250,1851,2005,707,1406,750,256039,22488,16505,15092,1413,5983,233551,169070,145952,23118,64481,303502,250921,22295,2385,843,1542,19910,3307,16603,228626,45021,10788,34233,183605,20967,162638,52581,12701,944,421,523,11757,5074,6683,39880,5221,2552,2669,34659,15428,19231,35341,28372,6969
ACSSF,2010e1,al,000,0097,0000027,20231,2880,1748,196,2733,921,5652,577,84,940,424,704,2255,847,270,0,145572,20108,862,4420,6831,7995,125464,22150,35643,29742,37929,22070,46091,46839,43893,19523,19141,19842,144240,58682,2761,2563,2425,138,198,55921,39100,33644,5456,16821,59743,6044,5059,4914,145,985,53699,39592,37059,2533,14107,25815,4716,3166,3052,114,1550,21099,13078,12791,287,8021,164062,53375,2761,191,0,191,2570,0,2570,50614,14648,2402,12246,35966,905,35061,58172,6044,655,510,145,5389,693,4696,52128,8012,3347,4665,44116,5452,38664,25503,4614,290,230,60,4324,853,3471,20889,2024,956,1068,18865,3627,15238,27012,6637,189,189,0,6448,3116,3332,20375,2403,1332,1071,17972,6660,11312,20231,14831,5400,399,1704,1159,431,1132,575,144240,13521,10788,10391,397,2733,130719,91770,83494,8276,38949,164062,137050,13419,1136,740,396,12283,1546,10737,123631,24684,6705,17979,98947,9984,88963,27012,6637,189,189,0,6448,3116,3332,20375,2403,1332,1071,17972,6660,11312,20231,14831,5400
ACSSF,2010e1,al,000,0097,0000028,10366,490,775,0,1202,383,3305,69,55,1448,55,596,976,1012,0,0,80704,10366,948,3331,4685,1402,70338,15751,22670,20484,11433,22409,37646,38389,24080,19946,26756,17329,74673,25099,353,353,353,0,0,24746,19260,15726,3534,5486,34237,3209,2509,2333,176,700,31028,24996,22898,2098,6032,15337,2723,2001,1852,149,722,12614,7188,7010,178,5426,88958,24048,353,0,0,0,353,62,291,23695,4472,371,4101,19223,1071,18152,33560,3092,51,0,51,3041,422,2619,30468,2410,546,1864,28058,3381,24677,15203,2723,51,51,0,2672,695,1977,12480,1192,793,399,11288,2493,8795,16147,4038,240,67,173,3798,1492,2306,12109,1436,1038,398,10673,4164,6509,10366,8336,2030,66,995,487,50,226,206,74673,6285,4863,4538,325,1422,68388,51444,45634,5810,16944,88958,72811,6168,102,51,51,6066,1179,4887,66643,8074,1710,6364,58569,6945,51624,16147,4038,240,67,173,3798,1492,2306,12109,1436,1038,398,10673,4164,6509,10366,8336,2030
ACSSF,2010e1,al,000,0097,0000029,,,,,,,,,,,,,,,,,57663,7584,990,3554,2377,663,50079,10992,16570,15280,7237,26836,34498,33463,37138,25087,35229,19481,52991,17814,75,75,75,0,0,17739,12929,11741,1188,4810,24682,2201,2152,2024,128,49,22481,16183,15082,1101,6298,10495,2401,1541,1450,91,860,8094,4517,3858,659,3577,62229,17349,75,47,0,47,28,0,28,17274,2026,243,1783,15248,1369,13879,23880,2152,149,0,149,2003,382,1621,21728,2429,725,1704,19299,2401,16898,10387,2361,91,71,20,2270,788,1482,8026,741,212,529,7285,1754,5531,10613,2898,173,173,0,2725,1315,1410,7715,578,357,221,7137,2357,4780,,,,,,,,,,52991,4677,3768,3549,219,909,48314,33629,30681,2948,14685,62229,51616,4588,287,71,216,4301,1170,3131,47028,5196,1180,4016,41832,5524,36308,10613,2898,173,173,0,2725,1315,1410,7715,578,357,221,7137,2357,4780,7584,6597,987
ACSSF,2010e1,al,000,0097,0000030,13240,574,847,205,2057,541,3907,134,0,943,0,1185,1311,1536,0,0,129494,13167,705,3355,3450,5657,116327,10372,24546,35443,45966,31571,42537,42099,46414,30789,41137,25185,124929,42339,768,657,657,0,111,41571,34117,29793,4324,7454,59256,3887,3660,3407,253,227,55369,45371,42994,2377,9998,23334,3160,2769,2686,83,391,20174,13996,13054,942,6178,143737,40682,768,0,0,0,768,47,721,39914,5657,358,5299,34257,1408,32849,59256,3887,185,108,77,3702,159,3543,55369,4021,1906,2115,51348,4312,47036,23313,3160,35,35,0,3125,465,2660,20153,1806,667,1139,18347,2207,16140,20486,5425,32,32,0,5393,2005,3388,15061,729,420,309,14332,5208,9124,13240,11420,1820,82,628,695,52,247,116,124929,7815,7086,6750,336,729,117114,93484,85841,7643,23630,143737,123251,7815,220,143,77,7595,671,6924,115436,11484,2931,8553,103952,7927,96025,20486,5425,32,32,0,5393,2005,3388,15061,729,420,309,14332,5208,9124,13240,11420,1820
ACSSF,2010e1,al,000,0097,0000031,,,,,,,,,,,,,,,,,55551,7079,394,3142,2717,826,48472,12326,18147,11818,6181,18068,29280,31910,10040,17011,22151,15602,51381,16747,816,758,482,276,58,15931,11356,7292,4064,4575,23657,2600,1935,1828,107,665,21057,14395,12878,1517,6662,10977,1879,1292,1039,253,587,9098,4378,4003,375,4720,59292,15123,758,0,0,0,758,81,677,14365,4302,169,4133,10063,1048,9015,22309,2382,537,365,172,1845,153,1692,19927,4171,1937,2234,15756,2344,13412,10669,1750,158,158,0,1592,538,1054,8919,784,457,327,8135,1986,6149,11191,1848,41,41,0,1807,931,876,9343,1550,945,605,7793,3293,4500,7188,6224,964,113,220,240,61,153,177,51381,5295,3985,3349,636,1310,46086,30129,24173,5956,15957,59292,48101,4890,695,523,172,4195,772,3423,43211,9257,2563,6694,33954,5378,28576,11191,1848,41,41,0,1807,931,876,9343,1550,945,605,7793,3293,4500,7188,6224,964
ACSSF,2010e1,al,000,0097,0000032,13260,459,47,40,2001,13,4469,75,61,964,275,850,2747,1238,0,21,114401,13140,897,4883,3898,3462,101261,13695,30919,29431,27216,20860,35558,36444,32930,19778,22363,17409,131424,64739,643,591,591,0,52,64096,41272,36767,4505,22824,45598,4322,3867,3815,52,455,41276,32501,30135,2366,8775,21087,4010,2097,1833,264,1913,17077,10185,9759,426,6892,146362,59420,591,24,24,0,567,188,379,58829,14197,594,13603,44632,2056,42576,45195,4269,180,68,112,4089,243,3846,40926,5188,854,4334,35738,3228,32510,20918,3968,114,114,0,3854,857,2997,16950,1800,671,1129,15150,2705,12445,20829,4221,358,57,301,3863,1698,2165,16608,1434,860,574,15174,6454,8720,13260,11367,1893,138,534,226,304,531,160,131424,8975,6555,6239,316,2420,122449,83958,76661,7297,38491,146362,125533,8828,318,206,112,8510,1288,7222,116705,21185,2119,19066,95520,7989,87531,20829,4221,358,57,301,3863,1698,2165,16608,1434,860,574,15174,6454,8720,13260,11367,1893
ACSSF,2010e1,al,000,0097,0000033,,,,,,,,,,,,,,,,,46394,5024,516,2176,1826,506,41370,12536,13555,11928,3351,17404,31105,32435,9730,16336,20733,13851,40370,12961,556,556,116,440,0,12405,9657,6418,3239,2748,18326,1038,530,530,0,508,17288,10909,9431,1478,6379,9083,1224,786,757,29,438,7859,3409,3343,66,4450,51235,12961,556,0,0,0,556,24,532,12405,3431,810,2621,8974,927,8047,18326,1038,331,113,218,707,259,448,17288,4303,2437,1866,12985,2663,10322,9043,1224,192,22,170,1032,327,705,7819,826,655,171,6993,1816,5177,10905,2126,123,123,0,2003,903,1100,8779,1335,757,578,7444,3676,3768,5024,3466,1558,125,677,26,205,226,299,40370,2818,1872,1403,469,946,37552,23975,19192,4783,13577,51235,40330,2818,523,135,388,2295,610,1685,37512,8560,3902,4658,28952,5406,23546,10905,2126,123,123,0,2003,903,1100,8779,1335,757,578,7444,3676,3768,5024,3466,1558
ACSSF,2010e1,al,000,0097,0000034,16344,665,305,0,2288,225,5361,0,0,1546,109,800,3950,999,96,0,143602,16275,1109,5506,6355,3305,127327,24293,37604,39820,25610,17336,24391,22323,30576,16513,17489,15317,138758,56821,1307,1094,1006,88,213,55514,40893,32940,7953,14621,57679,5285,3464,3124,340,1821,52394,39746,33199,6547,12648,24258,4885,2118,1917,201,2767,19373,10638,9906,732,8735,161248,54124,1150,266,0,266,884,0,884,52974,18336,700,17636,34638,1552,33086,56245,5216,1510,718,792,3706,443,3263,51029,11780,4236,7544,39249,4506,34743,23999,4738,709,305,404,4029,954,3075,19261,3887,2363,1524,15374,3418,11956,26880,4833,304,107,197,4529,1821,2708,22047,4055,2193,1862,17992,7737,10255,16344,13393,2951,227,859,352,259,656,598,138758,11477,6676,6047,629,4801,127281,91277,76045,15232,36004,161248,134368,11104,2485,1023,1462,8619,1397,7222,123264,34003,7299,26704,89261,9476,79785,26880,4833,304,107,197,4529,1821,2708,22047,4055,2193,1862,17992,7737,10255,16344,13393,2951
ACSSF,2010e1,al,000,0097,0000035,6503,664,226,12,869,113,1543,182,29,668,30,210,1040,872,31,14,43101,6403,485,1999,2512,1407,36698,6165,11401,11557,7575,21781,31631,32278,15926,20376,26841,17307,39788,14062,717,678,626,52,39,13345,9711,8225,1486,3634,18075,1768,1515,1445,70,253,16307,12918,12014,904,3389,7651,1272,813,800,13,459,6379,3629,3603,26,2750,47747,13672,678,65,22,43,613,0,613,12994,3294,340,2954,9700,539,9161,17727,1691,59,18,41,1632,88,1544,16036,2269,688,1581,13767,1355,12412,7651,1272,47,47,0,1225,416,809,6379,675,258,417,5704,1275,4429,8697,2709,120,59,61,2589,1256,1333,5988,918,553,365,5070,2290,2780,6503,5396,1107,79,388,164,134,287,55,39788,3757,3006,2871,135,751,36031,26258,23842,2416,9773,47747,39050,3641,171,87,84,3470,504,2966,35409,6238,1286,4952,29171,3169,26002,8697,2709,120,59,61,2589,1256,1333,5988,918,553,365,5070,2290,2780,6503,5396,1107
ACSSF,2010e1,al,000,0097,0000036,,,,,,,,,,,,,,,,,52006,4245,180,676,807,2582,47761,2266,6252,11814,27429,34518,48886,48886,.,33988,51945,25647,47343,17498,199,135,135,0,64,17299,13540,12626,914,3759,21228,715,671,612,59,44,20513,17470,16078,1392,3043,8617,938,647,510,137,291,7679,6124,5743,381,1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47343,1852,1453,1257,196,399,45491,37134,34447,2687,8357,56541,47305,1852,0,0,0,1852,262,1590,45453,2557,71,2486,42896,1848,41048,9236,2355,62,0,62,2293,863,1430,6881,124,64,60,6757,1799,4958,4245,3926,319
ACSSF,2010e1,al,000,0097,0000037,19228,1322,1178,0,2500,586,5596,330,231,1377,414,1400,2770,1474,50,0,120058,18886,854,2728,6302,9002,101172,14470,19410,30714,36578,24661,48935,49324,43194,21750,26824,19630,116791,47270,1439,1398,1364,34,41,45831,37872,30162,7710,7959,49449,5623,5115,4941,174,508,43826,36055,33013,3042,7771,20072,4957,3637,3491,146,1320,15115,8830,8484,346,6285,137392,43874,1439,103,34,69,1336,0,1336,42435,10104,467,9637,32331,1706,30625,49386,5623,311,240,71,5312,214,5098,43763,5610,1994,3616,38153,4108,34045,20072,4957,250,160,90,4707,895,3812,15115,1470,854,616,13645,2334,11311,24060,6810,201,43,158,6609,2798,3811,17250,1933,1360,573,15317,4699,10618,19228,14659,4569,186,1855,1107,480,660,281,116791,12019,10150,9796,354,1869,104772,82757,71659,11098,22015,137392,113332,12019,664,434,230,11355,1109,10246,101313,17184,3315,13869,84129,8148,75981,24060,6810,201,43,158,6609,2798,3811,17250,1933,1360,573,15317,4699,10618,19228,14659,4569
ACSSF,2010e1,al,000,0097,0000038,15065,1732,325,0,1405,190,4715,165,0,1379,100,1226,2216,1554,58,0,125286,14477,1126,3884,5410,4057,110809,15030,33292,32077,30410,20771,30428,31131,19044,19925,25160,16909,122492,50423,1924,1790,1669,121,134,48499,34481,28269,6212,14018,50314,3179,2376,2178,198,803,47135,36823,31583,5240,10312,21755,4153,2581,2581,0,1572,17602,10175,9102,1073,7427,143785,46300,1834,169,0,169,1665,0,1665,44466,11563,1034,10529,32903,1382,31521,49699,3134,364,106,258,2770,478,2292,46565,8727,2944,5783,37838,4231,33607,21494,4119,140,91,49,3979,576,3403,17375,3015,1372,1643,14360,2646,11714,26292,5657,427,240,187,5230,2288,2942,20635,2224,966,1258,18411,8525,9886,15065,11575,3490,116,769,1328,379,707,191,122492,9256,6747,6428,319,2509,113236,81479,68954,12525,31757,143785,117493,9087,673,197,476,8414,1054,7360,108406,23305,5350,17955,85101,8259,76842,26292,5657,427,240,187,5230,2288,2942,20635,2224,966,1258,18411,8525,9886,15065,11575,3490
ACSSF,2010e1,al,000,0097,0000039,17524,2822,1551,153,2263,714,4910,577,43,840,312,656,1831,735,117,0,129284,17401,654,3596,5906,7245,111883,19120,32067,26875,33821,22249,45760,46904,43536,19918,19173,20394,129787,54211,2361,2361,2223,138,0,51850,36192,31022,5170,15658,53244,5407,4481,4336,145,926,47837,35476,33128,2348,12361,22332,4057,2865,2751,114,1192,18275,11580,11293,287,6695,147005,49322,2361,191,0,191,2170,0,2170,46961,13850,2224,11626,33111,521,32590,52194,5407,655,510,145,4752,634,4118,46787,6843,2805,4038,39944,4869,35075,22124,4007,100,100,0,3907,760,3147,18117,1826,864,962,16291,3289,13002,23365,5626,189,189,0,5437,2628,2809,17739,1781,1033,748,15958,5381,10577,17524,12674,4850,342,1609,1051,431,1006,411,129787,11825,9707,9310,397,2118,117962,83248,75443,7805,34714,147005,123640,11775,946,610,336,10829,1394,9435,111865,22519,5893,16626,89346,8679,80667,23365,5626,189,189,0,5437,2628,2809,17739,1781,1033,748,15958,5381,10577,17524,12674,4850
ACSSF,2010e1,al,000,0097,0000040,,,,,,,,,,,,,,,,,49333,5911,295,1782,1613,2221,43422,5609,11166,11449,15198,17708,41718,42190,33930,16408,16955,15733,62463,34466,409,357,357,0,52,34057,19060,17571,1489,14997,18797,1871,1564,1512,52,307,16926,12987,11917,1070,3939,9200,1663,870,710,160,793,7537,4416,4136,280,3121,66307,29147,357,0,0,0,357,188,169,28790,11070,450,10620,17720,731,16989,18394,1818,151,39,112,1667,150,1517,16576,3049,312,2737,13527,1338,12189,9031,1621,0,0,0,1621,441,1180,7410,1037,303,734,6373,821,5552,9735,2024,264,0,264,1760,717,1043,7711,870,503,367,6841,3491,3350,,,,,,,,,,62463,3943,2791,2579,212,1152,58520,36463,33624,2839,22057,66307,56572,3796,151,39,112,3645,779,2866,52776,15156,1065,14091,37620,2890,34730,9735,2024,264,0,264,1760,717,1043,7711,870,503,367,6841,3491,3350,6031,5335,696
ACSSF,2010e1,al,000,0097,0000041,16344,665,305,0,2288,225,5361,0,0,1546,109,800,3950,999,96,0,143602,16275,1109,5506,6355,3305,127327,24293,37604,39820,25610,17336,24391,22323,30576,16513,17489,15317,138758,56821,1307,1094,1006,88,213,55514,40893,32940,7953,14621,57679,5285,3464,3124,340,1821,52394,39746,33199,6547,12648,24258,4885,2118,1917,201,2767,19373,10638,9906,732,8735,161248,54124,1150,266,0,266,884,0,884,52974,18336,700,17636,34638,1552,33086,56245,5216,1510,718,792,3706,443,3263,51029,11780,4236,7544,39249,4506,34743,23999,4738,709,305,404,4029,954,3075,19261,3887,2363,1524,15374,3418,11956,26880,4833,304,107,197,4529,1821,2708,22047,4055,2193,1862,17992,7737,10255,16344,13393,2951,227,859,352,259,656,598,138758,11477,6676,6047,629,4801,127281,91277,76045,15232,36004,161248,134368,11104,2485,1023,1462,8619,1397,7222,123264,34003,7299,26704,89261,9476,79785,26880,4833,304,107,197,4529,1821,2708,22047,4055,2193,1862,17992,7737,10255,16344,13393,2951
ACSSF,2010e1,al,000,0097,0000042,,,,,,,,,,,,,,,,,52006,4245,180,676,807,2582,47761,2266,6252,11814,27429,34518,48886,48886,.,33988,51945,25647,47343,17498,199,135,135,0,64,17299,13540,12626,914,3759,21228,715,671,612,59,44,20513,17470,16078,1392,3043,8617,938,647,510,137,291,7679,6124,5743,381,1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47343,1852,1453,1257,196,399,45491,37134,34447,2687,8357,56541,47305,1852,0,0,0,1852,262,1590,45453,2557,71,2486,42896,1848,41048,9236,2355,62,0,62,2293,863,1430,6881,124,64,60,6757,1799,4958,4245,3926,319
ACSSF,2010e1,al,000,0097,0000043,6350,664,226,12,869,113,1475,182,29,668,30,210,1040,787,31,14,42463,6250,485,1999,2427,1339,36213,6165,11401,11215,7432,21466,31683,32331,15926,20105,26807,16983,39227,13986,717,678,626,52,39,13269,9711,8225,1486,3558,17643,1768,1515,1445,70,253,15875,12486,11582,904,3389,7598,1272,813,800,13,459,6326,3576,3550,26,2750,47033,13596,678,65,22,43,613,0,613,12918,3294,340,2954,9624,539,9085,17295,1691,59,18,41,1632,88,1544,15604,2269,688,1581,13335,1355,11980,7598,1272,47,47,0,1225,416,809,6326,675,258,417,5651,1275,4376,8544,2556,120,59,61,2436,1103,1333,5988,918,553,365,5070,2290,2780,6350,5243,1107,79,388,164,134,287,55,39227,3757,3006,2871,135,751,35470,25773,23357,2416,9697,47033,38489,3641,171,87,84,3470,504,2966,34848,6238,1286,4952,28610,3169,25441,8544,2556,120,59,61,2436,1103,1333,5988,918,553,365,5070,2290,2780,6350,5243,1107
ACSSF,2010e1,al,000,0097,0000044,19228,1322,1178,0,2500,586,5596,330,231,1377,414,1400,2770,1474,50,0,120058,18886,854,2728,6302,9002,101172,14470,19410,30714,36578,24661,48935,49324,43194,21750,26824,19630,116791,47270,1439,1398,1364,34,41,45831,37872,30162,7710,7959,49449,5623,5115,4941,174,508,43826,36055,33013,3042,7771,20072,4957,3637,3491,146,1320,15115,8830,8484,346,6285,137392,43874,1439,103,34,69,1336,0,1336,42435,10104,467,9637,32331,1706,30625,49386,5623,311,240,71,5312,214,5098,43763,5610,1994,3616,38153,4108,34045,20072,4957,250,160,90,4707,895,3812,15115,1470,854,616,13645,2334,11311,24060,6810,201,43,158,6609,2798,3811,17250,1933,1360,573,15317,4699,10618,19228,14659,4569,186,1855,1107,480,660,281,116791,12019,10150,9796,354,1869,104772,82757,71659,11098,22015,137392,113332,12019,664,434,230,11355,1109,10246,101313,17184,3315,13869,84129,8148,75981,24060,6810,201,43,158,6609,2798,3811,17250,1933,1360,573,15317,4699,10618,19228,14659,4569
ACSSF,2010e1,al,000,0097,0000045,15065,1732,325,0,1405,190,4715,165,0,1379,100,1226,2216,1554,58,0,125286,14477,1126,3884,5410,4057,110809,15030,33292,32077,30410,20771,30428,31131,19044,19925,25160,16909,122492,50423,1924,1790,1669,121,134,48499,34481,28269,6212,14018,50314,3179,2376,2178,198,803,47135,36823,31583,5240,10312,21755,4153,2581,2581,0,1572,17602,10175,9102,1073,7427,143785,46300,1834,169,0,169,1665,0,1665,44466,11563,1034,10529,32903,1382,31521,49699,3134,364,106,258,2770,478,2292,46565,8727,2944,5783,37838,4231,33607,21494,4119,140,91,49,3979,576,3403,17375,3015,1372,1643,14360,2646,11714,26292,5657,427,240,187,5230,2288,2942,20635,2224,966,1258,18411,8525,9886,15065,11575,3490,116,769,1328,379,707,191,122492,9256,6747,6428,319,2509,113236,81479,68954,12525,31757,143785,117493,9087,673,197,476,8414,1054,7360,108406,23305,5350,17955,85101,8259,76842,26292,5657,427,240,187,5230,2288,2942,20635,2224,966,1258,18411,8525,9886,15065,11575,3490
ACSSF,2010e1,al,000,0097,0000046,17524,2822,1551,153,2263,714,4910,577,43,840,312,656,1831,735,117,0,129284,17401,654,3596,5906,7245,111883,19120,32067,26875,33821,22249,45760,46904,43536,19918,19173,20394,129787,54211,2361,2361,2223,138,0,51850,36192,31022,5170,15658,53244,5407,4481,4336,145,926,47837,35476,33128,2348,12361,22332,4057,2865,2751,114,1192,18275,11580,11293,287,6695,147005,49322,2361,191,0,191,2170,0,2170,46961,13850,2224,11626,33111,521,32590,52194,5407,655,510,145,4752,634,4118,46787,6843,2805,4038,39944,4869,35075,22124,4007,100,100,0,3907,760,3147,18117,1826,864,962,16291,3289,13002,23365,5626,189,189,0,5437,2628,2809,17739,1781,1033,748,15958,5381,10577,17524,12674,4850,342,1609,1051,431,1006,411,129787,11825,9707,9310,397,2118,117962,83248,75443,7805,34714,147005,123640,11775,946,610,336,10829,1394,9435,111865,22519,5893,16626,89346,8679,80667,23365,5626,189,189,0,5437,2628,2809,17739,1781,1033,748,15958,5381,10577,17524,12674,4850
ACSSF,2010e1,al,000,0097,0000047,,,,,,,,,,,,,,,,,49333,5911,295,1782,1613,2221,43422,5609,11166,11449,15198,17708,41718,42190,33930,16408,16955,15733,62463,34466,409,357,357,0,52,34057,19060,17571,1489,14997,18797,1871,1564,1512,52,307,16926,12987,11917,1070,3939,9200,1663,870,710,160,793,7537,4416,4136,280,3121,66307,29147,357,0,0,0,357,188,169,28790,11070,450,10620,17720,731,16989,18394,1818,151,39,112,1667,150,1517,16576,3049,312,2737,13527,1338,12189,9031,1621,0,0,0,1621,441,1180,7410,1037,303,734,6373,821,5552,9735,2024,264,0,264,1760,717,1043,7711,870,503,367,6841,3491,3350,,,,,,,,,,62463,3943,2791,2579,212,1152,58520,36463,33624,2839,22057,66307,56572,3796,151,39,112,3645,779,2866,52776,15156,1065,14091,37620,2890,34730,9735,2024,264,0,264,1760,717,1043,7711,870,503,367,6841,3491,3350,6031,5335,696
ACSSF,2010e1,al,000,0097,0000048,62812,6021,1974,96,7996,981,19544,729,201,6572,300,4054,7933,5989,393,29,457495,60920,5575,18971,22750,13624,396575,71963,131103,108662,84847,21610,31058,31461,20777,20595,26672,16983,420380,145755,6352,5022,4774,248,1330,139403,101213,82676,18537,38190,188456,15895,13154,11540,1614,2741,172561,133447,118012,15435,39114,86169,16008,10155,9436,719,5853,70161,37821,35388,2433,32340,506641,139134,6221,559,0,559,5662,255,5407,132913,29682,3484,26198,103231,6385,96846,185938,15734,1964,613,1351,13770,2820,10950,170204,28449,8526,19923,141755,16242,125513,85278,15839,1174,598,576,14665,3194,11471,69439,10947,5024,5923,58492,11108,47384,96291,23917,1299,528,771,22618,9575,13043,72374,8403,4409,3994,63971,26344,37627,62812,51961,10851,250,3236,2926,1151,2182,1106,420380,38255,28331,25750,2581,9924,382125,272481,236076,36405,109644,506641,410350,37794,3697,1211,2486,34097,6269,27828,372556,69078,17034,52044,303478,33735,269743,96291,23917,1299,528,771,22618,9575,13043,72374,8403,4409,3994,63971,26344,37627,62812,51961,10851
