ACSSF,2010e1,al,000,0118,0000011,25850,32412,28950,42261,25708,29958,27283,16834,39618,33032,60524,32480,32588,30175,38167,24494,35972,.,16508,25420,29797,22223,12237,17061,11086,20097,31887,30899,37764,31576,43417,25600,31999,33093,22961,40612,33998,64019,51496,55946,75058,39863,23504,47072,.,17143,36777,41117,29730,13932,14495,12288,24948,38114,21137,24933,24132,30811,31250,22874,25311,13128,32451,28000,50309,31403,26312,25874,30104,27065,33657,.,14552,22499,27349,21655,11736,17428,10397,15193,27805,170214,90392,7858,6507,1351,13192,25754,2096,8872,8858,6755,2103,494,2340,1594,746,4562,2032,0,2530,5190,3390,1800,3607,1083,2524,4172,3397,79822,1401,1178,223,794,10437,1076,12206,3264,2012,1252,743,4256,3208,1048,2818,1299,0,1519,28665,12022,16643,6468,918,5550,3137,4557
ACSSF,2010e1,al,000,0118,0000012,25902,27733,26418,42215,24409,29332,30185,19187,40739,38333,51919,30141,29599,29896,29345,27533,39723,63164,21107,27501,35101,24538,10646,13574,10143,18604,36120,30994,27374,26349,43412,24410,32684,33899,24644,42045,40508,58274,33750,47354,67440,31118,32477,60375,.,21617,42209,40032,47089,11711,13840,11233,25107,39637,21570,29235,28343,30477,24392,23588,24217,14481,31559,29086,38634,25051,26126,25598,28450,23812,27267,63164,18049,25012,31420,22991,9610,13213,9346,14797,31967,514571,273080,15176,12889,2287,37202,62710,9135,30271,22475,17738,4737,2862,8182,4288,3894,20297,8919,0,11378,19421,11764,7657,13936,3454,10482,14250,17163,241491,2498,2231,267,3240,30588,3300,33737,6229,4592,1637,3028,15764,12118,3646,12239,6006,94,6139,84354,34523,49831,23328,2432,20896,10930,12256
ACSSF,2010e1,al,000,0118,0000013,26977,27315,27346,22423,23156,41039,46474,20063,44164,42714,54824,45817,27076,24946,28750,30148,40622,.,22215,31544,35213,29225,12430,29263,12318,17226,39721,36834,26522,26552,22423,22892,45173,67365,37786,44786,44017,52832,60667,39471,51936,26774,41611,67071,.,30468,61560,36504,93695,12494,27701,12476,35446,43507,22290,40800,40800,.,29694,36199,40325,11321,41570,40550,56932,45427,24723,23790,29801,21661,25297,.,20101,25867,33736,24177,12256,.,11985,10000,34520,77263,42126,1045,731,314,6045,4394,1678,4356,3106,2577,529,435,2454,968,1486,6630,2656,0,3974,2841,1286,1555,3452,869,2583,2105,3585,35137,257,257,0,444,1740,453,5169,451,349,102,505,3439,2110,1329,3243,1665,0,1578,11912,4132,7780,4805,70,4735,1470,1249
ACSSF,2010e1,al,000,0118,0000014,28158,203237,203237,.,41440,35919,38081,24311,46646,37050,61700,15257,27846,27505,28282,19673,28882,.,18143,35134,40906,31276,9189,21480,8958,17753,46256,39064,203237,203237,.,41631,38843,50282,31578,46863,37225,61700,59722,40160,29544,55714,18943,29468,.,18137,45580,45311,46109,9136,26675,7040,22563,50736,21079,.,.,.,.,20300,11207,17071,19857,19857,.,4058,25913,24195,27222,25878,28307,.,25053,30099,37167,25848,9217,2499,9867,14833,33407,42768,23107,337,337,0,1332,6205,486,2703,1511,1021,490,440,780,542,238,2509,692,0,1817,1866,1151,715,1322,165,1157,1096,2520,19661,0,0,0,39,1663,264,3003,115,115,0,339,1454,1005,449,1267,685,0,582,6485,2068,4417,2477,107,2370,1344,1211
ACSSF,2010e1,al,000,0118,0000015,25618,17384,15058,37619,26522,24969,43092,24925,31572,31273,49730,16415,35071,40904,25222,31913,59048,.,24757,32294,31009,32755,5619,4077,6059,20439,30524,30016,16977,4919,37619,25779,29992,44013,31760,31608,31309,49730,20370,30665,.,25222,30841,59134,.,22244,46998,47402,46813,2499,4312,2499,26456,23036,22320,17769,17769,.,40363,23159,12063,20362,27311,27311,.,6286,36723,36723,.,54971,54622,.,85259,30087,21043,31384,9647,.,9989,14740,31913,30476,15507,440,360,80,1595,3523,349,2141,1097,1031,66,358,881,262,619,832,279,0,553,1163,636,527,965,129,836,1433,730,14969,190,190,0,241,1760,154,2636,296,296,0,273,839,839,0,177,73,0,104,5520,2124,3396,1386,64,1322,750,747
ACSSF,2010e1,al,000,0118,0000016,23649,53671,42423,.,20694,26659,34167,27265,27945,19640,58545,8803,28466,27304,35682,31602,37102,.,7008,23808,30298,21352,9030,2776,10614,15743,39578,30518,82250,140455,.,20964,35402,41507,30309,29572,19834,58545,30428,40707,.,34517,35647,37939,.,6865,48896,47625,75387,12006,2499,12147,19865,82560,20547,17007,17007,.,.,21486,21385,18241,18431,18431,.,.,27629,26908,36033,27500,27733,.,.,21363,28398,19879,4724,2776,5443,11586,31758,27947,15202,692,597,95,1418,4849,620,2020,993,801,192,168,245,73,172,844,474,0,370,675,456,219,1420,348,1072,1014,244,12745,209,209,0,66,2842,384,1159,147,147,0,94,959,817,142,262,248,0,14,4086,2127,1959,1414,325,1089,712,411
ACSSF,2010e1,al,000,0118,0000017,31041,65078,65463,38206,32029,40771,30733,20349,43395,31860,44934,34936,30530,31105,22857,29952,46146,.,15651,31894,35420,30909,11960,25549,10476,26269,41693,42458,65238,65623,38206,35090,50510,60319,25370,43891,38385,44934,40731,96250,130328,50750,55093,62440,.,22757,55447,55018,55584,25447,26001,9511,38030,49217,25142,.,.,.,.,27122,10341,17946,21719,21719,.,.,29327,30007,22023,20099,26641,.,9926,28955,29489,27163,10228,.,10736,25093,36766,34858,17555,523,434,89,2551,2957,632,2361,1165,592,573,210,374,325,49,1635,928,0,707,2020,981,1039,847,523,324,428,1852,17303,37,37,0,170,2016,572,2027,88,88,0,41,1957,1766,191,1141,525,0,616,5853,2118,3735,980,80,900,775,1646
ACSSF,2010e1,al,000,0118,0000018,27022,16922,16922,.,25469,33867,46923,13968,39425,38898,42130,25519,34282,34920,22167,21700,21695,.,21736,27728,24887,31289,9336,15991,8375,28293,41946,30665,20738,20738,.,30032,34491,60435,24333,39013,38694,61120,26336,50116,55247,22167,22188,37721,.,20087,36491,26100,63621,9501,16422,8431,29655,45453,21294,.,.,.,7890,32373,23333,11536,42484,.,.,9098,27321,27321,.,20765,20098,.,26827,25939,23457,28364,8125,8438,4868,11921,37971,38584,21718,361,361,0,3165,4410,610,1990,1963,1816,147,213,671,419,252,1469,926,0,543,2053,1068,985,1767,364,1403,1958,1088,16866,158,158,0,260,1236,92,2150,153,76,77,106,550,550,0,1797,1386,0,411,7249,2049,5200,632,60,572,1351,1132
ACSSF,2010e1,al,000,0118,0000019,27292,46615,31342,88503,28300,35964,31625,19123,44348,41590,48705,40476,29756,28150,35217,27048,31467,.,19966,31979,40285,30584,10351,10868,10259,22164,38211,33176,56333,32004,88734,28354,37181,39324,25628,47991,46493,75990,42130,40946,42120,37000,40318,51672,.,24824,42375,45991,41753,10723,10975,10606,37260,37931,22450,18264,17955,.,24417,30746,30835,14624,34214,29390,35764,33750,21888,21325,26189,20732,27310,.,17679,29955,35223,29051,10174,10640,10138,19886,38352,45470,22933,740,601,139,2814,3150,1164,2850,2229,1791,438,440,984,510,474,1505,681,0,824,2172,703,1469,2002,311,1691,1344,1539,22537,50,36,14,153,1087,733,3375,609,380,229,230,996,715,281,1953,998,0,955,7671,2297,5374,3198,138,3060,1314,1168
ACSSF,2010e1,al,000,0118,0000020,30881,50023,19239,50692,26732,37369,37368,19584,46538,35972,70128,46807,37187,37500,34790,33968,44772,121034,17216,32673,37053,31370,12998,23961,11944,19781,44706,35532,50186,17717,51115,27125,38695,37067,23511,45359,33253,71006,51813,53616,59037,40846,39044,61042,120649,18068,47112,46237,47486,15351,32487,12415,21165,43067,26612,39579,.,38906,23002,35290,40478,16970,49224,40049,62281,41357,32033,32203,30470,26490,36102,.,16675,30647,35406,27683,11350,9158,11411,18579,45509,289454,145805,1488,490,998,15861,20993,6580,17252,10806,7694,3112,4135,10278,8194,2084,16020,10325,231,5464,15938,5779,10159,13059,3255,9804,7375,6020,143649,273,56,217,1821,6098,2279,16772,3921,2420,1501,4174,14743,12372,2371,13144,8497,48,4599,51692,19112,32580,13298,1428,11870,8453,6981
ACSSF,2010e1,al,000,0118,0000021,26640,27309,26594,35366,31331,40143,31121,16617,51463,26022,75148,32321,38313,41300,11849,27444,31580,.,22347,34213,35669,32349,9275,4325,9378,21215,52604,32075,27309,26594,35366,30968,42059,32220,32294,50968,25483,75930,14652,50717,106012,38053,38417,66832,.,22069,55154,45685,65897,7605,46446,6952,27143,43558,21735,.,.,.,40423,19970,24186,7471,55386,90902,51973,60914,31835,32476,11411,25939,28292,.,25448,27302,31035,26609,11007,2499,11858,18955,70107,39581,20897,946,707,239,3262,2918,715,2837,2259,898,1361,255,765,559,206,1229,483,0,746,2073,981,1092,1912,392,1520,1504,222,18684,0,0,0,317,1367,649,3210,215,78,137,184,1006,831,175,1481,823,0,658,6551,2161,4390,1639,224,1415,1644,421
ACSSF,2010e1,al,000,0118,0000022,24744,18360,18133,.,20569,28996,46015,16429,46374,46571,36875,30814,34303,36045,24717,25581,29375,.,21624,31684,37133,26028,9172,7607,9615,24798,34228,29494,18604,18377,.,20493,37565,45682,21230,45105,42243,70339,32314,53581,75558,43323,28090,29332,.,22909,40563,37547,51754,9143,11295,8836,36485,39182,21222,2499,2499,.,22118,16984,50869,11513,70051,71652,35646,17375,31414,33272,23632,21639,30202,.,17306,26708,36956,22169,9234,2499,11743,9378,21946,63718,33245,748,734,14,3254,5555,688,3607,1414,1331,83,495,1034,625,409,2768,1291,0,1477,6289,4484,1805,3419,439,2980,2161,1813,30473,15,15,0,61,2146,77,3625,562,283,279,703,2828,2172,656,1752,712,0,1040,12350,7408,4942,3815,691,3124,1026,1513
ACSSF,2010e1,al,000,0118,0000023,32479,4724,4724,.,27441,36075,31089,12451,36657,31886,37311,62089,36083,48870,23524,51631,69082,.,33324,37554,46528,26512,15000,40701,13673,11575,64189,37208,4060,4060,.,30041,39031,40615,14811,36092,35261,36339,62326,90115,98750,41772,60987,76651,.,33555,46046,46984,41173,17466,40701,16674,30835,71771,24006,20649,20649,.,21531,29705,21819,12203,70429,24747,71964,27228,21305,22651,20829,45213,49192,.,21656,33145,46176,24528,10724,.,10724,8669,55377,34378,18522,181,181,0,2076,5502,582,1428,1319,712,607,183,944,601,343,3026,1874,0,1152,829,494,335,685,177,508,753,1014,15856,77,77,0,131,2701,345,1615,308,133,175,123,1147,543,604,1649,1053,0,596,4772,2070,2702,1287,0,1287,909,792
ACSSF,2010e1,al,000,0118,0000024,33097,45037,31393,46202,27251,41527,26886,20286,41145,31810,70526,28506,31537,31681,31389,60750,70993,.,16446,32318,34286,31689,10652,16484,10462,19094,70811,42688,45037,31393,46202,26792,51219,44900,27140,41999,32359,70823,23808,49026,48019,55538,72247,82034,.,16215,50063,45302,60299,11616,21136,11485,24141,76287,27218,.,.,.,31556,35406,22209,14789,26343,26694,.,30383,30289,30314,30267,44239,55789,.,20676,29535,29897,29393,9922,15859,9631,11994,53945,156411,82125,569,218,351,8303,12479,1624,6960,3951,3156,795,1952,2900,1712,1188,17373,14065,0,3308,8408,4174,4234,5334,1532,3802,3922,8350,74286,0,0,0,1614,5936,1073,8122,661,631,30,2642,4774,2958,1816,10821,8723,67,2031,23278,11533,11745,7254,999,6255,3715,4396
ACSSF,2010e1,al,000,0118,0000025,23960,27212,26923,45227,15304,25928,16656,19120,52258,39448,65435,21766,30512,32292,26234,36139,61250,.,21697,26734,35302,25907,7637,16311,7283,24490,36672,29229,27212,26923,45227,15233,31790,15101,22338,65242,51576,65730,28496,32477,66250,.,55681,85438,.,21898,41741,42054,34838,10872,17226,6800,30938,36740,21439,.,.,.,.,21180,22111,12209,38004,38412,.,21528,25240,25264,22482,16250,14842,.,16531,23156,20242,24234,7444,.,7815,18497,34829,39438,22097,564,444,120,3795,4820,1283,2334,654,300,354,209,368,291,77,1775,966,0,809,1607,718,889,840,146,694,1291,2557,17341,0,0,0,71,3747,352,2946,415,356,59,618,1006,635,371,646,497,0,149,5411,1937,3474,807,60,747,518,804
ACSSF,2010e1,al,000,0118,0000026,28463,44004,13173,67262,31607,41773,32136,16539,36971,36638,40712,39944,35811,36876,21652,33130,41257,.,23452,30455,34972,28399,11436,22316,11075,21814,37997,35201,44531,12140,70230,32394,42078,35569,17228,36980,36245,47051,41890,42226,51064,35603,36151,50295,.,22420,44149,38608,49686,12516,20000,12216,31209,38974,23159,41696,100257,.,24434,38361,25406,16085,36955,44980,36122,27371,30485,31569,20080,31699,36536,.,25728,26983,31749,25507,9206,23711,8572,15420,36631,170552,87798,1852,1102,750,9133,17696,4204,9585,7070,5808,1262,1619,3429,1728,1701,8973,4185,0,4788,8644,3719,4925,7779,616,7163,3508,4306,82754,173,131,42,1655,3340,1151,12956,2226,1441,785,794,5040,3728,1312,8973,5880,0,3093,29973,11313,18660,9233,328,8905,4818,2422
ACSSF,2010e1,al,000,0118,0000027,27684,50998,51190,50806,26275,31577,32325,16583,35967,29407,43811,30618,42721,47318,30469,27271,51647,.,15763,32167,41398,25971,11953,16994,11484,20100,43736,30759,50565,50323,50806,25686,35931,34322,17192,43934,45179,43811,45262,75780,76455,38585,25820,79481,.,15157,34262,37901,32224,12126,32076,11215,23688,57119,25671,.,.,.,35772,28771,30246,14908,23626,23626,.,11518,36502,39393,12482,28085,41853,.,21578,31505,41986,24521,11877,15593,11616,17898,39623,99081,48803,492,226,266,3710,6492,1930,5697,2658,1922,736,577,2344,2013,331,5256,2086,0,3170,5253,2974,2279,5325,815,4510,3455,5614,50278,43,43,0,249,2840,537,6207,1271,1271,0,256,3458,3185,273,3996,1868,0,2128,15427,6562,8865,5519,897,4622,3324,7151
ACSSF,2010e1,al,000,0118,0000028,28892,16773,16467,.,22352,46084,14658,23521,39677,37940,60111,29659,30968,32500,23690,30549,36014,.,18029,31876,41831,28486,10600,4471,11178,18750,57957,36284,17250,16664,.,22678,52343,14847,27826,50159,40074,60111,40938,62926,101645,17250,36804,51742,.,23076,36875,45895,26993,8850,7533,10886,33883,57831,22962,.,.,.,.,35293,10890,14541,25813,25813,.,27818,28684,30470,26005,24483,27206,.,12823,31148,39570,29268,11181,.,11302,16634,58086,53198,28365,363,295,68,3677,7811,1394,2466,2797,1862,935,423,304,151,153,3211,1518,0,1693,1348,807,541,2268,500,1768,1185,1118,24833,132,132,0,68,3536,298,3029,484,484,0,360,1940,1805,135,2597,1977,0,620,6520,1870,4650,3784,51,3733,1345,740
ACSSF,2010e1,al,000,0118,0000029,35391,9973,9973,.,28558,36074,31938,30273,51792,51221,76545,51598,36376,36871,22416,34500,36473,.,16947,36355,24917,38884,11864,7127,12415,30506,50174,40893,94051,94051,.,29407,47328,40966,40104,51255,50974,57090,53253,26964,40121,11912,56061,57326,.,17311,35116,35124,24989,9521,.,9521,31986,65007,28946,.,.,.,13063,20189,21221,19814,100165,.,101136,38565,36482,36813,35162,27622,29771,.,16617,38826,24727,39886,11994,7127,12541,11698,34787,35991,20358,248,248,0,2716,2952,1444,2829,1933,1356,577,360,620,568,52,1802,921,69,812,1494,711,783,207,0,207,1234,2519,15633,137,137,0,186,1605,611,2106,268,94,174,337,1380,1221,159,1130,848,0,282,5161,898,4263,1477,97,1380,695,540
ACSSF,2010e1,al,000,0118,0000030,37849,66250,11298,75434,38283,51122,56206,20140,80065,67400,81398,60765,46788,51677,30774,40508,51056,.,30623,37317,30525,40546,14339,15874,13923,31669,54263,48402,71511,11429,75799,37106,56301,57085,22390,86780,86665,87333,76339,56548,80253,26875,56825,67735,.,33379,57052,37440,66421,15799,21250,15277,39703,51469,30691,11604,11108,.,39256,39982,47258,12339,46808,46172,66063,41322,39209,43012,30904,31280,34352,.,27688,31845,30000,34718,9893,9425,10185,15733,60754,97212,53069,1132,338,794,6706,5058,2678,6960,2753,1285,1468,1512,4815,4127,688,7195,4745,0,2450,5148,1902,3246,4370,970,3400,2267,2475,44143,220,199,21,864,1291,983,7065,856,625,231,1562,5315,4523,792,4811,3129,73,1609,13702,5658,8044,3196,435,2761,2429,1849
ACSSF,2010e1,al,000,0118,0000031,26172,16092,15552,28393,35146,32056,27784,20241,30502,29524,65260,47538,28625,35793,17086,35375,46838,.,14173,25998,41345,19676,9692,.,9413,19920,33715,29870,16092,15552,28393,35396,37628,27638,23289,30577,29438,65260,48150,36116,46717,16692,46998,74386,.,9805,37731,85355,14564,8656,.,8656,27500,43701,21305,.,.,.,22857,29059,82835,17206,30271,30271,.,17206,27353,25882,.,17170,36653,.,15550,24910,40736,20055,15060,.,10545,19179,31113,28717,14658,996,801,195,2019,3839,696,1822,1167,997,170,111,734,305,429,704,527,0,177,763,479,284,288,0,288,636,883,14059,0,0,0,492,772,123,1814,107,107,0,263,1044,944,100,775,205,64,506,5292,2057,3235,1278,67,1211,1438,661
ACSSF,2010e1,al,000,0118,0000032,27595,55036,26712,56376,26581,43551,33079,18465,40609,39509,46808,26399,33327,34258,29000,29244,65245,.,20721,30728,28631,30853,9685,30991,9193,15379,42266,31891,55682,26886,56382,26463,47441,49023,22684,40609,29990,47410,11949,52171,65492,29267,50491,75403,.,30126,34400,22287,60721,9438,51377,9106,17287,50661,23195,14393,14411,4964,90878,28654,22088,17355,42500,45343,24142,30440,31207,32727,28901,13558,21725,.,12624,30115,36134,27542,10012,30007,9307,11899,30750,85616,44846,1770,467,1303,7614,6653,1276,5176,2432,2052,380,1020,1248,842,406,4329,1428,103,2798,5898,4292,1606,3614,185,3429,2346,1470,40770,176,107,69,61,2657,665,4695,634,567,67,668,2829,2621,208,2781,1383,0,1398,17890,8319,9571,4102,503,3599,2119,1493
ACSSF,2010e1,al,000,0118,0000033,25165,49481,30613,49964,23794,24823,38910,13046,60698,56261,71231,32177,25455,21962,25879,21654,29896,.,12172,31596,40240,31174,10355,20201,9877,16929,35668,39993,49082,30613,49565,24317,37260,38077,14674,63864,61831,70886,37875,55781,55781,.,32829,81912,.,12172,40456,16042,41725,21775,.,26382,32418,40861,18728,.,.,.,23230,20038,60500,9491,23421,21131,.,.,25352,18953,25879,21560,21560,.,.,31041,41385,30419,9002,15179,8746,4845,28941,21721,10623,1832,370,1462,1740,1289,608,1027,1300,787,513,218,197,197,0,508,250,0,258,699,165,534,384,100,284,292,529,11098,66,0,66,211,733,104,2153,208,171,37,35,765,494,271,284,284,0,0,4560,790,3770,1279,152,1127,317,383
ACSSF,2010e1,al,000,0118,0000034,24538,33544,18505,33963,21046,29568,31707,18972,39902,30136,62487,45482,30142,30640,22091,24189,38465,.,15597,26182,24967,26390,13688,30203,12167,14342,41553,26456,33925,18505,34345,21633,26978,31261,18876,32353,30506,72791,46237,34315,34985,33613,26340,52591,.,15821,36981,40000,36250,14805,32479,12331,11916,37449,23133,.,.,.,9637,35775,40613,18999,52938,25888,61626,42843,28041,29217,20486,22593,27070,.,15344,24519,22817,25000,12346,22894,11810,14673,41595,85306,41325,413,171,242,4291,6719,1531,4657,3033,2544,489,943,2192,1839,353,4618,2432,0,2186,4247,1418,2829,5022,826,4196,2095,1564,43981,50,0,50,865,1455,486,4733,1082,554,528,922,4050,3303,747,3687,1944,0,1743,16918,6172,10746,4953,524,4429,2454,2326
