ACSSF,2010m1,al,000,0006,0000023,4544,4723,9188,.,33795,47697,23894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000024,1384,1350,3605,23378,15348,8530,8012,5965,2011,1899,6006,5995,1637,1510,6015,2607,745,620,2109,586,83,386,396,610,537,133,342,902,366,319,682,1382,271,313,1342,5777,4377,2982,3598,2382,2633,886,5962,4187,2524,3300,1612,2351,533,2596,1132,985,786,1737,814,126,586,422,319,175,273,273,273,1317,218,329,420,286,374,907,902,346,299,199,273,721,273,1480,1003,454,769,544,287,273,5965,2011,1899,6006,5995,1637,1510,6015,2607,745,620,2109,586,83,386,396,1264,665,339,755,1382,271,313,1342,5777,4377,2982,3598,2382,2633,886,5962,4187,2524,3300,1612,2351,533,2596,1132,985,786,1737,814,126,586,422,319,175,273,273,273,1661,426,456,467,286,1027,907,1480,1003,454,769,544,287,273
ACSSF,2010m1,al,000,0006,0000025,2874,2547,1916,.,18207,69862,21855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3409,868,1025,3392,2813,774,705,2747,1562,414,662,1422,21,273,273,21,442,119,273,421,883,273,52,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000026,913,862,1792,16141,3070,55239,8772,5992,2310,3238,6284,6286,2102,2250,6229,2448,930,1414,1975,507,313,152,306,1055,363,689,853,484,211,273,439,1745,257,845,1251,5887,3801,2911,3575,2203,3084,249,6214,3755,2452,3149,1975,2779,249,2448,929,1239,870,1057,1386,273,507,125,203,414,273,119,273,1089,678,232,727,103,138,273,484,158,209,279,219,160,273,1745,1011,493,694,291,444,273,5992,2310,3238,6284,6286,2102,2250,6229,2448,930,1414,1975,507,313,152,306,1176,431,689,949,1745,257,845,1251,5887,3801,2911,3575,2203,3084,249,6214,3755,2452,3149,1975,2779,249,2448,929,1239,870,1057,1386,273,507,125,203,414,273,119,273,1194,707,315,779,245,207,273,1745,1011,493,694,291,444,273
ACSSF,2010m1,al,000,0006,0000027,955,1867,4914,19443,3419,7006,10588,5149,1828,1700,5444,5072,1325,1469,5283,2616,920,771,2141,516,264,88,447,637,161,119,598,420,81,330,267,716,334,273,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5149,1828,1700,5444,5072,1325,1469,5283,2616,920,771,2141,516,264,88,447,750,182,355,641,716,334,273,647,5227,3992,2799,3035,1994,2292,631,5093,3642,2433,3059,1328,2202,630,2603,1181,861,1127,1516,837,184,516,329,287,79,158,80,273,701,524,548,188,309,141,27,845,464,452,423,291,128,273
ACSSF,2010m1,al,000,0006,0000028,2230,2857,8480,.,10488,384,7481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000030,989,1138,5528,.,.,26435,23120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4547,1566,1155,4199,3827,1385,982,3770,1909,747,596,1351,273,273,273,273,400,273,273,400,1205,129,273,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000032,2204,1192,3706,29577,4218,7299,7009,4771,1998,1592,4877,4641,1560,1280,4657,1944,775,240,1848,329,169,273,287,497,198,181,425,525,348,305,278,842,352,596,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4771,1998,1592,4877,4641,1560,1280,4657,1944,775,240,1848,329,169,273,287,774,395,356,550,842,352,596,597,4649,2364,2209,2557,1921,2079,273,4631,2230,1863,2604,1718,2004,273,1944,568,794,831,1167,418,273,399,330,202,67,273,80,273,1419,728,354,675,290,282,273,842,561,541,229,297,273,273
ACSSF,2010m1,al,000,0006,0000033,4750,4635,12342,25397,12613,59542,5957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000034,900,1618,3349,5025,7090,11171,15971,7459,1821,2571,6776,6821,1382,1842,6317,3010,842,1595,2451,1110,437,731,485,672,396,278,495,666,118,273,660,765,332,81,674,7338,4315,2948,4051,2394,2376,497,6806,4167,2328,3897,1990,2103,497,2982,1258,1295,1148,1314,1225,273,1110,143,1005,258,273,192,273,699,194,375,529,283,299,273,666,399,77,260,306,296,273,749,467,229,409,280,238,273,7459,1821,2571,6776,6821,1382,1842,6317,3010,842,1595,2451,1110,437,731,485,1000,406,278,863,765,332,81,674,7338,4315,2948,4051,2394,2376,497,6806,4167,2328,3897,1990,2103,497,2982,1258,1295,1148,1314,1225,273,1110,143,1005,258,273,192,273,994,435,384,649,418,373,273,749,467,229,409,280,238,273
ACSSF,2010m1,al,000,0006,0000035,920,1545,3909,12846,4276,2883,14588,2190,744,741,2055,2080,703,657,1905,626,143,273,568,93,43,273,75,197,149,120,29,172,145,80,68,195,37,273,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190,744,741,2055,2080,703,657,1905,626,143,273,568,93,43,273,75,273,223,147,75,195,37,273,190,2190,1393,1056,1241,596,1010,84,2080,1382,1073,1248,570,979,84,626,225,443,356,126,195,273,93,273,61,38,49,273,273,273,33,168,196,25,44,273,195,141,70,51,30,54,273
ACSSF,2010m1,al,000,0006,0000036,3051,2854,5937,.,35287,.,10832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000037,2176,1304,2066,28058,1504,8561,10551,5467,2048,1677,5284,5136,1658,1255,4982,2265,721,611,1806,575,83,386,381,576,537,273,310,881,348,319,657,984,235,262,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5467,2048,1677,5284,5136,1658,1255,4982,2265,721,611,1806,575,83,386,381,1243,654,319,711,984,235,262,931,5336,3992,2516,3076,2272,2164,273,5131,3805,2302,2655,1516,1851,273,2265,979,691,693,1608,764,273,575,408,319,175,273,273,273,1243,378,456,453,273,1006,273,1065,711,328,759,338,178,273
ACSSF,2010m1,al,000,0006,0000038,845,947,3221,16141,5879,65174,25832,5564,1988,1926,5514,5368,1640,1569,5330,2003,687,1147,1485,507,313,152,306,534,350,191,332,412,211,273,354,911,273,595,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5564,1988,1926,5514,5368,1640,1569,5330,2003,687,1147,1485,507,313,152,306,682,414,191,492,911,273,595,657,5453,3487,2463,2867,1707,2075,249,5288,3486,1909,2745,1514,1884,249,2003,808,1094,636,620,1130,273,507,125,203,414,273,119,273,720,518,260,371,191,142,273,911,815,259,250,102,273,273
ACSSF,2010m1,al,000,0006,0000039,1077,2795,4560,19443,3419,9442,9948,5092,1573,1683,5394,4954,1341,1475,5081,2485,659,706,2057,516,264,88,447,637,161,119,598,421,81,319,267,635,334,273,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5092,1573,1683,5394,4954,1341,1475,5081,2485,659,706,2057,516,264,88,447,751,182,345,641,635,334,273,560,5178,3968,2755,2980,1544,2088,631,4978,3553,2356,3010,1195,2025,630,2487,1164,861,1092,1124,694,184,516,329,287,79,158,80,273,701,524,548,188,309,119,27,776,331,452,401,291,128,273
ACSSF,2010m1,al,000,0006,0000040,2436,1705,2785,21987,1120,2027,21582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000041,900,1618,3349,5025,7090,11171,15971,7459,1821,2571,6776,6821,1382,1842,6317,3010,842,1595,2451,1110,437,731,485,672,396,278,495,666,118,273,660,765,332,81,674,7338,4315,2948,4051,2394,2376,497,6806,4167,2328,3897,1990,2103,497,2982,1258,1295,1148,1314,1225,273,1110,143,1005,258,273,192,273,699,194,375,529,283,299,273,666,399,77,260,306,296,273,749,467,229,409,280,238,273,7459,1821,2571,6776,6821,1382,1842,6317,3010,842,1595,2451,1110,437,731,485,1000,406,278,863,765,332,81,674,7338,4315,2948,4051,2394,2376,497,6806,4167,2328,3897,1990,2103,497,2982,1258,1295,1148,1314,1225,273,1110,143,1005,258,273,192,273,994,435,384,649,418,373,273,749,467,229,409,280,238,273
ACSSF,2010m1,al,000,0006,0000042,3051,2854,5937,.,35287,.,10832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000043,926,1497,3909,12846,4276,2883,14588,2188,744,741,2059,2079,703,657,1911,626,143,273,568,93,43,273,75,197,149,120,29,172,145,80,68,195,37,273,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2188,744,741,2059,2079,703,657,1911,626,143,273,568,93,43,273,75,273,223,147,75,195,37,273,190,2188,1393,1056,1241,596,1000,84,2079,1382,1073,1248,570,967,84,626,225,443,356,126,195,273,93,273,61,38,49,273,273,273,33,168,196,25,44,273,195,141,70,51,30,54,273
ACSSF,2010m1,al,000,0006,0000044,2176,1304,2066,28058,1504,8561,10551,5467,2048,1677,5284,5136,1658,1255,4982,2265,721,611,1806,575,83,386,381,576,537,273,310,881,348,319,657,984,235,262,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5467,2048,1677,5284,5136,1658,1255,4982,2265,721,611,1806,575,83,386,381,1243,654,319,711,984,235,262,931,5336,3992,2516,3076,2272,2164,273,5131,3805,2302,2655,1516,1851,273,2265,979,691,693,1608,764,273,575,408,319,175,273,273,273,1243,378,456,453,273,1006,273,1065,711,328,759,338,178,273
ACSSF,2010m1,al,000,0006,0000045,845,947,3221,16141,5879,65174,25832,5564,1988,1926,5514,5368,1640,1569,5330,2003,687,1147,1485,507,313,152,306,534,350,191,332,412,211,273,354,911,273,595,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5564,1988,1926,5514,5368,1640,1569,5330,2003,687,1147,1485,507,313,152,306,682,414,191,492,911,273,595,657,5453,3487,2463,2867,1707,2075,249,5288,3486,1909,2745,1514,1884,249,2003,808,1094,636,620,1130,273,507,125,203,414,273,119,273,720,518,260,371,191,142,273,911,815,259,250,102,273,273
ACSSF,2010m1,al,000,0006,0000046,1077,2795,4560,19443,3419,9442,9948,5092,1573,1683,5394,4954,1341,1475,5081,2485,659,706,2057,516,264,88,447,637,161,119,598,421,81,319,267,635,334,273,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5092,1573,1683,5394,4954,1341,1475,5081,2485,659,706,2057,516,264,88,447,751,182,345,641,635,334,273,560,5178,3968,2755,2980,1544,2088,631,4978,3553,2356,3010,1195,2025,630,2487,1164,861,1092,1124,694,184,516,329,287,79,158,80,273,701,524,548,188,309,119,27,776,331,452,401,291,128,273
ACSSF,2010m1,al,000,0006,0000047,2436,1705,2785,21987,1120,2027,21582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0006,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
