ACSSF,2010m1,al,000,0010,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3764,1059,757,782,1302,1726,1812,1674,1469,723,1136,960,626,1246,1784,3764,978,1559,1692,1919,2018,1051,1955,728,1347,1308,1000,301,3689,352,2606,3404,3101,3805,326,1887,2890,2805,2278,273,1217,1437,1460,150,273,150,273,273,776,273,696,130,337,941,87,428,692,490,3704,3706,3838,2278,1739,789,1192,150,781,281,941,3764,1059,757,782,1302,1726,1812,1674,1469,723,2484,3764,1933,1692,1919,2018,1051,1955,1610,1308,1068
ACSSF,2010m1,al,000,0010,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3338,916,678,1078,1215,1133,1192,1099,814,890,819,614,111,974,835,3338,1102,784,1540,1667,1244,1068,1366,552,396,736,720,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3366,3465,3070,1190,980,391,362,137,526,447,206,3338,916,678,1078,1215,1133,1192,1099,814,890,1969,3338,1440,1540,1667,1244,1068,1366,744,736,759
ACSSF,2010m1,al,000,0010,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2746,809,201,680,347,851,996,920,1105,353,625,239,98,897,675,2746,488,1055,1204,1262,1107,795,1033,356,260,552,355,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763,2705,2552,768,561,391,394,273,104,306,587,2746,809,201,680,347,851,996,920,1105,353,1441,2746,1091,1204,1262,1107,795,1033,448,552,391
ACSSF,2010m1,al,000,0010,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2735,493,730,884,658,783,913,792,992,432,492,460,273,803,598,2735,459,1765,1196,863,759,1104,797,349,181,185,319,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2634,2844,2328,1324,1291,197,33,273,184,474,664,2735,493,730,884,658,783,913,792,992,432,1326,2735,1807,1196,863,759,1104,797,392,185,496
ACSSF,2010m1,al,000,0010,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2647,561,150,670,468,1022,915,766,644,412,438,306,308,445,609,2647,553,887,668,890,935,589,681,126,780,390,439,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722,2593,2454,630,557,275,130,106,205,131,508,2647,561,150,670,468,1022,915,766,644,412,1011,2647,1154,668,890,935,589,681,790,390,448
ACSSF,2010m1,al,000,0010,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2989,448,540,789,1057,1134,976,1112,1001,554,627,516,420,743,929,2989,277,1167,1188,1699,1125,524,927,401,261,838,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2989,448,540,789,1057,1134,976,1112,1001,554,1606,2989,1241,1188,1699,1125,524,927,474,838,513
ACSSF,2010m1,al,000,0010,0000019,2246,313,1461,2126,1504,2184,257,1393,1938,1479,688,92,329,517,368,93,19,273,51,66,225,43,169,141,49,173,159,50,90,37,273,273,119,182,152,,,,,,,,,,,,,,,,,,,,,,2260,568,382,616,805,840,1156,915,868,465,627,346,319,683,905,2260,380,848,1089,1089,796,431,1311,380,605,750,337,242,2246,313,1461,2126,1504,2184,257,1393,1938,1479,688,92,329,517,368,93,19,273,51,66,305,168,182,166,61,273,273,119,182,152,2246,2275,2184,688,684,110,136,93,225,173,273,2260,568,382,616,805,840,1156,915,868,465,1253,2260,927,1089,1089,796,431,1311,708,750,423
ACSSF,2010m1,al,000,0010,0000020,7765,1546,5037,8075,6349,7783,1096,4526,7241,5565,3867,964,2478,2349,1939,1135,448,767,423,242,765,492,421,386,352,843,132,491,455,471,1531,182,600,991,946,7544,7837,7780,3832,3477,1621,468,502,288,1135,1135,273,273,273,273,186,315,319,969,673,1528,7426,1811,1430,2078,2790,3439,3706,4045,3849,2514,2806,1598,1082,2424,2096,7426,1323,2169,3790,3684,4451,2622,4045,1939,1767,2806,2232,1508,7765,1546,5037,8075,6349,7783,1096,4526,7241,5565,3867,964,2478,2349,1939,1135,448,767,423,242,1178,534,642,567,563,1531,182,600,991,946,7544,7837,7780,3832,3477,1621,744,1135,969,843,1528,7426,1811,1430,2078,2790,3439,3706,4045,3849,2514,4146,7426,2385,3790,3684,4451,2622,4045,2646,2806,2682
ACSSF,2010m1,al,000,0010,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2606,430,363,803,864,1164,780,1095,965,614,661,376,312,986,658,2606,515,1484,1311,1382,1072,569,1013,287,288,613,541,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588,2595,2595,524,478,189,161,273,363,149,371,2606,430,363,803,864,1164,780,1095,965,614,1340,2606,1522,1311,1382,1072,569,1013,431,613,586
ACSSF,2010m1,al,000,0010,0000022,2789,570,1971,2684,1945,2633,341,1748,2320,1599,1549,299,699,1131,919,355,273,83,295,185,693,238,375,461,45,530,171,366,220,187,666,273,186,665,107,,,,,,,,,,,,,,,,,,,,,,2787,581,534,747,759,822,1387,1309,1315,870,781,906,781,1300,1203,2787,1022,1450,1583,1433,1122,877,1171,617,436,904,666,452,2789,570,1971,2684,1945,2633,341,1748,2320,1599,1549,299,699,1131,919,355,273,83,295,185,872,300,519,515,197,666,273,186,665,107,2823,2728,2633,1549,1202,576,525,379,708,554,669,2787,581,534,747,759,822,1387,1309,1315,870,2015,2787,1780,1583,1433,1122,877,1171,767,904,767
ACSSF,2010m1,al,000,0010,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2213,609,428,870,483,1011,916,914,750,579,460,351,180,685,603,2213,538,626,1204,1090,1240,344,926,525,362,579,416,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190,2193,2098,954,825,345,215,104,199,245,428,2213,609,428,870,483,1011,916,914,750,579,1025,2213,835,1204,1090,1240,344,926,608,579,492
ACSSF,2010m1,al,000,0010,0000024,5932,1574,3752,4992,5232,5995,706,3141,4946,4875,2564,444,1628,1133,1930,586,189,450,83,251,610,518,210,299,90,902,834,265,434,250,1378,452,451,932,696,,,,,,,,,,,,,,,,,,,,,,5829,1023,1218,1751,2237,2229,2807,3024,2530,1497,1839,1652,941,1647,1574,5829,944,2178,2405,3355,3169,2251,2210,1089,1467,1697,1121,586,5932,1574,3752,4992,5232,5995,706,3141,4946,4875,2564,444,1628,1133,1930,586,189,450,83,251,1264,1196,337,557,267,1378,452,451,932,696,5777,6136,5962,2596,1840,1017,1410,586,1317,902,1480,5829,1023,1218,1751,2237,2229,2807,3024,2530,1497,3450,5829,2236,2405,3355,3169,2251,2210,1785,1697,1254
ACSSF,2010m1,al,000,0010,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3346,617,772,1259,1055,931,1296,1229,870,373,544,464,658,836,813,3346,773,1130,1089,1366,1355,610,1815,604,331,841,709,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3409,3349,2813,1562,1426,360,593,21,356,288,883,3346,617,772,1259,1055,931,1296,1229,870,373,1413,3346,1400,1089,1366,1355,610,1815,685,841,902
ACSSF,2010m1,al,000,0010,0000026,5992,1303,2915,4683,5214,6293,571,2848,4387,4618,2448,923,1305,1040,1686,507,405,191,107,273,1055,126,384,825,643,484,177,283,289,153,1745,552,601,973,999,5887,5896,6214,2448,1747,968,886,505,1171,507,507,273,273,273,273,273,115,131,1089,435,1745,5771,1502,1420,1458,2100,2367,2501,2657,2325,1507,1790,1345,429,1924,2102,5771,1473,1730,2394,3327,3072,2036,2769,1120,1133,2119,1434,871,5992,1303,2915,4683,5214,6293,571,2848,4387,4618,2448,923,1305,1040,1686,507,405,191,107,273,1176,211,471,865,645,1745,552,601,973,999,5887,5896,6214,2448,1747,968,1535,507,1089,484,1745,5771,1502,1420,1458,2100,2367,2501,2657,2325,1507,4006,5771,2320,2394,3327,3072,2036,2769,1736,2119,1678
ACSSF,2010m1,al,000,0010,0000027,5117,914,3657,5475,3159,5072,574,2943,5185,3075,2594,640,1582,1714,1264,461,88,236,379,273,637,273,219,588,41,420,90,345,192,77,716,113,352,630,270,5227,5220,5093,2603,2172,1056,492,468,174,516,516,273,273,273,273,273,316,265,587,122,845,5233,1231,552,1216,1720,1983,2126,3189,1620,1448,1141,1130,454,1781,1994,5233,908,1808,2427,2816,2319,1718,2118,707,1091,1365,1610,852,5117,914,3657,5475,3159,5072,574,2943,5185,3075,2594,640,1582,1714,1264,461,88,236,379,273,750,90,414,611,88,716,113,352,630,270,5227,5220,5093,2603,2172,1056,686,516,587,420,845,5233,1231,552,1216,1720,1983,2126,3189,1620,1448,3172,5233,2044,2427,2816,2319,1718,2118,1284,1365,1730
ACSSF,2010m1,al,000,0010,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3535,778,553,747,910,1120,1367,1237,1254,614,673,564,440,1149,1419,3535,676,1475,1602,1271,1155,867,1240,1069,779,1093,825,340,3499,934,1549,2738,2390,3347,801,1341,2413,2353,1344,277,518,1056,597,273,273,273,273,273,494,145,311,136,275,703,273,114,310,614,3517,3540,3391,1344,970,807,373,273,396,249,703,3535,778,553,747,910,1120,1367,1237,1254,614,2055,3535,1601,1602,1271,1155,867,1240,1220,1093,904
ACSSF,2010m1,al,000,0010,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116,316,523,655,394,1067,891,947,727,451,415,369,47,577,673,2116,381,646,907,903,1012,761,540,548,280,437,142,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122,2018,2098,747,721,198,273,273,256,236,358,2116,316,523,655,394,1067,891,947,727,451,1012,2116,849,907,903,1012,761,540,538,437,237
ACSSF,2010m1,al,000,0010,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4446,1101,860,795,1285,1356,1877,1871,1535,1019,1076,561,769,1188,1125,4446,997,1519,1356,1432,1299,913,2340,1110,910,1585,940,529,4547,397,1904,3116,3102,3827,370,1551,2792,2670,1909,156,1085,878,1084,273,273,273,273,273,400,273,147,234,348,1205,273,684,987,443,4617,4340,3825,1909,1583,908,380,273,402,213,1221,4446,1101,860,795,1285,1356,1877,1871,1535,1019,2263,4446,1944,1356,1432,1299,913,2340,1296,1585,1008
ACSSF,2010m1,al,000,0010,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170,859,623,830,687,833,720,1011,764,569,365,218,333,618,751,2170,456,1187,1073,979,963,595,953,475,390,788,661,305,2161,263,1063,1671,2102,2151,192,927,1547,1999,673,173,370,379,531,150,109,273,94,35,327,120,64,117,270,669,273,286,338,544,2170,2207,2162,673,691,213,273,150,174,277,669,2170,859,623,830,687,833,720,1011,764,569,1209,2170,1274,1073,979,963,595,953,613,788,698
ACSSF,2010m1,al,000,0010,0000032,4771,1569,2614,3542,3687,4641,749,1938,3368,3643,1944,1172,1166,983,916,329,164,179,122,191,497,205,320,261,273,525,396,258,162,227,842,176,375,538,479,4649,4738,4631,1944,1802,1006,502,120,169,399,399,273,273,273,273,273,199,398,1281,340,842,4597,1368,851,1165,1622,1423,1976,2179,2062,1005,1030,642,304,1598,1640,4597,622,1583,1958,2763,2669,1558,1867,582,986,1194,1065,584,4771,1569,2614,3542,3687,4641,749,1938,3368,3643,1944,1172,1166,983,916,329,164,179,122,191,774,445,511,299,227,842,176,375,538,479,4649,4738,4631,1944,1802,1006,484,399,1281,525,842,4597,1368,851,1165,1622,1423,1976,2179,2062,1005,2501,4597,1710,1958,2763,2669,1558,1867,1162,1194,1312
ACSSF,2010m1,al,000,0010,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097,475,253,589,535,692,773,664,923,541,408,295,218,846,503,2097,417,728,840,992,762,527,786,410,248,823,590,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097,475,253,589,535,692,773,664,923,541,1197,2097,831,840,992,762,527,786,500,823,642
ACSSF,2010m1,al,000,0010,0000034,7450,1112,3760,5566,4135,6821,747,3509,4937,3687,3010,704,1754,1672,1443,1110,441,764,320,242,672,472,311,261,336,666,132,466,197,356,762,114,260,611,409,7338,7176,6806,2982,2689,1321,276,476,244,1110,1110,273,273,273,273,273,315,173,699,540,749,7276,1482,1051,1742,1946,2415,3006,3048,3347,1727,2103,1283,644,1656,1812,7276,943,1386,2592,2899,3197,1860,2985,1582,1318,2025,1692,1316,7450,1112,3760,5566,4135,6821,747,3509,4937,3687,3010,704,1754,1672,1443,1110,441,764,320,242,1000,501,549,334,434,762,114,260,611,409,7338,7176,6806,2982,2689,1321,630,1110,699,666,749,7276,1482,1051,1742,1946,2415,3006,3048,3347,1727,3584,7276,1687,2592,2899,3197,1860,2985,1918,2025,2177
ACSSF,2010m1,al,000,0010,0000035,2190,279,1431,1963,1378,2080,228,1363,1719,1340,626,83,276,489,355,93,19,273,51,66,197,43,165,108,273,172,147,36,80,37,195,273,90,148,99,,,,,,,,,,,,,,,,,,,,,,2173,565,240,541,712,751,1065,771,779,433,592,309,301,680,874,2173,258,691,1093,961,813,413,1208,335,554,717,273,227,2190,279,1431,1963,1378,2080,228,1363,1719,1340,626,83,276,489,355,93,19,273,51,66,273,156,174,136,37,195,273,90,148,99,2190,2197,2080,626,621,102,63,93,197,172,195,2173,565,240,541,712,751,1065,771,779,433,1214,2173,750,1093,961,813,413,1208,635,717,360
ACSSF,2010m1,al,000,0010,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825,451,347,486,875,1045,1242,1517,1569,743,1232,562,604,590,595,3825,541,1087,1089,934,1534,549,1727,757,556,1063,614,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825,451,347,486,875,1045,1242,1517,1569,743,1941,3825,1268,1089,934,1534,549,1727,941,1063,758
ACSSF,2010m1,al,000,0010,0000037,5461,1529,3200,4353,4105,5136,630,2496,4114,3847,2242,425,1522,981,1564,575,189,450,83,232,576,518,108,291,90,881,831,265,403,235,983,452,303,639,493,,,,,,,,,,,,,,,,,,,,,,5427,994,1043,1458,1894,1966,2332,2343,2206,1257,1467,1409,781,1606,1452,5427,868,1887,2169,2535,3050,1950,1970,707,1219,1570,935,533,5461,1529,3200,4353,4105,5136,630,2496,4114,3847,2242,425,1522,981,1564,575,189,450,83,232,1243,1192,286,512,250,983,452,303,639,493,5336,5620,5131,2265,1489,961,1410,575,576,881,1065,5427,994,1043,1458,1894,1966,2332,2343,2206,1257,3085,5427,2042,2169,2535,3050,1950,1970,1420,1570,1058
ACSSF,2010m1,al,000,0010,0000038,5580,1182,2529,3983,3736,5390,463,2410,3669,3547,2003,763,1073,915,1208,507,405,191,107,273,534,126,123,240,410,412,177,174,289,115,911,552,383,505,403,5453,5444,5288,2003,1478,727,748,273,909,507,507,273,273,273,273,273,115,131,606,359,911,5376,1111,785,1330,1856,2023,2345,2063,2140,1258,1824,995,358,1597,1495,5376,1044,1453,2156,1978,2621,1823,2364,787,1000,1536,1156,588,5580,1182,2529,3983,3736,5390,463,2410,3669,3547,2003,763,1073,915,1208,507,405,191,107,273,682,211,212,388,426,911,552,383,505,403,5453,5444,5288,2003,1478,727,1181,507,606,412,911,5376,1111,785,1330,1856,2023,2345,2063,2140,1258,3073,5376,1851,2156,1978,2621,1823,2364,1372,1536,1340
ACSSF,2010m1,al,000,0010,0000039,5003,914,3084,5347,3150,4945,574,2838,5087,3071,2455,640,1054,1664,1264,461,88,236,379,273,637,273,219,588,41,421,90,345,192,273,635,113,352,531,204,5178,5115,4978,2487,1959,1040,490,468,174,516,516,273,273,273,273,273,306,265,587,122,776,5140,895,528,1137,1571,1900,2109,3102,1627,1423,1133,1130,443,1758,1968,5140,658,1801,2335,2770,2171,1683,2005,709,1062,1337,1471,845,5003,914,3084,5347,3150,4945,574,2838,5087,3071,2455,640,1054,1664,1264,461,88,236,379,273,751,90,414,611,41,635,113,352,531,204,5178,5115,4978,2487,1959,1040,690,516,587,421,776,5140,895,528,1137,1571,1900,2109,3102,1627,1423,3117,5140,1876,2335,2770,2171,1683,2005,1262,1337,1645
ACSSF,2010m1,al,000,0010,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4184,1227,788,682,1220,1152,1921,1980,1654,925,871,607,216,1454,1328,4184,595,1088,1570,2411,2403,1320,1457,459,647,819,910,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4187,4197,4009,1770,1497,892,357,240,1216,498,532,4184,1227,788,682,1220,1152,1921,1980,1654,925,1950,4184,1238,1570,2411,2403,1320,1457,812,819,1054
ACSSF,2010m1,al,000,0010,0000041,7450,1112,3760,5566,4135,6821,747,3509,4937,3687,3010,704,1754,1672,1443,1110,441,764,320,242,672,472,311,261,336,666,132,466,197,356,762,114,260,611,409,7338,7176,6806,2982,2689,1321,276,476,244,1110,1110,273,273,273,273,273,315,173,699,540,749,7276,1482,1051,1742,1946,2415,3006,3048,3347,1727,2103,1283,644,1656,1812,7276,943,1386,2592,2899,3197,1860,2985,1582,1318,2025,1692,1316,7450,1112,3760,5566,4135,6821,747,3509,4937,3687,3010,704,1754,1672,1443,1110,441,764,320,242,1000,501,549,334,434,762,114,260,611,409,7338,7176,6806,2982,2689,1321,630,1110,699,666,749,7276,1482,1051,1742,1946,2415,3006,3048,3347,1727,3584,7276,1687,2592,2899,3197,1860,2985,1918,2025,2177
ACSSF,2010m1,al,000,0010,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825,451,347,486,875,1045,1242,1517,1569,743,1232,562,604,590,595,3825,541,1087,1089,934,1534,549,1727,757,556,1063,614,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825,451,347,486,875,1045,1242,1517,1569,743,1941,3825,1268,1089,934,1534,549,1727,941,1063,758
ACSSF,2010m1,al,000,0010,0000043,2188,279,1431,1961,1378,2079,228,1363,1719,1340,626,83,276,489,355,93,19,273,51,66,197,43,165,108,273,172,147,36,80,37,195,273,90,148,99,,,,,,,,,,,,,,,,,,,,,,2171,565,240,541,713,751,1065,771,779,433,592,309,301,680,874,2171,258,691,1093,961,800,413,1208,335,554,717,273,227,2188,279,1431,1961,1378,2079,228,1363,1719,1340,626,83,276,489,355,93,19,273,51,66,273,156,174,136,37,195,273,90,148,99,2188,2195,2079,626,621,102,63,93,197,172,195,2171,565,240,541,713,751,1065,771,779,433,1214,2171,750,1093,961,800,413,1208,635,717,360
ACSSF,2010m1,al,000,0010,0000044,5461,1529,3200,4353,4105,5136,630,2496,4114,3847,2242,425,1522,981,1564,575,189,450,83,232,576,518,108,291,90,881,831,265,403,235,983,452,303,639,493,,,,,,,,,,,,,,,,,,,,,,5427,994,1043,1458,1894,1966,2332,2343,2206,1257,1467,1409,781,1606,1452,5427,868,1887,2169,2535,3050,1950,1970,707,1219,1570,935,533,5461,1529,3200,4353,4105,5136,630,2496,4114,3847,2242,425,1522,981,1564,575,189,450,83,232,1243,1192,286,512,250,983,452,303,639,493,5336,5620,5131,2265,1489,961,1410,575,576,881,1065,5427,994,1043,1458,1894,1966,2332,2343,2206,1257,3085,5427,2042,2169,2535,3050,1950,1970,1420,1570,1058
ACSSF,2010m1,al,000,0010,0000045,5580,1182,2529,3983,3736,5390,463,2410,3669,3547,2003,763,1073,915,1208,507,405,191,107,273,534,126,123,240,410,412,177,174,289,115,911,552,383,505,403,5453,5444,5288,2003,1478,727,748,273,909,507,507,273,273,273,273,273,115,131,606,359,911,5376,1111,785,1330,1856,2023,2345,2063,2140,1258,1824,995,358,1597,1495,5376,1044,1453,2156,1978,2621,1823,2364,787,1000,1536,1156,588,5580,1182,2529,3983,3736,5390,463,2410,3669,3547,2003,763,1073,915,1208,507,405,191,107,273,682,211,212,388,426,911,552,383,505,403,5453,5444,5288,2003,1478,727,1181,507,606,412,911,5376,1111,785,1330,1856,2023,2345,2063,2140,1258,3073,5376,1851,2156,1978,2621,1823,2364,1372,1536,1340
ACSSF,2010m1,al,000,0010,0000046,5003,914,3084,5347,3150,4945,574,2838,5087,3071,2455,640,1054,1664,1264,461,88,236,379,273,637,273,219,588,41,421,90,345,192,273,635,113,352,531,204,5178,5115,4978,2487,1959,1040,490,468,174,516,516,273,273,273,273,273,306,265,587,122,776,5140,895,528,1137,1571,1900,2109,3102,1627,1423,1133,1130,443,1758,1968,5140,658,1801,2335,2770,2171,1683,2005,709,1062,1337,1471,845,5003,914,3084,5347,3150,4945,574,2838,5087,3071,2455,640,1054,1664,1264,461,88,236,379,273,751,90,414,611,41,635,113,352,531,204,5178,5115,4978,2487,1959,1040,690,516,587,421,776,5140,895,528,1137,1571,1900,2109,3102,1627,1423,3117,5140,1876,2335,2770,2171,1683,2005,1262,1337,1645
ACSSF,2010m1,al,000,0010,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4184,1227,788,682,1220,1152,1921,1980,1654,925,871,607,216,1454,1328,4184,595,1088,1570,2411,2403,1320,1457,459,647,819,910,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4187,4197,4009,1770,1497,892,357,240,1216,498,532,4184,1227,788,682,1220,1152,1921,1980,1654,925,1950,4184,1238,1570,2411,2403,1320,1457,812,819,1054
ACSSF,2010m1,al,000,0010,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0010,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0010,0000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
