ACSSF,2010e1,al,000,0087,0000001,587268,116253,82799,59822,54080,41251,36590,30972,28973,22545,31095,34493,23117,12069,5698,4529,2982,22840,25467,17169,16184,25944,.,22395,16702,25478,24870,19633023500,22840,27480,25229,26320,21063,44406,44966,39438,19968,18654,21715,16609,35835,36335,31356,19633023500,10058442300,7601293900,6000185500,1601108400,2457148500,2324467100,132681400,9574581100,8139446200,4781939900,3357506300,1435135000,1321231700,113903200,21993,25182,14504,15851,24825,41274,11954,12577,25639,12174,105243746600,83711514700,18318827300,440150700,1310481500,25011800,617941300,819819300,82211106100,2225426700,3849111,1844661,793521,0,793521,2467,1730,4452,5764,19415,15829,29272,21199,39031,22186,60465,68078,58678,57864,45811,53410,65369,53272,73057,96172,1051140,216560,834580,87227,56326,64405,95742,84414,55972,50815,38833,42795,25564,45760,38806,27949,23147,17487,14538,19482,12169,15923,17226,2004450,613905,0,613905,697,1418,6975,8661,19748,22218,34514,31257,46365,32999,66579,64374,49441,45971,34958,35561,38665,24133,29970,19401,1390545,334128,1056417,121494,93032,130547,166058,117897,80378,60483,41998,46282,29956,39011,32018,23788,16955,12802,11793,12984,5965,5974,7002,21117,26921,43308,13803,16738,31997,10362,587268,116253,82799,113902,77841,82490,65588,23117,17767,4529,2982
ACSSF,2010e1,al,000,0087,0000002,363369,70622,48053,35959,31929,24695,23442,18914,17686,14717,22309,22074,15051,8130,4284,3433,2071,24075,27973,17940,25508,26736,.,26758,16311,28133,25306,12672616700,24075,29171,25807,26721,22081,47427,46584,48773,21084,19860,22216,17521,36227,36760,31197,12672616700,6237308000,4461802600,3681572300,780230200,1775505400,1693712100,81793300,6435308700,5429425100,3321221600,2108203400,1005883600,928150500,77733100,22577,27725,14706,20681,25108,32252,11240,10899,28473,12505,56612216500,41642652000,13100983000,163851700,917126100,15287500,403653900,368662200,40619501300,1476202900,2017976,941613,408173,0,408173,1346,793,2231,3274,12172,9968,17998,13884,18984,11266,29958,34095,25520,28421,22770,26324,30712,26130,38556,53771,533440,109430,424010,50415,30506,34337,50299,42141,25363,23494,18707,21099,11633,21327,18483,13986,10250,8712,7881,10189,6753,7802,10633,1076363,336043,0,336043,445,573,4299,5223,11248,13563,17110,16915,23162,18472,34782,35363,26957,27427,18945,20085,20165,12856,17644,10809,740320,167613,572707,69401,51459,68327,83624,63229,43037,32279,22503,25030,16805,21842,17154,13081,8564,7730,7589,8044,4132,3944,4933,20858,26306,43205,12925,17022,32340,10535,363369,70622,48053,67888,48137,51317,44383,15051,12414,3433,2071
ACSSF,2010e1,al,000,0087,0000003,223899,45631,34746,23863,22151,16556,13148,12058,11287,7828,8786,12419,8066,3939,1414,1096,911,21485,22620,14679,12099,23886,.,21577,17601,22619,22373,6960406800,21485,26149,24401,25920,20185,41197,42592,32500,18064,16995,20608,15569,35549,35962,32801,6960406800,3821134300,3139491300,2318613200,820878100,681643000,630754900,50888100,3139272400,2710021100,1460718200,1249302900,429251300,393081300,36170100,21350,23086,14022,13923,24189,,13580,14385,23368,11572,48631530100,42068862700,5217844200,276299000,393355400,,214287400,451157100,41591604700,749223800,1831135,903048,385348,0,385348,1121,937,2221,2490,7243,5861,11274,7315,20047,10920,30507,33983,33158,29443,23041,27086,34657,27142,34501,42401,517700,107130,410570,36812,25820,30068,45443,42273,30609,27321,20126,21696,13931,24433,20323,13963,12897,8775,6657,9293,5416,8121,6593,928087,277862,0,277862,252,845,2676,3438,8500,8655,17404,14342,23203,14527,31797,29011,22484,18544,16013,15476,18500,11277,12326,8592,650225,166515,483710,52093,41573,62220,82434,54668,37341,28204,19495,21252,13151,17169,14864,10707,8391,5072,4204,4940,1833,2030,2069,21383,27467,43443,14531,16430,31603,10162,223899,45631,34746,46014,29704,31173,21205,8066,5353,1096,911
ACSSF,2010e1,al,000,0087,0000004,530226,100501,71653,52858,48841,37882,33912,29239,26667,21131,28966,32492,21805,11602,5516,4293,2868,23910,26587,18039,16195,25444,.,22411,16734,26609,25664,18225853900,23910,28671,25898,27010,21621,45019,45520,39438,20840,19573,22748,17183,35804,36505,27326,18225853900,9392703500,7039414500,5600444300,1438970200,2353289000,2220607600,132681400,8833150400,7467423100,4438957800,3028465300,1365727300,1269736500,95990900,22517,25738,14995,16554,24941,46607,12201,12721,26238,12377,96836337600,76839051400,16935026400,392224300,1258799200,24096000,602612300,784528100,75388236900,2158015200,3455496,1655511,723078,0,723078,2203,1630,3997,5348,17718,13686,26314,19812,34066,18517,52955,62663,52821,52284,42450,48876,59424,48805,68251,91258,932433,186354,746079,78869,52085,56608,83719,72239,49538,45090,35174,38731,22949,40140,34581,25813,21268,15962,13165,18330,11136,14646,16036,1799985,563025,0,563025,697,1258,6631,7691,17868,20577,29339,28901,41950,29519,60234,58306,46530,42983,32466,32050,35866,23034,28500,18625,1236960,298495,938465,109996,82585,114529,139180,104854,70231,53241,38081,41781,26948,36143,29885,22392,15054,12383,10598,12455,5776,5683,6670,21527,27459,44513,13990,17260,32296,10547,530226,100501,71653,101699,71794,77037,61458,21805,17118,4293,2868
ACSSF,2010e1,al,000,0087,0000005,429248,78821,56343,40487,38588,29575,28873,23202,22534,17696,24209,28516,19226,10387,4852,3741,2198,25055,28248,18972,23159,26839,.,22130,17346,28258,26039,15202813500,25055,29996,26754,27637,23410,45707,46087,41912,21774,20466,23885,17772,36995,37755,25993,15202813500,7663379900,5693860900,4655002500,1038858300,1969519100,1869293700,100225400,7539433600,6333641400,3859424800,2474216700,1205792200,1133503600,72288500,23206,26776,15571,17446,25502,47960,12225,11668,27216,13425,79399499000,61942239900,14903742700,323856000,1188197300,23740200,479094500,538628300,60787633400,1719701800,2751449,1313393,584312,0,584312,1671,1037,2894,4318,14181,10683,20406,16542,25029,14206,39857,48889,40383,42516,35036,41668,48737,39981,58762,77516,729081,149351,579730,62976,41203,43062,66201,55475,39297,32936,26523,29435,17509,31525,26054,20481,15732,12899,10410,14220,8813,11805,13174,1438056,458230,0,458230,505,783,5450,6064,14008,16773,21576,23493,31397,21982,49379,47440,37978,35676,27318,26807,30807,20007,23883,16904,979826,238334,741492,87198,66306,88971,105443,84354,55695,41116,28110,34102,20482,29069,24065,18390,12370,10178,8851,9992,5484,5038,6278,22014,28648,46054,13833,17772,33394,10677,429248,78821,56343,79075,58448,63432,52725,19226,15239,3741,2198
ACSSF,2010e1,al,000,0087,0000006,206057,39970,26244,17750,19647,14404,14983,11687,10210,9004,11929,11701,7958,4653,2292,2003,1622,24817,30116,19683,,24528,.,26811,22394,30194,27923,7257097300,24817,27227,24553,24444,24922,38197,37898,48054,22762,21984,24102,19869,31829,32241,26027,7257097300,3625102000,2642818500,2180769200,462049400,982283500,948419500,33864000,3631995300,3023724700,1981068700,1042656100,608270600,558018600,50252000,22957,30407,14937,25772,26262,37329,11290,12032,31296,14019,29784932600,20002580600,8528883100,109479400,690959300,14371700,217268500,221390000,19405893400,848612300,1050286,492161,207508,0,207508,569,652,931,2142,7582,3699,9281,8108,9785,5942,15418,17316,12827,13445,11083,12137,14176,11482,20262,30671,284653,58359,226294,28449,17309,17930,30505,22113,12843,13057,9041,9877,4911,10508,8776,7420,5149,3797,3812,5677,3569,5536,6015,558125,173872,0,173872,180,305,2669,2628,4987,7687,8046,9781,12137,9652,18103,17226,12793,13346,9893,11054,11676,6863,7990,6856,384253,84500,299753,38338,26793,35992,43803,33303,20712,15325,9817,13363,8052,11056,8950,7718,4961,4413,4394,5071,2258,2429,3005,20506,25346,42463,12143,17077,32361,10372,206057,39970,26244,37397,29387,30901,23630,7958,6945,2003,1622
ACSSF,2010e1,al,000,0087,0000007,223191,38851,30099,22737,18941,15171,13890,11515,12324,8692,12280,16815,11268,5734,2560,1738,576,25284,27215,17820,,57620,.,,12962,27214,21235,7945716200,25284,31619,28681,31123,22563,51275,52498,38933,20751,19037,23486,16541,42039,43383,25971,7945716200,4038278000,3051042400,2474233400,576809000,987235600,920874200,66361400,3907438300,3309916700,1878356100,1431560600,597521600,575485100,22036500,23359,25334,16510,14976,24515,,13126,11426,25649,12893,49614566400,41939659300,6374859600,214376700,497238000,,261825900,317238300,41381740000,871089500,1701163,821232,376804,0,376804,1102,385,1963,2176,6599,6984,11125,8434,15244,8264,24439,31573,27556,29071,23953,29531,34561,28499,38500,46845,444428,90992,353436,34527,23894,25132,35696,33362,26454,19879,17482,19558,12598,21017,17278,13061,10583,9102,6598,8543,5244,6269,7159,879931,284358,0,284358,325,478,2781,3436,9021,9086,13530,13712,19260,12330,31276,30214,25185,22330,17425,15753,19131,13144,15893,10048,595573,153834,441739,48860,39513,52979,61640,51051,34983,25791,18293,20739,12430,18013,15115,10672,7409,5765,4457,4921,3226,2609,3273,23196,30634,47148,14778,18248,34123,10875,223191,38851,30099,41678,29061,32531,29095,11268,8294,1738,576
ACSSF,2010e1,al,000,0087,0000008,100978,21680,15310,12371,10253,8307,5039,6037,4133,3435,4757,3976,2579,1215,664,552,670,20468,21794,15536,,23629,.,,,21814,25161,3023040400,20468,25211,22543,25250,17652,43279,44327,32206,17248,16812,18818,15998,26623,25380,31807,3023040400,1729323500,1345553600,945441800,400111800,383770000,351313900,32456000,1293716800,1133781700,579533000,554248700,159935200,136232900,23702300,19835,22164,11794,13325,18201,,12110,15857,22822,9474,17436838600,14896811500,2031283700,68368300,70601900,,123517800,245899800,14600603500,438313400,704047,342118,138766,0,138766,532,593,1103,1030,3537,3003,5908,3270,9037,4311,13098,13774,12438,9768,7414,7208,10687,8824,9489,13742,203352,37003,166349,15893,10882,13546,17518,16764,10241,12154,8651,9296,5440,8615,8527,5332,5536,3063,2755,4110,2323,2841,2862,361929,104795,0,104795,192,475,1181,1627,3860,3804,7763,5408,10553,7537,10855,10866,8552,7307,5148,5243,5059,3027,4617,1721,257134,60161,196973,22798,16279,25558,33737,20500,14536,12125,9971,7679,6466,7074,5820,4002,2684,2205,1747,2463,292,645,392,19909,24961,38912,14592,15797,29475,10014,100978,21680,15310,22624,13346,13605,8733,2579,1879,552,670
ACSSF,2010e1,al,000,0087,0000009,38363,8836,5963,4435,3441,3143,1824,2459,1696,1600,1955,1009,836,430,273,178,285,19933,23181,12973,2499,23112,.,21245,,23291,,1084712800,19933,23928,21682,24411,17757,42043,41983,45273,17001,16253,18053,15656,31514,27130,31995,1084712800,567596600,386862400,302675800,84186500,180734200,170908600,9825700,517116200,456643400,241521100,215122300,60472800,48633900,11838900,21170,24432,11511,14254,18277,,7965,,25796,8317,6107745800,5077055600,826195300,8210500,24436200,,25138700,,4927885000,176557800,230738,107164,44005,0,44005,88,121,438,0,1068,1183,2189,1062,3323,1185,3710,3718,3265,3040,1424,1825,3255,3045,3428,6638,63159,11133,52026,4545,3475,4817,5692,5196,2566,2871,2957,3148,1588,2192,2412,2098,1822,1284,963,1420,932,1042,1006,123574,35051,0,35051,49,31,423,691,1138,910,2756,1478,3166,3397,3125,4872,2691,2377,1472,1674,1645,977,1547,632,88523,18419,70104,8975,5595,9282,11156,6782,5281,3951,3699,2327,2765,2666,2573,1268,678,822,708,930,184,324,138,20027,25360,40710,14729,15844,30263,10016,38363,8836,5963,7876,4967,5755,2964,836,703,178,285
ACSSF,2010e1,al,000,0087,0000010,62615,12844,9347,7936,6812,5164,3215,3578,2437,1835,2802,2967,1743,785,391,374,385,20727,21311,16893,,,.,68483,14629,21305,29177,1938327600,20727,25587,23384,25561,17491,43840,44963,29453,17380,17105,19327,16202,23666,22000,27484,1938327600,1161726900,958691200,642765900,315925300,203035700,180405400,22630400,776600700,677138300,338012000,339126300,99462400,87599000,11863400,19183,21149,11996,13207,18161,,13966,8524,21557,10456,11329092800,9819755900,1205088400,60157700,46165600,,98379100,99190300,9672718600,261755600,473309,234954,94761,0,94761,444,472,665,1030,2469,1820,3719,2208,5714,3126,9388,10056,9173,6728,5990,5383,7432,5779,6061,7104,140193,25870,114323,11348,7407,8729,11826,11568,7675,9283,5694,6148,3852,6423,6115,3234,3714,1779,1792,2690,1391,1799,1856,238355,69744,0,69744,143,444,758,936,2722,2894,5007,3930,7387,4140,7730,5994,5861,4930,3676,3569,3414,2050,3070,1089,168611,41742,126869,13823,10684,16276,22581,13718,9255,8174,6272,5352,3701,4408,3247,2734,2006,1383,1039,1533,108,321,254,19845,24765,38143,14547,15772,28953,10013,62615,12844,9347,14748,8379,7850,5769,1743,1176,374,385
