ACSSF,2010e1,al,000,0168,0000031,65027,35890,3265,32625,29137,65027,35890,2957,32933,29137,28717,2172,26545,28717,2068,26649,28717,1891,26826,20876,1502,19374,20876,1358,19518,20876,1355,19521,37103,1379,35724,30119,713,29406,30119,404,29715,30119,289,29830,7841,0,7841,9683,415,9268,1102,242,860,9683,1310,8373,20436,3763,16673,30119,371,29748,1075,477,598,20436,326,20110,20436,9777,4879,4898,10659,3560,7099,20436,8439,11997,6984,302,6682,37103,995,36108,37103,175,36928,37103,6564,30539,30119,1321,28798,37103,744,36359,37103,872,36231,78799,7239,71560,78799,6579,72220,78799,6582,72217,78799,4619,74180,78799,5284,73515,78799,3237,75562,78799,5548,73251,78799,5588,73211,78799,5848,72951
ACSSF,2010e1,al,000,0168,0000032,157220,96153,4328,91825,61067,157220,96153,5704,90449,61067,85616,3125,82491,85616,3494,82122,85616,3014,82602,60693,1867,58826,60693,2450,58243,60693,2014,58679,85016,5967,79049,66583,3743,62840,66583,1995,64588,66583,2157,64426,21358,835,20523,23288,2829,20459,4377,960,3417,23288,6708,16580,43295,10500,32795,66583,928,65655,701,492,209,43295,1288,42007,43295,28915,13698,15217,14380,4216,10164,43295,17914,25381,18433,172,18261,85016,9251,75765,85016,2391,82625,85016,22649,62367,66583,2554,64029,85016,8667,76349,85016,6026,78990,193346,21459,171887,193346,20633,172713,193346,19550,173796,193346,12075,181271,193346,16590,176756,193346,11547,181799,193346,17727,175619,193346,17844,175502,193346,17270,176076
ACSSF,2010e1,al,000,0168,0000033,53639,26208,2090,24118,27431,53639,26208,2241,23967,27431,21721,2017,19704,21721,1907,19814,21721,1894,19827,15598,1394,14204,15598,1385,14213,15598,1316,14282,30815,2622,28193,23830,1115,22715,23830,455,23375,23830,421,23409,4565,73,4492,5394,224,5170,294,0,294,5394,744,4650,18436,5850,12586,23830,229,23601,176,0,176,18436,264,18172,18436,8027,4514,3513,10409,2716,7693,18436,7230,11206,6985,0,6985,30815,1225,29590,30815,137,30678,30815,5966,24849,23830,1364,22466,30815,1056,29759,30815,702,30113,66289,7950,58339,66289,7280,59009,66289,7774,58515,66289,4800,61489,66289,5318,60971,66289,3947,62342,66289,6850,59439,66289,6296,59993,66289,6856,59433
ACSSF,2010e1,al,000,0168,0000034,172166,100330,10047,90283,71836,172166,100330,9812,90518,71836,85306,8168,77138,85306,8487,76819,85306,7812,77494,56999,5277,51722,56999,5408,51591,56999,4978,52021,108537,5430,103107,87228,2155,85073,87228,1462,85766,87228,1618,85610,40040,775,39265,42404,2795,39609,5412,901,4511,42404,9079,33325,44824,3907,40917,87228,1176,86052,2926,1156,1770,44824,1230,43594,44824,27767,10299,17468,17057,4023,13034,44824,14322,30502,21309,361,20948,108537,7534,101003,108537,1858,106679,108537,37963,70574,87228,5476,81752,108537,7350,101187,108537,3604,104933,207252,24948,182304,207252,23992,183260,207252,23605,183647,207252,18114,189138,207252,20848,186404,207252,17378,189874,207252,20639,186613,207252,22110,185142,207252,21259,185993
ACSSF,2010e1,al,000,0168,0000035,51772,32705,1663,31042,19067,51772,32705,1560,31145,19067,28315,1403,26912,28315,1356,26959,28315,1279,27036,20174,912,19262,20174,910,19264,20174,813,19361,29249,357,28892,25840,432,25408,25840,313,25527,25840,353,25487,10087,186,9901,10698,439,10259,1263,0,1263,10698,1953,8745,15142,1093,14049,25840,286,25554,406,15,391,15142,232,14910,15142,9756,4199,5557,5386,1658,3728,15142,5857,9285,3409,15,3394,29249,536,28713,29249,259,28990,29249,1612,27637,25840,593,25247,29249,329,28920,29249,292,28957,63858,5440,58418,63858,5138,58720,63858,5151,58707,63858,3251,60607,63858,3772,60086,63858,2405,61453,63858,4361,59497,63858,4047,59811,63858,4527,59331
ACSSF,2010e1,al,000,0168,0000036,60543,42173,1801,40372,18370,60543,42173,1631,40542,18370,37246,756,36490,37246,1012,36234,37246,823,36423,26872,250,26622,26872,506,26366,26872,248,26624,34160,314,33846,30280,651,29629,30280,125,30155,30280,0,30280,9865,64,9801,10150,559,9591,1900,248,1652,10150,1966,8184,20130,587,19543,30280,191,30089,609,0,609,20130,186,19944,20130,15797,5510,10287,4333,1378,2955,20130,6888,13242,3880,248,3632,34160,544,33616,34160,751,33409,34160,7228,26932,30280,545,29735,34160,669,33491,34160,307,33853,79608,6809,72799,79608,6617,72991,79608,6547,73061,79608,3580,76028,79608,4323,75285,79608,2569,77039,79608,5980,73628,79608,6121,73487,79608,6121,73487
ACSSF,2010e1,al,000,0168,0000037,145813,98654,8240,90414,47159,145813,98654,7692,90962,47159,85393,5340,80053,85393,6833,78560,85393,6237,79156,58557,3767,54790,58557,5197,53360,58557,4394,54163,86495,1592,84903,74841,3080,71761,74841,1999,72842,74841,1626,73215,26466,535,25931,28032,1442,26590,6208,1156,5052,28032,6115,21917,46809,5482,41327,74841,1888,72953,2276,430,1846,46809,1717,45092,46809,31758,13309,18449,15051,5921,9130,46809,19230,27579,11654,251,11403,86495,3438,83057,86495,737,85758,86495,18317,68178,74841,4217,70624,86495,2580,83915,86495,1116,85379,179413,22749,156664,179413,21591,157822,179413,21190,158223,179413,12618,166795,179413,17885,161528,179413,11543,167870,179413,18880,160533,179413,16693,162720,179413,18991,160422
ACSSF,2010e1,al,000,0168,0000038,155995,92211,6074,86137,63784,155995,92211,6537,85674,63784,79356,4732,74624,79356,4865,74491,79356,4442,74914,55480,3042,52438,55480,3249,52231,55480,3003,52477,89745,1145,88600,75328,1495,73833,75328,758,74570,75328,864,74464,29051,412,28639,31198,1650,29548,6185,157,6028,31198,4698,26500,44130,4082,40048,75328,1217,74111,1184,158,1026,44130,946,43184,44130,29125,11664,17461,15005,4343,10662,44130,16007,28123,14417,0,14417,89745,2698,87047,89745,1156,88589,89745,9595,80150,75328,3034,72294,89745,2138,87607,89745,564,89181,192540,21634,170906,192540,20549,171991,192540,20519,172021,192540,13516,179024,192540,15709,176831,192540,12936,179604,192540,18274,174266,192540,18451,174089,192540,18433,174107
ACSSF,2010e1,al,000,0168,0000039,161368,104478,7809,96669,56890,161368,104478,7087,97391,56890,89566,5442,84124,89566,5055,84511,89566,4712,84854,62222,3392,58830,62222,3174,59048,62222,3002,59220,92241,1849,90392,80035,1448,78587,80035,790,79245,80035,789,79246,32647,555,32092,34332,2680,31652,4662,637,4025,34332,6928,27404,45703,3470,42233,80035,672,79363,1557,452,1105,45703,307,45396,45703,33265,9906,23359,12438,3653,8785,45703,13559,32144,12206,316,11890,92241,4748,87493,92241,2578,89663,92241,23752,68489,80035,2180,77855,92241,4020,88221,92241,1894,90347,201877,21297,180580,201877,20243,181634,201877,20112,181765,201877,13448,188429,201877,15963,185914,201877,11719,190158,201877,17984,183893,201877,16108,185769,201877,17545,184332
ACSSF,2010e1,al,000,0168,0000040,74158,44040,1822,42218,30118,74158,44040,2880,41160,30118,37828,1288,36540,37828,1356,36472,37828,1096,36732,25138,722,24416,25138,847,24291,25138,610,24528,43391,1713,41678,31827,2568,29259,31827,1102,30725,31827,1291,30536,14416,632,13784,15332,1589,13743,3748,725,3023,15332,4088,11244,16495,3830,12665,31827,387,31440,402,291,111,16495,539,15956,16495,11507,5925,5582,4988,1244,3744,16495,7169,9326,11564,0,11564,43391,3999,39392,43391,1842,41549,43391,13651,29740,31827,1340,30487,43391,3812,39579,43391,1780,41611,88962,11470,77492,88962,10964,77998,88962,9942,79020,88962,6908,82054,88962,9032,79930,88962,6119,82843,88962,9087,79875,88962,9138,79824,88962,9023,79939
ACSSF,2010e1,al,000,0168,0000041,172166,100330,10047,90283,71836,172166,100330,9812,90518,71836,85306,8168,77138,85306,8487,76819,85306,7812,77494,56999,5277,51722,56999,5408,51591,56999,4978,52021,108537,5430,103107,87228,2155,85073,87228,1462,85766,87228,1618,85610,40040,775,39265,42404,2795,39609,5412,901,4511,42404,9079,33325,44824,3907,40917,87228,1176,86052,2926,1156,1770,44824,1230,43594,44824,27767,10299,17468,17057,4023,13034,44824,14322,30502,21309,361,20948,108537,7534,101003,108537,1858,106679,108537,37963,70574,87228,5476,81752,108537,7350,101187,108537,3604,104933,207252,24948,182304,207252,23992,183260,207252,23605,183647,207252,18114,189138,207252,20848,186404,207252,17378,189874,207252,20639,186613,207252,22110,185142,207252,21259,185993
ACSSF,2010e1,al,000,0168,0000042,60543,42173,1801,40372,18370,60543,42173,1631,40542,18370,37246,756,36490,37246,1012,36234,37246,823,36423,26872,250,26622,26872,506,26366,26872,248,26624,34160,314,33846,30280,651,29629,30280,125,30155,30280,0,30280,9865,64,9801,10150,559,9591,1900,248,1652,10150,1966,8184,20130,587,19543,30280,191,30089,609,0,609,20130,186,19944,20130,15797,5510,10287,4333,1378,2955,20130,6888,13242,3880,248,3632,34160,544,33616,34160,751,33409,34160,7228,26932,30280,545,29735,34160,669,33491,34160,307,33853,79608,6809,72799,79608,6617,72991,79608,6547,73061,79608,3580,76028,79608,4323,75285,79608,2569,77039,79608,5980,73628,79608,6121,73487,79608,6121,73487
ACSSF,2010e1,al,000,0168,0000043,50874,32144,1663,30481,18730,50874,32144,1560,30584,18730,27830,1403,26427,27830,1356,26474,27830,1279,26551,19689,912,18777,19689,910,18779,19689,813,18876,28701,357,28344,25292,432,24860,25292,313,24979,25292,353,24939,10087,186,9901,10698,439,10259,1263,0,1263,10698,1953,8745,14594,1093,13501,25292,286,25006,406,15,391,14594,232,14362,14594,9489,4043,5446,5105,1515,3590,14594,5558,9036,3409,15,3394,28701,536,28165,28701,259,28442,28701,1612,27089,25292,593,24699,28701,329,28372,28701,292,28409,62553,5440,57113,62553,5138,57415,62553,5151,57402,62553,3251,59302,62553,3772,58781,62553,2405,60148,62553,4361,58192,62553,4047,58506,62553,4527,58026
ACSSF,2010e1,al,000,0168,0000044,145813,98654,8240,90414,47159,145813,98654,7692,90962,47159,85393,5340,80053,85393,6833,78560,85393,6237,79156,58557,3767,54790,58557,5197,53360,58557,4394,54163,86495,1592,84903,74841,3080,71761,74841,1999,72842,74841,1626,73215,26466,535,25931,28032,1442,26590,6208,1156,5052,28032,6115,21917,46809,5482,41327,74841,1888,72953,2276,430,1846,46809,1717,45092,46809,31758,13309,18449,15051,5921,9130,46809,19230,27579,11654,251,11403,86495,3438,83057,86495,737,85758,86495,18317,68178,74841,4217,70624,86495,2580,83915,86495,1116,85379,179413,22749,156664,179413,21591,157822,179413,21190,158223,179413,12618,166795,179413,17885,161528,179413,11543,167870,179413,18880,160533,179413,16693,162720,179413,18991,160422
ACSSF,2010e1,al,000,0168,0000045,155995,92211,6074,86137,63784,155995,92211,6537,85674,63784,79356,4732,74624,79356,4865,74491,79356,4442,74914,55480,3042,52438,55480,3249,52231,55480,3003,52477,89745,1145,88600,75328,1495,73833,75328,758,74570,75328,864,74464,29051,412,28639,31198,1650,29548,6185,157,6028,31198,4698,26500,44130,4082,40048,75328,1217,74111,1184,158,1026,44130,946,43184,44130,29125,11664,17461,15005,4343,10662,44130,16007,28123,14417,0,14417,89745,2698,87047,89745,1156,88589,89745,9595,80150,75328,3034,72294,89745,2138,87607,89745,564,89181,192540,21634,170906,192540,20549,171991,192540,20519,172021,192540,13516,179024,192540,15709,176831,192540,12936,179604,192540,18274,174266,192540,18451,174089,192540,18433,174107
ACSSF,2010e1,al,000,0168,0000046,161368,104478,7809,96669,56890,161368,104478,7087,97391,56890,89566,5442,84124,89566,5055,84511,89566,4712,84854,62222,3392,58830,62222,3174,59048,62222,3002,59220,92241,1849,90392,80035,1448,78587,80035,790,79245,80035,789,79246,32647,555,32092,34332,2680,31652,4662,637,4025,34332,6928,27404,45703,3470,42233,80035,672,79363,1557,452,1105,45703,307,45396,45703,33265,9906,23359,12438,3653,8785,45703,13559,32144,12206,316,11890,92241,4748,87493,92241,2578,89663,92241,23752,68489,80035,2180,77855,92241,4020,88221,92241,1894,90347,201877,21297,180580,201877,20243,181634,201877,20112,181765,201877,13448,188429,201877,15963,185914,201877,11719,190158,201877,17984,183893,201877,16108,185769,201877,17545,184332
ACSSF,2010e1,al,000,0168,0000047,74158,44040,1822,42218,30118,74158,44040,2880,41160,30118,37828,1288,36540,37828,1356,36472,37828,1096,36732,25138,722,24416,25138,847,24291,25138,610,24528,43391,1713,41678,31827,2568,29259,31827,1102,30725,31827,1291,30536,14416,632,13784,15332,1589,13743,3748,725,3023,15332,4088,11244,16495,3830,12665,31827,387,31440,402,291,111,16495,539,15956,16495,11507,5925,5582,4988,1244,3744,16495,7169,9326,11564,0,11564,43391,3999,39392,43391,1842,41549,43391,13651,29740,31827,1340,30487,43391,3812,39579,43391,1780,41611,88962,11470,77492,88962,10964,77998,88962,9942,79020,88962,6908,82054,88962,9032,79930,88962,6119,82843,88962,9087,79875,88962,9138,79824,88962,9023,79939
ACSSF,2010e1,al,000,0168,0000048,543528,319066,22646,296420,224462,543528,319066,21953,297113,224462,277703,15794,261909,277703,15843,261860,277703,15910,261793,197205,10519,186686,197205,10850,186355,197205,10767,186438,324851,8707,316144,254440,6379,248061,254440,3813,250627,254440,3674,250766,68593,1165,67428,77213,3817,73396,17945,5542,12403,77213,12455,64758,177227,23656,153571,254440,3387,251053,7741,1937,5804,177227,3136,174091,177227,107184,41306,65878,70043,18599,51444,177227,59905,117322,70411,652,69759,324851,18957,305894,324851,5307,319544,324851,44089,280762,254440,9145,245295,324851,16429,308422,324851,6066,318785,679983,71353,608630,679983,67991,611992,679983,67434,612549,679983,43265,636718,679983,50556,629427,679983,38405,641578,679983,57979,622004,679983,59702,620281,679983,60341,619642
ACSSF,2010e1,al,000,0168,0000049,525568,327371,30102,297269,198197,525568,327371,26895,300476,198197,282675,21004,261671,282675,22225,260450,282675,20602,262073,199705,14690,185015,199705,15486,184219,199705,14202,185503,301606,13950,287656,255551,10246,245305,255551,6460,249091,255551,4028,251523,73305,1436,71869,82054,4732,77322,9353,1890,7463,82054,16391,65663,173497,24709,148788,255551,5741,249810,3536,1094,2442,173497,6468,167029,173497,102702,41642,61060,70795,20097,50698,173497,61739,111758,46055,773,45282,301606,20489,281117,301606,2738,298868,301606,52998,248608,255551,10640,244911,301606,18714,282892,301606,11430,290176,642314,76366,565948,642314,72415,569899,642314,72470,569844,642314,52105,590209,642314,58000,584314,642314,42862,599452,642314,63324,578990,642314,59386,582928,642314,64976,577338
ACSSF,2010e1,al,000,0168,0000050,549542,322522,32883,289639,227020,549542,322522,29812,292710,227020,267557,20393,247164,267557,20563,246994,267557,20835,246722,180855,13350,167505,180855,13631,167224,180855,13335,167520,318023,13302,304721,263653,8306,255347,263653,5085,258568,263653,3572,260081,77837,1216,76621,87591,5864,81727,10017,2620,7397,87591,17626,69965,176062,26310,149752,263653,4328,259325,9245,3185,6060,176062,4286,171776,176062,101198,43336,57862,74864,24770,50094,176062,68106,107956,54370,1584,52786,318023,16090,301933,318023,3782,314241,318023,64214,253809,263653,10863,252790,318023,13780,304243,318023,10690,307333,676821,75989,600832,676821,70872,605949,676821,72846,603975,676821,48668,628153,676821,56270,620551,676821,42772,634049,676821,63724,613097,676821,60060,616761,676821,63017,613804
ACSSF,2010e1,al,000,0168,0000051,520938,294184,21675,272509,226754,520938,294184,20387,273797,226754,251913,16419,235494,251913,17406,234507,251913,16549,235364,170681,11382,159299,170681,11889,158792,170681,11280,159401,298854,19876,278978,249062,12948,236114,249062,6805,242257,249062,4343,244719,49999,1097,48902,61602,3478,58124,4054,1249,2805,61602,11753,49849,187460,28443,159017,249062,5558,243504,5815,1582,4233,187460,5880,181580,187460,101361,45454,55907,86099,28064,58035,187460,73518,113942,49792,991,48801,298854,22187,276667,298854,1949,296905,298854,36056,262798,249062,9108,239954,298854,21479,277375,298854,14677,284177,652387,74445,577942,652387,70433,581954,652387,72141,580246,652387,48380,604007,652387,53195,599192,652387,40120,612267,652387,63562,588825,652387,64309,588078,652387,65218,587169
ACSSF,2010e1,al,000,0168,0000052,569402,366658,38429,328229,202744,569402,366658,35905,330753,202744,315922,27875,288047,315922,30544,285378,315922,29159,286763,221002,19104,201898,221002,21559,199443,221002,19567,201435,319162,10341,308821,280180,15474,264706,280180,7440,272740,280180,5251,274929,70018,2013,68005,77545,5327,72218,12817,5494,7323,77545,19282,58263,202635,30396,172239,280180,6969,273211,7138,2473,4665,202635,8328,194307,202635,130028,57259,72769,72607,25021,47586,202635,82280,120355,38982,1022,37960,319162,14255,304907,319162,3180,315982,319162,63357,255805,280180,18538,261642,319162,12899,306263,319162,7389,311773,707256,83756,623500,707256,80180,627076,707256,77910,629346,707256,49824,657432,707256,61753,645503,707256,43761,663495,707256,68910,638346,707256,66556,640700,707256,70150,637106
ACSSF,2010e1,al,000,0168,0000053,589205,388189,21587,366602,201016,589205,388189,20400,367789,201016,346844,15595,331249,346844,17460,329384,346844,14672,332172,249318,10330,238988,249318,11504,237814,249318,9052,240266,323767,12080,311687,283719,7823,275896,283719,4477,279242,283719,3855,279864,59215,1079,58136,64893,3619,61274,9519,1982,7537,64893,11112,53781,218826,25227,193599,283719,3549,280170,8093,1635,6458,218826,3892,214934,218826,152303,59978,92325,66523,20314,46209,218826,80292,138534,40048,886,39162,323767,16653,307114,323767,2741,321026,323767,45394,278373,283719,7963,275756,323767,16358,307409,323767,9329,314438,741669,69767,671902,741669,66967,674702,741669,66674,674995,741669,39887,701782,741669,48856,692813,741669,33728,707941,741669,58132,683537,741669,60454,681215,741669,60230,681439
ACSSF,2010e1,al,000,0168,0000054,487372,273391,21679,251712,213981,487372,273391,21389,252002,213981,236211,15797,220414,236211,17066,219145,236211,15657,220554,163868,10358,153510,163868,11405,152463,163868,10458,153410,288165,14414,273751,228547,8850,219697,228547,4644,223903,228547,4636,223911,82375,1876,80499,91408,6569,84839,12115,2441,9674,91408,20066,71342,137139,21907,115232,228547,2824,225723,5068,1432,3636,137139,3603,133536,137139,79632,32829,46803,57507,14871,42636,137139,47700,89439,59618,1069,58549,288165,23056,265109,288165,4922,283243,288165,82499,205666,228547,11101,217446,288165,22486,265679,288165,11474,276691,602339,62577,539762,602339,59300,543039,602339,57731,544608,602339,40732,561607,602339,48986,553353,602339,38718,563621,602339,50493,551846,602339,51606,550733,602339,50704,551635
ACSSF,2010e1,al,000,0168,0000055,118390,71898,11467,60431,46492,118390,71898,10915,60983,46492,61029,8354,52675,61029,8420,52609,61029,7546,53483,41359,5364,35995,41359,5457,35902,41359,4553,36806,69585,2252,67333,60910,5684,55226,60910,1784,59126,60910,1103,59807,15821,855,14966,17540,1778,15762,2662,2459,203,17540,5746,11794,43370,8004,35366,60910,2013,58897,1578,745,833,43370,2445,40925,43370,24137,13028,11109,19233,6682,12551,43370,19710,23660,8675,0,8675,69585,4201,65384,69585,1277,68308,69585,16667,52918,60910,6005,54905,69585,3795,65790,69585,1813,67772,144519,19182,125337,144519,18405,126114,144519,17435,127084,144519,11745,132774,144519,12219,132300,144519,8997,135522,144519,14157,130362,144519,15577,128942,144519,15297,129222
ACSSF,2010e1,al,000,0168,0000056,141242,95040,7763,87277,46202,141242,95040,7397,87643,46202,82250,5045,77205,82250,6503,75747,82250,5858,76392,55915,3472,52443,55915,4867,51048,55915,4015,51900,83786,1448,82338,72454,2936,69518,72454,1855,70599,72454,1482,70972,26169,535,25634,27735,1442,26293,6079,1156,4923,27735,6058,21677,44719,5293,39426,72454,1888,70566,2276,430,1846,44719,1506,43213,44719,29836,12558,17278,14883,5932,8951,44719,18490,26229,11332,251,11081,83786,3294,80492,83786,593,83193,83786,18030,65756,72454,3938,68516,83786,2436,81350,83786,972,82814,174016,22309,151707,174016,21151,152865,174016,20817,153199,174016,12476,161540,174016,17512,156504,174016,11122,162894,174016,18565,155451,174016,16692,157324,174016,18702,155314
ACSSF,2010e1,al,000,0168,0000057,189324,124789,13784,111005,64535,189324,124789,12305,112484,64535,108539,10765,97774,108539,11824,96715,108539,11130,97409,80963,8324,72639,80963,9222,71741,80963,8544,72419,98319,2323,95996,88308,4365,83943,88308,2646,85662,88308,1662,86646,13865,457,13408,16129,1452,14677,2610,917,1693,16129,4297,11832,72179,10808,61371,88308,2737,85571,2570,898,1672,72179,3907,68272,72179,51666,21024,30642,20513,6667,13846,72179,27691,44488,10011,438,9573,98319,3890,94429,98319,555,97764,98319,14208,84111,88308,5936,82372,98319,3871,94448,98319,1518,96801,237412,25772,211640,237412,25145,212267,237412,23895,213517,237412,15609,221803,237412,21365,216047,237412,15691,221721,237412,22180,215232,237412,20432,216980,237412,21979,215433
ACSSF,2010e1,al,000,0168,0000058,97024,56922,3488,53434,40102,97024,56922,2867,54055,40102,49979,2710,47269,49979,3044,46935,49979,3252,46727,33335,1759,31576,33335,2093,31242,33335,1997,31338,55907,3896,52011,47386,2570,44816,47386,1221,46165,47386,610,46776,8396,100,8296,10339,476,9863,690,255,435,10339,2359,7980,37047,5817,31230,47386,938,46448,1080,236,844,37047,919,36128,37047,19542,8517,11025,17505,5828,11677,37047,14345,22702,8521,453,8068,55907,4579,51328,55907,179,55728,55907,6457,49450,47386,1692,45694,55907,4574,51333,55907,3120,52787,123892,12109,111783,123892,11032,112860,123892,11942,111950,123892,7551,116341,123892,6871,117021,123892,6043,117849,123892,10404,113488,123892,10721,113171,123892,10436,113456
ACSSF,2010e1,al,000,0168,0000059,153988,92210,6848,85362,61778,153988,92210,6243,85967,61778,78104,4749,73355,78104,4906,73198,78104,4679,73425,51780,3839,47941,51780,3836,47944,51780,3906,47874,89544,3131,86413,73455,4202,69253,73455,1888,71567,73455,1542,71913,15866,376,15490,19953,1590,18363,1485,512,973,19953,3968,15985,53502,6421,47081,73455,1515,71940,1723,619,1104,53502,1721,51781,53502,30642,11939,18703,22860,7955,14905,53502,19894,33608,16089,156,15933,89544,3518,86026,89544,362,89182,89544,8130,81414,73455,2280,71175,89544,3390,86154,89544,1605,87939,193564,20920,172644,193564,20103,173461,193564,20024,173540,193564,13502,180062,193564,15639,177925,193564,10862,182702,193564,17552,176012,193564,17628,175936,193564,18475,175089
ACSSF,2010e1,al,000,0168,0000060,121548,77078,5901,71177,44470,121548,77078,6007,71071,44470,64976,4455,60521,64976,4650,60326,64976,4551,60425,44467,2675,41792,44467,2696,41771,44467,2578,41889,66441,4218,62223,57902,2239,55663,57902,1337,56565,57902,895,57007,12724,183,12541,14616,447,14169,1424,908,516,14616,2762,11854,43286,5542,37744,57902,491,57411,867,386,481,43286,858,42428,43286,25557,11287,14270,17729,6333,11396,43286,17620,25666,8539,320,8219,66441,3108,63333,66441,918,65523,66441,14039,52402,57902,2336,55566,66441,2978,63463,66441,2872,63569,151363,18689,132674,151363,17471,133892,151363,17636,133727,151363,10754,140609,151363,13233,138130,151363,9631,141732,151363,15805,135558,151363,15178,136185,151363,15765,135598
ACSSF,2010e1,al,000,0168,0000061,100047,53456,4383,49073,46591,100047,53456,3890,49566,46591,46373,2785,43588,46373,2872,43501,46373,3513,42860,31917,1549,30368,31917,1636,30281,31917,1924,29993,61956,4493,57463,51038,2305,48733,51038,1077,49961,51038,662,50376,11164,368,10796,14535,869,13666,1184,471,713,14535,3163,11372,36503,8197,28306,51038,1014,50024,1028,695,333,36503,1174,35329,36503,18247,8274,9973,18256,6062,12194,36503,14336,22167,10918,193,10725,61956,5310,56646,61956,660,61296,61956,12902,49054,51038,2519,48519,61956,5223,56733,61956,4324,57632,127261,12613,114648,127261,11739,115522,127261,12206,115055,127261,7937,119324,127261,8358,118903,127261,6576,120685,127261,10730,116531,127261,10974,116287,127261,11216,116045
ACSSF,2010e1,al,000,0168,0000062,165143,91148,5326,85822,73995,165143,91148,5391,85757,73995,79752,4636,75116,79752,5372,74380,79752,4194,75558,57179,3317,53862,57179,3797,53382,57179,2844,54335,92774,5908,86866,77386,3072,74314,77386,1563,75823,77386,1655,75731,12504,400,12104,14511,551,13960,1658,235,1423,14511,2076,12435,62875,10343,52532,77386,1779,75607,1677,329,1348,62875,1609,61266,62875,36175,17936,18239,26700,6529,20171,62875,24465,38410,15388,235,15153,92774,4856,87918,92774,626,92148,92774,11743,81031,77386,3198,74188,92774,4393,88381,92774,3705,89069,205339,22907,182432,205339,21777,183562,205339,22490,182849,205339,14728,190611,205339,15216,190123,205339,12114,193225,205339,19561,185778,205339,20011,185328,205339,20076,185263
ACSSF,2010e1,al,000,0168,0000063,75797,45483,4211,41272,30314,75797,45483,4466,41017,30314,38197,3626,34571,38197,3946,34251,38197,3704,34493,24559,2168,22391,24559,2300,22259,24559,2260,22299,46368,3706,42662,37854,596,37258,37854,626,37228,37854,735,37119,19262,313,18949,20248,1076,19172,1957,199,1758,20248,3584,16664,17606,1628,15978,37854,388,37466,1028,384,644,17606,461,17145,17606,10966,3778,7188,6640,1934,4706,17606,5712,11894,8514,114,8400,46368,3811,42557,46368,538,45830,46368,16246,30122,37854,1968,35886,46368,3920,42448,46368,2182,44186,86590,9207,77383,86590,8653,77937,86590,8679,77911,86590,6185,80405,86590,7484,79106,86590,6046,80544,86590,7370,79220,86590,7912,78678,86590,7312,79278
ACSSF,2010e1,al,000,0168,0000064,87467,44416,4882,39534,43051,87467,44416,4427,39989,43051,36928,3266,33662,36928,3545,33383,36928,3409,33519,24737,1909,22828,24737,2188,22549,24737,2095,22642,53040,1657,51383,42759,1591,41168,42759,906,41853,42759,943,41816,18448,382,18066,19666,1662,18004,1928,901,1027,19666,5171,14495,23093,3053,20040,42759,788,41971,1477,341,1136,23093,854,22239,23093,13830,5817,8013,9263,2240,7023,23093,8057,15036,10281,385,9896,53040,3406,49634,53040,1117,51923,53040,21364,31676,42759,3383,39376,53040,3315,49725,53040,1603,51437,110330,13581,96749,110330,13022,97308,110330,12767,97563,110330,10249,100081,110330,11359,98971,110330,9424,100906,110330,10944,99386,110330,12024,98306,110330,11721,98609
ACSSF,2010e1,al,000,0168,0000065,130845,93709,5249,88460,37136,130845,93709,3960,89749,37136,83514,3634,79880,83514,3762,79752,83514,2977,80537,56152,2164,53988,56152,2220,53932,56152,1551,54601,75204,1074,74130,65614,1534,64080,65614,824,64790,65614,521,65093,23424,200,23224,24123,1332,22791,5005,393,4612,24123,4366,19757,41491,2951,38540,65614,494,65120,1629,254,1375,41491,566,40925,41491,28969,9903,19066,12522,4105,8417,41491,14008,27483,9590,248,9342,75204,2037,73167,75204,1025,74179,75204,15914,59290,65614,1449,64165,75204,1987,73217,75204,1027,74177,167262,16703,150559,167262,16377,150885,167262,16100,151162,167262,10891,156371,167262,11244,156018,167262,7760,159502,167262,14544,152718,167262,15203,152059,167262,15185,152077
ACSSF,2010e1,al,000,0168,0000066,144588,95115,7383,87732,49473,144588,95115,7561,87554,49473,84862,5858,79004,84862,6029,78833,84862,5514,79348,63232,4182,59050,63232,4161,59071,63232,3813,59419,78746,2237,76509,70029,1217,68812,70029,742,69287,70029,904,69125,15208,73,15135,16563,859,15704,2133,372,1761,16563,2585,13978,53466,5128,48338,70029,320,69709,2706,924,1782,53466,469,52997,53466,39419,14370,25049,14047,4313,9734,53466,18683,34783,8717,133,8584,78746,3510,75236,78746,743,78003,78746,13125,65621,70029,2117,67912,78746,3438,75308,78746,852,77894,181066,17263,163803,181066,16177,164889,181066,15880,165186,181066,10019,171047,181066,13343,167723,181066,10766,170300,181066,14067,166999,181066,13555,167511,181066,13130,167936
