ACSSF,2010m1,al,000,0116,0000011,1059,2832,3132,4639,9850,12614,12088,5062,25375,3959,6020,22341,2986,14765,4035,7457,6462,2387,2717,8934,17660,2143,1254,3940,6763,1984,5055,1732,3751,13912,1539,2386,2030,3444,4278,3308,1059,1757,7272,8375,12039,15324,10892,19167,10409,20136,9716,5905,31087,7964,72028,53920,38872,25534,5671,.,14573,2926,4644,7311,7036,45582,10064,18397,16626,4129,14535,1641,2346,2950,3667,3507,10604,1570,1991,7525,3409,9150,24538,25045,10729,24649,3686,8966,38634,3374,4950,6389,8657,5333,714,2582,6544,22293,14592,1341,690,3970,1446,3135,1652,10435,718,101652,1846,1635,3477,22514,12189,4876,3423,1765,1200,1093,546,901,343,818,354,815,485,219,581,163,510,393,318,1193,92,615,400,470,622,784,276,1063,984,570,2276,1130,1658,1005,2650,1984,1265,1218,2934,1686,1024,943,645,400,203,365,166,968,402,192,936,210,1084,831,622,1496,1089,240,169,161,892,494,392,1853,989,1717,447,339,324,95,1309,1132,454,658
ACSSF,2010m1,al,000,0116,0000012,734,1760,1998,4684,3420,7292,7459,6539,13208,2669,3394,26017,1826,4586,2867,2732,4804,798,1151,6040,5674,5964,1149,3598,2315,1176,1824,1356,1380,3597,3730,2910,1819,2161,2401,6300,734,1063,3727,3262,3596,9397,6606,16474,4809,15049,4089,4785,25587,4658,4630,35790,55984,18114,1996,19447,6803,11831,6623,3606,6031,15934,2642,3930,3319,1383,5560,4152,2756,2403,2766,2777,3770,1340,1005,2715,4737,6479,5015,3853,19257,85358,1979,7053,9807,2479,3222,3108,2787,3102,1004,1049,3398,17321,3808,1281,1164,1872,1015,1824,1096,8707,804,14953,11208,934,1072,11651,3430,8951,6139,3520,2532,1972,1343,1903,1164,1123,574,1594,817,494,1172,605,951,863,526,2357,293,1714,944,1514,1039,1564,550,2519,2028,1520,3636,1418,2502,2162,4002,3020,2052,1614,5070,3542,2172,1616,1235,817,530,517,216,2193,880,416,2042,417,2061,1455,1284,2497,1410,424,223,323,1616,804,1209,3894,2200,3096,873,511,530,518,2341,2052,502,1129
ACSSF,2010m1,al,000,0116,0000013,2869,4914,9204,13800,13388,11259,13526,16449,65787,3717,9548,74300,10677,2865,12637,10507,14581,3041,1739,9575,13996,13571,5380,15722,3904,3119,14957,4787,6566,14292,7820,7311,10048,15433,4097,29235,2869,6346,2526,9965,11481,64114,6472,12989,14027,65787,29435,86727,87044,23422,3042,50501,33259,.,7908,.,9915,19611,15059,28276,13870,26133,24400,29449,25245,8514,3771,8369,7215,9274,20769,2570,29235,5024,2991,7367,7406,19412,1452,.,.,.,6356,11934,.,7789,3726,7865,12815,9272,2810,1739,37018,.,.,4003,11240,720,5263,20689,4049,6776,.,10852,88645,18201,17436,.,.,3187,2127,1659,1305,1169,525,877,503,599,142,521,207,205,421,429,463,440,109,1716,273,1367,550,1150,561,804,398,1233,977,834,1456,318,1282,950,1423,863,851,740,2307,1647,925,764,570,180,100,143,273,947,357,27,818,241,787,771,340,1667,753,130,78,101,752,398,796,1590,1135,1155,280,72,223,158,613,602,106,273
ACSSF,2010m1,al,000,0116,0000014,4959,5915,8554,11635,34302,23042,46793,18389,.,8472,5963,430843,9904,12226,8809,8992,30622,7149,6165,6394,1101,4744,5626,7262,19477,5891,7116,6187,6543,.,13869,10110,3788,6434,16899,11993,4959,3884,17120,8891,9004,52617,25066,58098,12785,.,2472,45581,.,3808,13194,8142,8142,.,23566,.,6394,1101,4744,14737,8694,.,23024,34659,50732,6959,.,15436,12002,6490,7789,28481,9017,3291,9490,14364,13064,33971,61778,24671,.,.,18768,2382,.,32171,.,15315,23672,30622,5051,6165,.,.,.,6769,22406,3304,2336,4028,3511,11120,.,.,13234,6129,5011,.,22761,2340,1833,1043,790,786,166,591,372,473,273,410,161,105,325,125,399,399,273,700,273,333,249,199,133,610,155,977,811,426,896,334,473,797,1429,1292,370,337,1606,1036,581,571,401,124,120,109,273,592,203,163,532,78,562,497,310,539,236,273,273,273,241,280,360,1054,693,896,239,273,105,215,607,534,28,397
ACSSF,2010m1,al,000,0116,0000015,3351,7860,23309,28755,41244,4206,36186,6491,.,8685,24296,406,5731,85311,10130,8679,8998,11639,12365,41533,67340,85313,700,4806,42462,5055,3599,3691,9099,36084,18132,23899,4162,8203,24245,6231,3351,3496,21699,20872,35334,20210,19290,36186,63413,.,11584,23123,.,15511,.,33093,34421,.,9828,.,41533,67340,85313,.,17608,.,4110,5185,12800,10017,.,19347,23899,2761,7258,23719,11658,6170,5831,10831,18763,6825,63536,.,.,.,10693,43910,.,7257,.,12654,10950,11570,11295,12365,.,.,.,700,.,42119,5489,16238,4472,11935,.,11065,.,5830,2915,.,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0116,0000016,2563,3225,20644,59815,13438,20529,107623,33304,.,19219,11900,.,25495,50367,13207,17382,222967,3573,60362,11825,2010,17532,4842,11385,6367,1507,2935,1911,3927,11127,12348,11024,5952,6042,27028,2355,2563,3800,33103,29329,14625,16412,13454,107623,15716,.,35842,.,.,51959,.,220622,.,.,8273,.,2010,2010,.,14413,10874,.,3666,2657,19869,4422,38217,12348,11024,7971,10554,38868,458,2826,11517,11967,18459,2404,.,.,.,.,26471,.,.,38047,50367,21652,7858,2820,6235,60362,17532,.,17532,389,.,6367,2920,10163,3467,1826,1826,.,.,2134,1755,.,3447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0116,0000017,3577,8324,14428,20830,17793,11783,8466,30778,.,3506,3324,40233,5276,1062,14176,17566,20078,4919,2773,5735,3743,69385,6183,65506,19967,2275,5308,4215,8505,6908,7336,7784,7887,5890,17667,16794,3577,3929,26797,40848,36522,13744,18900,22599,30778,.,17570,6483,.,55706,55766,150171,147147,.,14687,.,5567,3743,44362,8376,73622,6395,9277,14381,14525,8505,6908,7336,7784,16321,22743,13959,17500,2217,1305,4788,4152,24968,37381,37381,.,.,7061,.,40233,9171,.,3955,12408,11937,4448,3752,102255,.,102255,5804,.,13816,6341,7631,6326,.,.,.,.,2764,2109,.,23614,2058,1357,990,768,755,187,362,297,192,24,506,197,273,406,121,441,308,329,556,114,356,278,202,160,424,69,687,557,405,815,411,597,642,671,659,316,121,1990,1070,748,544,496,156,156,273,273,592,119,124,544,23,500,462,291,589,348,65,273,65,317,46,217,1177,380,1080,273,273,273,273,635,637,67,67
ACSSF,2010m1,al,000,0116,0000018,2868,6168,14152,22872,8911,20614,25839,22435,10503,10472,31951,60553,10746,.,14867,9299,3342,2619,4873,22362,4699,5283,7144,2606,47091,5882,9374,4811,8359,6807,9329,18592,9839,15202,12940,31458,2868,3722,4261,17449,37764,8447,32698,25839,29579,.,31200,41651,.,17265,.,6512,22671,6918,9333,.,22362,4699,5283,19715,9857,.,7756,21629,9891,4952,2395,4914,18592,10206,17605,13399,43238,3324,3794,25739,25360,34094,27658,.,.,.,8736,34772,.,15607,.,9101,10569,3299,1846,4873,.,.,.,1034,9109,17960,5776,47534,5040,10545,386,8302,.,4579,21354,26370,30024,2633,1767,850,419,274,294,357,227,265,157,652,458,204,296,229,361,330,136,607,273,412,181,390,338,229,176,951,530,936,828,142,617,495,1166,763,860,468,1442,849,397,368,242,150,273,79,130,525,256,227,361,273,633,408,523,687,391,273,273,273,357,290,258,979,516,950,313,255,151,273,310,195,125,166
ACSSF,2010m1,al,000,0116,0000019,3699,3703,4971,5154,9462,11670,14895,20414,14630,6420,13824,26848,9578,21287,7076,10911,3063,2332,7849,9224,34207,8671,3009,13859,5701,1377,5135,3498,4603,40799,14846,3724,2612,5905,12020,5534,3699,1578,3094,9083,9737,21788,17173,9271,20414,17185,2300,1286,72367,6137,26864,55891,86702,27609,4583,8053,9869,27206,8512,2607,13539,8676,3863,8119,10342,4945,58434,14846,4204,5937,7342,14503,10361,1820,4481,4997,6880,11142,13637,16298,.,81546,8381,4224,3831,12401,27830,5353,7296,3586,5278,9276,4028,22280,5067,6553,14718,7561,2321,5229,3457,40708,.,.,93875,10393,13178,12815,3716,1518,1032,611,491,409,215,227,121,156,80,388,276,107,248,113,190,154,108,561,55,363,237,286,322,220,92,569,477,283,602,249,497,429,745,468,487,268,863,682,382,326,188,87,80,273,35,387,117,97,357,159,390,315,256,556,231,190,51,173,352,217,256,778,482,623,108,95,273,53,275,238,104,67
ACSSF,2010m1,al,000,0116,0000020,1424,1012,3738,5278,4902,7153,8294,4288,23324,3036,9483,27060,6992,6620,2815,5347,8478,1379,3341,9536,5922,15008,3128,1350,2850,1771,5318,1190,3139,37811,5489,7563,2186,3275,1768,5845,1424,2741,4650,5764,5237,9640,6131,22091,3800,22941,3279,23504,9152,4529,16049,15446,35912,2722,10253,37700,9771,12599,12194,9109,8290,28039,3453,3372,1894,4283,.,3483,3442,3728,4625,1941,10037,1301,1979,4921,5337,7682,6670,10067,28109,52271,3478,12181,51843,4140,14837,6119,9408,4232,1202,3067,21623,7862,21717,2066,1949,2929,851,3959,1861,10783,.,18449,12670,6547,10315,12677,5065,5840,4266,2813,2055,1695,1275,1752,1167,1276,609,1426,715,559,869,728,1045,942,424,2084,599,983,712,752,1197,1085,456,2101,1808,1252,2033,78,1581,1303,2629,1394,1797,1467,4152,3735,2058,1710,1175,948,680,565,402,2278,885,732,1838,640,1375,1353,905,2308,1029,679,552,460,1149,1109,829,3101,1802,2397,989,66,797,588,1027,875,278,488
ACSSF,2010m1,al,000,0116,0000021,2545,3705,6399,10050,19526,25602,64226,12845,24192,7186,8377,4704,5731,44856,7492,17025,11322,6708,1592,17839,8555,21962,16035,19801,9475,4840,5219,3267,10740,.,17082,14093,5631,14341,49167,24459,2545,3862,15579,36553,23997,33362,20525,52368,12845,24192,10069,28427,204301,7140,14697,26695,60944,38816,9880,.,17839,8555,21962,14839,28172,8475,11023,10001,142293,10740,.,17082,14093,13102,33668,34951,16606,6151,8882,13463,13206,18515,.,.,.,.,7789,7908,5696,10937,20915,2452,5855,13047,7697,1592,.,.,.,20884,22789,8372,2782,17274,3412,.,.,.,.,3893,4366,.,7949,2252,1377,857,674,523,496,632,217,444,349,420,294,161,251,122,371,344,130,823,273,308,261,152,253,623,298,848,814,168,928,156,557,757,939,733,326,407,1700,1005,622,557,285,143,143,273,273,727,256,186,496,274,562,360,476,975,229,273,273,273,601,407,526,1136,377,1101,273,273,273,273,407,344,101,213
ACSSF,2010m1,al,000,0116,0000022,2799,2076,14757,17438,9632,14390,15289,47009,15158,6404,8906,75494,4597,25635,17867,11562,23388,3436,8354,16374,22624,19133,4325,9025,3411,3271,13637,3579,6184,2368,7647,3073,2961,3491,9003,14266,2799,1999,8782,16013,18815,50248,26020,21771,47009,114054,8868,11530,60140,12166,34436,46120,25505,.,12899,.,32888,43589,17663,10341,10461,20435,19195,9801,17840,6128,2368,7304,3073,6936,6576,29815,14266,2939,6469,11978,28181,11934,36857,14319,.,26524,6984,25518,52027,5730,31378,11050,17374,27377,2127,9326,6993,16293,23128,5082,19046,1805,3288,7233,3505,.,.,.,.,8624,3479,3965,.,2194,1478,1428,948,866,269,411,221,337,52,914,502,160,574,427,538,498,187,1043,82,841,799,355,179,494,123,878,640,581,883,165,541,669,1106,916,554,109,1391,1334,833,679,549,142,116,273,86,871,197,136,816,130,578,462,318,654,263,220,139,170,529,206,267,1029,656,875,26,273,26,273,514,431,383,273
ACSSF,2010m1,al,000,0116,0000023,3997,6370,17168,31077,11973,6578,30065,6381,11942,10057,11655,95856,8674,25567,8686,27306,6903,1803,6006,49292,79713,.,1549,7552,5247,4200,10801,4705,2411,.,6475,8500,5968,7779,21909,31722,3997,5969,5681,26803,49198,26260,12507,30262,11073,11942,9628,.,95856,19496,.,68882,68882,.,6415,.,68226,75300,.,2088,14061,.,13139,16121,7481,2410,.,6475,6655,9712,16919,14369,22756,5382,7225,19072,27159,14340,28564,125172,30993,.,6378,13967,.,11600,.,11815,25331,6903,7850,6042,.,.,.,1982,30899,5247,8583,5668,6967,.,.,.,.,7136,20928,.,9423,1775,1460,1145,801,741,212,920,360,710,301,357,216,161,241,140,151,151,273,533,80,189,152,113,284,426,273,786,619,403,752,273,447,627,1033,863,429,427,1338,1049,619,609,262,532,165,488,273,505,253,273,407,117,398,260,292,582,414,60,60,273,175,164,344,841,575,626,101,273,273,101,373,304,76,214
ACSSF,2010m1,al,000,0116,0000024,3373,4088,6114,12022,14617,6475,8363,7636,51408,3750,7177,54176,2115,15656,11607,4853,3574,5679,11689,12886,16474,15917,8565,12555,15118,1181,3934,1720,3153,27386,5844,19205,4470,5559,2633,4691,3373,5186,5428,8986,15279,11667,6711,7666,8659,60907,5911,41756,46584,6722,23543,25474,45628,15860,6852,779,13278,34893,14751,12536,11048,26835,8845,9074,8222,4325,27386,5343,17882,5400,7778,4830,7340,1618,4117,8097,14212,11919,11958,23975,13522,33261,4498,6284,98178,2432,24380,2647,13328,2980,7229,6055,31734,104051,44058,9906,4104,16885,1992,2551,1812,21200,.,21434,8538,6671,3885,4881,10692,4150,2733,2510,1547,1308,869,1752,1127,1201,352,1196,447,403,798,606,986,912,312,1405,358,673,428,564,268,1103,231,1638,1446,962,1546,234,1408,796,1402,855,951,619,2901,2041,1351,974,1134,836,692,524,158,1157,715,218,799,427,963,745,670,1166,525,516,490,205,578,520,662,2038,1186,1574,375,273,248,280,972,642,211,657
ACSSF,2010m1,al,000,0116,0000025,3190,5732,23424,52817,9274,28147,58456,32963,.,3992,5925,69971,8871,.,17656,17858,54185,8334,12975,18272,18527,39447,4514,10321,5522,4889,4133,8511,6462,6451,17707,8541,4915,4301,22606,4421,3190,2524,13503,19348,16411,2011,32383,64927,39047,.,44195,53062,69971,48414,.,159485,159485,.,13730,44145,18272,18527,39447,10952,10321,34201,6263,15124,2952,9774,6451,20474,14614,5474,4759,22606,4349,6166,4925,9741,7390,19612,7700,32705,.,.,4902,5330,.,6457,.,21815,21851,54185,3130,16619,.,.,.,13474,.,8588,7477,9549,8776,32613,.,.,.,898,820,.,.,2504,1807,1030,374,354,152,911,775,513,273,450,197,267,320,273,215,215,273,912,187,670,571,363,254,608,145,720,573,368,723,178,458,544,1341,1048,415,390,1433,971,504,481,206,204,172,122,273,588,257,273,524,101,616,532,223,427,198,273,273,273,227,273,310,869,447,776,275,273,120,246,1090,892,273,516
ACSSF,2010m1,al,000,0116,0000026,1231,2393,8682,14160,7826,12606,2044,15946,61184,2279,4875,28168,3644,6686,3444,5487,3542,1660,3191,3230,5508,4588,2562,4640,6051,2014,6676,3156,3222,919,5098,4461,4148,7970,6493,6137,1231,1290,16093,9498,13716,29414,21002,2488,17423,58693,10845,20451,100970,19760,3084,58019,25939,1997,4815,1845,3635,6394,5312,7662,10148,32536,6632,7716,7564,3448,919,6187,4461,5314,9057,5994,6190,1202,2343,11955,12147,20173,26000,38960,43407,.,2617,3322,8595,4483,24749,7661,5883,4649,1603,2896,34283,45660,.,1784,3840,6410,2147,5912,2770,9892,.,9892,.,16669,7943,7672,27412,4690,3062,2402,1468,1424,535,1003,570,820,221,1048,532,321,583,510,967,790,464,1605,262,824,548,535,1079,739,149,1645,1388,1245,1866,455,1340,1138,2778,2095,1440,993,3303,2390,1236,1089,711,308,330,148,63,1698,574,397,1297,585,1378,958,976,1578,857,264,258,64,904,772,616,2192,1146,2066,135,273,135,273,840,522,732,267
ACSSF,2010m1,al,000,0116,0000027,2318,5313,3166,6837,10588,8650,16976,26372,22701,5498,15589,52099,5709,12439,11851,10659,8128,3401,11275,11492,10528,8120,4368,6481,2329,2661,8082,1709,4664,.,7353,4568,4556,4692,17162,5580,2318,2417,6926,12123,15807,17797,11312,23957,21910,38379,18240,33961,46021,34762,159036,50290,109733,43542,2919,.,15139,10222,6619,15791,19449,40643,4972,12831,4465,4633,.,6759,5889,7528,7617,9429,5152,3221,3350,12151,19164,2609,7855,11737,1150,18894,3348,19209,129366,4872,793,9174,13281,19235,6575,15883,26833,.,45844,2153,7379,2517,1708,14618,1653,50688,.,.,79678,6654,4055,24479,.,3978,2794,1831,1432,1312,684,680,536,436,176,868,276,299,720,214,554,433,332,1323,323,713,476,589,633,562,215,1214,776,893,944,80,679,777,1373,989,741,948,2488,2164,1312,1047,721,978,704,490,230,1243,588,314,955,428,642,417,500,1243,798,212,104,178,717,668,742,2011,1038,1708,190,273,76,173,846,786,309,129
