ACSSF,2010e1,al,000,0031,0000001,4729509,4560979,168530,48099,120431,3987155,3855439,131716,40653,91063,454675,437461,17214,3745,13469,165790,157665,8125,1901,6224,108723,102846,5877,1676,4201,13166,7568,5598,124,5474,3849111,1122601,1854337,483371,108253,280549,3269324,862279,1674489,400435,76261,255860,341612,153627,99663,52213,21540,14569,137167,62785,43301,17904,6660,6517,89775,39141,31786,11967,3588,3293,11233,4769,5098,852,204,310,3161521,564876,988205,915745,439863,252832,2765567,480972,873551,792573,390579,227892,236904,51083,70782,76872,26321,11846,89172,22247,26212,25071,10458,5184,61151,9552,15968,18321,10806,6504,8727,1022,1692,2908,1699,1406,3849111,550688,3298423,846995,415871,593549,415091,414851,251802,95539,264725,3269324,457686,2811638,680166,345227,500913,358793,366910,229267,87050,243312,341612,52244,289368,93366,45402,58162,34259,30650,13265,4662,9602,137167,23508,113659,45413,13943,20033,13186,9932,4540,2586,4026,89775,15121,74654,25102,10445,13544,7020,6471,4129,1066,6877,11233,2129,9104,2948,854,897,1833,888,601,175,908,21117,22069,15865,13612,16284,22267,4612034,871120,525242,3215672,3927104,645970,426703,2854431,435030,155000,67915,212115,140481,42646,16428,81407,96997,24049,13185,59763,12422,3455,1011,7956,3849111,1122601,1854337,591624,280549,3269324,862279,1674489,476696,255860,341612,153627,99663,73753,14569,137167,62785,43301,24564,6517,89775,39141,31786,15555,3293,11233,4769,5098,1056,310
ACSSF,2010e1,al,000,0031,0000002,2476913,2358623,118290,32675,85615,2008159,1916222,91937,27491,64446,311635,299070,12565,2853,9712,86823,80550,6273,1562,4711,62370,58785,3585,728,2857,7926,3996,3930,41,3889,2017976,680693,851826,275729,60029,149699,1647883,494108,758021,221757,40270,133727,237023,117601,56900,37238,15294,9990,73134,38492,19659,9189,2386,3408,52924,26601,15182,6957,1875,2309,7012,3891,2064,588,204,265,1622133,255239,452414,486275,268320,159885,1381338,209736,385935,405842,237235,142590,157977,31916,45278,54278,18192,8313,44335,7941,12245,14013,6625,3511,33198,4899,7693,10674,5355,4577,5285,747,1263,1468,913,894,2017976,277043,1740933,456552,220721,309341,213004,212363,130989,49871,148092,1647883,220561,1427322,348421,172684,249648,175613,183150,117181,44841,135784,237023,35012,202011,66666,32310,40175,24618,19839,8771,3180,6452,73134,11993,61141,23489,8333,11182,7381,5322,2571,877,1986,52924,8287,44637,15800,6622,7529,4688,3747,2030,857,3364,7012,1190,5822,2176,772,807,704,305,436,116,506,20858,22180,15441,13925,14905,14084,2393120,496642,267842,1628636,1965839,347398,205366,1413075,296353,113148,44040,139165,71309,19719,9616,41974,52372,14381,8008,29983,7247,1996,812,4439,2017976,680693,851826,335758,149699,1647883,494108,758021,262027,133727,237023,117601,56900,52532,9990,73134,38492,19659,11575,3408,52924,26601,15182,8832,2309,7012,3891,2064,792,265
ACSSF,2010e1,al,000,0031,0000003,2252596,2202356,50240,15424,34816,1978996,1939217,39779,13162,26617,143040,138391,4649,892,3757,78967,77115,1852,339,1513,46353,44061,2292,948,1344,5240,3572,1668,83,1585,1831135,441908,1002511,207642,48224,130850,1621441,368171,916468,178678,35991,122133,104589,36026,42763,14975,6246,4579,64033,24293,23642,8715,4274,3109,36851,12540,16604,5010,1713,984,4221,878,3034,264,0,45,1539388,309637,535791,429470,171543,92947,1384229,271236,487616,386731,153344,85302,78927,19167,25504,22594,8129,3533,44837,14306,13967,11058,3833,1673,27953,4653,8275,7647,5451,1927,3442,275,429,1440,786,512,1831135,273645,1557490,390443,195150,284208,202087,202488,120813,45668,116633,1621441,237125,1384316,331745,172543,251265,183180,183760,112086,42209,107528,104589,17232,87357,26700,13092,17987,9641,10811,4494,1482,3150,64033,11515,52518,21924,5610,8851,5805,4610,1969,1709,2040,36851,6834,30017,9302,3823,6015,2332,2724,2099,209,3513,4221,939,3282,772,82,90,1129,583,165,59,402,21383,21972,16737,13058,18453,31427,2218914,374478,257400,1587036,1961265,298572,221337,1441356,138677,41852,23875,72950,69172,22927,6812,39433,44625,9668,5177,29780,5175,1459,199,3517,1831135,441908,1002511,255866,130850,1621441,368171,916468,214669,122133,104589,36026,42763,21221,4579,64033,24293,23642,12989,3109,36851,12540,16604,6723,984,4221,878,3034,264,45
ACSSF,2010e1,al,000,0031,0000004,4250170,4088531,161639,46607,115032,3563899,3438250,125649,39696,85953,424061,406958,17103,3693,13410,148850,141028,7822,1815,6007,100696,95229,5467,1279,4188,12664,7066,5598,124,5474,3455496,1010904,1667921,437325,95843,243503,2918146,765911,1502677,361063,66753,221742,319343,146321,92194,48409,19498,12921,123564,57103,38351,16366,6038,5706,83575,36950,29789,10635,3350,2851,10868,4619,4910,852,204,283,2833288,479842,861378,834393,416972,240703,2468617,404882,756242,721576,369428,216489,220537,46726,65850,71205,25542,11214,79499,19143,22773,22448,9951,5184,56273,8171,14896,16397,10399,6410,8362,920,1617,2767,1652,1406,3455496,484849,2970647,747026,366711,530413,374907,382406,230764,88751,249669,2918146,399081,2519065,593206,302024,444634,322914,336437,210098,80660,229092,319343,48550,270793,87019,41270,54593,32148,29617,12293,4501,9352,123564,21265,102299,40452,12567,17941,11729,9477,3949,2349,3835,83575,13824,69751,23428,10043,12423,6430,5987,3823,1066,6551,10868,2129,8739,2921,807,822,1686,888,601,175,839,21527,22625,16099,13829,16130,22108,4146436,753892,455375,2937169,3510977,545260,367368,2598349,406714,145037,60221,201456,127173,38616,14421,74136,89652,21551,12484,55617,11920,3428,881,7611,3455496,1010904,1667921,533168,243503,2918146,765911,1502677,427816,221742,319343,146321,92194,67907,12921,123564,57103,38351,22404,5706,83575,36950,29789,13985,2851,10868,4619,4910,1056,283
ACSSF,2010e1,al,000,0031,0000005,3381934,3253758,128176,39103,89073,2839940,2739771,100169,33538,66631,341408,327214,14194,3291,10903,115272,110967,4305,1253,3052,74537,70223,4314,933,3381,10777,5583,5194,88,5106,2751449,830055,1310954,346974,74948,188518,2321502,624458,1186316,287445,51402,171881,260164,125259,70037,38918,16009,9941,97683,47411,28806,12508,4534,4424,62914,29272,21548,7251,2799,2044,9186,3655,4247,852,204,228,2246393,362364,669871,661767,349491,202900,1960557,306902,586994,574643,310406,181612,176361,35142,52904,56925,21037,10353,61073,13660,17296,17232,8390,4495,41140,5740,11225,10797,8298,5080,7262,920,1452,2170,1360,1360,2751449,387685,2363764,584082,290466,404844,296278,308957,191492,74285,213360,2321502,321297,2000205,463334,234941,338171,254246,271592,174333,67094,196494,260164,37928,222236,68747,35474,43994,27924,24486,10070,3949,7592,97683,16503,81180,31979,10515,13226,8879,7643,3523,2238,3177,62914,10102,52812,17460,8764,8686,4213,4507,3006,862,5314,9186,1855,7331,2562,772,767,1016,729,560,142,783,22014,23585,16378,13649,15223,20896,3299335,578972,351202,2369161,2797383,420824,280092,2096467,327142,111370,49815,165957,98381,27966,10945,59470,66165,15476,9549,41140,10264,3336,801,6127,2751449,830055,1310954,421922,188518,2321502,624458,1186316,338847,171881,260164,125259,70037,54927,9941,97683,47411,28806,17042,4424,62914,29272,21548,10050,2044,9186,3655,4247,1056,228
ACSSF,2010e1,al,000,0031,0000006,1280998,1211731,69267,20031,49236,1017704,966007,51697,16975,34722,177112,168739,8373,1855,6518,46312,43726,2586,729,1857,34231,31417,2814,431,2383,5639,1842,3797,41,3756,1050286,393495,409916,138020,36070,72785,840258,273648,366288,112001,23144,65177,135368,75773,25665,18798,9699,5433,40665,25567,8066,4335,1487,1210,28988,15625,8123,2679,1667,894,5007,2882,1774,207,73,71,827279,118506,219601,240839,149719,98614,697774,95503,184723,200420,130384,86744,86468,16314,25142,27993,11023,5996,21121,3971,4973,7126,3034,2017,18205,2064,4285,4389,4532,2935,3711,654,478,911,746,922,1050286,142859,907427,249195,112926,156175,107353,106845,67997,24172,82764,840258,110400,729858,184246,85278,123651,89420,90844,60883,21392,74144,135368,19561,115807,40668,18489,22472,13051,11166,4592,1592,3777,40665,7223,33442,13859,4534,6431,3169,2296,1218,492,1443,28988,4290,24698,9316,4075,3095,1402,2317,909,613,2971,5007,1385,3622,1106,550,526,311,222,395,83,429,20506,22157,14583,12202,13638,20752,1233775,270243,134030,829502,995460,181289,98243,715928,166551,67859,24824,73868,37287,12207,5053,20027,29305,6916,5419,16970,5172,1972,491,2709,1050286,393495,409916,174090,72785,840258,273648,366288,135145,65177,135368,75773,25665,28497,5433,40665,25567,8066,5822,1210,28988,15625,8123,4346,894,5007,2882,1774,280,71
ACSSF,2010e1,al,000,0031,0000007,2100936,2042027,58909,19072,39837,1822236,1773764,48472,16563,31909,164296,158475,5821,1436,4385,68960,67241,1719,524,1195,40306,38806,1500,502,998,5138,3741,1397,47,1350,1701163,436560,901038,208954,38878,115733,1481244,350810,820028,175444,28258,106704,124796,49486,44372,20120,6310,4508,57018,21844,20740,8173,3047,3214,33926,13647,13425,4572,1132,1150,4179,773,2473,645,131,157,1419114,243858,450270,420928,199772,104286,1262783,211399,402271,374223,180022,94868,89893,18828,27762,28932,10014,4357,39952,9689,12323,10106,5356,2478,22935,3676,6940,6408,3766,2145,3551,266,974,1259,614,438,1701163,244826,1456337,334887,177540,248669,188925,202112,123495,50113,130596,1481244,210897,1270347,279088,149663,214520,164826,180748,113450,45702,122350,124796,18367,106429,28079,16985,21522,14873,13320,5478,2357,3815,57018,9280,47738,18120,5981,6795,5710,5347,2305,1746,1734,33926,5812,28114,8144,4689,5591,2811,2190,2097,249,2343,4179,470,3709,1456,222,241,705,507,165,59,354,23196,24500,18560,14741,17554,21414,2065560,308729,217172,1539659,1801923,239535,181849,1380539,160591,43511,24991,92089,61094,15759,5892,39443,36860,8560,4130,24170,5092,1364,310,3418,1701163,436560,901038,247832,115733,1481244,350810,820028,203702,106704,124796,49486,44372,26430,4508,57018,21844,20740,11220,3214,33926,13647,13425,5704,1150,4179,773,2473,776,157
ACSSF,2010e1,al,000,0031,0000008,868236,834773,33463,7504,25959,723959,698479,25480,6158,19322,82653,79744,2909,402,2507,33578,30061,3517,562,2955,26159,25006,1153,346,807,1887,1483,404,36,368,704047,180849,356967,90351,20895,54985,596644,141453,316361,73618,15351,49861,59179,21062,22157,9491,3489,2980,25881,9692,9545,3858,1504,1282,20661,7678,8241,3384,551,807,1682,964,663,0,0,55,586895,117478,191507,172626,67481,37803,508060,97980,169248,146933,59022,34877,44176,11584,12946,14280,4505,861,18426,5483,5477,5216,1561,689,15133,2431,3671,5600,2101,1330,1100,0,165,597,292,46,704047,97164,606883,162944,76245,125569,78629,73449,39272,14466,36309,596644,77784,518860,129872,67083,106463,68668,64845,35765,13566,32598,59179,10622,48557,18272,5796,10599,4224,5131,2223,552,1760,25881,4762,21119,8473,2052,4715,2850,1834,426,111,658,20661,3722,16939,5968,1279,3737,2217,1480,817,204,1237,1682,274,1408,359,35,55,670,159,41,33,56,19909,20561,15144,15048,18685,30951,847101,174920,104173,568008,713594,124436,87276,501882,79572,33667,10406,35499,28792,10650,3476,14666,23487,6075,2935,14477,1656,92,80,1484,704047,180849,356967,111246,54985,596644,141453,316361,88969,49861,59179,21062,22157,12980,2980,25881,9692,9545,5362,1282,20661,7678,8241,3935,807,1682,964,663,0,55
ACSSF,2010e1,al,000,0031,0000009,285119,267375,17744,3805,13939,232412,219822,12590,3038,9552,29417,27931,1486,159,1327,11217,8768,2449,508,1941,11118,10274,844,64,780,955,580,375,36,339,230738,63581,109166,33032,5453,19506,189204,47098,94139,26770,4463,16734,22565,8582,8312,3657,601,1413,8947,3427,3518,1197,41,764,9208,4107,2805,1408,348,540,814,367,392,0,0,55,190742,35568,53376,57210,28714,15874,161539,29212,46116,46695,25096,14420,16308,4364,4273,5580,1738,353,5806,1025,1215,2460,691,415,6478,967,1636,2214,1021,640,611,0,136,261,168,46,230738,29552,201186,55378,24124,41862,25268,22241,12420,5138,14755,189204,23064,166140,42428,20828,33723,21031,19586,10915,4665,12964,22565,2917,19648,7454,2242,4531,1730,1554,677,326,1134,8947,1311,7636,2392,870,1880,1701,375,150,42,226,9208,2083,7125,2790,149,1673,806,567,637,72,431,814,177,637,314,35,55,0,159,41,33,0,20027,20844,15234,16768,18578,12821,273265,61366,28400,183499,226045,42955,25621,157469,27926,12420,1729,13777,9603,3219,396,5988,8967,2680,619,5668,724,92,35,597,230738,63581,109166,38485,19506,189204,47098,94139,31233,16734,22565,8582,8312,4258,1413,8947,3427,3518,1238,764,9208,4107,2805,1756,540,814,367,392,0,55
ACSSF,2010e1,al,000,0031,0000010,583117,567398,15719,3699,12020,491547,478657,12890,3120,9770,53236,51813,1423,243,1180,22361,21293,1068,54,1014,15041,14732,309,282,27,932,903,29,0,29,473309,117268,247801,57319,15442,35479,407440,94355,222222,46848,10888,33127,36614,12480,13845,5834,2888,1567,16934,6265,6027,2661,1463,518,11453,3571,5436,1976,203,267,868,597,271,0,0,0,396153,81910,138131,115416,38767,21929,346521,68768,123132,100238,33926,20457,27868,7220,8673,8700,2767,508,12620,4458,4262,2756,870,274,8655,1464,2035,3386,1080,690,489,0,29,336,124,0,473309,67612,405697,107566,52121,83707,53361,51208,26852,9328,21554,407440,54720,352720,87444,46255,72740,47637,45259,24850,8901,19634,36614,7705,28909,10818,3554,6068,2494,3577,1546,226,626,16934,3451,13483,6081,1182,2835,1149,1459,276,69,432,11453,1639,9814,3178,1130,2064,1411,913,180,132,806,868,97,771,45,0,0,670,0,0,0,56,19845,20430,15090,12309,18846,31271,573836,113554,75773,384509,487549,81481,61655,344413,51646,21247,8677,21722,19189,7431,3080,8678,14520,3395,2316,8809,932,0,45,887,473309,117268,247801,72761,35479,407440,94355,222222,57736,33127,36614,12480,13845,8722,1567,16934,6265,6027,4124,518,11453,3571,5436,2179,267,868,597,271,0,0
