ACSSF,2010m1,al,000,0014,0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6476,4288,1139,1080,913,543,382,1033,1232,952,1565,813,513,63,317,89,3038,1158,834,647,382,289,1140,901,903,1010,647,393,128,276,273,4432,3107,1511,1215,1261,789,501,956,687,679,950,875,572,566,316,145,3120,1267,1216,1089,978,748,782,567,591,586,840,685,436,385,135,934,1857,1230,4222,4123,1089,1714,1840,1348,1099,1492,1151,510,669,1778,1809,1919,1418,3496,3643,970,2004,1970,1103,921,1246,822,336,373,2505,2508,2389,3262,1607,1649,1571,1257,943,1500,1721,1467,2163,1301,832,505,479,19,3457,1464,2078,1600,1028,759,1367,1739,1580,1820,1249,633,350,635,231,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.5,0.4,4.3,5.2,5.9,1.1,2.5,1.8,,,,1.5,1.8,1.4,1.2,2.9,1.3,0.2,0.2,0.3,0.5,1.0,0.8,0,,,,,,,,,,6476,4288,2002,3072,291,3038,1518,2090,305,4432,3107,2703,2060,642,3120,2360,1810,615,934,1857,1820,777,426,1919,1904,489,335,2389,3262,2595,1702,660,3457,2804,1652,791
ACSSF,2010m1,al,000,0014,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5175,3439,905,1085,702,523,227,870,926,900,1126,771,447,48,301,89,2566,1089,649,311,348,266,648,873,800,777,561,377,118,286,273,3612,2383,975,912,1006,506,364,742,340,497,650,570,324,299,227,74,2573,1141,899,665,700,659,696,536,276,477,465,484,305,293,117,17997,10569,2250,3043,3045,1946,1696,2938,2683,2379,3228,3481,3271,2141,1870,1405,10475,2215,2645,2704,1937,1835,2713,2289,2247,2944,3371,3006,2391,2347,2579,7108,5110,1504,1586,1228,1168,661,1471,1679,1406,1515,1098,649,283,459,19,3445,1450,1265,1081,869,556,1159,1619,1314,1745,929,456,310,471,221,0.4,0.4,0.4,0.5,0.6,0.6,0.4,0.7,0.4,8.0,8.0,10.0,1.2,1.4,2.2,,,,1.6,2.4,1.4,1.2,4.2,1.1,0.5,0.6,0.6,0.6,1.0,1.0,21720,,,,,,,,,,5175,3439,1614,2670,271,2566,1363,1600,313,3612,2383,2096,1480,370,2573,1685,1507,438,17997,10569,5125,7751,2606,10475,4650,6951,3695,7108,5110,2805,3025,557,3445,2100,2582,625
ACSSF,2010m1,al,000,0014,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4361,2713,642,136,605,182,309,565,955,234,1098,243,398,35,111,273,2079,543,526,550,141,170,978,333,382,686,329,176,45,73,273,3847,2589,1053,980,789,563,331,623,533,379,755,767,440,458,201,125,2020,693,823,859,684,360,364,241,572,354,646,579,348,256,64,18007,10632,2367,3886,3704,2052,2263,2903,2757,2474,3140,3595,3363,2023,1760,1136,10488,2464,3342,3387,2042,2523,2927,2314,2344,2954,3255,2997,2385,2318,1608,7725,4495,1028,938,1308,594,681,1020,1091,877,1557,997,627,453,113,273,4569,1059,1574,1012,651,475,1254,1323,690,1038,904,516,215,424,65,0.4,0.4,0.5,0.4,0.5,0.5,0.9,1.7,1.1,5.0,6.6,8.5,2.6,5.5,5.6,24.0,40.2,.,3.7,5.0,2.3,3.3,3.4,3.8,0.4,0.5,0.4,1.2,3.3,2.5,21720,,,,,,,,,,4361,2713,967,2006,114,2079,1099,1394,87,3847,2589,1618,1697,511,2020,1624,1141,443,18007,10632,5480,7699,2580,10488,4820,7026,3662,7725,4495,2159,3043,463,4569,2537,2723,471
ACSSF,2010m1,al,000,0014,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6301,4067,1138,1064,913,543,382,1033,1233,966,1412,806,508,63,317,89,2978,1152,834,647,307,289,1140,899,903,998,639,393,118,276,273,4345,2960,1430,1213,1278,789,494,955,624,649,948,835,448,531,319,74,2972,1258,1090,839,978,718,781,567,591,560,839,668,411,384,119,3123,2579,1134,3901,3985,920,1436,1527,834,860,1177,1131,723,930,1589,1594,2474,1314,3292,3446,810,1579,1596,826,840,1161,875,1009,637,2414,2484,1762,2812,1446,1623,1411,1274,938,1361,1651,1460,1783,1264,841,505,461,19,3401,1430,2144,1600,975,780,1356,1734,1590,1807,1202,573,352,623,231,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.5,0.3,4.0,4.6,6.4,1.0,2.1,1.9,,,,1.5,1.8,1.4,1.1,3.0,1.1,0.2,0.3,0.2,0.5,0.9,0.9,4487,,,,,,,,,,6301,4067,1975,2882,291,2978,1522,2070,304,4345,2960,2639,1980,604,2972,2078,1817,581,3123,2579,1833,1638,1064,2474,1708,1862,934,1762,2812,2384,1376,616,3401,2851,1500,770
ACSSF,2010m1,al,000,0014,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5662,3671,843,1064,908,543,382,909,1075,860,1225,784,499,59,317,89,2619,984,791,414,285,267,862,874,865,925,609,401,273,276,273,3952,2738,1139,1096,1191,772,436,872,581,651,860,718,414,410,296,273,2726,1090,907,738,776,673,763,555,323,488,690,558,433,371,119,2051,1667,812,3219,3232,791,910,1051,518,803,793,679,570,740,1320,1239,1904,791,3147,3115,679,1185,1040,628,615,981,753,823,428,2177,2226,1706,2052,1115,1259,1315,838,789,1136,1356,1369,1595,1062,697,397,433,19,2747,1267,1961,1243,869,629,1006,1309,1458,1589,1069,517,328,550,231,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.6,0.3,4.1,4.9,7.2,1.1,1.3,2.1,,,,1.3,2.0,1.6,1.8,2.8,1.0,0.2,0.3,0.3,0.5,0.8,0.7,3290,,,,,,,,,,5662,3671,1767,2592,290,2619,1335,1757,276,3952,2738,2466,1873,482,2726,1741,1596,602,2051,1667,1360,1098,830,1904,1424,1547,741,1706,2052,1757,1247,574,2747,2238,1339,694
ACSSF,2010m1,al,000,0014,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4117,2786,648,975,646,236,198,730,737,476,695,667,376,273,273,89,1996,829,373,316,99,160,637,749,699,526,204,273,273,133,273,2813,2088,744,684,1013,474,203,683,333,484,452,447,333,191,167,273,1640,762,477,271,419,502,576,338,154,341,303,360,240,293,38,9856,6521,1419,1713,1623,1495,1255,2418,2036,1869,2220,2630,2299,1691,1396,939,6469,1364,1853,1746,1305,1742,2258,1807,1492,2134,2713,2582,1732,1957,1291,4160,2933,818,1099,980,367,722,887,1130,1168,887,770,525,263,296,19,2264,1005,737,588,699,400,825,1148,1115,1245,603,287,292,303,221,0.6,0.6,0.7,0.8,0.9,0.9,0.5,0.9,0.5,10.2,15.0,14.0,2.6,1.6,2.0,,,,0.9,2.1,2.1,2.8,7.0,2.0,0.8,1.0,0.9,0.8,1.0,1.3,6994,,,,,,,,,,4117,2786,1400,1931,89,1996,999,1276,133,2813,2088,1948,1243,255,1640,1075,1122,364,9856,6521,3065,5718,2282,6469,3068,4852,2516,4160,2933,1521,1992,389,2264,1369,1589,504
ACSSF,2010m1,al,000,0014,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3906,2381,419,346,696,494,328,603,789,711,914,340,320,59,317,273,1929,645,750,239,269,230,559,566,508,774,576,401,273,303,273,3561,2062,739,913,567,555,374,596,405,325,727,669,249,351,237,273,2424,947,756,702,649,466,503,482,287,355,603,471,442,233,114,9885,6475,1545,3263,3075,1699,1474,2538,2125,2121,2242,2623,2416,1939,1666,1052,6566,1502,3176,2790,1462,2104,2376,1858,1662,2119,2753,2715,1826,2203,1720,4771,2438,924,772,1054,773,369,1129,1140,1065,1322,819,517,318,317,273,3366,1010,1854,1172,531,512,1004,1031,988,1078,897,482,175,418,65,0.3,0.4,0.4,0.4,0.4,0.5,0.7,1.0,0.9,4.7,3.5,10.1,4.5,2.4,3.2,40.2,40.2,.,3.3,3.5,7.5,2.6,4.3,2.1,0.3,0.4,0.5,1.5,2.7,1.5,7880,,,,,,,,,,3906,2381,1090,1676,319,1929,1056,1426,303,3561,2062,1591,1436,392,2424,1556,1230,542,9885,6475,3185,5800,2603,6566,3238,5059,2646,4771,2438,1624,1744,448,3366,2250,1985,433
ACSSF,2010m1,al,000,0014,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360,1610,797,961,484,238,301,359,185,132,322,448,297,323,76,74,1268,409,579,425,634,206,255,160,529,286,352,308,185,106,273,2499,1815,767,1913,1865,612,1080,1173,751,602,882,961,645,547,1123,1100,1696,1011,1670,1679,564,1105,1178,565,568,657,575,525,388,1204,1273,606,1646,901,864,526,940,481,807,894,769,777,841,524,323,122,273,1615,684,836,1012,535,401,808,1076,634,827,644,333,135,279,273,0.4,0.5,0.5,0.4,0.5,0.5,1.2,1.4,0.9,8.6,8.4,9.8,4.4,10.4,6.7,.,.,.,4.1,2.8,7.1,3.1,5.9,2.1,0.3,0.5,0.3,0.9,2.0,2.2,2612,,,,,,,,,,3538,2316,710,1845,22,1650,943,1050,118,2360,1610,1428,761,340,1268,1021,780,238,2499,1815,1096,1307,555,1696,1228,1076,550,606,1646,1422,744,350,1615,1519,917,309
ACSSF,2010m1,al,000,0014,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8170,4700,1090,1150,1223,699,797,1144,1119,927,1716,1742,1680,1236,885,763,4343,1282,1512,1149,993,915,1027,1033,1131,1559,1530,1498,1300,947,1119,4133,2583,662,874,288,902,146,709,815,413,613,503,178,273,121,273,2049,579,603,729,220,197,667,719,329,696,458,327,67,262,273,1.5,1.5,1.6,1.3,1.5,2.1,1.8,2.4,2.6,8.2,17.0,28.5,2.7,6.6,6.5,.,.,.,,,,,,,1.6,1.8,2.4,2.1,3.0,3.7,10158,,,,,,,,,,1414,869,268,811,273,835,576,318,273,1114,790,575,409,266,710,532,317,67,8170,4700,2170,3522,1467,4343,2436,3253,1964,4133,2583,1633,1268,121,2049,1154,1348,272
ACSSF,2010m1,al,000,0014,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284,1567,679,922,487,148,273,358,159,116,320,194,281,198,76,273,1128,273,477,374,619,195,216,129,504,224,347,321,169,106,273,8039,4866,1076,1725,1853,801,919,1118,1056,1163,1842,1831,1726,1321,1013,680,4135,1358,1573,1801,878,1121,1093,1137,1189,1547,1568,1517,1318,1236,879,4168,2692,845,868,520,310,469,718,612,672,777,697,509,323,20,273,2310,492,670,923,450,354,818,707,519,567,495,87,118,118,273,0.7,0.9,0.8,0.7,0.8,0.9,1.9,3.7,1.8,10.5,10.7,14.3,12.0,6.5,3.7,.,.,.,6.2,5.6,4.6,3.2,5.9,2.8,0.7,0.8,0.9,1.6,4.7,6.3,10197,,,,,,,,,,3223,2080,644,1611,22,1546,846,1006,118,2284,1567,1308,684,207,1128,904,671,225,8039,4866,2151,3543,1550,4135,2471,3179,1944,4168,2692,1434,1602,325,2310,1667,1082,172
