ACSSF,2010m1,al,000,0039,0000001,16535,4030,6685,8598,4006,8404,5522,2841,5638,8190,10381,7452,5114,5310,1783,17854,3187,5164,7639,3713,7692,5288,2600,5409,7037,9253,6157,4696,5522,1670,9369,1369,3605,3560,1286,2282,1187,774,1610,2264,3617,3337,1913,1306,427,2010,150,182,309,273,538,296,298,107,480,915,896,429,179,273,3049,222,967,490,103,1095,449,162,576,736,1486,1362,1234,242,891,2027,736,623,669,853,570,710,157,260,652,894,897,378,240,229,4508,804,1211,1181,734,887,763,739,892,1977,1605,884,1015,601,555,16535,4030,6685,8598,4006,8404,5522,5627,8190,10381,7452,5114,5310,1783,17854,3187,5164,7639,3713,7692,5288,5536,7037,9253,6157,4696,5522,1670,9369,1369,3605,3560,1286,2282,1187,1824,2264,3617,3337,1913,1306,427,2010,150,182,309,273,538,296,367,480,915,896,429,179,273,3838,743,1082,860,860,1298,834,719,993,1657,1662,1284,328,875,4508,804,1211,1181,734,887,763,1153,1977,1605,884,1015,601,555
ACSSF,2010m1,al,000,0039,0000002,15722,1838,4554,6351,2906,6899,3665,2173,3898,6044,7777,5952,3915,3734,1266,14153,1632,3830,5449,2630,6000,3548,2107,3730,5710,6819,5110,3516,3891,1215,7230,363,2557,2704,647,2014,948,667,1097,1886,2761,2716,1574,932,296,1758,76,273,232,273,538,121,298,107,414,802,850,429,179,273,2400,273,583,355,103,746,311,162,442,537,1366,973,1063,243,884,1816,520,455,402,290,461,338,142,187,523,780,763,350,126,214,3076,251,871,741,671,587,385,585,802,1312,1460,811,633,433,74,15722,1838,4554,6351,2906,6899,3665,3772,6044,7777,5952,3915,3734,1266,14153,1632,3830,5449,2630,6000,3548,3854,5710,6819,5110,3516,3891,1215,7230,363,2557,2704,647,2014,948,1280,1886,2761,2716,1574,932,296,1758,76,273,232,273,538,121,367,414,802,850,429,179,273,3035,520,728,554,305,886,497,519,671,1493,1269,1105,255,864,3076,251,871,741,671,587,385,992,1312,1460,811,633,433,74
ACSSF,2010m1,al,000,0039,0000003,13802,3326,4954,6427,3095,5453,3834,1630,3832,4465,6567,4702,3472,4084,1253,14603,2455,4009,5844,2901,5266,3585,1478,3677,3597,6208,3966,3353,4124,1183,5261,1384,2411,2113,1026,1144,750,442,1118,1592,2033,1746,874,814,294,738,129,182,212,273,273,289,273,273,244,334,328,273,273,273,2007,222,825,293,273,704,347,273,393,489,468,816,600,25,143,1530,455,335,453,818,399,659,64,169,384,514,481,140,199,87,3014,778,1022,964,325,683,620,466,585,1276,783,366,759,362,547,13802,3326,4954,6427,3095,5453,3834,3895,4465,6567,4702,3472,4084,1253,14603,2455,4009,5844,2901,5266,3585,3659,3597,6208,3966,3353,4124,1183,5261,1384,2411,2113,1026,1144,750,1194,1592,2033,1746,874,814,294,738,129,182,212,273,273,289,273,244,334,328,273,273,273,2369,469,898,552,818,837,743,435,632,742,912,630,201,162,3014,778,1022,964,325,683,620,696,1276,783,366,759,362,547
ACSSF,2010m1,al,000,0039,0000004,15498,3494,6656,8332,4033,8218,5095,2819,5681,8024,9723,6699,4895,5314,1857,16130,2790,5219,7669,3591,7365,4894,2551,5387,6971,8635,5536,4577,5495,1632,9061,1089,3450,3229,1239,2244,1206,775,1611,2166,3511,3166,1921,1274,410,1970,150,158,309,273,528,296,298,107,480,901,896,429,179,273,2673,162,845,480,103,931,445,162,576,717,1473,986,1246,243,876,1906,661,551,522,838,484,661,157,253,646,836,790,378,240,229,4071,723,1191,1065,740,900,691,719,903,1982,1576,867,1002,540,118,15498,3494,6656,8332,4033,8218,5095,5613,8024,9723,6699,4895,5314,1857,16130,2790,5219,7669,3591,7365,4894,5404,6971,8635,5536,4577,5495,1632,9061,1089,3450,3229,1239,2244,1206,1822,2166,3511,3166,1921,1274,410,1970,150,158,309,273,528,296,367,480,901,896,429,179,273,3310,682,923,760,845,1094,761,715,953,1612,1272,1298,327,850,4071,723,1191,1065,740,900,691,1157,1982,1576,867,1002,540,118
ACSSF,2010m1,al,000,0039,0000005,14268,2901,6001,7376,3390,7865,4237,2702,4841,6925,9208,6164,4389,4429,1792,15460,2555,5008,6823,2976,7205,4239,2436,4750,6017,8158,5259,4325,4658,1523,7807,893,2947,2711,1103,2128,1143,682,1431,1941,3133,2681,1409,1147,379,1957,150,158,229,273,528,296,298,107,480,901,896,429,179,273,2509,49,642,460,103,871,445,117,430,623,1458,946,1150,243,1119,1783,350,552,502,820,405,526,107,233,611,800,716,366,178,192,3681,413,1052,948,702,716,472,713,819,1727,1518,827,863,437,74,14268,2901,6001,7376,3390,7865,4237,5041,6925,9208,6164,4389,4429,1792,15460,2555,5008,6823,2976,7205,4239,5032,6017,8158,5259,4325,4658,1523,7807,893,2947,2711,1103,2128,1143,1525,1941,3133,2681,1409,1147,379,1957,150,158,229,273,528,296,367,480,901,896,429,179,273,3239,352,835,745,827,989,682,507,836,1622,1268,1184,299,1084,3681,413,1052,948,702,716,472,1135,1727,1518,827,863,437,74
ACSSF,2010m1,al,000,0039,0000006,10759,1204,3262,4612,1758,4608,2766,1680,2357,4348,6213,4401,2661,2610,948,10597,1153,2527,4256,1626,3978,2510,1543,2497,3860,5655,3729,2505,2593,832,5051,96,2188,1535,531,1538,818,537,1017,1434,1732,2026,1081,668,153,1431,273,273,193,273,422,121,298,273,480,561,646,373,179,273,1851,273,342,385,273,468,118,72,174,479,1286,790,552,109,62,1243,180,129,274,114,310,268,107,78,360,667,618,306,273,146,2117,163,550,548,411,507,172,445,539,737,1152,719,360,157,273,10759,1204,3262,4612,1758,4608,2766,2632,4348,6213,4401,2661,2610,948,10597,1153,2527,4256,1626,3978,2510,2675,3860,5655,3729,2505,2593,832,5051,96,2188,1535,531,1538,818,1072,1434,1732,2026,1081,668,153,1431,273,273,193,273,422,121,298,480,561,646,373,179,273,2259,180,320,510,114,576,292,223,535,1409,1064,623,109,155,2117,163,550,548,411,507,172,724,737,1152,719,360,157,273
ACSSF,2010m1,al,000,0039,0000007,12430,2398,4999,5533,2743,5472,3365,2092,4138,5085,7040,4788,3869,3752,1721,12363,2094,3975,5117,2331,5299,3443,1926,3888,4490,6484,3982,3568,3873,1220,5812,885,2034,2091,896,1466,831,525,978,1510,2421,1911,1221,833,352,1076,150,158,142,273,299,289,273,107,273,616,536,209,273,273,1843,49,578,239,103,804,426,92,383,398,593,474,964,228,1116,1509,261,532,423,813,241,483,273,204,530,418,413,204,178,132,2858,372,938,779,540,549,459,536,722,1428,1088,413,866,403,74,12430,2398,4999,5533,2743,5472,3365,4567,5085,7040,4788,3869,3752,1721,12363,2094,3975,5117,2331,5299,3443,4211,4490,6484,3982,3568,3873,1220,5812,885,2034,2091,896,1466,831,996,1510,2421,1911,1221,833,352,1076,150,158,142,273,299,289,107,273,616,536,209,273,273,2445,262,784,530,820,850,618,435,695,769,567,1011,289,1113,2858,372,938,779,540,549,459,956,1428,1088,413,866,403,74
ACSSF,2010m1,al,000,0039,0000008,8039,1593,2789,3997,1608,3607,2037,1110,2330,2451,4604,3110,2470,2962,1083,6926,1069,2028,3545,1480,3397,2001,1029,2069,2035,4262,2454,1887,2903,979,3686,668,1700,1837,496,824,387,338,709,961,1338,1464,1277,557,229,270,273,273,206,273,273,273,273,273,273,164,273,273,273,273,1357,156,631,126,273,337,273,116,384,396,415,240,430,273,527,947,564,97,193,135,292,475,122,97,178,344,417,26,140,117,1891,553,708,829,170,489,465,109,462,975,419,351,409,335,97,8039,1593,2789,3997,1608,3607,2037,2769,2451,4604,3110,2470,2962,1083,6926,1069,2028,3545,1480,3397,2001,2538,2035,4262,2454,1887,2903,979,3686,668,1700,1837,496,824,387,807,961,1338,1464,1277,557,229,270,273,273,206,273,273,273,273,273,164,273,273,273,273,1674,581,640,228,135,465,475,412,431,508,486,431,140,544,1891,553,708,829,170,489,465,474,975,419,351,409,335,97
ACSSF,2010m1,al,000,0039,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6306,797,1564,2619,881,1972,897,1501,1555,2889,1649,1744,1572,569,6052,491,1414,2128,817,1980,920,1334,1467,2601,1506,1280,1560,571,1798,125,484,1269,238,307,185,212,577,893,524,875,181,144,194,273,273,109,273,273,273,273,273,150,273,273,273,273,1027,488,83,230,38,194,99,402,107,297,376,249,140,94,848,86,273,173,273,262,210,281,533,307,291,326,273,273
ACSSF,2010m1,al,000,0039,0000010,6971,1493,2485,3194,1452,3357,1720,1000,1823,2021,3544,2741,1596,2332,990,6292,1006,1661,2969,1328,2992,1680,951,1627,1712,3431,2069,1487,2331,799,3198,696,1671,1330,427,814,331,317,713,883,1022,1257,563,535,148,201,273,273,174,273,273,273,273,273,273,83,273,273,273,273,1203,156,631,75,273,297,273,116,73,422,272,92,379,273,520,710,255,22,6,134,279,451,59,97,178,328,264,26,273,117,1636,550,708,830,170,422,408,109,334,783,301,177,309,335,97,6971,1493,2485,3194,1452,3357,1720,2180,2021,3544,2741,1596,2332,990,6292,1006,1661,2969,1328,2992,1680,2001,1712,3431,2069,1487,2331,799,3198,696,1671,1330,427,814,331,795,883,1022,1257,563,535,148,201,273,273,174,273,273,273,273,273,83,273,273,273,273,1461,302,629,74,134,414,451,147,453,442,286,380,273,539,1636,550,708,830,170,422,408,352,783,301,177,309,335,97
ACSSF,2010m1,al,000,0039,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5912,1503,1891,3273,941,2546,1928,1396,1563,3028,2060,1168,1459,598,5517,1276,1567,2773,866,2476,1757,1380,887,2699,1723,1162,1401,255,2563,712,874,1445,207,410,272,68,1175,856,655,334,282,124,178,273,87,273,273,88,273,273,273,137,273,273,273,273,1604,296,457,303,274,523,527,72,266,379,858,198,25,143,1384,390,194,695,126,94,274,227,308,265,234,51,105,536
ACSSF,2010m1,al,000,0039,0000012,9615,2338,2757,5091,1874,4360,3162,1240,2626,2858,4930,3601,2900,3174,1160,9263,1755,2127,4429,1765,4157,2921,1183,2360,2267,4682,2911,2322,3103,1031,4246,1071,1861,2311,542,902,464,346,710,1245,1602,1634,1297,639,257,322,273,87,206,273,88,273,273,273,273,208,273,273,273,273,1839,215,786,148,273,532,116,116,384,421,458,865,460,25,548,1229,639,257,358,291,452,669,122,121,206,477,608,26,140,117,2471,651,752,955,207,499,578,140,484,985,488,406,413,356,547,9615,2338,2757,5091,1874,4360,3162,3037,2858,4930,3601,2900,3174,1160,9263,1755,2127,4429,1765,4157,2921,2787,2267,4682,2911,2322,3103,1031,4246,1071,1861,2311,542,902,464,815,1245,1602,1634,1297,639,257,322,273,87,206,273,88,273,273,273,208,273,273,273,273,2321,657,844,402,291,743,700,416,466,602,1089,461,144,566,2471,651,752,955,207,499,578,506,985,488,406,413,356,547
ACSSF,2010m1,al,000,0039,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
