ACSSF,2010e1,al,000,0158,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44816,1671,1615,56,3950,3893,57,13827,12176,1651,4731,4233,498,4292,4292,0,4648,3863,785,5429,5059,370,2956,2956,0,3312,3312,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44816,5621,5508,113,32927,29623,3304,6268,6268,0,,,,,,,,,,
ACSSF,2010e1,al,000,0158,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40953,1468,1256,212,1681,1681,0,5152,4270,882,7880,6304,1576,5593,4918,675,5877,4201,1676,5337,5008,329,3176,3176,0,4789,4789,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40953,3149,2937,212,29839,24701,5138,7965,7965,0,7515,1620,1290,330,5675,2032,3643,220,220,0
ACSSF,2010e1,al,000,0158,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54667,4914,4851,63,9765,9237,528,2423,2379,44,6344,5840,504,7595,7256,339,7648,7588,60,7455,7398,57,4514,4514,0,4009,4009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54667,14679,14088,591,31465,30461,1004,8523,8523,0,8122,2995,2155,840,5127,802,4325,0,0,0
ACSSF,2010e1,al,000,0158,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38476,2530,2514,16,5693,5578,115,3124,2126,998,4221,3256,965,4929,4142,787,6135,5425,710,5420,5107,313,3584,3584,0,2840,2840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121,466,146,320,655,305,350,0,0,0,,,,,,,,,,,38476,8223,8092,131,23829,20056,3773,6424,6424,0,2017,748,428,320,1095,533,562,174,127,47
ACSSF,2010e1,al,000,0158,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105221,5275,5237,38,13481,12678,803,8024,6282,1742,12366,9617,2749,13163,10864,2299,18774,16408,2366,14161,12998,1163,10001,9946,55,9976,9976,0,10564,1568,1290,278,1619,962,657,1330,609,721,3241,747,2494,1656,377,1279,469,330,139,431,431,0,90,90,0,160,160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105221,18756,17915,841,66488,56169,10319,19977,19922,55,10564,3187,2252,935,7127,2494,4633,250,250,0
ACSSF,2010e1,al,000,0158,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84790,4853,4079,774,9039,8422,617,9620,7116,2504,10881,8292,2589,8762,6933,1829,13726,10696,3030,11549,10340,1209,8133,8133,0,8227,8227,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434,713,657,56,1466,1042,424,255,255,0,84790,13892,12501,1391,54538,43377,11161,16360,16360,0,4992,1756,1053,703,3052,1374,1678,184,184,0
ACSSF,2010e1,al,000,0158,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72715,4184,4184,0,8646,8406,240,5785,4555,1230,8560,7354,1206,8259,7524,735,11637,10800,837,11168,10803,365,7358,7358,0,7118,7118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72715,12830,12590,240,45409,41036,4373,14476,14476,0,7897,2733,2503,230,4867,1492,3375,297,297,0
ACSSF,2010e1,al,000,0158,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44816,1671,1615,56,3950,3893,57,13827,12176,1651,4731,4233,498,4292,4292,0,4648,3863,785,5429,5059,370,2956,2956,0,3312,3312,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44816,5621,5508,113,32927,29623,3304,6268,6268,0,,,,,,,,,,
ACSSF,2010e1,al,000,0158,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7855,1868,1677,191,1750,1750,0,744,575,169,504,329,175,793,793,0,1029,483,546,697,604,93,381,381,0,89,89,0,445748,30661,28646,2015,66550,61433,5117,36369,24851,11518,50249,38267,11982,57063,44054,13009,67788,52858,14930,61242,54778,6464,43395,43395,0,32431,32431,0,19302,2334,1807,527,3695,2454,1241,1833,743,1090,4601,1431,3170,3157,1364,1793,2055,1368,687,679,561,118,871,871,0,77,77,0,,,,,,,,,,,,,,,,,,,,,7855,3618,3427,191,3767,2784,983,470,470,0,445748,97211,90079,7132,272711,214808,57903,75826,75826,0,19302,6029,4261,1768,12325,5467,6858,948,948,0
ACSSF,2010e1,al,000,0158,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13411,3532,3526,6,4840,4240,600,1359,498,861,956,579,377,867,704,163,595,411,184,695,554,141,272,272,0,295,295,0,409458,27070,26498,572,59887,57429,2458,34338,25722,8616,45599,36730,8869,52292,43774,8518,60564,51806,8758,58032,54317,3715,40818,40818,0,30858,30833,25,17869,3094,2715,379,3999,2952,1047,3425,1558,1867,2797,1255,1542,2011,558,1453,1229,890,339,764,596,168,247,200,47,303,303,0,,,,,,,,,,,5607,1762,1442,320,3845,1252,2593,0,0,0,13411,8372,7766,606,4472,2746,1726,567,567,0,409458,86957,83927,3030,250825,212349,38476,71676,71651,25,17869,7093,5667,1426,10226,4857,5369,550,503,47
ACSSF,2010e1,al,000,0158,0000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6558,1185,1038,147,1207,1134,73,649,513,136,1062,721,341,396,365,31,1128,665,463,406,406,0,106,106,0,419,419,0,426703,28190,26742,1448,60243,57579,2664,49785,39972,9813,48716,36342,12374,52967,42688,10279,61539,50947,10592,59315,52653,6662,38769,38769,0,27179,27179,0,20361,3525,2551,974,4112,3230,882,2764,1099,1665,4844,1739,3105,3528,1027,2501,259,193,66,717,540,177,365,365,0,247,238,9,,,,,,,,,,,6924,2990,1910,1080,3873,852,3021,61,52,9,6558,2392,2172,220,3641,2670,971,525,525,0,426703,88433,84321,4112,272322,222602,49720,65948,65948,0,20361,7637,5781,1856,12112,4598,7514,612,603,9
ACSSF,2010e1,al,000,0158,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10246,1590,1457,133,3340,3184,156,1342,883,459,839,438,401,424,325,99,1262,706,556,586,481,105,531,531,0,332,332,0,563869,37191,36047,1144,86529,83217,3312,43604,29514,14090,61667,43466,18201,74435,58965,15470,86310,71225,15085,79026,70953,8073,56180,56121,59,38927,38927,0,41247,6908,6900,8,10423,7140,3283,6072,1554,4518,7891,1854,6037,5594,1941,3653,3267,1403,1864,715,507,208,49,49,0,328,328,0,,,,,,,,,,,7120,3235,2372,863,3873,1445,2428,12,12,0,10246,4930,4641,289,4453,2833,1620,863,863,0,563869,123720,119264,4456,345042,274123,70919,95107,95048,59,41247,17331,14040,3291,23539,7259,16280,377,377,0
ACSSF,2010e1,al,000,0158,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6627,1044,667,377,1666,1460,206,1087,413,674,1133,417,716,927,770,157,465,284,181,127,127,0,15,15,0,163,163,0,14009,3202,3202,0,3734,3517,217,2015,1474,541,1031,650,381,834,617,217,1139,1067,72,962,888,74,809,809,0,283,283,0,519735,33778,31697,2081,79089,75604,3485,42941,33639,9302,57643,44475,13168,68484,57248,11236,85579,73914,11665,69581,63716,5865,48069,47908,161,34571,34479,92,32889,4530,4068,462,7993,6570,1423,4308,1663,2645,7092,1442,5650,5296,2265,3031,1807,1301,506,1168,1020,148,294,294,0,401,401,0,,,,,,,,,,,6627,2710,2127,583,3739,2011,1728,178,178,0,14009,6936,6719,217,5981,4696,1285,1092,1092,0,519735,112867,107301,5566,324228,272992,51236,82640,82387,253,32889,12523,10638,1885,19671,7691,11980,695,695,0
ACSSF,2010e1,al,000,0158,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8628,1487,1487,0,2693,2557,136,1015,389,626,503,369,134,1278,652,626,757,616,141,419,317,102,331,331,0,145,145,0,600404,42995,42269,726,91348,88178,3170,48632,42517,6115,76566,63669,12897,80299,72094,8205,91132,81469,9663,80550,76199,4351,50036,49846,190,38846,38846,0,33103,5693,5124,569,6499,4642,1857,4375,846,3529,8157,860,7297,4501,921,3580,2361,1271,1090,665,440,225,58,58,0,794,304,490,,,,,,,,,,,15131,5300,3397,1903,9341,1456,7885,490,0,490,8628,4180,4044,136,3972,2343,1629,476,476,0,600404,134343,130447,3896,377179,335948,41231,88882,88692,190,33103,12192,9766,2426,20059,4338,15721,852,362,490
ACSSF,2010e1,al,000,0158,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194683,8173,7847,326,20415,19848,567,31715,25523,6192,24089,18547,5542,21777,18653,3124,28162,24249,3913,27213,24844,2369,16942,16942,0,16197,16197,0,15795,2687,1836,851,1723,1371,352,3556,1173,2383,4539,805,3734,1374,477,897,1416,896,520,385,385,0,115,115,0,0,0,0,,,,,,,,,,,5196,1496,872,624,3597,1226,2371,103,103,0,3169,1151,1151,0,1815,1229,586,203,203,0,194683,28588,27695,893,132956,111816,21140,33139,33139,0,15795,4410,3207,1203,11270,3736,7534,115,115,0
ACSSF,2010e1,al,000,0158,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120356,7789,7173,616,17098,16172,926,11327,9274,2053,12770,9990,2780,14912,13150,1762,18212,15250,2962,16761,15843,918,11993,11993,0,9494,9402,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120356,24887,23345,1542,73982,63507,10475,21487,21395,92,,,,,,,,,,
ACSSF,2010e1,al,000,0158,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101547,5139,5101,38,13227,12424,803,7579,5837,1742,11961,9212,2749,12376,10138,2238,18104,15738,2366,13557,12394,1163,9750,9695,55,9854,9854,0,10184,1529,1251,278,1520,863,657,1330,609,721,3135,641,2494,1520,241,1279,469,330,139,431,431,0,90,90,0,160,160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101547,18366,17525,841,63577,53319,10258,19604,19549,55,10184,3049,2114,935,6885,2252,4633,250,250,0
ACSSF,2010e1,al,000,0158,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181522,13673,12719,954,30301,29491,810,14205,11470,2735,21355,16959,4396,25422,21221,4201,31145,28442,2703,23050,21188,1862,14391,14391,0,7980,7980,0,9772,1179,1094,85,2963,2774,189,1085,272,813,1579,530,1049,1720,1211,509,703,528,175,274,274,0,204,204,0,65,65,0,,,,,,,,,,,3692,1490,1399,91,2080,1153,927,122,122,0,3255,1507,1507,0,1520,1192,328,228,228,0,181522,43974,42210,1764,115177,99280,15897,22371,22371,0,9772,4142,3868,274,5361,2815,2546,269,269,0
ACSSF,2010e1,al,000,0158,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105576,6492,6244,248,16717,16124,593,7958,5333,2625,11874,9193,2681,14106,10557,3549,15959,12271,3688,14901,13241,1660,10547,10441,106,7022,7022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673,1349,1287,62,1144,878,266,180,180,0,105576,23209,22368,841,64798,50595,14203,17569,17463,106,10937,4917,4631,286,5971,1896,4075,49,49,0
ACSSF,2010e1,al,000,0158,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172301,11531,11308,223,27292,26687,605,14417,10031,4386,18887,13449,5438,21705,17116,4589,26005,21124,4881,23395,21454,1941,17052,17052,0,12017,12017,0,15003,2762,2762,0,3424,2085,1339,2297,238,2059,2583,528,2055,2180,363,1817,1680,831,849,0,0,0,0,0,0,77,77,0,,,,,,,,,,,3244,1526,1024,502,1718,586,1132,0,0,0,2780,1471,1471,0,1218,540,678,91,91,0,172301,38823,37995,828,104409,83174,21235,29069,29069,0,15003,6186,4847,1339,8740,1960,6780,77,77,0
ACSSF,2010e1,al,000,0158,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117012,7422,6633,789,17759,16264,1495,9633,6504,3129,11442,7493,3949,16248,13793,2455,18985,16505,2480,16395,14667,1728,11404,11404,0,7724,7724,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5581,2348,2089,259,2788,2157,631,445,445,0,117012,25181,22897,2284,72703,58962,13741,19128,19128,0,9766,4028,3521,507,5562,1715,3847,176,176,0
ACSSF,2010e1,al,000,0158,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96563,6142,6029,113,14574,14277,297,7343,5364,1979,9653,6563,3090,12870,10042,2828,14917,11930,2987,13723,12408,1315,10610,10610,0,6731,6731,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96563,20716,20306,410,58506,46307,12199,17341,17341,0,5716,2227,1866,361,3294,1454,1840,195,195,0
ACSSF,2010e1,al,000,0158,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182213,12471,12227,244,28814,27310,1504,13821,9733,4088,22508,17046,5462,24681,20852,3829,27258,23445,3813,24536,22872,1664,17259,17211,48,10865,10865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366,1199,1043,156,1021,647,374,146,146,0,182213,41285,39537,1748,112804,93948,18856,28124,28076,48,8469,3572,2910,662,4805,1669,3136,92,92,0
ACSSF,2010e1,al,000,0158,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28682,1205,993,212,1264,1264,0,3395,2896,499,6077,5035,1042,4182,3767,415,3787,2555,1232,3568,3313,255,2049,2049,0,3155,3155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28682,2469,2257,212,21009,17566,3443,5204,5204,0,,,,,,,,,,
ACSSF,2010e1,al,000,0158,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6096,742,742,0,3740,2460,1280,1614,1614,0,,,,,,,,,,
ACSSF,2010e1,al,000,0158,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127256,9296,9296,0,19386,18598,788,10796,10186,610,18933,17245,1688,15256,14255,1001,16490,15692,798,15552,15097,455,10985,10985,0,10562,10562,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7269,2973,1574,1399,4296,393,3903,0,0,0,,,,,,,,,,,127256,28682,27894,788,77027,72475,4552,21547,21547,0,14327,5753,4354,1399,8574,1256,7318,0,0,0
ACSSF,2010e1,al,000,0158,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118609,7901,7660,241,14694,14224,470,10679,9282,1397,12967,9730,3237,14119,11576,2543,21872,19432,2440,17820,16844,976,10075,10075,0,8482,8482,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118609,22595,21884,711,77457,66864,10593,18557,18557,0,,,,,,,,,,
ACSSF,2010e1,al,000,0158,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54989,2581,2521,60,7990,7712,278,3695,2806,889,6219,4902,1317,6913,6020,893,8039,7127,912,9473,8570,903,5265,5075,190,4814,4814,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54989,10571,10233,338,34339,29425,4914,10079,9889,190,,,,,,,,,,
ACSSF,2010e1,al,000,0158,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82133,5266,5266,0,12080,11616,464,6321,4195,2126,9031,6669,2362,10864,8778,2086,12119,10014,2105,11925,9772,2153,8142,8131,11,6385,6385,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82133,17346,16882,464,50260,39428,10832,14527,14516,11,,,,,,,,,,
ACSSF,2010e1,al,000,0158,0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119835,7780,7339,441,18420,17912,508,9069,6738,2331,11937,8354,3583,15774,12970,2804,17868,12539,5329,18457,15807,2650,12841,12841,0,7689,7689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119835,26200,25251,949,73105,56408,16697,20530,20530,0,,,,,,,,,,
ACSSF,2010e1,al,000,0158,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86691,5276,5134,142,12687,12271,416,8270,6035,2235,10331,7992,2339,10870,8358,2512,12830,10841,1989,12121,11038,1083,8009,8009,0,6297,6297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86691,17963,17405,558,54422,44264,10158,14306,14306,0,3981,1469,1060,409,2370,727,1643,142,142,0
ACSSF,2010e1,al,000,0158,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156634,11164,11055,109,26646,26285,361,11089,9613,1476,19893,16866,3027,23420,22019,1401,24899,22264,2635,20676,19439,1237,11534,11534,0,7313,7313,0,11682,1828,1828,0,2455,1900,555,1654,198,1456,2474,302,2172,1806,453,1353,694,543,151,281,281,0,0,0,0,490,0,490,,,,,,,,,,,6074,2349,1999,350,3235,753,2482,490,0,490,,,,,,,,,,,156634,37810,37340,470,99977,90201,9776,18847,18847,0,11682,4283,3728,555,6909,1777,5132,490,0,490
ACSSF,2010e1,al,000,0158,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125490,7414,6995,419,15188,14695,493,26521,22327,4194,15475,12659,2816,14168,12791,1377,15811,13858,1953,14878,13831,1047,8732,8732,0,7303,7303,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125490,22602,21690,912,86853,75466,11387,16035,16035,0,5960,1788,1136,652,3989,1615,2374,183,183,0
ACSSF,2010e1,al,000,0158,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50230,2392,2392,0,6485,5997,488,3529,3048,481,4142,1894,2248,6781,5738,1043,9610,8550,1060,7253,6733,520,5796,5796,0,4242,4242,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50230,8877,8389,488,31315,25963,5352,10038,10038,0,,,,,,,,,,
ACSSF,2010e1,al,000,0158,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85983,6719,6160,559,11799,11464,335,7007,5473,1534,9626,6986,2640,10115,7781,2334,12507,10989,1518,13135,11386,1749,8408,8408,0,6667,6667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,1189,969,220,660,333,327,166,166,0,85983,18518,17624,894,52390,42615,9775,15075,15075,0,5818,2555,1330,1225,3179,403,2776,84,84,0
ACSSF,2010e1,al,000,0158,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97606,5867,5550,317,13894,12892,1002,22173,19442,2731,12629,9376,3253,11410,10139,1271,11688,11140,548,9879,8800,1079,5900,5900,0,4166,4166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97606,19761,18442,1319,67779,58897,8882,10066,10066,0,4568,1414,1350,64,3101,1160,1941,53,44,9
ACSSF,2010e1,al,000,0158,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94348,6877,6828,49,12145,11817,328,10142,7451,2691,10163,8351,1812,12129,9094,3035,12003,9871,2132,13246,12612,634,10281,10281,0,7362,7362,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3785,1714,1586,128,1879,1180,699,192,192,0,94348,19022,18645,377,57683,47379,10304,17643,17643,0,5108,2432,2304,128,2676,1425,1251,0,0,0
ACSSF,2010e1,al,000,0158,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71978,4127,4127,0,8646,8406,240,5739,4509,1230,8035,6829,1206,8150,7415,735,11637,10800,837,11168,10803,365,7358,7358,0,7118,7118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71978,12773,12533,240,44729,40356,4373,14476,14476,0,7897,2733,2503,230,4867,1492,3375,297,297,0
ACSSF,2010e1,al,000,0158,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111267,8602,8487,115,17780,16791,989,8835,7468,1367,13154,11422,1732,15533,13328,2205,16802,14468,2334,14858,14246,612,9700,9700,0,6003,6003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111267,26382,25278,1104,69182,60932,8250,15703,15703,0,,,,,,,,,,
ACSSF,2010e1,al,000,0158,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79709,4813,4754,59,12224,11481,743,5863,4135,1728,6783,4738,2045,9806,6786,3020,12506,10464,2042,11654,10283,1371,9421,9421,0,6639,6639,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79709,17037,16235,802,46612,36406,10206,16060,16060,0,,,,,,,,,,
ACSSF,2010e1,al,000,0158,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83506,4634,3860,774,8873,8256,617,9583,7079,2504,10797,8250,2547,8552,6723,1829,13521,10491,3030,11434,10225,1209,7979,7979,0,8133,8133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434,713,657,56,1466,1042,424,255,255,0,83506,13507,12116,1391,53887,42768,11119,16112,16112,0,4992,1756,1053,703,3052,1374,1678,184,184,0
ACSSF,2010e1,al,000,0158,0000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158816,12583,12138,445,26017,24798,1219,12483,8223,4260,19200,15691,3509,22193,16912,5281,23305,17999,5306,21383,19138,2245,13008,13008,0,8644,8644,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158816,38600,36936,1664,98564,77963,20601,21652,21652,0,5041,1204,887,317,3461,2612,849,376,376,0
ACSSF,2010e1,al,000,0158,0000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150902,9791,9034,757,22873,20161,2712,10108,6592,3516,16264,11902,4362,19383,15580,3803,22932,17801,5131,21900,19774,2126,16276,16276,0,11375,11375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150902,32664,29195,3469,90587,71649,18938,27651,27651,0,7999,2843,2095,748,4768,1393,3375,388,388,0
ACSSF,2010e1,al,000,0158,0000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90654,5522,5195,327,13581,12970,611,7367,5246,2121,9779,7451,2328,11370,8743,2627,13944,11247,2697,13141,11695,1446,8980,8980,0,6970,6945,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,1344,1140,204,718,269,449,314,314,0,90654,19103,18165,938,55601,44382,11219,15950,15925,25,,,,,,,,,,
