ACSSF,2010e1,al,000,0107,0000011,170214,90392,17288,9673,7916,1234,139,430,168,453,1379,4113,1757,109,1127,521,159,362,2873,404,334,89,0,167,78,70,1947,0,1218,729,522,267,0,255,3572,1183,27,1156,323,323,0,0,1676,106,1208,0,462,705,41,0,362,390,73,171,146,1170,552,37,57,0,91,367,618,8534,149,0,0,149,2210,160,0,83,420,1000,547,1530,166,1074,229,38,23,4008,65,49,3085,809,637,121,15,0,128,373,9562,6251,1721,887,820,1324,497,610,392,3311,210,0,132,46,87,66,2251,196,323,22777,3982,250,1144,2588,11676,1359,1148,2147,1409,561,245,2577,1702,528,7119,332,2783,4004,32231,16396,1738,1709,989,3697,154,590,600,551,6368,9391,236,41,511,525,7361,89,628,6444,4199,2245
ACSSF,2010e1,al,000,0107,0000012,514571,273080,59693,29639,23029,3640,813,1091,214,1621,3699,11951,6610,530,3992,2088,821,1267,11019,3364,3168,306,847,647,1368,196,6168,134,3815,2219,1487,844,150,493,14007,3483,599,2884,1565,1499,14,52,6852,1187,3591,0,2172,1378,41,67,2007,2107,365,504,1238,5028,3359,803,171,745,148,1492,1669,36923,583,281,72,230,10761,607,97,83,1930,5052,2992,8694,819,5203,1445,708,519,14501,347,471,9706,3977,2384,158,337,102,128,1659,36067,22350,6215,2308,1816,5444,1916,3076,1575,13717,1121,0,827,297,848,436,7501,562,2125,64330,7531,478,3393,3660,34504,4402,4752,8466,2945,1109,1113,8466,2488,763,22295,1005,10196,11094,76067,39554,4242,4199,2942,9874,447,1698,1214,1222,13716,21714,1326,731,1449,1164,15666,419,959,14799,10044,4755
ACSSF,2010e1,al,000,0107,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000019,45470,22933,5497,2797,2215,263,185,276,38,276,217,960,582,0,181,401,263,138,601,104,104,0,44,0,60,0,372,0,180,192,125,31,55,39,1427,476,67,409,157,157,0,0,610,200,323,0,245,62,16,0,87,184,139,45,0,672,497,141,43,156,0,157,175,3627,55,37,0,18,1272,125,0,0,157,598,392,1251,102,469,448,72,160,827,58,44,433,292,222,14,71,0,0,137,4038,2585,656,188,96,627,198,619,201,1453,136,0,14,22,188,122,854,0,117,4981,351,144,207,0,2298,425,365,417,141,192,233,369,156,0,2332,148,871,1313,4790,2128,319,90,302,334,0,109,0,142,832,1782,69,174,168,73,1159,84,55,880,587,293
ACSSF,2010e1,al,000,0107,0000020,289454,145805,49086,22480,14964,3647,1102,854,150,1099,66,8046,7516,122,2283,5111,2622,2489,10309,4845,4569,632,2051,825,1061,276,4185,853,2333,999,1279,830,257,192,11200,2336,960,1376,2042,1756,138,148,3769,1342,1820,0,1039,652,129,0,607,3053,1064,1024,965,5097,4045,1904,364,577,0,1200,1052,19364,1209,670,222,317,4741,214,175,55,440,1848,2009,6855,630,2865,1396,870,1094,4945,175,235,3426,1109,1614,209,598,201,108,498,27995,16662,3854,1704,1573,3786,2181,2532,1032,11333,1443,0,607,363,1290,799,4942,161,1728,21973,260,0,167,93,13625,1095,1362,2412,1741,1200,917,3480,924,494,8088,340,3786,3962,27387,11741,1169,1438,592,3106,494,753,57,297,3835,8387,472,18,415,597,6172,369,344,7259,4948,2311
ACSSF,2010e1,al,000,0107,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000024,156411,82125,37351,13395,9566,1582,113,553,50,1440,107,5721,3829,53,2474,1302,479,823,16270,6513,6013,1002,3186,747,1078,500,9120,217,7433,1470,637,300,165,172,4860,735,41,694,554,311,194,49,2173,730,876,0,377,499,0,0,567,1398,436,639,323,2826,2292,994,96,469,0,733,534,9131,374,309,0,65,2312,205,0,246,187,1081,593,2503,401,1448,315,45,294,3083,0,142,1128,1813,859,51,126,0,0,682,12820,8194,2213,337,854,1411,2069,545,765,4626,815,0,57,0,479,916,1883,51,425,10836,257,0,202,55,6763,488,1093,187,83,306,663,3339,604,0,3816,167,1235,2414,11987,5003,914,467,0,1265,0,0,75,328,1954,4249,236,253,40,181,2647,806,86,2735,1998,737
ACSSF,2010e1,al,000,0107,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000026,170552,87798,21407,9024,7293,1718,402,245,69,395,196,4268,1731,45,457,1229,398,831,4757,1559,1559,79,381,130,969,0,2736,0,1865,871,462,188,0,274,4982,874,220,654,747,693,54,0,1977,375,957,0,586,371,0,55,590,1384,820,218,346,2644,2078,1264,54,442,0,318,566,14569,318,318,0,0,3383,104,209,228,545,1242,1055,6219,1332,3445,398,180,864,4365,171,170,2788,1236,284,0,177,0,0,107,13881,8517,1217,936,588,3073,801,1173,729,5364,1027,0,374,76,252,420,2557,111,547,14513,603,64,465,74,8289,1100,1360,977,1772,64,778,1599,351,288,5621,653,2055,2913,23428,11837,996,347,177,5090,168,119,137,620,4183,6894,310,60,1951,114,3728,300,431,4697,3110,1587
ACSSF,2010e1,al,000,0107,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0107,0000048,277703,146918,36330,17341,13086,3113,752,636,113,761,536,7175,4255,172,2091,1992,806,1186,7611,2463,2463,79,819,343,1222,0,4334,68,2911,1355,814,390,0,424,7435,1406,442,964,1161,1107,54,0,2929,643,1465,0,1053,371,41,55,766,1939,885,318,736,3943,3145,1757,183,519,0,686,798,24945,470,375,0,95,6365,389,209,228,1110,2846,1583,8552,1645,4746,944,218,999,8604,289,444,5046,2825,954,0,245,0,128,581,21545,14070,2702,1846,1184,4061,1001,2163,1113,7475,1114,0,888,76,595,475,3469,111,747,27571,1385,83,733,569,15455,2003,2385,2469,2322,284,977,3938,752,325,10731,886,4398,5447,36527,16681,1642,882,583,6428,168,321,326,997,5334,11351,946,196,2607,328,6381,300,593,8495,6098,2397
ACSSF,2010e1,al,000,0107,0000049,282675,142429,35539,16609,12649,1065,515,749,209,2105,1579,6427,3960,732,1608,1620,866,754,5665,2596,2414,430,989,559,436,182,2600,49,1564,987,469,300,117,52,10008,1880,638,1242,771,657,0,114,5809,1438,2388,0,1624,748,16,67,1916,1548,540,385,623,3257,2039,502,43,716,0,778,1218,19974,627,467,61,99,6231,590,129,172,879,2832,1629,4712,524,2384,903,277,624,6942,614,475,4071,1782,1462,40,83,73,165,1101,24867,13611,3413,952,1236,3693,1250,2157,910,11256,1276,9,225,329,778,974,6486,56,1123,32405,4397,159,2973,1265,14859,2461,2320,2329,1158,590,842,3210,1616,333,13149,824,5840,6485,29644,13588,1545,1649,646,3224,251,689,189,488,4907,9396,407,854,536,450,6212,350,587,6660,4256,2404
ACSSF,2010e1,al,000,0107,0000050,267557,137932,37073,17997,15247,2455,315,1082,36,1398,1562,8399,2750,561,1314,875,559,316,6215,2243,1897,341,556,298,702,346,3165,115,2268,782,807,399,15,393,9215,1769,469,1300,967,846,77,44,4660,2132,1589,0,868,721,0,44,895,1819,179,786,854,3646,2682,436,101,821,16,1308,964,19789,305,251,0,54,4771,245,166,50,707,1864,1739,7078,421,4023,1850,453,331,6293,137,185,3462,2509,1342,100,458,154,14,616,19874,11843,3459,862,940,3022,1707,1377,476,8031,1253,125,297,0,289,377,4764,478,448,25073,1321,170,673,478,12926,1768,2046,2692,1599,675,343,3065,565,173,10826,979,3924,5923,36123,20612,1873,2400,857,5727,358,1049,618,707,7023,8546,587,292,101,519,5984,420,643,6965,4867,2098
ACSSF,2010e1,al,000,0107,0000051,251913,138007,27706,12671,10219,1846,730,420,46,750,1791,4636,2452,87,1431,934,385,549,5610,2152,2088,62,751,127,1148,64,3133,26,2001,1106,325,83,0,242,6653,2207,220,1987,611,491,0,120,3130,298,2049,0,1391,658,0,0,783,705,229,295,181,2772,1974,253,137,633,148,803,798,16531,360,203,82,75,4658,193,156,83,1059,1430,1737,5137,263,3541,581,583,169,5381,127,112,3943,1199,995,214,52,0,62,667,19894,11783,2515,1164,738,3671,1067,1417,1211,8111,1083,0,195,518,575,489,3783,293,1175,31063,2358,277,461,1620,18528,2675,2268,4576,1314,445,735,4161,1306,1048,10177,659,4218,5300,42813,22395,2242,2448,1855,6116,109,274,1203,567,7581,12283,447,45,258,362,10279,231,661,8135,5745,2390
ACSSF,2010e1,al,000,0107,0000052,315922,167500,60258,23716,17922,2575,558,888,180,2324,1149,10248,5794,283,3601,1910,909,1001,23123,8190,7690,1417,3693,1079,1501,500,13440,368,10938,2134,1493,495,226,772,9099,1997,311,1686,1140,738,277,125,3926,1082,2018,0,801,1217,0,0,826,2036,738,748,550,4320,3320,1208,154,865,54,1039,1000,19621,711,354,292,65,3716,217,0,246,248,1492,1513,5607,724,2975,882,448,578,7744,115,739,3529,3361,1843,153,521,181,0,988,25846,16787,4965,754,1678,3660,2754,1552,1424,9059,1240,0,188,164,965,1359,4097,51,995,27983,1003,58,570,375,16209,1606,2267,2489,1174,714,1218,5184,1247,310,10771,703,3947,6121,33792,18477,2753,1517,221,5405,256,504,94,1001,6726,8516,336,253,564,313,5781,1007,262,6799,4678,2121
