ACSSF,2010e1,al,000,0108,0000001,942584,339466,102468,62597,5448,4278,9348,2364,5461,628,35070,39871,5006,12758,22107,13712,8395,20649,10857,10337,1906,3889,1297,3245,520,6760,278,4625,1857,3032,1352,741,939,126905,17511,15301,2210,8448,2269,531,5648,88173,9587,60056,9256,41158,6779,2863,2850,15680,12773,5350,1887,5536,89444,55816,1669,6510,41517,566,5554,33628,191029,39693,25489,858,13346,8712,235,0,199,46,3346,4886,67057,6270,22307,22877,8084,7519,33336,2086,260,30630,360,42231,1423,12485,78,15782,12463,333221,121504,20006,3080,46125,27997,9405,4569,10322,211717,12482,1951,19990,19551,29798,20492,21821,51243,34389,9556,2515,218,1998,299,3259,559,282,1072,38,406,41,312,515,34,3782,580,694,2508,69312,48640,3993,9174,6069,2631,1065,6904,696,390,17718,10573,492,146,188,4876,3150,451,1270,10099,8504,1595
ACSSF,2010e1,al,000,0108,0000002,520548,192607,58893,35192,3096,2850,4970,1058,3593,107,19518,23701,3025,7696,12980,7989,4991,12246,7054,6686,1416,2371,791,2108,368,2933,120,1940,873,2259,1108,548,603,76875,12043,10364,1679,5511,1564,135,3812,50923,7306,32013,5400,21825,3538,1250,1554,10050,8398,3105,1491,3802,44593,27174,1051,3946,18697,287,3193,17419,110749,21293,14630,273,6390,5070,67,0,119,0,2072,2812,39550,4462,13337,12994,4397,4360,20703,868,189,19478,168,24133,744,6693,78,8973,7645,181569,69920,11199,1413,26435,15909,5544,2652,6768,111649,7440,1160,10931,10190,17965,11991,10397,24535,17040,5136,712,218,426,68,1762,250,11,784,0,315,41,117,244,0,2662,466,583,1613,30487,20708,1184,3833,3753,1003,380,2832,281,236,7206,5223,250,58,188,2080,1646,314,687,4556,3171,1385
ACSSF,2010e1,al,000,0108,0000003,422036,146859,43575,27405,2352,1428,4378,1306,1868,521,15552,16170,1981,5062,9127,5723,3404,8403,3803,3651,490,1518,506,1137,152,3827,158,2685,984,773,244,193,336,50030,5468,4937,531,2937,705,396,1836,37250,2281,28043,3856,19333,3241,1613,1296,5630,4375,2245,396,1734,44851,28642,618,2564,22820,279,2361,16209,80280,18400,10859,585,6956,3642,168,0,80,46,1274,2074,27507,1808,8970,9883,3687,3159,12633,1218,71,11152,192,18098,679,5792,0,6809,4818,151652,51584,8807,1667,19690,12088,3861,1917,3554,100068,5042,791,9059,9361,11833,8501,11424,26708,17349,4420,1803,0,1572,231,1497,309,271,288,38,91,0,195,271,34,1120,114,111,895,38825,27932,2809,5341,2316,1628,685,4072,415,154,10512,5350,242,88,0,2796,1504,137,583,5543,5333,210
ACSSF,2010e1,al,000,0108,0000004,862762,315445,95476,57817,5059,4243,8519,1884,5461,358,32293,37659,4552,12188,20919,12921,7998,19859,10594,10118,1906,3859,1273,3080,476,6387,278,4563,1546,2878,1318,741,819,117772,16571,14439,2132,8142,2241,486,5415,80934,8861,55067,8933,37246,6229,2659,2475,14531,12125,4766,1838,5521,82338,52066,1669,6165,38378,566,5288,30272,174084,34839,22365,796,11678,8119,235,0,134,46,3186,4518,60648,5932,19198,20700,7564,7254,30588,1960,260,28008,360,39890,1386,11505,78,15164,11757,304490,110980,18141,2664,41493,25951,8858,4122,9751,193510,11730,1865,18362,17856,26999,19692,20091,45718,31197,8779,2167,0,1910,257,2940,405,282,1061,38,406,41,204,469,34,3672,580,645,2447,59964,42211,3214,7854,5576,2304,1065,5465,413,390,15930,9131,492,96,188,4216,2796,385,958,8622,7322,1300
ACSSF,2010e1,al,000,0108,0000005,701093,262598,80736,48473,4008,3528,6751,1602,4967,176,27441,32263,3951,10518,17794,11630,6164,17854,9401,8925,1850,3512,1123,2440,476,5788,256,4189,1343,2665,1190,741,734,96221,13853,11886,1967,7450,2188,235,5027,64142,7273,43415,7507,29500,4166,2242,2067,11387,10776,4123,1763,4890,67787,42600,1401,5349,30885,511,4454,25187,138862,28876,18883,641,9352,7105,131,0,134,46,2782,4012,47686,5646,15010,15608,5872,5550,24653,1482,260,22578,333,30542,942,8416,78,12607,8499,251626,89065,14753,2313,31468,21483,7176,3461,8411,162561,10140,1229,14812,15074,22873,17691,15886,38372,26484,5822,1195,0,1195,0,2168,264,42,990,0,406,41,204,187,34,2459,298,474,1687,42185,27972,2011,5665,2618,1971,694,3530,148,294,11041,7830,461,96,188,3167,2694,385,839,6383,5169,1214
ACSSF,2010e1,al,000,0108,0000006,271658,103953,32784,19763,1645,1474,3104,943,1566,14,11017,13021,1411,4378,7232,5017,2215,6932,3660,3452,816,1305,507,824,208,1665,64,1178,423,1607,672,423,512,43062,6922,5882,1040,2865,1041,0,1824,27936,5013,16334,2647,10787,1864,1036,837,5752,5339,1797,1391,2151,21175,13173,737,1789,8129,355,2163,8002,61375,13229,9037,145,4047,3117,67,0,119,0,1210,1721,21810,2797,7817,6092,2625,2479,10663,478,16,10056,113,12556,744,3454,78,4094,4186,89152,32738,5052,1072,10179,7839,2518,1476,4602,56414,3653,497,5080,4511,8701,5632,6714,12207,9419,3032,139,0,139,0,1003,88,0,588,0,132,41,0,154,0,1890,255,275,1360,14146,9572,675,1813,603,813,380,1109,16,206,3957,2434,0,0,129,668,943,228,466,2140,1303,837
ACSSF,2010e1,al,000,0108,0000007,429435,158645,47952,28710,2363,2054,3647,659,3401,162,16424,19242,2540,6140,10562,6613,3949,10922,5741,5473,1034,2207,616,1616,268,4123,192,3011,920,1058,518,318,222,53159,6931,6004,927,4585,1147,235,3203,36206,2260,27081,4860,18713,2302,1206,1230,5635,5437,2326,372,2739,46612,29427,664,3560,22756,156,2291,17185,77487,15647,9846,496,5305,3988,64,0,15,46,1572,2291,25876,2849,7193,9516,3247,3071,13990,1004,244,12522,220,17986,198,4962,0,8513,4313,162474,56327,9701,1241,21289,13644,4658,1985,3809,106147,6487,732,9732,10563,14172,12059,9172,26165,17065,2790,1056,0,1056,0,1165,176,42,402,0,274,0,204,33,34,569,43,199,327,28039,18400,1336,3852,2015,1158,314,2421,132,88,7084,5396,461,96,59,2499,1751,157,373,4243,3866,377
ACSSF,2010e1,al,000,0108,0000008,161669,52847,14740,9344,1051,715,1768,282,494,182,4852,5396,601,1670,3125,1291,1834,2005,1193,1193,56,347,150,640,0,599,22,374,203,213,128,0,85,21551,2718,2553,165,692,53,251,388,16792,1588,11652,1426,7746,2063,417,408,3144,1349,643,75,631,14551,9466,268,816,7493,55,834,5085,35222,5963,3482,155,2326,1014,104,0,0,0,404,506,12962,286,4188,5092,1692,1704,5935,478,0,5430,27,9348,444,3089,0,2557,3258,52864,21915,3388,351,10025,4468,1682,661,1340,30949,1590,636,3550,2782,4126,2001,4205,7346,4713,2957,972,0,715,257,772,141,240,71,38,0,0,0,282,0,1213,282,171,760,17779,14239,1203,2189,2958,333,371,1935,265,96,4889,1301,31,0,0,1049,102,0,119,2239,2153,86
ACSSF,2010e1,al,000,0108,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0108,0000010,107144,34118,9934,6483,777,252,1059,188,329,182,3696,3451,279,1081,2091,715,1376,1620,874,874,56,223,150,445,0,533,22,308,203,213,128,0,85,13209,1883,1779,104,464,0,251,213,10008,596,7145,815,4869,1044,417,42,2225,854,382,70,402,9355,6407,61,500,5368,55,423,2948,23979,4333,2620,155,1558,665,104,0,0,0,317,244,8425,233,2664,3000,1134,1394,4492,478,0,3987,27,6064,255,2359,0,1852,1598,34690,14884,2210,283,7093,3029,985,350,934,19806,969,486,2328,1942,2340,1107,2848,4380,3406,2296,839,0,650,189,761,141,229,71,38,0,0,0,282,0,696,216,30,450,12061,9697,927,1841,1345,281,371,1403,93,96,3340,1032,31,0,0,826,56,0,119,1332,1260,72
