ACSSF,2010m1,al,000,0022,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6747,7237,9905,6150,5833,2522,5041,6747,6475,556,589,410,328,1420,4654,1607,1197,1030,3620,707,392,4073,1713,92,422,1302,534,575,1834,1972,302,1818,542,472,479,648,869,9204,5833,6747,7237,9905,6150,5833
ACSSF,2010m1,al,000,0022,0000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6551,9195,10569,6549,8430,1696,8746,6551,7209,1590,893,95,87,1245,5744,1392,1986,659,3978,490,1211,5292,2155,117,1134,1825,268,798,1383,3131,422,2130,938,148,578,547,770,9760,8430,6551,9195,10569,6549,8430
ACSSF,2010m1,al,000,0022,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4280,11564,11906,8276,11201,1458,10924,4280,7237,98,1116,353,358,2877,6246,923,2088,723,5693,314,218,7117,1842,300,1074,1049,172,608,2876,2773,273,627,1061,958,194,886,207,7792,11201,4280,11564,11906,8276,11201
ACSSF,2010m1,al,000,0022,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4019,9408,11429,6978,8832,2006,9019,4019,8859,1043,803,536,654,1598,5412,1977,2405,493,5055,915,437,5125,3324,316,717,1638,1106,744,2193,2413,391,2280,1414,501,396,863,1382,7563,8832,4019,9408,11429,6978,8832
ACSSF,2010m1,al,000,0022,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8081,9329,10575,8262,9371,2335,8842,8081,8098,1448,925,237,391,1844,6434,2268,3268,736,5711,1154,409,7075,2916,429,1155,2032,632,1118,2702,3674,108,1512,1380,683,616,1571,1013,9404,9371,8081,9329,10575,8262,9371
ACSSF,2010m1,al,000,0022,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9191,9896,9670,4469,7813,3513,7143,9191,4888,584,444,452,157,913,4070,638,1423,208,3285,628,245,3284,1464,258,478,647,144,395,2451,1415,452,2618,197,170,273,639,730,9654,7813,9191,9896,9670,4469,7813
ACSSF,2010m1,al,000,0022,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3749,4415,2471,3749,666,3673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3749,4415,2471,3749
ACSSF,2010m1,al,000,0022,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,4540,5246,3531,4145,927,4088,1375,3168,693,543,325,218,801,2681,1332,1473,182,2425,378,294,2492,1479,282,353,781,253,292,1263,1553,334,1831,445,78,273,185,1244,3988,4145,1375,4540,5246,3531,4145
ACSSF,2010m1,al,000,0022,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,5112,5925,3575,4927,1291,4650,1375,5332,379,516,387,577,1179,2956,1466,1672,409,3146,563,215,3256,1817,135,527,1528,942,397,989,1305,190,1394,909,158,396,651,265,5426,4927,1375,5112,5925,3575,4927
ACSSF,2010m1,al,000,0022,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3839,4442,3802,3839,837,3866,0,2983,30,642,273,72,861,1995,510,945,273,2859,170,273,3614,798,132,376,500,273,209,1521,1327,273,282,346,267,273,293,273,2994,3839,0,3839,4442,3802,3839
ACSSF,2010m1,al,000,0022,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583,5781,5559,5749,5741,933,5580,2583,3439,273,249,346,273,665,4233,432,1791,191,3713,273,147,4851,712,296,901,674,108,143,2087,1140,273,421,509,115,119,516,273,4901,5741,2583,5781,5559,5749,5741
ACSSF,2010m1,al,000,0022,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3561,4282,3330,3561,717,3598,0,3341,213,427,273,314,1314,2712,515,820,642,2462,273,233,2604,1214,273,210,224,142,442,792,1130,273,271,709,926,100,410,357,3331,3561,0,3561,4282,3330,3561
ACSSF,2010m1,al,000,0022,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3054,4463,4612,3008,3943,410,3927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3054,4463,4612,3008,3943
ACSSF,2010m1,al,000,0022,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4987,5324,3279,4987,1160,5041,0,4956,544,326,83,90,2347,2234,900,897,495,2416,171,273,3435,1254,122,191,730,407,635,949,1512,273,144,304,125,148,341,207,5098,4987,0,4987,5324,3279,4987
ACSSF,2010m1,al,000,0022,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6265,6250,5345,1907,2910,484,2791,6265,1025,682,346,273,273,543,1392,469,645,152,1360,391,153,1006,722,273,365,138,273,273,449,1068,273,671,263,273,273,430,134,5189,2910,6265,6250,5345,1907,2910
ACSSF,2010m1,al,000,0022,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6961,7198,7316,896,2815,526,2733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6961,7198,7316,896,2815
ACSSF,2010m1,al,000,0022,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5390,5965,6440,3659,4229,810,4212,5390,2602,743,677,115,293,787,2972,880,1843,437,2294,792,329,2864,1823,144,278,840,273,850,1600,1854,97,790,993,416,384,900,788,5223,4229,5390,5965,6440,3659,4229
ACSSF,2010m1,al,000,0022,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7926,8366,7747,3727,4890,1710,4160,7926,2989,273,180,454,77,686,3039,792,1166,99,3237,283,88,4131,1307,273,534,714,273,73,975,1765,452,1917,180,120,82,492,75,5892,4890,7926,8366,7747,3727,4890
ACSSF,2010m1,al,000,0022,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5862,6124,5608,2807,2606,853,2533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5862,6124,5608,2807,2606
ACSSF,2010m1,al,000,0022,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4168,4137,2505,4168,329,4198,0,2698,273,170,26,151,726,2624,307,392,273,2061,142,126,2462,438,62,344,202,96,92,976,1793,273,212,806,288,273,459,273,2378,4168,0,4168,4137,2505,4168
ACSSF,2010m1,al,000,0022,0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787,4507,4497,3147,4259,925,4416,1787,4220,606,412,273,84,431,2467,493,1034,133,2092,102,342,3010,903,273,355,1162,129,116,720,1280,273,549,204,273,273,133,227,4373,4259,1787,4507,4497,3147,4259
ACSSF,2010m1,al,000,0022,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3905,4327,2821,3905,631,3951,0,2547,63,567,273,273,1078,2102,852,745,342,1799,163,1036,2542,1890,273,254,395,273,39,549,737,273,593,874,78,535,80,186,3468,3905,0,3905,4327,2821,3905
ACSSF,2010m1,al,000,0022,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3125,5671,5100,3125,848,3107,0,3410,1062,366,133,144,1044,4163,1185,2170,310,3115,528,262,3623,1867,245,1023,1570,480,324,1203,1886,48,1044,807,437,152,770,625,4599,3125,0,3125,5671,5100,3125
ACSSF,2010m1,al,000,0022,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5082,4672,2910,5082,952,4969,0,3152,319,214,273,134,561,2950,742,1451,186,2555,599,92,2801,716,231,273,535,144,432,974,941,273,899,226,170,273,590,360,2677,5082,0,5082,4672,2910,5082
ACSSF,2010m1,al,000,0022,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617,4143,4196,2376,4314,3519,3131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617,4143,4196,2376,4314
ACSSF,2010m1,al,000,0022,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787,3751,3863,2266,3406,525,3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787,3751,3863,2266,3406
ACSSF,2010m1,al,000,0022,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4188,4497,3354,4188,903,4088,0,2765,143,388,95,24,472,3446,596,1037,305,2003,429,92,2849,729,61,470,1520,97,306,744,1989,25,1594,320,61,135,308,34,3805,4188,0,4188,4497,3354,4188
ACSSF,2010m1,al,000,0022,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946,4011,4835,3459,3722,732,3727,1946,2583,161,171,273,68,418,1887,1171,770,397,1907,532,273,2028,1072,273,856,458,224,311,989,1005,40,1676,258,291,30,263,696,4560,3722,1946,4011,4835,3459,3722
ACSSF,2010m1,al,000,0022,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179,5467,5342,2590,3534,938,3378,4179,2995,1482,312,273,273,587,2056,671,1011,87,1341,141,263,1580,774,98,362,476,121,458,708,858,299,1070,320,106,133,463,791,5108,3534,4179,5467,5342,2590,3534
ACSSF,2010m1,al,000,0022,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179,5190,5586,3749,3051,765,2957,4179,3117,273,456,273,287,809,2391,792,673,747,1666,411,431,3337,1093,273,292,442,27,277,941,1256,421,197,237,342,465,459,72,5019,3051,4179,5190,5586,3749,3051
ACSSF,2010m1,al,000,0022,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3729,4389,2484,3729,2101,3256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3729,4389,2484,3729
ACSSF,2010m1,al,000,0022,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572,3976,5205,4178,3132,517,3018,2572,2824,210,442,262,164,926,2555,693,2789,395,2852,1062,230,2383,1221,115,969,342,140,108,1251,907,98,701,420,85,92,348,413,5555,3132,2572,3976,5205,4178,3132
ACSSF,2010m1,al,000,0022,0000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572,5350,6881,5552,4928,888,4888,2572,4643,212,501,96,86,2084,3350,809,2966,300,3402,889,140,4333,1525,108,539,1553,273,445,1496,1526,273,481,961,273,273,503,1222,6374,4928,2572,5350,6881,5552,4928
ACSSF,2010m1,al,000,0022,0000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5355,5484,4018,5355,1850,5407,0,5023,321,754,668,322,1949,4216,1154,2012,311,2687,279,215,3031,2639,98,690,955,196,273,1554,1747,224,722,673,548,107,364,57,4680,5355,0,5355,5484,4018,5355
ACSSF,2010m1,al,000,0022,0000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946,3086,3351,2690,2813,261,2848,1946,3505,273,46,159,273,586,1848,342,376,249,1450,80,352,1551,549,273,200,349,346,122,662,1349,273,286,255,273,191,281,230,2451,2813,1946,3086,3351,2690,2813
ACSSF,2010m1,al,000,0022,0000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2429,3257,2674,2429,687,2221,0,2669,506,354,207,192,708,1881,428,623,727,1894,116,155,2166,1003,92,246,986,449,253,722,569,273,551,233,139,89,171,233,3058,2429,0,2429,3257,2674,2429
ACSSF,2010m1,al,000,0022,0000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3289,3721,4026,2924,1813,749,1741,3289,1973,529,386,167,205,669,2382,561,1311,273,1807,273,162,2724,1502,92,173,1318,273,235,809,1280,97,574,989,139,516,693,1003,3731,1813,3289,3721,4026,2924,1813
ACSSF,2010m1,al,000,0022,0000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5355,5484,4018,5355,1850,5407,0,5023,321,754,668,322,1949,4216,1154,2012,311,2687,279,215,3031,2639,98,690,955,196,273,1554,1747,224,722,673,548,107,364,57,4680,5355,0,5355,5484,4018,5355
ACSSF,2010m1,al,000,0022,0000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,4435,4823,2346,4436,818,4374,604,1827,691,389,452,273,534,1601,579,1001,152,1505,391,153,1196,740,273,365,237,273,273,524,1374,452,2117,296,273,273,430,134,6071,4436,604,4435,4823,2346,4436
ACSSF,2010m1,al,000,0022,0000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3712,3824,3070,3625,2540,498,2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3712,3824,3070,3625,2540
ACSSF,2010m1,al,000,0022,0000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,1412,1878,1543,1218,445,1175,787,820,139,189,89,25,214,856,181,503,26,1448,116,112,1134,409,273,129,197,25,224,406,409,273,132,117,118,273,108,233,1962,1218,787,1412,1878,1543,1218
ACSSF,2010m1,al,000,0022,0000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736,2448,2910,2679,2096,524,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736,2448,2910,2679,2096
ACSSF,2010m1,al,000,0022,0000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2729,4637,5040,3400,4065,927,3979,2729,3266,693,535,325,197,782,2624,1332,1514,195,2405,378,294,2451,1404,293,350,759,259,326,1263,1535,334,1801,416,78,273,340,1244,4537,4065,2729,4637,5040,3400,4065
ACSSF,2010m1,al,000,0022,0000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6656,6958,6799,4185,5777,1770,5144,6656,3167,242,184,94,273,778,3626,816,1259,99,3458,283,239,4257,1372,273,535,818,273,153,2073,1923,273,480,172,209,82,627,273,6401,5777,6656,6958,6799,4185,5777
ACSSF,2010m1,al,000,0022,0000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730,4679,5414,3060,3639,957,3402,2730,4197,273,446,359,89,341,2153,751,1223,134,2277,414,185,2176,1463,273,394,1096,606,100,763,1016,118,1498,530,121,118,190,202,4971,3639,2730,4679,5414,3060,3639
ACSSF,2010m1,al,000,0022,0000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3366,6258,7285,6356,6080,973,6043,3366,5459,300,676,278,188,2156,4466,1165,4122,475,4372,1409,227,4592,1896,159,1203,1575,140,400,1852,1778,98,898,709,85,92,623,1306,6874,6080,3366,6258,7285,6356,6080
ACSSF,2010m1,al,000,0022,0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,3467,4066,2471,3442,1034,3410,965,3470,1478,351,273,273,587,2114,753,1049,87,1444,141,491,1785,803,98,353,484,121,458,810,951,519,1079,331,106,167,473,791,4037,3442,965,3467,4066,2471,3442
ACSSF,2010m1,al,000,0022,0000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2833,4622,5394,4786,3141,860,3136,2833,3138,1182,366,77,91,1025,3903,1170,2118,310,2891,528,235,3411,1770,245,1063,987,480,324,1160,1780,48,1044,683,415,152,770,196,4600,3141,2833,4622,5394,4786,3141
ACSSF,2010m1,al,000,0022,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,4521,4190,1934,3231,516,3173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,4521,4190,1934,3231
ACSSF,2010m1,al,000,0022,0000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,5736,5313,2447,4800,668,4756,3722,2947,228,273,273,134,544,2354,417,1201,61,1853,332,92,2499,567,64,273,396,25,395,589,458,273,560,184,170,273,341,86,4379,4800,3722,5736,5313,2447,4800
