ACSSF,2010e1,al,000,0115,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000012,153914,55847,18078,11569,1223,572,2204,728,396,301,6145,6509,959,2001,3549,1814,1735,2512,1319,1275,56,377,174,668,44,895,22,359,514,298,162,0,136,19237,2790,2590,200,870,81,296,493,14651,1745,9910,1115,7185,1492,118,397,2599,926,590,40,296,16020,10332,222,568,8687,55,800,5688,24378,7252,4685,155,2412,975,104,0,55,0,544,272,7196,454,3275,2372,555,540,2604,159,0,2445,0,6351,321,2136,0,1385,2509,52072,16431,4719,699,5210,2261,1804,836,902,35641,1907,634,4192,2636,4874,2089,4031,9580,5698,2649,777,218,517,42,897,154,204,82,21,0,0,108,328,0,975,282,220,473,18968,15104,1924,2133,2481,582,371,2332,442,96,4743,1085,31,0,0,632,356,66,0,2779,2398,381
ACSSF,2010e1,al,000,0115,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000020,96774,42599,15407,8976,768,389,1477,448,886,56,4952,6431,968,2521,2942,2126,816,3232,1699,1628,553,649,0,426,71,816,0,540,276,717,392,192,133,13719,2421,2130,291,1769,850,135,784,8130,977,5188,710,3253,803,422,541,1424,1399,575,184,640,10241,6848,353,1009,4198,124,1164,3393,14542,3578,2698,14,866,1504,0,0,0,0,584,920,3023,891,769,946,417,0,3938,323,111,3284,220,2499,0,948,0,1143,408,34754,9014,2518,522,1801,1400,1320,932,521,25740,2200,196,2713,2304,3876,1958,1857,4680,5956,1762,41,0,41,0,792,161,0,506,0,0,0,46,79,0,929,220,112,597,3117,2023,157,145,177,70,0,494,0,236,744,321,0,0,59,174,0,0,88,773,439,334
ACSSF,2010e1,al,000,0115,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000048,84236,34166,10905,7573,861,1004,1672,213,98,0,3725,3332,273,1195,1864,817,1047,948,604,604,128,127,0,349,0,306,0,306,0,38,38,0,0,12978,1998,1862,136,780,173,0,607,8968,547,6127,758,4948,219,202,498,1796,1232,569,179,484,9335,6312,159,732,4751,125,545,3023,13542,4010,2766,59,1185,569,59,0,44,46,88,332,3524,422,1438,1066,407,191,2480,0,0,2480,0,2959,154,1119,0,574,1112,31689,8302,2139,80,2391,1321,937,668,766,23387,1657,520,1953,1931,3315,1970,2290,6190,3561,580,82,0,82,0,367,35,0,0,0,0,41,59,232,0,131,66,0,65,4259,2550,222,485,209,0,280,338,0,0,1016,1323,73,0,0,738,512,0,0,386,250,136
ACSSF,2010e1,al,000,0115,0000049,91757,32800,11224,7017,518,283,1106,313,914,62,3821,4207,537,988,2682,1843,839,1630,1357,1357,63,416,313,565,0,128,62,54,12,145,25,51,69,11251,2020,1735,285,830,197,0,633,7758,761,5630,699,4023,737,171,125,1242,643,281,91,271,8695,5399,158,472,4384,93,292,3296,15511,4219,2752,0,1467,1040,160,0,82,0,636,162,5224,459,2345,1608,536,276,2004,110,16,1878,0,3024,31,652,0,1259,1082,34127,9359,2249,399,2959,1677,1087,130,858,24768,1523,181,2007,1700,3128,2811,2679,6417,4322,1189,439,218,221,0,192,0,0,146,0,0,0,0,46,0,558,71,171,316,8130,6742,1049,1731,519,592,62,868,0,0,1921,687,0,38,0,134,449,66,0,701,576,125
ACSSF,2010e1,al,000,0115,0000050,81929,33643,10995,6145,774,614,948,107,412,56,3234,4850,634,1301,2915,1627,1288,2050,843,775,323,118,48,286,68,718,0,422,296,489,448,0,41,12516,1746,1538,208,806,20,0,786,9104,1109,6712,1314,4488,462,448,183,1100,860,377,44,439,8082,5369,39,323,4538,0,469,2713,13043,3353,2294,12,1047,773,0,0,0,0,428,345,3271,864,1369,355,483,200,2144,264,0,1880,0,3502,220,1177,0,683,1422,26456,7280,2379,542,1455,1347,723,534,300,19176,1190,425,2011,1531,2755,1541,2489,5047,2187,1089,133,0,91,42,325,0,204,46,0,0,0,0,75,0,631,78,121,432,7698,6002,498,1352,387,313,123,1146,245,58,1880,574,92,0,0,167,49,0,266,1122,754,368
ACSSF,2010e1,al,000,0115,0000051,71775,26280,7183,4548,494,324,901,189,477,160,2003,2635,304,790,1541,916,625,1557,462,418,13,107,209,89,44,820,0,283,537,275,88,71,116,7305,937,885,52,571,17,237,317,5388,422,4080,425,2800,756,99,14,872,409,211,35,163,10235,7007,0,391,6198,39,379,3228,8580,2544,1361,291,892,129,0,0,0,0,129,0,2672,262,1547,308,37,518,686,0,0,686,0,2549,214,913,0,520,902,25813,6524,2629,264,1479,989,513,288,362,19289,1017,108,2397,2231,1991,1434,2750,4860,2501,1171,497,0,497,0,445,0,0,233,21,0,0,108,83,0,229,145,0,84,9931,7393,1168,572,1990,415,75,982,197,0,1994,522,31,0,0,0,420,71,0,2016,1944,72
ACSSF,2010e1,al,000,0115,0000052,92486,39558,14703,8127,410,278,754,318,1570,0,4797,6576,1179,2101,3296,2054,1242,5040,2302,2213,380,1061,158,614,89,2531,216,2096,219,207,93,44,70,11358,2550,2210,340,449,82,0,367,7070,458,5611,624,4181,557,249,294,707,1289,712,51,526,8457,4849,143,794,3683,0,229,3608,13975,2818,1498,24,1296,716,16,0,63,0,176,461,4517,1470,1033,1005,813,196,2748,440,0,2260,48,3176,252,906,0,1069,949,29831,9613,2728,206,1566,1299,1245,716,1853,20218,893,120,1821,1997,2371,2494,1774,4953,3795,869,290,0,290,0,264,0,0,61,0,132,0,71,0,0,315,0,0,315,8253,6251,399,1409,460,356,253,270,0,0,3104,598,89,58,129,107,168,47,0,1404,1233,171
ACSSF,2010e1,al,000,0115,0000053,104389,50740,19095,11353,1061,1022,1649,514,863,56,6188,7742,1005,2815,3922,2782,1140,3617,1864,1743,413,865,114,351,121,1155,0,810,345,598,273,248,77,14622,2520,2108,412,2468,1122,0,1346,8455,933,5983,349,4111,1128,395,701,838,1179,484,0,695,13406,9326,640,1243,6011,103,1329,4080,10595,2006,710,14,1282,1479,0,0,0,0,908,571,3022,720,597,1292,191,222,1894,0,182,1547,165,2194,0,1137,0,725,332,38663,10919,2674,646,1722,2354,1597,1180,746,27744,2509,48,2982,3269,3012,3325,1296,6373,4930,257,70,0,70,0,73,73,0,0,0,0,0,0,0,0,114,0,32,82,4134,2894,290,351,255,363,37,300,0,0,1298,718,94,0,0,222,29,0,373,522,471,51
ACSSF,2010e1,al,000,0115,0000054,81008,29491,11200,7233,441,270,1042,499,501,77,4403,3967,435,1447,2085,1386,699,1691,1311,1247,479,376,93,299,64,98,0,39,59,282,119,107,56,9464,1298,1127,171,736,331,294,111,6317,586,4431,896,2777,423,335,120,1180,1113,508,184,421,7136,3079,58,420,2165,56,380,4057,17405,5144,4196,321,627,1414,0,0,0,0,553,861,3214,621,1115,944,417,117,4737,572,0,4110,55,2896,195,425,0,1450,826,26412,6822,2153,449,2018,638,859,316,389,19590,1541,196,2079,931,3685,1074,2090,4040,3954,1940,104,0,104,0,907,242,0,506,0,0,0,46,79,34,929,220,112,597,5760,3797,173,490,336,185,0,744,0,332,1537,777,0,0,59,125,507,86,0,1186,560,626
ACSSF,2010e1,al,000,0115,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0115,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
