ACSSF,2010m1,al,000,0002,0000013,3308,3088,5566,2921,1123,1647,3483,3016,5048,2734,1039,1218,2660,1309,1797,842,393,918,982,615,225,484,244,272,1518,449,1308,353,250,246,2912,2041,3091,2885,2370,1476,3107,1894,3116,2761,2327,1408,2379,1213,1180,1344,936,175,771,284,517,271,433,232,1498,551,549,729,418,350,3308,1960,3405,2525,1914,2971,1918,2285,1941,1263,1565,3483,1717,3587,2312,1626,2681,1775,2201,1849,1228,1503,2660,818,2305,1228,910,989,546,650,442,153,760,982,252,965,642,303,387,212,315,319,273,273,1518,393,1264,494,502,323,465,161,554,129,272,1257,1440,4302,3855,7383,4343,3683,2783,5410,4430,2972,3092,5049,4105,2340,1454,2906,1027,665,274,664,2228,582,273,2077,4419,6017,5543,4510,5317,4517,4104,2223,3701,996,494,859,2228,1059,2015,3308,3088,5566,3189,1647,3483,3016,5048,3021,1218,2660,1309,1797,934,918,982,615,225,553,272,1518,449,1308,435,246
ACSSF,2010m1,al,000,0002,0000014,3317,2622,3621,2345,1182,1167,3082,2276,3163,1915,1002,1062,2462,1291,1218,1201,555,265,1629,893,583,497,306,359,979,647,692,126,49,132,2214,2449,2350,2354,1479,1003,2374,2004,2222,2030,1407,883,2100,831,1177,975,442,231,1475,1288,469,468,147,375,789,433,405,317,189,55,3317,1814,2960,2437,1758,1588,1767,1378,1393,796,1233,3082,1624,2819,2126,1306,1528,1445,1332,1352,796,1160,2462,549,2192,1061,880,502,844,540,341,273,338,1629,414,1543,782,808,347,89,253,137,273,103,979,341,846,268,496,412,182,187,273,45,132,1264,1834,2362,1935,5444,4234,3633,4011,5481,3878,3432,3704,4930,2965,1639,1244,2072,2160,914,310,1556,1052,273,254,1047,4269,4610,4945,3914,4054,4335,2899,1424,2730,2160,932,1714,1052,786,706,3317,2622,3621,2783,1167,3082,2276,3163,2256,1062,2462,1291,1218,1328,265,1629,893,583,575,359,979,647,692,134,132
ACSSF,2010m1,al,000,0002,0000015,1604,2267,3224,1786,873,1217,2184,1902,3033,1370,676,1239,1897,1188,1250,681,580,83,1102,547,829,372,273,273,679,324,338,495,273,273,1334,1572,2076,1940,1241,884,1832,1346,1891,1715,1228,884,1627,758,972,919,320,273,1010,221,513,573,137,273,679,321,353,308,115,273,1604,1718,2122,1990,1404,1737,1278,1413,824,640,870,2184,1546,2413,1608,1308,1559,1185,1319,712,434,821,1897,690,1585,828,333,852,516,126,215,347,354,1102,244,1020,270,307,137,273,429,385,370,273,679,53,667,430,197,255,273,21,273,273,273,2026,2110,2630,33449,1350,2175,3735,2988,4463,2859,2744,2889,4112,2662,2312,444,1481,1693,219,302,1674,689,267,294,449,2274,3708,3404,2968,3524,2261,2728,1413,2558,1695,1683,362,689,479,484,1604,2267,3224,1936,1217,2184,1902,3033,1484,1239,1897,1188,1250,817,83,1102,547,829,372,273,679,324,338,495,273
ACSSF,2010m1,al,000,0002,0000016,2594,1939,3416,1144,943,1155,2208,1938,2352,1049,568,1075,1801,517,1470,296,556,435,2318,757,1570,290,273,325,591,93,524,249,273,273,1714,1777,1596,1679,804,724,1611,1673,1582,1610,721,730,1251,636,647,479,466,60,1360,498,655,721,273,273,574,91,531,90,101,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733,1711,13098,5926,18953,3698,4422,3923,5048,3122,3927,3035,4739,2652,1267,2177,1457,2760,743,1393,2057,1686,273,1641,376,3693,2897,4301,3102,3424,2484,2652,2112,1699,2760,136,2731,1686,251,1661,2594,1939,3416,1314,1155,2208,1938,2352,1079,1075,1801,517,1470,618,435,2318,757,1570,290,325,591,93,524,249,273
ACSSF,2010m1,al,000,0002,0000017,2410,1694,3371,1260,549,1167,2211,1518,3018,1281,479,1111,1199,476,877,229,99,12,1235,788,645,347,127,211,753,273,651,273,294,155,2139,1376,1767,2304,1399,1011,1910,1303,1738,2249,1316,995,953,347,397,466,166,105,1015,411,553,254,395,162,710,276,125,535,347,273,2410,1451,2600,1648,939,1479,1413,1366,1215,658,1062,2211,1342,2479,1546,835,1347,1379,1321,1180,599,1070,1199,327,1007,389,245,386,469,387,273,273,105,1235,530,1091,480,368,349,499,208,248,273,273,753,181,700,345,274,479,140,301,273,234,273,1933,2324,7134,6304,17106,3526,2152,1314,3565,3482,2095,1263,3613,1536,497,420,1183,1058,432,335,912,938,345,123,856,3500,3776,2938,3444,3656,2688,1536,1005,1465,1029,613,800,938,931,462,2410,1694,3371,1357,1167,2211,1518,3018,1320,1111,1199,476,877,249,12,1235,788,645,373,211,753,273,651,294,155
ACSSF,2010m1,al,000,0002,0000018,1977,1929,3511,1760,956,1229,2872,2221,3345,1534,737,1157,2687,1397,1771,823,449,525,970,688,499,327,95,71,183,134,102,82,273,273,1514,2420,2420,2310,1207,821,2071,2224,2153,1998,1008,814,1854,1163,967,1000,663,67,683,213,267,554,273,273,131,273,273,82,273,102,1977,1700,2081,2046,1429,1744,1472,2263,1164,618,611,2872,1601,2673,1922,1359,1535,1400,2148,1148,579,611,2687,760,2253,1220,666,780,814,407,148,305,273,970,346,839,486,255,531,255,133,273,71,273,183,273,183,156,273,273,273,102,273,273,273,1719,1733,7520,12458,29907,2647,3632,4243,4958,3672,3179,2930,4853,3432,1436,2537,1739,1216,875,513,596,183,156,273,102,2740,3449,3503,3709,4117,2716,3490,2124,2380,1216,554,1051,183,165,82,1977,1929,3511,2047,1229,2872,2221,3345,1675,1157,2687,1397,1771,977,525,970,688,499,340,71,183,134,102,82,273
ACSSF,2010m1,al,000,0002,0000019,2028,1727,2402,1363,456,785,1526,1237,2231,1263,338,654,993,622,460,387,287,194,1335,721,875,248,273,486,1052,997,282,45,273,273,1614,1094,1476,1538,741,767,1198,947,1510,1207,664,639,807,446,469,372,103,94,1146,358,382,654,388,327,637,172,284,421,85,104,2028,1180,1841,1362,1117,1268,1231,898,790,484,703,1526,853,1508,989,922,1118,1014,898,811,473,612,993,368,860,578,401,286,212,173,141,41,92,1335,325,1221,742,461,322,569,190,273,273,375,1052,587,843,650,197,405,273,273,273,273,189,1054,1293,1663,5454,4087,3431,2909,1667,2850,2253,1929,1511,2343,1395,917,867,824,2192,1309,343,1519,1581,1477,33,588,3431,2509,3937,2260,2410,2393,1462,666,1375,2187,574,2023,1581,377,1530,2028,1727,2402,1401,785,1526,1237,2231,1313,654,993,622,460,503,194,1335,721,875,248,486,1052,997,282,45,273
ACSSF,2010m1,al,000,0002,0000020,5239,5736,8973,5340,1974,3200,6618,6096,8115,4705,1546,3007,5365,4129,2730,1873,1319,998,2762,1818,1890,838,425,527,1575,1032,1303,451,273,219,4140,3991,4494,4849,4554,3134,5549,3860,4285,4478,4165,2916,4404,1250,2131,2587,1228,1037,2325,1190,887,1141,824,583,1472,669,537,717,387,695,5239,4560,5612,5296,4188,4181,4122,3827,3418,2177,2637,6618,3911,6636,4936,3460,3790,3260,3317,3131,2046,2756,5365,2148,4557,2450,2036,1803,1407,1833,981,591,637,2762,1045,2281,1150,722,824,1249,799,394,243,403,1575,357,1521,690,803,545,520,420,578,167,423,773,1025,2045,4334,7213,7442,7880,6724,8890,8647,7985,5432,8876,7788,5456,3501,4308,4093,1677,2162,3012,2159,886,521,2012,7898,11887,11152,8742,11154,10238,7820,3976,7287,4050,2248,3358,2217,1101,1974,5239,5736,8973,5804,3200,6618,6096,8115,5130,3007,5365,4129,2730,2381,998,2762,1818,1890,924,527,1575,1032,1303,451,219
ACSSF,2010m1,al,000,0002,0000021,2067,1906,2879,1691,446,1048,2973,2076,2778,1598,425,1010,2393,1818,658,599,118,445,1145,880,733,63,133,273,738,354,553,220,273,106,1587,1316,2032,1894,1710,1137,1946,1301,1934,1863,1556,1082,1250,357,1038,286,332,319,568,146,216,94,401,181,626,273,466,372,223,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714,1766,2611,2157,12643,3295,3132,2375,3896,3899,2773,2237,3793,2687,1777,522,1541,1199,894,273,780,957,429,284,872,3296,4228,4428,3901,4274,3143,2687,1570,2361,1199,687,1032,958,788,503,2067,1906,2879,1802,1048,2973,2076,2778,1672,1010,2393,1818,658,589,445,1145,880,733,146,273,738,354,553,220,106
ACSSF,2010m1,al,000,0002,0000022,3312,2876,3441,1837,739,884,2894,2631,3086,1730,577,828,2373,1849,1753,284,455,158,1495,1087,487,130,248,299,1448,956,932,459,102,273,2108,1775,1609,2317,1791,1453,1849,1499,1597,2074,1485,1297,1241,525,604,541,601,461,657,490,242,333,199,177,1095,237,331,570,578,473,3312,1753,3062,2388,1744,2211,1598,1352,1500,880,1033,2894,1345,2832,2151,1417,1732,1365,1245,1476,859,969,2373,473,2253,1279,860,1280,579,464,207,90,112,1495,819,964,451,534,261,339,278,273,273,54,1448,429,1318,697,360,440,398,246,356,170,131,1331,2363,1910,5084,6224,4153,2992,2839,5110,3468,2653,2516,4371,2642,1556,836,2142,1650,1114,456,864,1872,688,586,1708,4154,4698,4244,3471,4201,4190,2642,1606,2306,1643,642,1341,1872,937,1578,3312,2876,3441,1886,884,2894,2631,3086,1766,828,2373,1849,1753,529,158,1495,1087,487,301,299,1448,956,932,478,273
