ACSSF,2010m1,al,000,0058,0000031,643,271,273,273,74,347,211,162,364,310,776,476,596,1025,960,519,1729,1083,784,1505,1256,921,689,452,66,1267,240,136,254,186,335,508,273,352,527,589,273,337,100,71,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342,240,136,254,206,368,508,273,361,527,602,102,337,100,71,345,643,271,398,459,879,596,1025,960,519,1729,1083,784,1505,1256,921,689,452,66,1267,711,352,527,589,566,1193,651,346,452,566,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193,651,346,452,566,527,,,,,,
ACSSF,2010m1,al,000,0058,0000032,649,361,273,323,273,209,133,146,186,403,634,578,870,1026,992,558,2757,1162,1275,2510,1287,1898,1186,698,614,2262,514,547,463,769,617,625,330,713,1318,1446,746,365,413,804,680,2262,1410,867,491,116,307,476,332,1084,802,176,583,307,498,596,350,156,314,380,271,1501,997,507,440,589,771,835,1161,579,335,746,601,627,618,230,77,200,459,477,2562,506,570,554,768,658,619,330,771,1334,1452,732,408,535,816,709,649,361,428,511,834,870,1026,992,558,2757,1162,1275,2510,1287,1898,1186,698,614,2262,1407,713,1318,1446,1445,2246,1230,662,1185,1291,1133,1509,723,190,624,728,705,,,,,,,217,255,273,146,107,112,,,,,,,,,,,,,,,,,,,2213,1216,662,1175,1283,1076,,,,,,
ACSSF,2010m1,al,000,0058,0000033,395,385,273,273,273,273,158,34,305,554,527,566,1287,919,754,485,1627,936,875,1089,1094,804,430,195,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,385,162,614,710,1287,919,754,485,1627,936,875,1089,1094,804,430,195,273,926,358,459,372,637,149,861,358,433,372,610,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851,358,433,372,545,149,,,,,,
ACSSF,2010m1,al,000,0058,0000034,3408,511,273,273,273,273,415,145,148,512,566,713,1079,1415,1488,1211,3268,959,1460,3024,1708,2483,1224,964,749,3067,395,986,593,621,801,441,273,879,1163,1125,550,552,727,387,770,3067,1770,1203,708,503,425,339,661,1301,914,374,540,516,625,650,465,124,438,153,171,2202,1098,689,322,475,397,574,1400,662,354,681,733,633,914,164,480,338,449,420,3250,475,988,654,660,797,444,273,933,1184,1107,558,620,733,387,826,3408,511,438,546,837,1079,1415,1488,1211,3268,959,1460,3024,1708,2483,1224,964,749,3067,1922,879,1163,1125,1266,2440,1341,540,736,707,1014,1751,973,691,883,815,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388,1304,531,736,707,983,,,,,,
ACSSF,2010m1,al,000,0058,0000035,1003,139,273,273,273,273,53,63,103,213,212,148,269,464,332,207,1116,440,460,802,561,658,388,163,192,829,88,194,142,276,147,159,34,286,504,293,132,140,144,142,187,829,522,361,127,177,232,49,126,355,263,81,235,60,115,186,144,34,92,44,117,520,348,135,96,193,146,185,382,227,174,162,215,152,176,36,44,43,118,108,925,95,204,147,289,182,159,34,288,515,308,141,163,176,142,191,1003,139,79,211,263,269,464,332,207,1116,440,460,802,561,658,388,163,192,829,459,286,504,293,381,742,459,259,431,287,285,326,148,109,209,70,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733,444,259,428,287,280,,,,,,
ACSSF,2010m1,al,000,0058,0000036,2809,332,273,273,273,273,273,273,63,461,273,209,536,412,232,284,1540,206,612,1431,937,1932,1341,681,746,2428,624,679,519,378,618,775,215,968,1581,789,694,625,344,435,541,2428,1533,1054,587,571,860,99,434,1130,763,267,846,301,561,634,450,273,385,289,251,1431,949,648,517,482,288,562,1136,572,592,563,567,467,513,191,240,273,425,247,2787,681,746,547,441,641,775,215,967,1598,813,701,638,382,463,559,2809,332,273,466,209,536,412,232,284,1540,206,612,1431,937,1932,1341,681,746,2428,1469,968,1581,789,1335,2547,1270,690,1398,767,1315,1077,543,519,414,309,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566,1270,690,1403,767,1315,,,,,,
ACSSF,2010m1,al,000,0058,0000037,2231,499,273,273,60,500,119,317,273,946,704,560,916,955,855,1110,2574,856,1062,2821,1519,2502,1886,993,482,3350,644,683,533,664,752,1523,159,1339,1779,1226,615,702,407,451,568,3350,2407,1629,913,771,787,255,401,1475,1106,557,733,344,570,869,737,186,321,233,412,1994,1408,593,489,539,680,592,1595,766,711,959,803,615,586,240,286,240,447,274,3531,675,705,555,678,783,1520,321,1434,1841,1248,633,796,418,447,623,2231,499,728,946,932,916,955,855,1110,2574,856,1062,2821,1519,2502,1886,993,482,3350,1984,1339,1779,1226,1149,2619,1640,1146,1334,1006,1197,1873,917,409,843,789,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2687,1693,1146,1334,1017,1196,,,,,,
ACSSF,2010m1,al,000,0058,0000038,2861,456,273,115,114,273,195,128,180,208,505,246,645,927,1141,822,2723,1128,1249,1984,1685,2044,1375,599,765,2787,474,570,582,835,913,942,139,869,1302,1244,504,596,811,461,819,2787,1758,1047,652,259,693,273,394,1162,693,306,762,444,549,697,439,80,359,217,264,2195,1473,1124,436,297,619,720,1665,857,622,675,748,757,620,202,154,192,528,382,3040,488,578,595,987,1000,943,159,927,1302,1255,592,642,792,572,855,2861,456,293,262,563,645,927,1141,822,2723,1128,1249,1984,1685,2044,1375,599,765,2787,1608,869,1302,1244,1421,2195,1185,672,949,949,1144,1759,995,487,712,888,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151,1142,661,949,957,1144,,,,,,
ACSSF,2010m1,al,000,0058,0000039,3063,1102,79,273,273,331,419,262,311,523,577,600,1495,1113,1072,521,2836,1299,1185,2298,1388,2384,2267,735,729,3061,695,483,623,901,674,618,166,854,1684,1454,831,689,480,606,895,3061,1606,1122,530,246,728,644,645,1124,782,307,670,363,702,612,442,144,581,322,362,2163,1479,897,259,581,854,494,1707,885,590,787,977,945,822,579,213,221,538,290,3554,694,528,649,961,859,618,166,869,1742,1548,931,717,488,606,980,3063,1102,538,680,819,1495,1113,1072,521,2836,1299,1185,2298,1388,2384,2267,735,729,3061,1651,854,1684,1454,1490,2397,1173,631,1244,1092,1304,2266,1284,451,1049,1100,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270,1104,631,1173,1092,1304,,,,,,
ACSSF,2010m1,al,000,0058,0000040,2345,155,273,323,273,273,71,273,273,413,120,388,480,819,592,394,1930,533,803,1792,876,1517,1086,592,437,2041,438,333,462,594,446,316,330,504,1043,884,720,276,284,697,589,2041,1226,664,367,116,235,404,277,997,662,66,438,266,473,504,303,156,245,186,271,1330,915,423,362,410,380,688,956,470,251,677,424,529,541,206,273,200,310,448,2281,438,354,548,594,482,327,330,541,1058,886,716,303,435,697,596,2345,155,330,413,424,480,819,592,394,1930,533,803,1792,876,1517,1086,592,437,2041,1106,504,1043,884,1269,1875,966,476,932,840,1046,1189,595,147,464,344,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798,922,476,932,840,990,,,,,,
ACSSF,2010m1,al,000,0058,0000041,3408,511,273,273,273,273,415,145,148,512,566,713,1079,1415,1488,1211,3268,959,1460,3024,1708,2483,1224,964,749,3067,395,986,593,621,801,441,273,879,1163,1125,550,552,727,387,770,3067,1770,1203,708,503,425,339,661,1301,914,374,540,516,625,650,465,124,438,153,171,2202,1098,689,322,475,397,574,1400,662,354,681,733,633,914,164,480,338,449,420,3250,475,988,654,660,797,444,273,933,1184,1107,558,620,733,387,826,3408,511,438,546,837,1079,1415,1488,1211,3268,959,1460,3024,1708,2483,1224,964,749,3067,1922,879,1163,1125,1266,2440,1341,540,736,707,1014,1751,973,691,883,815,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388,1304,531,736,707,983,,,,,,
ACSSF,2010m1,al,000,0058,0000042,2809,332,273,273,273,273,273,273,63,461,273,209,536,412,232,284,1540,206,612,1431,937,1932,1341,681,746,2428,624,679,519,378,618,775,215,968,1581,789,694,625,344,435,541,2428,1533,1054,587,571,860,99,434,1130,763,267,846,301,561,634,450,273,385,289,251,1431,949,648,517,482,288,562,1136,572,592,563,567,467,513,191,240,273,425,247,2787,681,746,547,441,641,775,215,967,1598,813,701,638,382,463,559,2809,332,273,466,209,536,412,232,284,1540,206,612,1431,937,1932,1341,681,746,2428,1469,968,1581,789,1335,2547,1270,690,1398,767,1315,1077,543,519,414,309,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566,1270,690,1403,767,1315,,,,,,
ACSSF,2010m1,al,000,0058,0000043,938,139,273,273,273,273,53,63,103,213,212,148,269,464,332,207,1116,440,460,682,560,636,357,163,192,813,88,194,142,173,147,159,34,286,493,270,132,140,144,142,187,813,514,361,127,177,232,49,126,346,263,81,225,60,115,167,86,34,92,44,117,518,348,135,96,193,146,185,385,214,174,162,199,152,176,36,44,43,118,108,902,95,204,147,189,166,159,34,288,514,285,141,163,176,142,191,938,139,79,211,263,269,464,332,207,1116,440,460,682,560,636,357,163,192,813,393,286,493,270,381,714,391,259,416,263,285,326,148,109,209,70,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708,379,259,414,263,280,,,,,,
ACSSF,2010m1,al,000,0058,0000044,2231,499,273,273,60,500,119,317,273,946,704,560,916,955,855,1110,2574,856,1062,2821,1519,2502,1886,993,482,3350,644,683,533,664,752,1523,159,1339,1779,1226,615,702,407,451,568,3350,2407,1629,913,771,787,255,401,1475,1106,557,733,344,570,869,737,186,321,233,412,1994,1408,593,489,539,680,592,1595,766,711,959,803,615,586,240,286,240,447,274,3531,675,705,555,678,783,1520,321,1434,1841,1248,633,796,418,447,623,2231,499,728,946,932,916,955,855,1110,2574,856,1062,2821,1519,2502,1886,993,482,3350,1984,1339,1779,1226,1149,2619,1640,1146,1334,1006,1197,1873,917,409,843,789,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2687,1693,1146,1334,1017,1196,,,,,,
ACSSF,2010m1,al,000,0058,0000045,2861,456,273,115,114,273,195,128,180,208,505,246,645,927,1141,822,2723,1128,1249,1984,1685,2044,1375,599,765,2787,474,570,582,835,913,942,139,869,1302,1244,504,596,811,461,819,2787,1758,1047,652,259,693,273,394,1162,693,306,762,444,549,697,439,80,359,217,264,2195,1473,1124,436,297,619,720,1665,857,622,675,748,757,620,202,154,192,528,382,3040,488,578,595,987,1000,943,159,927,1302,1255,592,642,792,572,855,2861,456,293,262,563,645,927,1141,822,2723,1128,1249,1984,1685,2044,1375,599,765,2787,1608,869,1302,1244,1421,2195,1185,672,949,949,1144,1759,995,487,712,888,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151,1142,661,949,957,1144,,,,,,
ACSSF,2010m1,al,000,0058,0000046,3063,1102,79,273,273,331,419,262,311,523,577,600,1495,1113,1072,521,2836,1299,1185,2298,1388,2384,2267,735,729,3061,695,483,623,901,674,618,166,854,1684,1454,831,689,480,606,895,3061,1606,1122,530,246,728,644,645,1124,782,307,670,363,702,612,442,144,581,322,362,2163,1479,897,259,581,854,494,1707,885,590,787,977,945,822,579,213,221,538,290,3554,694,528,649,961,859,618,166,869,1742,1548,931,717,488,606,980,3063,1102,538,680,819,1495,1113,1072,521,2836,1299,1185,2298,1388,2384,2267,735,729,3061,1651,854,1684,1454,1490,2397,1173,631,1244,1092,1304,2266,1284,451,1049,1100,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270,1104,631,1173,1092,1304,,,,,,
ACSSF,2010m1,al,000,0058,0000047,2345,155,273,323,273,273,71,273,273,413,120,388,480,819,592,394,1930,533,803,1792,876,1517,1086,592,437,2041,438,333,462,594,446,316,330,504,1043,884,720,276,284,697,589,2041,1226,664,367,116,235,404,277,997,662,66,438,266,473,504,303,156,245,186,271,1330,915,423,362,410,380,688,956,470,251,677,424,529,541,206,273,200,310,448,2281,438,354,548,594,482,327,330,541,1058,886,716,303,435,697,596,2345,155,330,413,424,480,819,592,394,1930,533,803,1792,876,1517,1086,592,437,2041,1106,504,1043,884,1269,1875,966,476,932,840,1046,1189,595,147,464,344,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798,922,476,932,840,990,,,,,,
ACSSF,2010m1,al,000,0058,0000048,3565,1182,324,374,114,325,520,752,532,1095,1073,1414,2056,2442,2058,1749,5654,2406,2151,4415,3055,4257,2269,869,1076,5029,637,1024,738,862,1031,1961,214,1594,2366,2098,623,887,993,1035,1480,5029,3313,1636,1036,412,1019,70,806,2085,1338,464,1504,720,1146,1136,764,250,629,534,506,3361,2062,1214,899,729,948,846,2496,1116,1051,1264,1323,1248,1054,291,444,342,909,641,5708,666,1102,741,1212,1116,1969,268,1580,2445,2159,760,931,1012,1154,1605,3565,1182,1105,1236,1798,2056,2442,2058,1749,5654,2406,2151,4415,3055,4257,2269,869,1076,5029,2543,1594,2366,2098,2385,4514,2236,1518,2124,1923,2097,2048,1089,534,1003,971,839,,,,,,,872,693,273,501,273,198,,,,,,,,,,,,,,,,,,,4475,2242,1510,2099,1916,2111,,,,,,
ACSSF,2010m1,al,000,0058,0000049,5119,1392,220,90,69,374,662,351,519,819,977,1402,1793,2212,2083,1337,4924,2568,2437,4100,2564,3562,2690,943,953,4964,741,926,523,874,786,901,159,1487,2037,2098,707,1070,585,771,1145,4964,3097,1691,1002,305,918,666,870,1897,1253,681,971,593,1031,952,631,253,590,434,487,3135,1986,815,757,1024,1038,848,2008,894,886,952,1117,735,1092,446,284,250,768,436,5449,734,970,652,887,847,900,191,1562,2067,2167,727,1188,598,805,1210,5119,1392,821,984,1811,1793,2212,2083,1337,4924,2568,2437,4100,2564,3562,2690,943,953,4964,2076,1487,2037,2098,1967,4105,1896,1152,1782,1805,1866,2417,835,793,1161,1174,763,,,,,,,551,435,73,172,92,164,,,,,,,,,,,,,556,344,284,196,98,153,4024,1793,1171,1779,1805,1861,667,622,171,218,83,261
ACSSF,2010m1,al,000,0058,0000050,4669,1435,273,273,214,499,543,438,1024,1104,1511,1435,1826,2685,2609,1318,4999,2748,2830,3527,2409,3530,2325,1121,1157,4045,1082,1054,909,1146,903,1181,108,1143,2139,1964,901,712,648,583,1354,4045,2461,1677,1105,325,882,687,805,1806,1185,339,1256,500,962,990,576,313,741,338,507,2866,2084,1203,585,797,817,788,2034,1060,776,813,1215,1237,916,619,388,176,680,464,4182,1083,1077,974,1180,1017,1184,133,1253,2174,1974,948,708,648,626,1543,4669,1435,899,1402,1915,1826,2685,2609,1318,4999,2748,2830,3527,2409,3530,2325,1121,1157,4045,2540,1143,2139,1964,2127,3570,2142,902,1707,1657,1737,2576,1612,515,1348,1128,1071,,,,,,,770,438,333,333,273,240,,,,,,,,,,,,,,,,,,,3492,2127,899,1680,1655,1736,,,,,,
ACSSF,2010m1,al,000,0058,0000051,3000,1406,30,142,483,625,877,643,836,2009,1104,2500,2289,2732,2147,1211,5221,2519,2734,3969,3355,3210,2023,1106,596,3898,643,661,712,430,576,893,279,1163,1734,2276,546,775,492,290,1070,3898,2505,1321,561,134,808,576,703,1838,1077,562,789,539,786,844,501,343,454,376,338,2472,1397,433,655,458,980,549,1842,726,660,901,1347,669,857,349,258,370,644,283,4287,644,697,734,484,708,951,406,1153,1725,2303,653,853,492,326,1141,3000,1406,1454,2187,2816,2289,2732,2147,1211,5221,2519,2734,3969,3355,3210,2023,1106,596,3898,1685,1163,1734,2276,1469,3646,1645,1136,1603,2176,1353,815,244,220,451,240,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3672,1641,1136,1608,2150,1322,,,,,,
ACSSF,2010m1,al,000,0058,0000052,2855,1225,201,64,168,479,445,599,409,1545,1289,1415,1952,1957,2090,1773,5499,2496,3109,4295,2685,4096,3071,1224,999,5454,1367,1100,973,917,1213,2508,424,1818,2509,2282,803,1130,573,710,1044,5454,3368,2069,1417,902,1086,491,670,2380,1940,749,1269,640,991,1387,1009,241,591,649,529,3285,2114,1100,887,929,997,879,2647,1293,865,1525,1404,999,1243,498,515,490,640,557,5914,1569,1178,1094,949,1326,2507,514,1984,2635,2372,893,1207,598,737,1081,2855,1225,1107,1640,1826,1952,1957,2090,1773,5499,2496,3109,4295,2685,4096,3071,1224,999,5454,3572,1818,2509,2282,1866,4393,2923,1595,2125,2177,1747,2643,1650,603,1286,839,784,550,254,299,33,229,333,863,599,426,506,184,225,,,,,,,,,,,,,553,395,127,211,273,200,4384,2927,1595,2147,2196,1735,,,,,,
ACSSF,2010m1,al,000,0058,0000053,5488,1046,67,26,256,676,418,272,449,1205,1019,1388,2279,1720,1829,1414,4848,2157,2825,4636,2753,5892,2971,1755,1336,6812,1017,1330,1145,931,1467,1866,260,2367,3626,2610,1469,1516,1222,917,1584,6812,3833,2612,1801,940,1822,445,1212,2608,1825,793,1724,816,1370,1233,976,382,784,603,572,4306,2585,1240,1271,1435,1128,1543,2848,1041,1274,1362,1627,1467,1325,455,492,492,900,788,8119,1105,1453,1278,1134,1590,1989,278,2298,3709,2732,1618,1581,1403,982,1623,5488,1046,912,1313,1604,2279,1720,1829,1414,4848,2157,2825,4636,2753,5892,2971,1755,1336,6812,3172,2367,3626,2610,2982,6622,3029,2124,3192,2382,2878,1741,1001,762,905,898,724,,,,,,,1065,817,522,728,323,314,,,,,,,,,,,,,,,,,,,6711,3019,2124,3189,2376,2895,808,445,577,211,135,320
ACSSF,2010m1,al,000,0058,0000054,6339,1013,273,407,141,150,645,299,604,1376,1075,1384,1861,2052,2479,1608,5590,1638,2404,4020,2657,3590,1752,808,1022,4481,711,940,670,1015,939,948,330,1096,2305,1819,713,802,683,980,1139,4481,2762,1581,953,403,674,626,806,1931,1367,410,747,708,814,884,396,267,602,361,395,3103,2028,971,365,1204,962,1079,2213,860,711,1378,901,923,986,282,577,340,730,378,5008,775,950,737,1053,1007,935,330,1081,2342,1787,765,830,774,1080,1188,6339,1013,831,1465,1691,1861,2052,2479,1608,5590,1638,2404,4020,2657,3590,1752,808,1022,4481,2303,1096,2305,1819,2162,3081,1687,696,1497,1341,1527,2706,1266,877,1588,1247,1235,,,,,,,665,465,94,213,73,282,,,,,,,,,,,,,,,,,,,3068,1629,707,1487,1341,1467,,,,,,
ACSSF,2010m1,al,000,0058,0000055,831,453,273,273,156,54,74,172,209,624,458,800,691,918,1047,587,2707,1322,1361,1741,1606,1859,1151,498,455,2418,680,431,399,274,504,566,273,798,937,1024,470,407,261,324,509,2418,1480,905,685,312,307,120,351,865,567,240,461,265,334,677,376,273,263,448,232,1467,879,297,308,389,285,387,1040,377,414,402,606,444,668,186,393,144,312,454,2831,733,545,527,294,552,550,273,790,1030,1029,475,438,261,324,517,831,453,250,614,912,691,918,1047,587,2707,1322,1361,1741,1606,1859,1151,498,455,2418,1002,798,937,1024,889,2298,998,798,871,1024,849,597,497,175,297,168,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2298,998,798,871,1024,849,,,,,,
ACSSF,2010m1,al,000,0058,0000056,2280,499,273,273,60,500,119,317,273,946,704,560,916,955,851,1125,2527,868,1073,2764,1505,2398,1875,986,474,3239,644,664,533,664,750,1458,82,1310,1743,1250,615,592,407,393,568,3239,2319,1595,912,771,787,238,397,1414,1125,543,706,344,526,826,723,159,317,233,412,1972,1356,593,489,539,675,568,1560,728,711,919,768,595,577,240,286,240,442,274,3406,675,685,555,678,781,1455,238,1368,1806,1274,633,694,418,417,623,2280,499,728,946,932,916,955,851,1125,2527,868,1073,2764,1505,2398,1875,986,474,3239,1964,1310,1743,1250,1070,2507,1627,1114,1279,1036,1115,1878,928,409,837,787,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2603,1689,1114,1279,1048,1115,,,,,,
ACSSF,2010m1,al,000,0058,0000057,2489,559,273,64,273,273,154,79,191,601,712,793,1382,1169,1063,780,3127,1240,1542,2420,1388,2571,1973,584,678,3348,1044,537,703,549,632,1584,350,853,1698,1154,411,684,303,480,715,3348,2027,1162,923,81,511,287,501,1525,1134,481,849,418,745,872,657,145,479,320,235,2199,1276,827,652,739,538,437,1671,932,388,921,703,743,621,326,221,334,375,207,3583,1104,547,756,555,724,1601,350,978,1693,1179,486,717,306,491,738,2489,559,170,625,1069,1382,1169,1063,780,3127,1240,1542,2420,1388,2571,1973,584,678,3348,2323,853,1698,1154,1228,2905,1908,631,1458,1138,973,1449,1144,418,954,319,533,,,,,,,433,337,95,229,103,172,,,,,,,,,,,,,,,,,,,2842,1896,631,1447,1147,990,,,,,,
ACSSF,2010m1,al,000,0058,0000058,797,527,30,273,49,44,391,312,409,755,618,728,1054,919,1283,653,1910,1140,1033,2010,1096,1109,900,325,153,1550,201,355,450,291,208,472,141,496,425,1041,122,195,59,215,327,1550,840,395,222,177,95,271,142,611,500,173,245,199,210,307,285,160,85,150,145,1206,711,260,290,135,591,246,830,515,210,143,629,259,310,273,273,217,187,129,1702,202,355,450,347,311,472,141,496,425,1025,160,228,59,218,327,797,527,588,802,1006,1054,919,1283,653,1910,1140,1033,2010,1096,1109,900,325,153,1550,891,496,425,1041,488,1439,891,499,420,883,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439,886,499,413,883,463,,,,,,
ACSSF,2010m1,al,000,0058,0000059,2178,982,273,142,233,570,254,568,435,1585,477,982,1185,1222,974,707,2661,1287,1155,2619,1927,1751,1230,693,387,2379,363,324,212,135,349,703,210,787,1195,1213,265,395,216,147,572,2379,1494,722,230,273,550,367,351,1045,766,264,411,386,421,537,187,232,258,261,262,1378,769,120,440,340,530,338,1025,381,489,562,627,269,471,152,144,327,215,139,2557,399,346,264,135,379,703,221,787,1189,1226,312,496,216,165,578,2178,982,887,1723,1119,1185,1222,974,707,2661,1287,1155,2619,1927,1751,1230,693,387,2379,1033,787,1195,1213,826,2333,1062,793,1150,1185,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347,1044,793,1150,1185,746,,,,,,
ACSSF,2010m1,al,000,0058,0000060,949,779,201,273,273,127,165,483,278,915,916,1337,783,851,1029,820,2430,1355,1330,2170,1341,1962,993,347,264,2349,313,327,407,264,369,747,135,392,898,937,356,252,244,378,331,2349,1396,578,447,217,312,273,242,1080,759,136,600,395,275,451,294,130,178,152,83,1351,726,300,153,327,329,471,962,302,169,488,587,311,384,134,178,138,322,273,2809,367,430,442,312,392,822,289,445,898,985,386,367,244,380,369,949,779,572,959,1642,783,851,1029,820,2430,1355,1330,2170,1341,1962,993,347,264,2349,1125,392,898,937,721,2234,1019,393,923,846,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,1012,393,903,846,720,,,,,,
ACSSF,2010m1,al,000,0058,0000061,2511,701,273,273,273,217,642,261,148,626,465,1052,934,1128,845,727,1914,1139,1291,1602,1215,1165,729,365,273,1366,325,369,345,254,174,199,185,446,717,703,107,302,163,273,484,1366,890,436,218,94,20,96,320,793,564,222,303,284,395,396,95,180,262,196,120,945,495,235,68,185,336,200,804,384,225,567,403,297,272,43,87,30,247,273,1429,325,369,350,254,202,199,185,478,717,725,107,302,163,273,476,2511,701,765,654,1089,934,1128,845,727,1914,1139,1291,1602,1215,1165,729,365,273,1366,723,446,717,703,535,1264,687,441,640,680,535,450,227,29,323,302,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257,687,441,640,680,511,,,,,,
ACSSF,2010m1,al,000,0058,0000062,1345,594,273,273,273,31,394,60,454,791,784,1084,2275,1297,1519,858,2559,1777,1789,2515,1487,2285,768,434,510,2558,112,432,363,132,387,428,77,828,1073,1124,309,309,216,225,806,2558,1520,1082,487,376,511,344,712,888,467,387,412,254,340,348,258,83,283,103,18,1443,947,125,576,558,361,211,1153,311,312,412,805,420,370,273,273,110,304,158,2661,112,445,375,211,438,428,77,830,1080,1159,393,312,216,225,806,1345,594,404,908,1280,2275,1297,1519,858,2559,1777,1789,2515,1487,2285,768,434,510,2558,895,828,1073,1124,959,2486,859,801,1059,1104,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465,859,801,1051,1068,897,,,,,,
ACSSF,2010m1,al,000,0058,0000063,4452,418,273,273,273,273,273,108,76,373,156,248,864,901,961,825,2033,717,874,1850,959,1614,876,901,697,2514,158,824,520,536,510,343,273,424,635,705,552,252,501,296,485,2514,1437,858,511,280,202,273,569,900,681,86,299,282,344,510,456,273,85,273,116,1551,955,592,198,370,241,472,952,503,174,373,455,316,598,80,176,145,302,391,2667,158,822,526,536,510,343,273,466,687,716,560,384,509,296,486,4452,418,108,381,277,864,901,961,825,2033,717,874,1850,959,1614,876,901,697,2514,1418,424,635,705,1005,2118,1260,405,614,581,889,582,336,149,270,211,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124,1268,405,614,581,849,,,,,,
ACSSF,2010m1,al,000,0058,0000064,4176,381,273,273,273,273,415,97,136,1093,523,719,1008,1134,1398,737,2617,786,970,2183,1190,1630,745,260,164,1875,334,428,104,224,507,232,273,638,829,632,193,455,264,405,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,381,428,127,284,499,232,273,638,835,645,221,461,264,405,520,4176,381,427,1084,828,1008,1134,1398,737,2617,786,970,2183,1190,1630,745,260,164,1875,831,638,829,632,872,,,,,,,1687,730,517,806,640,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0058,0000065,4360,528,273,273,273,273,273,273,63,740,143,426,561,702,408,538,2408,611,1164,1693,1360,2765,2213,980,870,3629,805,1005,585,553,872,986,227,1146,2282,1518,635,1017,981,780,822,3629,2222,1391,1024,741,1125,201,482,1700,909,465,1121,561,787,952,618,226,552,515,381,2483,1678,829,623,1180,787,855,1420,608,613,475,910,909,779,376,244,235,477,451,4522,832,1103,671,592,1001,986,226,1233,2346,1575,664,1046,1018,922,833,4360,528,273,743,437,561,702,408,538,2408,611,1164,1693,1360,2765,2213,980,870,3629,1756,1146,2282,1518,1807,3466,1815,921,2087,1475,1793,920,375,359,218,393,193,,,,,,,923,645,397,593,170,193,,,,,,,,,,,,,,,,,,,3517,1815,921,2087,1530,1793,,,,,,
ACSSF,2010m1,al,000,0058,0000066,4992,567,273,273,256,273,26,188,136,216,409,673,521,790,932,767,2944,1084,1137,2583,1799,2044,1405,372,401,2727,384,457,639,633,718,542,119,843,1138,1047,262,546,293,254,532,2727,1623,1060,695,126,418,464,313,1200,836,392,568,289,451,418,169,178,255,157,238,1751,978,498,397,367,605,387,1093,649,504,660,548,442,475,129,181,106,410,273,3156,449,455,655,639,741,758,119,856,1161,1062,392,546,396,254,539,4992,567,314,275,750,521,790,932,767,2944,1084,1137,2583,1799,2044,1405,372,401,2727,1464,843,1138,1047,879,2182,1117,679,783,759,764,1293,724,241,767,690,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208,1138,679,764,758,764,,,,,,
ACSSF,2010m1,al,000,0058,0000067,4057,463,273,26,141,273,273,273,124,439,566,367,606,742,857,689,2028,941,784,1885,1724,1685,1062,588,263,2151,227,292,394,379,349,655,273,642,1042,779,443,479,283,313,701,2151,1277,794,253,329,572,150,312,937,637,273,494,329,223,466,383,100,189,69,254,1429,1065,414,205,440,489,651,967,382,485,401,533,462,352,150,229,273,125,222,2413,260,292,421,491,484,658,273,596,1036,779,463,500,313,328,701,4057,463,144,441,699,606,742,857,689,2028,941,784,1885,1724,1685,1062,588,263,2151,954,642,1042,779,1139,1879,874,376,853,460,943,1476,456,493,655,691,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840,874,376,853,460,884,,,,,,
