ACSSF,2010m1,al,000,0122,0000037,3757,390,1493,1587,639,1333,946,855,1089,2326,2051,1814,1089,1070,2804,390,579,1147,116,459,177,293,438,1953,1698,768,403,749,2241,273,153,324,273,148,76,273,274,972,1147,1156,822,588,2542,273,457,477,383,1228,220,741,981,931,678,626,290,375,1665,273,1488,248,273,245,264,255,34,80,239,273,386,347,1470,273,174,897,449,467,871,273,273,427,160,493,385,306
ACSSF,2010m1,al,000,0122,0000038,3528,484,1459,1404,674,1991,1184,776,1026,1460,2275,1257,1046,834,2743,151,545,618,212,885,349,632,525,1111,1993,546,247,393,1884,193,273,97,273,299,91,350,350,559,1079,1256,514,630,2052,273,387,520,522,1396,441,163,680,790,635,375,636,409,1082,163,949,305,77,109,318,129,302,129,152,83,345,96,1455,366,441,1104,371,610,894,81,133,341,392,62,343,120
ACSSF,2010m1,al,000,0122,0000039,4276,242,955,1792,782,2045,1056,407,1289,1585,2522,1632,1185,1698,3548,92,519,517,197,614,253,249,1072,884,2144,713,629,1582,2652,273,273,274,273,556,252,273,56,824,1369,1517,576,785,2765,85,191,396,610,1727,626,244,689,823,911,591,542,1016,973,203,714,106,255,441,258,194,110,177,273,273,743,322,2042,273,80,1692,427,729,658,273,133,559,306,105,488,308
ACSSF,2010m1,al,000,0122,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0122,0000041,3896,359,1687,1779,767,1623,1084,709,1299,1522,2554,1837,1024,1108,2733,273,259,566,124,501,431,343,799,1026,1956,792,444,673,2127,94,273,273,78,240,121,273,168,917,1574,1570,685,575,2260,85,267,322,556,1368,338,377,1269,665,936,773,384,398,2057,304,1748,423,128,533,227,476,273,273,195,273,621,185,2071,130,304,1465,507,680,922,273,273,562,417,249,158,264
ACSSF,2010m1,al,000,0122,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0122,0000043,1464,136,363,492,369,621,320,183,362,440,761,561,331,394,863,52,156,220,108,158,121,126,158,245,663,208,130,166,748,273,273,273,273,145,77,273,23,186,276,468,228,337,863,24,42,157,288,515,138,71,246,217,293,272,93,160,489,58,283,89,98,149,201,68,140,148,38,133,141,102,675,107,108,421,209,109,189,101,273,182,51,85,93,114
ACSSF,2010m1,al,000,0122,0000044,3757,390,1493,1587,639,1333,946,855,1089,2326,2051,1814,1089,1070,2804,390,579,1147,116,459,177,293,438,1953,1698,768,403,749,2241,273,153,324,273,148,76,273,274,972,1147,1156,822,588,2542,273,457,477,383,1228,220,741,981,931,678,626,290,375,1665,273,1488,248,273,245,264,255,34,80,239,273,386,347,1470,273,174,897,449,467,871,273,273,427,160,493,385,306
ACSSF,2010m1,al,000,0122,0000045,3528,484,1459,1404,674,1991,1184,776,1026,1460,2275,1257,1046,834,2743,151,545,618,212,885,349,632,525,1111,1993,546,247,393,1884,193,273,97,273,299,91,350,350,559,1079,1256,514,630,2052,273,387,520,522,1396,441,163,680,790,635,375,636,409,1082,163,949,305,77,109,318,129,302,129,152,83,345,96,1455,366,441,1104,371,610,894,81,133,341,392,62,343,120
ACSSF,2010m1,al,000,0122,0000046,4276,242,955,1792,782,2045,1056,407,1289,1585,2522,1632,1185,1698,3548,92,519,517,197,614,253,249,1072,884,2144,713,629,1582,2652,273,273,274,273,556,252,273,56,824,1369,1517,576,785,2765,85,191,396,610,1727,626,244,689,823,911,591,542,1016,973,203,714,106,255,441,258,194,110,177,273,273,743,322,2042,273,80,1692,427,729,658,273,133,559,306,105,488,308
ACSSF,2010m1,al,000,0122,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0122,0000048,6628,1370,2525,3253,1583,3089,2224,1096,2369,2910,3646,3351,2013,2334,4735,533,865,1624,359,1136,855,927,1317,1783,3215,956,712,933,3914,349,135,391,212,625,169,357,633,1336,2114,2779,1299,1731,4608,332,814,835,1113,2619,885,481,1627,1624,1269,1205,1061,719,2725,920,1983,1026,532,704,534,341,482,440,428,325,751,300,4253,476,929,2571,845,1192,1710,100,248,1704,638,381,667,514
ACSSF,2010m1,al,000,0122,0000049,6738,1699,2225,2962,1544,3441,1883,674,1617,2045,3920,2040,1685,2232,4366,564,752,970,386,888,663,384,1179,1259,2796,827,692,1473,3438,195,508,368,144,523,349,91,247,1140,1988,1818,920,1296,4211,143,520,1028,1013,3248,936,431,1320,939,1432,849,758,1139,2511,1264,1783,913,491,593,995,321,227,232,194,172,611,554,3253,530,290,2399,807,970,1235,119,273,522,467,187,357,453
ACSSF,2010m1,al,000,0122,0000050,6021,1234,1957,3479,1028,3343,1630,1063,2200,2248,3545,2962,1974,2324,4407,781,961,1074,370,853,445,891,1667,1451,2741,873,936,1635,3709,210,59,577,256,701,358,90,688,998,1732,2115,1423,1040,4103,156,527,1063,851,2502,712,452,1265,875,1425,1481,768,1344,2767,704,1843,1167,323,470,499,262,495,647,518,24,1039,609,4400,448,329,3174,456,1370,1305,273,246,726,614,376,802,473
ACSSF,2010m1,al,000,0122,0000051,8027,1648,2281,4031,1611,3075,1799,885,1722,1782,3408,2268,2195,2114,4162,648,606,1187,239,836,394,391,985,1289,3014,737,777,942,3378,224,273,523,68,805,271,273,269,1056,1631,1942,1204,1282,4073,264,660,1235,993,2702,921,593,1309,889,1212,698,591,914,2561,1273,1935,984,465,712,423,364,224,155,256,252,966,349,4434,670,629,3323,955,869,1392,168,268,812,495,275,895,558
ACSSF,2010m1,al,000,0122,0000052,6970,1094,2705,3429,1793,3135,2064,1414,1816,3742,3509,2894,2064,1814,4708,770,1007,1857,412,852,736,818,997,2797,2981,1101,938,1517,3971,101,168,761,156,321,465,265,316,1642,2114,2358,1295,792,4801,174,861,1315,1200,2823,731,1105,1648,1406,1389,955,915,593,2956,716,2343,717,280,589,691,455,109,182,516,363,908,369,3771,259,585,2728,1174,1074,1271,190,165,1004,511,579,641,508
ACSSF,2010m1,al,000,0122,0000053,7098,1156,2715,3068,1855,3373,2142,1574,3292,3226,4553,3257,2366,2120,5442,386,1491,1793,687,1150,1219,1158,2144,2205,3673,1411,895,1082,3686,250,27,399,214,554,394,205,367,1360,1625,2450,1367,1733,4648,280,543,1163,1304,3142,909,1056,2254,1375,1748,1104,989,810,2832,785,2130,581,261,416,613,446,479,398,499,287,1227,709,3404,472,633,2321,897,1367,1195,188,123,759,508,261,638,323
ACSSF,2010m1,al,000,0122,0000054,7808,1147,2208,3241,1296,2920,1919,1184,1885,2773,4885,2951,1704,2084,4357,364,596,1079,532,797,649,587,1118,1570,3285,1122,639,1042,3775,175,273,332,81,511,185,165,155,1676,2540,2099,1132,1218,4578,431,322,872,720,2558,783,516,1651,986,1847,1594,685,743,2566,910,1995,745,318,584,435,519,197,234,512,144,876,338,4090,537,733,2716,793,902,1529,520,89,787,826,618,735,424
ACSSF,2010m1,al,000,0122,0000055,2439,712,1199,1414,907,1684,1023,378,703,1221,1812,1131,1259,466,2102,551,712,488,390,520,432,195,471,588,1415,287,377,325,1678,273,87,429,116,110,319,273,273,719,881,1043,708,221,1999,273,304,711,760,1563,144,266,553,404,621,249,705,267,1297,452,884,313,273,264,326,34,37,273,190,286,232,273,1586,273,429,1242,275,271,731,145,273,460,324,112,237,273
