ACSSF,2010e1,al,000,0098,0000021,38644,3780,1209,2571,34864,13783,21081,38644,3780,2005,855,1150,0,1150,0,1775,107,450,0,450,1218,34864,8749,5890,2787,1128,1659,72,26115,11861,1956,354,1602,12298,38644,3780,2454,1326,34864,4911,29953,34217,2552,31665,3221,928,2293,,,,,,,,,,,,,,,,33890,2552,31338,,,,25056,2562,962,121,334,507,262,245,0,0,0,1600,0,0,0,0,0,1600,579,767,254,0,22494,17751,3120,5107,7877,7495,382,1647,1563,84,4743,1482,60,1128,294,0,3261,487,1938,773,63,38661,13037,41800,38644,3780,2152,1628,34864,9083,25781,38644,3780,34864,38644,3780,2005,1775,34864,8749,26115,25056,2562,962,121,334,507,1600,0,0,0,0,1600,579,767,254,22494,17751,3120,5107,9524,4743,1482,60,1128,294,3261,487,1938,836
ACSSF,2010e1,al,000,0098,0000022,55073,5767,1256,4511,49306,11803,37503,55073,5767,3729,1075,2654,317,2337,0,2038,124,405,0,405,1509,49306,12808,10636,2051,552,1499,121,36498,13891,2299,675,1624,20308,55073,5767,3172,2595,49306,9905,39401,40375,2430,37945,12559,3070,9489,,,,1332,0,1332,,,,,,,,,,39243,2147,37096,1366,283,1083,33135,4258,1199,183,391,515,427,88,110,75,35,3059,317,96,204,0,17,2742,662,1436,280,364,28877,24527,3545,5528,12462,12136,326,2992,2965,27,4350,1227,63,686,429,49,3123,285,1855,801,182,39381,15792,42434,55073,5767,2893,2874,49306,10372,38934,55073,5767,49306,55073,5767,3729,2038,49306,12808,36498,33135,4258,1199,183,391,625,3059,317,96,204,17,2742,662,1436,644,28877,24527,3545,5528,15454,4350,1227,63,686,478,3123,285,1855,983
ACSSF,2010e1,al,000,0098,0000023,31395,2808,1182,1626,28587,9719,18868,31395,2808,1275,180,1095,170,925,0,1533,396,362,101,261,775,28587,8375,6652,1723,652,1071,0,20212,10987,1396,562,834,7829,31395,2808,1531,1277,28587,2392,26195,26003,2006,23997,4401,775,3626,,,,,,,,,,,,,,,,25521,2006,23515,1111,0,1111,22791,2033,576,261,60,91,38,53,164,102,62,1457,271,136,135,0,0,1186,315,507,313,51,20758,17639,2702,5091,8238,7747,491,1608,1333,275,3119,1214,315,605,294,0,1905,144,1192,489,80,50325,16255,53750,31395,2808,1671,1137,28587,6570,22017,31395,2808,28587,31395,2808,1275,1533,28587,8375,20212,22791,2033,576,261,60,255,1457,271,136,135,0,1186,315,507,364,20758,17639,2702,5091,9846,3119,1214,315,605,294,1905,144,1192,569
ACSSF,2010e1,al,000,0098,0000024,129367,9823,1724,8099,119544,38909,80635,129367,9823,6611,1787,4765,861,3904,59,3212,432,849,331,518,1931,119544,34148,26060,7629,2442,5187,459,85396,35574,6374,1875,4499,43448,129367,9823,5829,3994,119544,10866,108678,92969,4351,88618,29992,5120,24872,1166,124,1042,3136,117,3019,,,,,,,1246,96,1150,90400,4048,86352,3276,374,2902,83470,7833,2219,262,654,1154,916,238,149,39,110,5614,1192,628,462,102,0,4422,952,3073,354,43,75637,61634,8971,16756,29920,28246,1674,5987,5462,525,14003,4317,206,3403,446,262,9686,1032,5041,3341,272,53539,14382,58179,129367,9823,3551,6272,119544,27553,91991,129367,9823,119544,129367,9823,6611,3212,119544,34148,85396,83470,7833,2219,262,654,1303,5614,1192,628,462,102,4422,952,3073,397,75637,61634,8971,16756,35907,14003,4317,206,3403,708,9686,1032,5041,3613
ACSSF,2010e1,al,000,0098,0000025,35024,5482,1108,4374,29542,11971,17571,35024,5482,3597,1641,1888,149,1739,68,1885,378,304,132,172,1203,29542,8861,6714,2069,901,1168,78,20681,9818,1352,475,877,9511,35024,5482,3448,2034,29542,2290,27252,33663,4876,28787,,,,,,,98,0,98,,,,,,,,,,32330,4573,27757,1958,548,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39343,14968,42222,35024,5482,2442,3040,29542,8857,20685,35024,5482,29542,35024,5482,3597,1885,29542,8861,20681,24164,4211,2019,172,514,1333,2192,281,0,149,132,1911,790,970,151,19953,16532,2487,4224,9821,3421,1376,280,782,314,2045,297,1306,442
ACSSF,2010e1,al,000,0098,0000026,153676,27109,6501,20608,126567,46653,79914,153676,27109,16172,4317,11789,1651,10138,66,10937,2490,2168,226,1942,6279,126567,34488,24089,9574,1854,7720,825,92079,35769,9163,1748,7415,47147,153676,27109,16101,11008,126567,14185,112382,97567,9655,87912,50384,16288,34096,1083,237,846,2496,716,1780,,,,,,,1533,213,1320,96176,9523,86653,2086,269,1817,99359,20764,6807,2305,2287,1543,1326,217,672,425,247,13957,1877,824,973,80,0,12080,3844,6558,1421,257,78595,59858,9897,15547,27019,24305,2714,7395,6954,441,18737,3602,316,2693,480,113,15135,2131,8109,4394,501,39998,15234,47750,153676,27109,11642,15467,126567,35643,90924,153676,27109,126567,153676,27109,16172,10937,126567,34488,92079,99359,20764,6807,2305,2287,2215,13957,1877,824,973,80,12080,3844,6558,1678,78595,59858,9897,15547,34414,18737,3602,316,2693,593,15135,2131,8109,4895
ACSSF,2010e1,al,000,0098,0000027,88176,13802,2633,11169,74374,25706,48668,88176,13802,8405,1077,7095,430,6665,233,5397,294,1624,547,1077,3479,74374,22096,13493,8278,1625,6653,325,52278,19258,6146,1901,4245,26874,88176,13802,8553,5249,74374,7978,66396,39437,1316,38121,45847,11972,33875,,,,1296,0,1296,,,,1013,421,592,,,,38246,1316,36930,2433,421,2012,57265,10090,1371,353,327,577,459,118,114,114,0,8719,977,357,495,125,0,7742,2021,4892,696,133,47175,32751,3795,8681,16510,15442,1068,3765,3529,236,14424,3526,435,2040,561,490,10898,895,6816,2731,456,41946,14900,48643,88176,13802,6094,7708,74374,19528,54846,88176,13802,74374,88176,13802,8405,5397,74374,22096,52278,57265,10090,1371,353,327,691,8719,977,357,495,125,7742,2021,4892,829,47175,32751,3795,8681,20275,14424,3526,435,2040,1051,10898,895,6816,3187
ACSSF,2010e1,al,000,0098,0000028,45606,5120,1034,4086,40486,16385,24101,45606,5120,3443,806,2637,42,2595,0,1677,334,208,0,208,1135,40486,11434,8488,2946,832,2114,0,29052,14216,2619,820,1799,12217,45606,5120,2982,2138,40486,2937,37549,38793,3003,35790,5428,1877,3551,,,,,,,,,,,,,818,134,684,37471,2981,34490,1527,87,1440,32254,3985,1140,257,344,517,452,65,22,0,22,2845,42,0,0,42,0,2803,726,1454,567,56,28269,22704,3272,6098,9653,9002,651,3681,3270,411,5565,1652,93,666,893,0,3913,313,2347,1132,121,45513,16180,49117,45606,5120,2382,2738,40486,10782,29704,45606,5120,40486,45606,5120,3443,1677,40486,11434,29052,32254,3985,1140,257,344,539,2845,42,0,0,42,2803,726,1454,623,28269,22704,3272,6098,13334,5565,1652,93,666,893,3913,313,2347,1253
ACSSF,2010e1,al,000,0098,0000029,32583,3911,1126,2785,28672,9897,18775,32583,3911,2270,772,1498,46,1452,0,1641,441,810,71,739,390,28672,10532,7326,2915,1505,1410,291,18140,8555,1548,529,1019,8037,32583,3911,1500,2411,28672,1827,26845,29906,3215,26691,2235,596,1639,,,,,,,,,,,,,,,,29474,2933,26541,466,282,184,23865,3521,1213,491,521,201,112,89,0,0,0,2308,117,0,117,0,0,2191,736,926,529,0,20344,15881,2077,4797,7845,7539,306,1162,1023,139,4463,2034,341,1109,584,0,2429,323,1127,914,65,48316,23554,54092,32583,3911,2373,1538,28672,7395,21277,32583,3911,28672,32583,3911,2270,1641,28672,10532,18140,23865,3521,1213,491,521,201,2308,117,0,117,0,2191,736,926,529,20344,15881,2077,4797,9007,4463,2034,341,1109,584,2429,323,1127,979
ACSSF,2010e1,al,000,0098,0000030,72588,5010,661,4349,67578,18293,49285,72588,5010,3195,1183,2012,44,1968,0,1815,277,255,68,187,1283,67578,25064,19638,4950,629,4321,476,42514,20350,2719,600,2119,19445,72588,5010,2954,2056,67578,3982,63596,62060,3017,59043,7852,1342,6510,,,,863,0,863,,,,1145,597,548,,,,60889,2966,57923,2316,648,1668,51384,3727,1460,103,834,373,319,54,150,92,58,2267,112,0,44,68,0,2155,811,1042,302,0,47657,39988,4005,11059,21013,20004,1009,3911,3717,194,7669,1229,274,416,384,155,6440,767,3162,2327,184,65673,16821,70649,72588,5010,2443,2567,67578,14052,53526,72588,5010,67578,72588,5010,3195,1815,67578,25064,42514,51384,3727,1460,103,834,523,2267,112,0,44,68,2155,811,1042,302,47657,39988,4005,11059,24924,7669,1229,274,416,539,6440,767,3162,2511
