ACSSF,2010m1,al,000,0113,0000025,2506,4742,20003,10019,19299,62011,34237,64927,39047,.,26271,18980,69971,28222,.,57838,159485,.,1655,44145,16829,22020,39447,4627,2801,34201,13469,12055,32980,14133,13053,6653,8392,2507,3895,35497,5862,937,5395,9970,11732,16413,7700,32705,.,.,26583,29097,.,25686,34930,18363,25194,53222,5710,14143,.,.,.,4816,5280,13649,1866,5259,2255,32613,.,.,.,1278,839,8120,704
ACSSF,2010m1,al,000,0113,0000026,2182,2504,9314,18137,19452,34506,16251,3816,20520,72946,6210,23877,107523,6912,21725,82197,31202,22063,2849,4307,3707,7103,5312,1740,4145,38343,7695,13234,6376,4350,7503,4029,3148,2292,8110,6928,6785,1783,3118,10849,13168,16734,28806,18103,91061,55705,4810,2849,7438,7115,15631,3624,6236,4876,2240,1582,13933,23276,.,2685,2763,4976,1274,5098,1959,33836,.,43638,23365,12801,12408,32714,29332
ACSSF,2010m1,al,000,0113,0000027,2266,1978,7032,8334,12640,18217,11403,21084,16241,21032,14629,23770,46021,10890,48069,57476,93154,8810,4507,25825,9066,18828,6619,1337,5886,24136,4797,9213,4538,3061,.,3667,9650,3037,6833,3856,2608,1932,1883,6433,22550,4161,7076,11737,4791,12607,1022,8891,114629,1848,48660,22261,10611,12019,2879,3748,19053,17896,50909,1410,1465,10101,1341,5528,1248,17727,.,.,24760,5925,5981,36473,9324
ACSSF,2010m1,al,000,0113,0000028,3420,1747,11906,27208,23203,7815,31087,95162,38451,43521,8364,17068,22517,16442,39742,36957,.,35030,9129,.,25058,31553,80778,5524,12859,38998,6515,5730,4788,13026,20170,15493,10672,3548,4244,9394,12068,2483,4041,8677,24353,8010,51359,58889,74017,.,6176,6916,.,2877,18289,3782,20135,3715,1272,3006,2381,2381,.,3425,406,18911,2752,5385,2135,.,.,.,.,4206,5157,30635,13667
ACSSF,2010m1,al,000,0113,0000029,2642,3317,5118,4141,6682,26482,49378,7852,52440,47736,9872,11678,.,27168,29815,120604,43783,32514,43547,.,8556,3426,22676,3577,55087,13320,5529,9884,33071,2440,.,10429,5294,6171,7237,17832,16243,4137,10408,16552,27281,38841,41117,41117,.,.,7181,48828,1472,21352,.,14271,11989,3551,3979,14186,.,.,.,3278,3027,6047,3777,10700,4508,.,.,.,.,3895,14960,28329,4779
ACSSF,2010m1,al,000,0113,0000030,2386,5273,3733,4944,17636,7374,8827,7024,21713,.,12599,19671,134382,12535,16653,96472,154345,13419,6448,95538,13076,57511,8826,2363,3032,3959,8635,9327,15435,5171,12090,13631,11458,8664,12044,30608,3699,1175,3752,5103,2747,6512,7250,6042,24705,.,8567,29051,36339,15913,17098,4946,7198,12695,4551,18772,44310,.,44310,6832,14539,5841,1797,7611,2592,19640,69623,44253,20271,10964,13398,9116,.
ACSSF,2010m1,al,000,0113,0000031,1622,2178,4894,35535,42895,.,18889,.,22725,.,62827,.,144513,162067,103184,9702,9702,.,15624,.,9798,27960,13887,1883,29384,58538,5414,19631,3570,8989,5390,4688,21798,2694,8295,4548,14771,2255,11951,9259,17556,22799,.,.,.,.,22973,29964,.,25222,.,19824,10586,7550,3879,33949,74033,.,.,14901,12044,4697,2438,5666,4961,.,.,.,.,11320,6361,.,2079
ACSSF,2010m1,al,000,0113,0000032,2397,1854,9259,17213,14511,16433,17573,17393,19214,.,14284,16743,110509,19822,30874,102179,134283,.,8702,.,30295,.,10630,1901,7161,52476,13055,21510,12557,1841,214,4636,5102,4479,9350,11517,11564,2340,3938,5939,2545,42518,51815,109036,61328,71985,10133,25439,39146,4684,15652,7744,19832,1938,1097,5646,27193,60084,32502,2680,2744,1569,3307,6488,3369,.,.,.,.,5382,7758,4898,25923
ACSSF,2010m1,al,000,0113,0000033,3231,8894,8943,17430,7394,2755,36329,.,87611,.,55956,41442,107149,82035,.,.,.,.,8906,2077,29670,13362,11089,16719,10603,.,33148,66449,25008,12733,2972,10978,19274,19262,13302,18220,10735,2366,3056,32446,31062,97025,89567,.,.,.,21328,13827,.,22026,.,3580,7212,4740,2196,9447,.,.,.,4834,636216,5830,6605,5258,2209,.,.,.,.,3887,4359,5827,6545
ACSSF,2010m1,al,000,0113,0000034,1458,1629,7174,7750,6581,2374,20534,30841,27540,64018,5913,32639,78795,16694,5242,102723,19015,34552,3083,2699,12978,6924,27025,4793,2468,.,3310,8876,5271,5530,.,9136,9123,4494,6924,3757,4268,1198,4606,10746,21942,11059,10084,2739,32126,25918,8880,10531,151959,9992,5530,10899,16379,7513,1913,2694,12313,14126,44051,2660,4481,5993,2181,6076,3239,12878,.,2098,10836,13942,26213,6416,41690
ACSSF,2010m1,al,000,0113,0000035,1782,4515,5397,8341,8613,18537,19171,11969,15741,19992,2946,17879,49122,7177,33641,64749,131329,27470,5432,21039,13779,20065,11725,3161,11634,27131,5430,10042,9458,10544,2053,12070,17201,2840,6906,2438,3505,1895,3372,7438,7748,1858,38992,24350,.,.,5178,3014,19932,15391,18240,5596,9093,11296,2965,7938,12202,.,12384,3885,12220,6281,2008,2411,2542,7700,26198,.,26698,13366,24952,13537,3716
ACSSF,2010m1,al,000,0113,0000036,4871,7750,10120,19409,19914,34007,11058,37556,29362,34653,15201,38369,109551,17831,51396,89885,94576,7067,6287,.,56592,100992,135015,7759,.,110021,33274,31904,8060,8134,.,10454,32068,45168,11870,19129,35886,3923,6321,6278,6748,9234,21688,50863,85988,.,13818,11081,17369,20690,33289,11365,9922,28354,5397,18236,.,.,.,9607,21394,21665,7454,17923,5419,.,.,.,.,19414,.,.,.
