ACSSF,2010m1,al,000,0037,0000011,5905,3235,2389,3339,2713,2233,1871,1271,2065,5517,2655,2384,2996,2739,2081,1715,1186,1906,2571,904,871,1232,692,684,782,264,405,178,273,135,273,88,85,273,273,273,1357,1266,209,253,224,122,134,37,344,775,511,296,273,247,174,364,35,447,1384,236,378,385,647,302,242,139,296,762,939,2636,34031,11999,15460,4752,5937,2102,2570,5405,5517,1974,2134,4977,2563,671,1558,1950,178,273,273,178,651,333,189,603,775,479,232,606,1384,242,332,985,5905,3235,2389,3339,2713,2233,1871,1271,2065,5517,2655,2384,2996,2739,2081,1715,1186,1906,2571,904,871,1232,692,684,782,264,405,178,273,135,273,88,85,273,273,273,1604,1410,331,367,338,215,403,51,560,1384,236,378,385,647,302,242,139,296,5937,2102,2570,5405,5517,1974,2134,4977,2563,671,1558,1950,178,273,273,178,1011,615,302,919,1384,242,332,985
ACSSF,2010m1,al,000,0037,0000012,9608,4689,3696,6135,4805,4262,3085,2113,3548,9263,3700,3470,5063,4520,3932,3040,1826,3253,4258,1707,1483,2232,1656,1510,1140,865,746,322,150,191,35,127,144,273,273,273,1839,1373,409,607,392,178,307,37,573,1229,591,510,730,487,173,389,162,527,2471,902,685,966,746,836,845,210,692,514,582,2030,12847,5444,5185,3144,9772,3627,3680,10471,9285,3055,2982,8843,4234,1477,1996,3939,322,273,273,322,1446,613,600,1114,1229,644,293,986,2440,623,672,2110,9608,4689,3696,6135,4805,4262,3085,2113,3548,9263,3700,3470,5063,4520,3932,3040,1826,3253,4258,1707,1483,2232,1656,1510,1140,865,746,322,150,191,35,127,144,273,273,273,2321,1554,622,855,659,248,476,165,873,2471,902,685,966,746,836,845,210,692,9772,3627,3680,10471,9285,3055,2982,8843,4234,1477,1996,3939,322,273,273,322,2012,896,719,1647,2440,623,672,2110
ACSSF,2010m1,al,000,0037,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728,4329,7469,.,9384,93138,8663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3308,1774,1424,2478,1769,1912,1467,1272,1444,3241,1446,1368,2184,1636,1680,1307,1098,1427,2042,836,650,1033,652,749,635,671,288,150,150,273,273,273,273,273,273,273,821,399,137,568,27,273,116,114,412,941,169,273,481,290,455,510,142,230,3308,1334,1387,3571,3241,994,1131,3311,2042,587,570,1865,150,273,273,150,821,167,490,617,941,273,326,823
ACSSF,2010m1,al,000,0037,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2936,2964,14368,550,18526,54584,5170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0037,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3437,3081,7868,.,20902,25657,55487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0037,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3670,3110,14675,.,18221,14263,8772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0037,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586,2474,4171,46243,.,47977,10591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0037,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3937,3865,6030,.,6455,24798,20170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0037,0000019,1492,796,744,820,805,847,771,419,558,1544,780,707,797,752,803,729,403,569,640,172,307,292,156,225,249,51,98,93,46,38,38,49,273,273,273,273,225,204,91,29,273,273,273,273,273,195,155,45,56,273,273,26,44,60,273,185,97,72,145,89,64,63,23,1696,1941,4637,12846,2590,6531,16627,1492,685,732,1705,1544,650,670,1559,640,125,273,606,93,43,273,75,225,149,120,108,195,155,45,117,273,37,26,268,1492,796,744,820,805,847,771,419,558,1544,780,707,797,752,803,729,403,569,640,172,307,292,156,225,249,51,98,93,46,38,38,49,273,273,273,273,312,267,103,64,273,273,26,44,60,273,185,97,72,145,89,64,63,23,1492,685,732,1705,1544,650,670,1559,640,125,273,606,93,43,273,75,312,228,129,173,273,37,26,268
ACSSF,2010m1,al,000,0037,0000020,5736,3445,2831,3624,3372,3376,3003,2014,2687,6503,3005,2247,3562,3012,3422,2849,1857,2488,3819,1700,1620,1535,1187,1026,675,490,734,1135,589,513,500,85,183,273,273,273,984,718,353,476,363,85,154,91,206,596,197,273,329,273,426,273,273,153,1528,607,352,403,340,513,508,243,705,607,1380,3173,5180,5497,19579,6221,5983,2608,2784,6098,6537,2311,2027,6148,3819,1157,1737,2908,1135,447,764,493,753,475,297,614,596,77,273,596,1528,361,374,1521,5736,3445,2831,3624,3372,3376,3003,2014,2687,6503,3005,2247,3562,3012,3422,2849,1857,2488,3819,1700,1620,1535,1187,1026,675,490,734,1135,589,513,500,85,183,273,273,273,1164,750,353,596,363,432,154,91,258,1528,607,352,403,340,513,508,243,705,5983,2608,2784,6098,6537,2311,2027,6148,3819,1157,1737,2908,1135,447,764,493,1004,484,297,938,1528,361,374,1521
ACSSF,2010m1,al,000,0037,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,1447,16852,.,36265,.,21267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0037,0000022,2417,1834,1487,1919,1307,1294,1316,792,983,2357,1446,1329,1626,1195,1192,1278,678,900,1491,891,402,802,288,482,244,138,307,379,353,42,19,273,273,273,273,122,712,374,313,235,71,180,27,327,145,553,488,37,176,81,57,26,80,136,669,314,144,184,319,285,47,58,84,1895,3392,3023,.,2374,4752,12651,2416,1604,1212,2693,2357,1419,1027,2540,1491,656,474,1290,355,324,19,74,693,276,430,355,527,360,151,331,666,95,214,626,2417,1834,1487,1919,1307,1294,1316,792,983,2357,1446,1329,1626,1195,1192,1278,678,900,1491,891,402,802,288,482,244,138,307,379,353,42,19,273,273,273,273,122,902,628,318,305,108,186,37,338,195,669,314,144,184,319,285,47,58,84,2416,1604,1212,2693,2357,1419,1027,2540,1491,656,474,1290,355,324,19,74,836,462,456,496,666,95,214,626
ACSSF,2010m1,al,000,0037,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3069,3219,5451,.,33795,68723,23894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0037,0000024,4029,2363,2363,2513,2819,2643,1837,1304,2733,4568,2144,1865,2248,2604,2591,1764,1194,2650,2306,940,840,1125,655,445,522,301,617,636,148,392,190,305,273,273,232,97,1283,601,242,212,666,93,273,273,273,869,348,319,574,130,273,149,118,157,1480,593,485,344,672,803,406,251,441,2373,1774,2045,24484,21234,8119,8012,4298,1939,1742,4335,4619,1562,1355,4571,2316,777,638,1802,636,227,386,413,575,537,273,310,869,348,319,656,1382,271,313,1342,4029,2363,2363,2513,2819,2643,1837,1304,2733,4568,2144,1865,2248,2604,2591,1764,1194,2650,2306,940,840,1125,655,445,522,301,617,636,148,392,190,305,273,273,232,97,1637,704,415,618,681,93,149,118,157,1480,593,485,344,672,803,406,251,441,4298,1939,1742,4335,4619,1562,1355,4571,2316,777,638,1802,636,227,386,413,1246,654,319,696,1382,271,313,1342
