ACSSF,2010e1,al,000,0120,0000011,31889,38605,36128,43369,28313,32354,32623,24356,45848,38758,62086,41226,37971,35868,39569,32475,46541,.,24545,31275,41214,25629,19526,21858,18644,24997,38803,37048,40575,38251,44565,27280,37155,41641,31398,44295,38370,65420,51688,65398,76434,39863,31705,59643,.,22699,41996,46172,32903,22871,26667,22689,28353,45968,27229,27827,24446,30811,42346,26566,26255,20303,47927,45516,52346,32347,28505,26808,31979,33256,35637,.,29394,29784,40656,24590,17732,20041,17725,20139,33920,119659,69403,5657,4832,825,9813,20948,1619,6391,7217,5277,1940,414,2101,1355,746,3170,1652,0,1518,3915,2753,1162,2333,724,1609,3375,2450,50256,1085,862,223,635,8025,888,6092,2574,1467,1107,496,3357,2595,762,1625,1028,0,597,18324,7269,11055,2462,630,1832,1230,3463
ACSSF,2010e1,al,000,0120,0000012,32340,35678,32131,43519,29157,31864,35983,27637,46048,42712,52676,40188,33002,33215,32302,36634,47205,63164,29732,36011,42027,30652,18787,29431,17665,26103,40706,37351,37112,33839,44511,27813,37248,43447,31093,48544,45748,58155,42474,60641,73920,37928,46256,68465,.,32156,50371,48755,51262,22111,31156,20777,30800,44487,27532,29663,28601,30811,35294,25733,25968,22476,39265,38728,44688,36047,28060,26873,30249,29774,31520,63164,28006,31953,40936,27243,17212,21116,16838,20320,35259,356186,202272,10111,8401,1710,24901,51192,7423,22154,18235,13722,4513,2073,6275,3758,2517,13663,6710,0,6953,14757,8413,6344,6779,1755,5024,10779,13930,153914,1442,1219,223,2083,23503,2570,17388,4544,3052,1492,1726,13493,10506,2987,7821,4479,94,3248,57093,21321,35772,7388,1013,6375,4655,10208
ACSSF,2010e1,al,000,0120,0000013,38433,26278,26309,22423,25457,46547,66605,37437,50382,45813,54824,46900,36567,31000,39195,41619,52321,.,40848,41294,41978,38676,22239,38210,20849,33154,41146,42836,26278,26309,22423,24857,59467,70632,39574,49439,46891,52832,61641,60604,61063,55882,60593,77064,.,42127,66029,42391,100510,27226,37828,25349,37430,44317,30301,.,.,.,29681,36531,41887,30331,55625,16917,56932,46510,28680,24125,36839,26044,26681,.,22252,35005,41881,30264,19503,.,19218,16857,35402,54412,31997,738,424,314,4353,3639,1538,3705,2450,1921,529,295,1806,792,1014,4265,1772,0,2493,2503,1039,1464,1718,398,1320,1878,3109,22415,0,0,0,293,1626,323,2051,171,69,102,330,3093,2034,1059,2238,1241,0,997,8683,2616,6067,1864,70,1794,592,1151
ACSSF,2010e1,al,000,0120,0000014,39989,203237,203237,.,45714,40656,45977,31853,53879,42367,61700,59306,28572,28279,28818,23194,38500,.,19188,41276,46294,36840,22670,26675,17095,25493,48508,46387,203237,203237,.,46411,49182,50282,36605,54522,45714,61700,132659,40461,29544,56220,19177,31494,.,18904,46598,46847,46109,24105,26675,23071,25897,51219,28510,.,.,.,.,20185,7434,28727,19857,19857,.,.,26696,24727,27562,30978,39909,.,30018,35333,42271,32398,16681,.,16681,19141,34069,30079,17807,337,337,0,769,4784,486,2181,1298,808,490,397,746,542,204,1704,512,0,1192,1565,850,715,372,165,207,820,2348,12272,0,0,0,39,1638,148,1575,115,115,0,67,1116,720,396,888,400,0,488,4454,1180,3274,481,0,481,621,1130
ACSSF,2010e1,al,000,0120,0000015,32364,34211,40343,.,30863,28695,43414,31902,32169,31870,49730,17478,40465,41312,26916,31794,90017,.,30544,39689,37201,40571,12908,.,13242,29926,35316,33003,40319,.,.,30863,32204,44013,33070,31517,31218,49730,17478,75468,.,26916,30528,.,.,29290,48296,47935,50469,.,.,.,29121,50505,31697,.,.,.,.,23963,23170,24661,64330,64330,.,.,37429,37429,.,80583,54622,.,85582,36353,35493,37814,13242,.,13242,40609,32039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0120,0000016,27797,52526,41302,.,21853,26364,33750,31033,57841,52390,58545,31595,28551,27729,34957,32383,35920,.,18750,25959,28750,25443,14337,.,14337,14827,41094,34513,54303,140230,.,22042,35968,41507,31783,59477,63110,58545,31595,34574,.,33537,35715,36673,.,18750,51194,50337,75387,20260,.,20260,14958,82680,22064,40760,40760,.,.,20965,21051,26445,26111,26111,.,.,27983,27372,36033,27983,27983,.,.,21643,21280,22703,13918,.,13918,12299,40838,18618,10289,531,436,95,688,3990,620,1413,573,381,192,97,176,73,103,423,269,0,154,537,318,219,299,0,299,710,232,8329,135,135,0,43,2261,332,729,72,72,0,0,868,726,142,233,233,0,0,2723,1479,1244,261,0,261,355,317
ACSSF,2010e1,al,000,0120,0000017,39483,65493,65761,.,42876,46770,34216,26054,44854,44591,44934,67500,31209,31625,27894,42347,55720,.,29894,39720,37046,41124,19969,26301,17724,39015,41900,50205,65653,65921,.,42876,51029,61330,30208,44989,50080,44934,67500,96250,130328,50750,60958,64388,.,24828,57057,56667,57182,26765,26301,28678,45634,50217,30274,.,.,.,.,30339,28297,20589,30192,30192,.,.,30041,30527,27534,31342,29956,.,31667,32281,29211,37225,13625,.,13625,36419,37092,25946,13812,427,365,62,1849,2632,348,1656,970,397,573,118,374,325,49,1286,748,0,538,1521,758,763,614,470,144,235,1782,12134,37,37,0,0,1823,248,1180,24,24,0,0,1756,1612,144,534,336,0,198,4170,1555,2615,487,0,487,329,1546
ACSSF,2010e1,al,000,0120,0000018,35441,17033,17033,.,32713,42044,61383,23233,41574,39917,42130,26314,55102,55179,52292,35171,37072,.,22483,33454,30789,33996,21045,.,20417,30333,45349,38899,21491,21491,.,34502,42367,61461,31682,42037,39917,61120,26336,55672,55748,52292,24481,52009,.,20295,41915,27925,64210,21884,.,21256,33407,45534,30895,.,.,.,7695,39243,.,12356,.,.,.,.,50552,50552,.,35929,36340,.,31969,31761,32979,31472,16836,.,16836,29981,39629,25370,14770,99,99,0,1927,3079,464,1183,1308,1161,147,213,489,360,129,911,470,0,441,1567,798,769,825,107,718,1635,1070,10600,158,158,0,176,984,11,1187,77,0,77,31,499,499,0,950,700,0,250,4886,996,3890,143,0,143,549,949
ACSSF,2010e1,al,000,0120,0000019,34827,65308,46380,88734,31601,39798,37783,27785,46414,46123,48080,48385,34574,32217,36915,33186,38945,.,27193,36818,42429,35326,16357,30583,16061,31556,38702,40545,65308,46380,88734,32044,41384,41902,31669,51322,50308,75882,52212,41081,41984,37232,47060,59038,.,31597,47174,47626,46500,17489,29808,16869,45625,38431,29835,.,.,.,30219,31430,31237,23783,34093,29207,35764,40083,25556,22314,36250,28058,29515,.,25357,35518,41596,33061,15690,.,15586,21587,38908,32647,18263,660,521,139,2111,2720,931,2005,1873,1449,424,386,878,417,461,1080,582,0,498,1974,628,1346,1045,112,933,1145,1455,14384,0,0,0,136,915,670,1915,545,316,229,117,678,492,186,1216,664,0,552,5359,1437,3922,1232,16,1216,731,870
ACSSF,2010e1,al,000,0120,0000020,39501,50664,41422,51435,39133,41459,42107,30840,50121,41334,70402,59258,41204,41205,41202,40513,53199,121034,24477,40569,45596,37032,21519,37083,18734,26901,48455,43536,51204,40216,75539,40380,42753,41667,33252,49700,41197,71319,65761,59543,60832,43843,53790,66677,120649,25608,50815,52047,49763,30696,39091,23896,31513,46284,35363,39579,.,38906,23947,37297,42951,24869,51821,41587,68015,47232,36792,36403,40570,35207,40679,.,23133,36721,41818,33258,18439,24606,17229,25284,50736,203959,107185,824,210,614,9313,16770,5698,11116,9437,6402,3035,3412,8915,7331,1584,11726,7943,231,3552,13619,4625,8994,6201,1876,4325,4960,5194,96774,273,56,217,1596,5040,1803,9078,3511,2081,1430,3277,11865,10293,1572,9510,6172,48,3290,34910,12592,22318,5166,680,4486,4951,5794
ACSSF,2010e1,al,000,0120,0000021,36946,35117,27409,35366,38140,41263,35275,33723,70229,31154,75565,42177,48135,49829,37548,31313,38623,.,26057,42679,46500,41071,25443,48090,25251,25978,57292,41139,35117,27409,35366,38198,51118,42781,39863,71866,30101,76347,13361,50963,160102,38245,40631,67220,.,22313,56855,47945,66571,25833,48385,16853,27548,44808,27330,.,.,.,27218,20420,24255,21140,55386,90902,51973,60914,47814,48210,.,28732,30960,.,26358,38204,45625,36140,25389,2499,25498,25386,70469,26893,15221,652,413,239,2349,2372,496,1898,1774,486,1288,192,627,437,190,1094,399,0,695,1783,899,884,510,208,302,1330,144,11672,0,0,0,110,1308,636,1186,215,78,137,184,448,390,58,1190,650,0,540,4324,1401,2923,1005,38,967,689,377
ACSSF,2010e1,al,000,0120,0000022,37227,22314,22160,.,30160,39299,46648,30355,49599,49943,36875,60956,35355,35918,27038,32893,41309,.,30787,41329,47795,30390,18910,33993,18285,40917,34879,41367,22314,22160,.,30351,41506,46169,31771,47428,47042,70339,60368,54017,75558,43738,32072,41863,.,30340,50204,45854,67428,22245,45733,21165,42099,40323,31922,.,.,.,27917,25410,.,21591,70051,71652,35646,65055,31945,33219,24451,33397,36875,.,31582,38957,48919,24870,17267,7885,17386,18214,22079,38169,21325,425,411,14,1344,3958,628,2539,791,708,83,237,967,625,342,2093,956,0,1137,4765,3238,1527,679,107,572,1147,1752,16844,0,0,0,25,1384,59,1421,562,283,279,380,2171,1709,462,772,417,0,355,7525,4118,3407,1208,46,1162,224,1113
ACSSF,2010e1,al,000,0120,0000023,40178,.,.,.,30835,41462,33775,24310,45444,45917,37311,62326,36356,65175,22431,65792,71650,.,34353,39112,46508,32204,25604,.,19413,30453,64934,46990,.,.,.,30797,44405,41329,30680,37012,46319,36339,62326,90666,98750,90230,66177,80650,.,34694,46766,50260,41173,19379,.,18289,32018,71771,34450,.,.,.,42750,37874,22292,17045,70929,24510,71964,.,21757,35171,20697,48872,70019,.,.,38091,39954,31625,32508,.,32508,9726,56981,25441,15482,36,36,0,1665,5025,510,763,1104,497,607,183,877,601,276,2554,1659,0,895,776,441,335,470,123,347,505,1014,9959,0,0,0,90,2006,286,966,294,119,175,0,861,386,475,828,751,0,77,3023,1148,1875,473,0,473,408,724
ACSSF,2010e1,al,000,0120,0000024,43400,45438,33071,46202,31635,46974,43521,30200,52214,50656,71300,29841,40296,40425,40138,67217,77902,.,27297,42031,48860,39182,21641,41378,17717,30499,75186,53772,45438,33071,46202,31381,59122,105006,32007,52435,50059,71597,24694,55100,52341,55144,79438,86267,.,30122,57106,50172,62064,35125,50425,31213,31762,80854,36335,.,.,.,33046,37308,23084,26328,51549,52077,.,32656,31547,31376,31786,56165,61112,.,27150,38532,47480,35530,16673,31500,15805,26966,60896,111437,64979,494,143,351,5787,10913,1173,5503,2727,2010,717,1709,2256,1365,891,15217,12864,0,2353,6521,3330,3191,2251,707,1544,2700,7728,46458,0,0,0,1103,4836,836,3606,418,388,30,2447,3536,2359,1177,7867,6551,67,1249,13174,5569,7605,2774,388,2386,1877,3984
ACSSF,2010e1,al,000,0120,0000025,32466,25120,24849,45227,34101,26718,22341,30795,55337,39724,65435,22452,30405,32002,26234,55471,76783,.,22775,39428,44556,37074,20274,17226,20582,31395,41676,35886,25120,24849,45227,34835,31848,22417,30252,65342,51828,65730,29891,31227,32118,.,60953,86000,.,22461,44036,39898,50428,20292,17226,21042,32104,41119,26651,.,.,.,.,21573,22111,31513,38115,38522,.,21879,27236,27260,22482,24703,31864,.,22903,38373,45307,35665,20262,.,20262,19240,45672,26254,14676,365,245,120,828,4073,535,1602,630,276,354,132,260,183,77,1506,912,0,594,1193,470,723,435,146,289,1038,2079,11578,0,0,0,71,3002,352,1270,399,340,59,433,923,552,371,362,263,0,99,3665,1074,2591,157,0,157,277,667
ACSSF,2010e1,al,000,0120,0000026,36445,55488,25970,66696,35565,44450,35440,27829,43517,44446,42188,41326,40303,41798,38563,40106,44428,.,31322,36938,40117,33418,20432,23923,18953,26517,38937,41290,55417,14346,66696,39597,43855,36939,30157,43606,41952,51722,42324,51142,51312,50861,41927,56770,.,32123,50457,43731,72560,21377,23369,21131,36673,39802,31453,100257,100257,.,27113,49328,26110,27526,43438,50845,36122,32207,35069,35860,21024,36222,39454,.,30976,32554,38660,30155,17169,24434,16571,22880,37173,121068,67969,1580,910,670,6451,15735,3852,6487,5855,4680,1175,1415,2590,1668,922,6552,3318,0,3234,6675,2577,4098,4044,323,3721,2682,4051,53099,131,131,0,974,2789,831,6374,1579,794,785,612,3874,2857,1017,6617,4606,0,2011,21008,7712,13296,3051,291,2760,2928,2331
ACSSF,2010e1,al,000,0120,0000027,37242,51230,73559,50222,35978,37232,36227,24623,41374,31909,45320,32486,51122,51676,37592,41505,61750,.,22044,39092,45230,30049,21510,30021,21135,35986,44799,41063,50363,72648,50222,38083,41270,34492,27181,50446,50663,45320,46875,75923,76567,50075,41982,81888,.,17154,39240,51910,32514,26095,33328,24788,46845,56475,34195,.,.,.,35750,32023,61028,23269,23203,23203,.,22642,42133,43033,12377,41378,43750,.,27052,38917,44905,26517,16547,16377,16907,30033,41200,68743,34975,224,111,113,2523,5183,1712,2989,2112,1445,667,497,2124,1874,250,3629,1783,0,1846,3863,1957,1906,2905,640,2265,1905,5309,33768,43,43,0,161,2198,249,2998,896,896,0,200,2595,2460,135,2655,1442,0,1213,11145,4896,6249,2884,551,2333,1445,6299
ACSSF,2010e1,al,000,0120,0000028,36079,17004,16697,.,22193,45934,27030,28020,41035,38927,60111,41609,32325,33800,25734,37142,40498,.,35595,35638,45962,28801,14669,.,14492,35215,59085,41238,42778,17103,.,22193,51691,30975,31602,51147,50162,60111,43108,62926,101645,17250,45138,55591,.,36989,42096,45917,30846,25712,.,19604,35704,60100,27934,.,.,.,.,35553,25753,25676,25813,25813,.,35146,31089,31169,27337,26977,32742,.,13806,32329,48000,28567,13894,.,13894,26481,58086,37188,21446,312,244,68,2654,6562,960,1894,2568,1633,935,252,304,151,153,2286,1254,0,1032,851,410,441,879,102,777,954,970,15742,132,132,0,0,3223,102,1481,484,484,0,257,1839,1753,86,1645,1319,0,326,3809,864,2945,1450,0,1450,580,740
ACSSF,2010e1,al,000,0120,0000029,41192,94711,94711,.,39148,41595,40582,40384,51450,50879,76545,50206,36647,36871,35750,47875,50753,.,21264,41926,37311,48563,18696,.,18696,33249,51416,46453,94711,94711,.,39148,50238,46066,41346,50913,50632,57090,53253,40364,40621,.,61992,84668,.,60267,36592,36664,24890,17300,.,17300,33414,65632,35488,.,.,.,.,27643,24890,32258,100165,.,101136,32238,36506,36570,.,29139,35253,.,16617,48292,41445,54318,18750,.,18750,31833,40202,26495,15638,191,191,0,1765,2507,1197,1739,1803,1226,577,360,536,502,34,1306,702,69,535,1107,499,608,92,0,92,785,2250,10857,0,0,0,0,1210,348,1469,268,94,174,249,1178,1093,85,931,649,0,282,3605,507,3098,720,0,720,372,507
ACSSF,2010e1,al,000,0120,0000030,50352,75278,40089,80127,45752,56323,61990,33536,81889,85229,81398,70647,51475,56073,31521,51327,62222,.,33141,45054,42035,46702,18110,54725,17315,40214,60348,57331,76858,21190,80507,45865,60701,70454,34356,87170,87137,87333,85941,57248,80113,36136,68148,71850,.,46807,57313,45313,68115,19188,77133,17763,39057,56556,40580,40875,.,.,45332,42748,50511,32038,47659,47154,66063,49789,46319,51114,31239,32087,41266,.,29460,40677,41200,39975,16958,30355,16873,42371,61560,67313,41161,881,213,668,4646,4389,2199,4370,2644,1176,1468,1347,4550,3948,602,5919,4109,0,1810,3846,1293,2553,2380,440,1940,1896,2094,26152,91,70,21,567,979,904,2857,768,537,231,1042,4212,3559,653,3201,1811,73,1317,7726,2661,5065,1138,139,999,1039,1628
ACSSF,2010e1,al,000,0120,0000031,30279,16660,16120,28393,35161,37395,29225,22642,38891,32276,61906,48960,37058,41328,35134,45234,46501,.,17383,30426,48429,20620,15943,.,15943,25880,33715,35824,16660,16120,28393,35413,43265,29080,27717,38891,32276,61906,48150,46087,46717,.,47426,47426,.,.,37289,85772,14564,.,.,.,28375,43701,26238,.,.,.,22857,29241,82835,20999,.,.,.,95043,30231,31775,.,31136,37250,.,17383,27028,46442,21184,17368,.,17368,25418,31113,20876,11119,791,596,195,1570,3209,508,1413,571,449,122,111,417,305,112,425,425,0,0,729,445,284,65,0,65,427,883,9757,0,0,0,492,736,123,1267,0,0,0,114,819,719,100,512,162,64,286,3811,1505,2306,334,0,334,888,661
ACSSF,2010e1,al,000,0120,0000032,36373,56077,26712,57416,31004,46931,40262,30987,45336,42067,47140,31383,35171,36236,29191,52475,71864,.,31250,39237,41717,32372,18938,77614,17625,20357,50021,41922,56513,26886,57213,30906,50680,49863,40031,42304,41327,52250,25333,51809,65636,29267,67244,77762,.,50415,45539,39694,77983,25531,77614,25014,24426,51026,30680,35034,14411,.,90878,29565,26849,24644,45840,46183,24142,38359,33735,34177,29121,21764,37103,.,13902,36923,42135,30854,14843,.,14843,15556,31750,60693,32551,1631,467,1164,6028,5578,1233,3569,1765,1422,343,678,1135,729,406,2826,1349,103,1374,3531,2530,1001,1518,126,1392,1810,1249,28142,141,107,34,61,2372,416,2807,470,403,67,446,2359,2244,115,1691,746,0,945,13432,5815,7617,1356,0,1356,1488,1103
ACSSF,2010e1,al,000,0120,0000033,35732,49064,30613,49547,24665,36314,39808,18288,65818,64470,71231,38313,25836,25739,25879,55256,81563,.,15808,36880,41013,36717,15317,20201,12177,40030,40554,42404,48665,30613,49149,26345,41787,38974,49189,65959,65212,70886,39406,55781,55781,.,56619,82445,.,15808,42422,90048,42377,21863,.,41856,41235,41406,27068,.,.,.,23230,22597,60500,17962,57091,.,.,.,25733,25403,25879,.,.,.,.,36052,40301,36019,11187,15179,11092,28159,35334,15598,8675,1709,370,1339,1504,1071,580,471,1118,605,513,169,197,197,0,385,221,0,164,548,51,497,301,100,201,205,417,6923,66,0,66,211,395,104,1150,92,55,37,35,565,294,271,48,48,0,0,3266,553,2713,677,152,525,81,233
ACSSF,2010e1,al,000,0120,0000034,31534,40368,40259,40449,26875,34876,40493,23548,47802,31639,62487,46063,31624,31929,27261,31694,41892,.,19619,32458,39493,31866,19505,24382,18050,21455,46145,34450,40827,40259,.,29477,34591,40379,30110,46502,31571,72791,47040,34754,38664,28993,38370,57083,.,19320,42269,50237,40877,14385,.,13942,18739,45288,30543,.,.,.,9523,35775,40613,22463,54433,35331,61626,42843,30701,30956,21902,24213,30901,.,22606,31491,35707,31111,22832,24069,19450,23936,47121,56999,27324,182,104,78,2391,4849,1193,2947,2545,2056,489,819,1871,1649,222,3174,1910,0,1264,3486,1145,2341,1564,46,1518,887,1416,29675,50,0,50,819,1455,486,2669,966,438,528,922,2832,2517,315,2506,1399,0,1107,11527,4063,7464,2315,351,1964,1185,1943
ACSSF,2010e1,al,000,0120,0000035,35240,31324,31066,.,40331,40801,38314,27676,45822,40526,75699,32453,35548,31477,36008,37949,45846,.,25841,40151,42200,37050,20813,31000,20184,26842,37618,41016,31324,31066,.,40919,45838,42917,35467,53352,49821,76103,32332,45074,56964,37232,50357,62708,.,36648,48990,47284,54402,20192,30714,16918,34375,32095,29763,.,.,.,.,37727,30089,21431,28712,28452,66354,35917,23244,21552,28047,28902,31434,.,18955,36463,41358,35283,23092,.,22975,24803,40077,20174,11173,138,124,14,973,1660,712,1155,996,824,172,240,657,196,461,860,502,0,358,1380,363,1017,857,66,791,633,912,9001,0,0,0,16,850,409,1218,341,300,41,97,389,248,141,757,442,0,315,3243,1027,2216,689,16,673,405,587
