ACSSF,2010m1,al,000,0077,0000011,5777,1734,1520,273,273,273,1520,1567,273,273,273,1567,996,273,273,273,996,801,273,273,273,801,1563,185,273,185,1543,2628,2881,814,231,476,626,265,138,2765,2882,1479,206,821,1195,348,368,2339,2714,594,185,273,486,311,182,2526,1900,381,273,109,380,273,273,1750,3564,481,208,211,433,167,95,3498,5158,3743,1526,630,640,863,1078,561,1058,3275,4763,2611,1117,1144,1392,2047,1160,1669,3616,4809,2133,1057,968,1561,1824,1277,1561,3853,4251,1836,786,994,814,1651,911,1257,3382,5981,3240,2060,1385,1629,2316,1207,1726,5454,5287,2757,1974,1976,810,1916,142,2903,3262,4155,3841,1691,4004,3616,3437,2744,2697,1875,4721,5652,5540,3548,4615,3204,2602,2602,2049,2597,273,2903,2903,2331,2904,273,1197,4112,6545,3207,1198,2230,1712,5777,6103,1767,5602,7329,3386,5679,6878,2352,5746,5437,1864,4689,8703,3391,8383
ACSSF,2010m1,al,000,0077,0000012,6140,2538,2538,96,96,273,2517,2479,365,365,273,2358,2097,273,273,273,2097,1892,273,273,273,1892,3078,211,98,185,3079,2819,3627,1220,231,577,1125,303,259,3444,4355,1666,271,911,1472,466,529,4173,3827,1191,247,286,1142,350,374,3529,3494,575,111,263,504,41,41,3297,5014,838,260,302,740,399,378,4995,6189,5723,2404,1124,1177,1515,1885,922,1492,5020,7577,3746,1526,1614,2161,2956,1562,2300,5966,6503,3359,1616,1325,2227,2684,1749,1973,5365,8305,3491,1590,1414,1787,2577,1512,1897,6488,12835,5372,3054,2387,2714,3496,2053,3342,10951,5127,2702,2680,2672,1109,2494,430,3614,4338,7299,6275,3146,4490,6247,5706,4629,4765,3031,7060,9184,9995,5311,6003,3113,3829,3829,3372,3822,273,3973,3954,3646,4056,200,609,1384,2884,2517,601,1390,533,6140,9030,2664,8335,11608,4516,9861,9675,3717,8386,10833,3437,9423,17060,5513,15280
ACSSF,2010m1,al,000,0077,0000013,986,688,630,96,96,273,619,950,273,273,273,950,725,273,273,273,725,809,273,273,273,809,1165,98,98,273,1174,756,1229,307,273,273,307,273,273,1174,1228,272,273,158,221,221,221,1196,1495,1023,273,275,1023,273,275,1216,1517,205,111,106,273,273,273,1516,2136,194,273,273,158,273,110,2093,1077,1556,1045,656,642,355,840,179,757,1184,2475,814,280,367,325,649,260,405,2103,2358,930,467,388,522,510,269,374,2284,3086,1069,401,490,608,831,623,724,2522,4171,1716,1037,747,943,1569,1098,1396,3920,888,458,1071,1038,339,992,279,1170,2485,2370,1908,2387,896,1907,1635,1400,1373,1136,1952,3564,3815,1912,3039,735,1196,1196,1304,1197,273,1242,1242,1433,1265,273,1499,6604,9490,15112,1591,5186,2118,986,2644,1181,2411,4051,864,3714,3727,1572,3538,4569,1063,4014,5937,1716,5749
ACSSF,2010m1,al,000,0077,0000014,1986,649,573,273,273,273,573,912,81,81,273,903,712,93,93,273,679,570,273,273,273,570,1000,273,273,273,1000,592,1508,144,273,117,79,273,273,1539,1148,656,273,273,656,652,652,1053,1329,78,273,78,273,273,273,1314,798,58,273,273,273,58,273,789,1495,142,273,273,118,79,273,1437,2014,2118,767,535,192,388,498,421,434,1916,2434,1214,654,529,804,850,397,838,1878,2788,1620,825,913,1390,1190,994,1108,1936,1625,738,334,480,346,650,351,330,1323,3724,1626,692,707,828,1268,805,1065,3311,991,250,683,681,131,684,58,747,1048,2208,1994,699,547,2198,1883,1141,1780,853,2150,3060,2847,1974,2639,669,934,934,882,940,273,1042,1042,925,1040,273,3545,6858,14000,11936,3256,7465,2595,1986,2977,795,2778,3324,1302,2778,3985,1651,3072,2282,735,2068,4915,1625,4577
ACSSF,2010m1,al,000,0077,0000015,833,381,659,273,273,273,659,350,273,273,273,350,490,273,273,273,490,278,273,273,273,278,705,273,273,273,705,577,888,170,273,273,170,273,147,853,1433,29,273,273,29,273,273,1434,833,66,273,273,66,66,273,832,817,273,273,273,273,273,273,817,1371,273,273,103,273,273,273,1322,818,1660,651,463,244,505,561,201,339,1454,1796,898,357,447,658,773,462,578,1312,2058,948,600,434,623,709,493,591,1376,1727,802,283,232,390,749,339,366,1287,3339,1447,730,470,713,1267,718,1361,2662,740,457,237,237,103,218,273,459,595,1466,1629,421,829,1409,1363,1015,1135,775,1690,2380,2586,1193,2029,133,1012,1012,1026,1012,273,1019,1019,897,1041,273,2683,4185,12596,2048,2710,5376,2607,833,2458,705,2251,2883,897,2430,2950,959,2312,2238,802,1820,4705,1515,3969
ACSSF,2010m1,al,000,0077,0000016,682,85,168,273,273,273,168,788,327,327,273,604,481,273,273,273,481,264,273,273,273,264,952,273,273,273,952,473,921,279,273,279,81,81,81,889,1526,273,273,273,273,273,273,1526,1313,133,273,77,100,273,273,1323,553,273,273,273,273,273,273,553,1603,151,273,59,143,273,273,1572,783,877,511,97,35,459,482,450,479,777,2245,1042,320,262,445,740,488,474,1572,2089,794,310,285,419,754,270,561,1808,1595,1010,649,258,603,862,352,740,1280,2863,936,659,153,383,756,417,387,2834,640,461,423,423,203,403,273,685,781,1911,1879,498,466,1499,1367,1021,1072,635,1580,1962,2253,914,1684,520,670,670,637,670,273,692,692,793,675,273,1736,3160,19842,2471,2461,3153,4135,682,1685,577,1371,4184,1305,3308,3491,798,3275,1990,1010,1745,4500,944,4440
ACSSF,2010m1,al,000,0077,0000017,3179,246,125,273,273,273,125,511,273,273,273,511,315,273,273,273,315,448,273,273,273,448,567,273,273,273,567,320,472,273,273,273,273,273,273,472,678,138,273,67,106,65,273,612,640,61,273,273,61,273,273,631,845,273,273,273,273,273,273,845,1176,452,273,273,447,76,76,1174,3179,789,331,169,25,180,309,130,264,693,1231,497,276,312,419,365,142,274,953,984,392,218,210,245,260,167,210,839,1371,526,441,102,191,443,163,153,1170,2758,1200,724,438,890,822,421,530,2659,3183,260,487,183,143,143,459,569,658,1283,1106,491,3125,1372,1148,1018,607,545,2767,2762,2656,696,1412,528,841,841,763,841,273,838,838,712,825,273,2565,12920,16706,4707,2728,4474,3357,3179,1153,331,1060,1927,517,1664,1479,394,1347,2284,526,2034,3499,1199,3484
ACSSF,2010m1,al,000,0077,0000018,1056,424,690,273,273,273,690,676,273,273,273,676,641,273,273,273,641,435,273,273,273,435,660,273,273,273,660,546,779,49,273,49,273,273,273,774,1231,131,273,273,131,273,273,1243,1557,163,273,112,273,115,115,1546,803,196,273,146,173,174,174,726,1655,442,33,106,336,273,182,1511,911,1235,601,335,202,442,604,379,365,1031,2049,698,308,203,284,556,230,377,1684,2592,992,344,454,715,822,290,644,2196,2351,1171,641,374,790,803,518,679,1730,3836,1452,813,510,916,1054,571,787,3463,891,270,530,506,363,417,112,573,1058,1691,1646,941,801,1828,1521,1007,1143,1041,1961,2770,2999,1314,2628,450,933,933,856,933,273,971,973,879,979,19,2386,2369,22313,5401,2708,3565,2609,1056,1925,604,1737,3197,686,2847,4111,1046,3707,3013,1222,2328,5165,1580,4717
ACSSF,2010m1,al,000,0077,0000019,1347,187,390,273,273,273,390,389,273,273,273,389,357,273,273,273,357,278,273,273,273,278,381,37,37,37,374,918,621,119,273,36,116,273,75,618,820,419,273,17,417,273,273,610,663,183,97,120,150,76,76,592,488,44,273,273,38,273,273,478,985,181,31,72,173,72,40,945,955,670,261,103,65,209,189,67,157,653,1052,462,170,184,313,369,196,281,902,1194,708,394,358,439,698,338,528,1040,1186,405,184,188,215,327,187,235,1052,1844,635,546,272,524,637,408,549,1716,1313,885,498,498,206,482,273,980,1016,1147,1042,568,733,750,688,579,581,284,926,1511,1499,672,1356,664,588,584,537,585,75,726,726,653,728,273,1047,2991,15507,3062,1033,1037,1107,1347,1311,281,1284,1867,672,1546,1616,753,1481,1671,414,1548,2469,622,2410
ACSSF,2010m1,al,000,0077,0000020,3040,386,1783,273,273,273,1783,1673,214,214,273,1667,1398,75,75,75,1394,1155,273,273,273,1155,1976,373,373,273,1994,1209,2741,669,273,243,641,174,378,2659,3565,787,273,429,685,352,363,3321,2709,657,179,152,607,231,197,2555,2200,139,273,273,93,273,273,2165,3357,950,182,106,940,160,236,3423,2879,3486,1476,808,719,956,1181,393,962,3090,4571,2152,838,940,1490,1514,1023,1454,3820,5136,1891,847,914,1354,1449,950,1305,4330,4593,2184,1055,769,1453,1730,1093,1449,3690,6862,3196,1486,963,1942,2508,1401,2021,6361,2152,989,1620,1598,955,1197,217,1809,3230,4135,4021,2493,1660,4485,4072,2755,3086,2019,4596,6210,6233,2996,4847,733,2068,2068,1871,2014,273,2061,2087,1926,2097,306,761,2306,4718,2242,1505,1416,1191,3040,6200,1576,5791,7918,2387,7108,7090,2244,6135,5875,2184,5171,8869,3375,8485
ACSSF,2010m1,al,000,0077,0000021,2155,344,311,273,273,273,311,577,273,273,273,577,334,273,273,273,334,570,273,273,273,570,649,273,273,273,649,422,802,593,273,273,593,273,273,513,1145,210,273,273,210,132,164,1152,1442,273,273,273,273,273,273,1442,1488,120,273,273,120,273,273,1490,1565,276,271,273,23,273,59,1503,2138,1136,413,252,264,233,317,254,219,1036,1702,708,285,253,551,362,130,338,1539,1712,696,526,504,622,681,361,482,1583,1480,737,336,260,417,731,293,452,1120,2909,1454,812,556,642,1114,571,760,2781,688,590,663,662,306,627,23,772,1218,1646,1636,1097,690,1293,1148,1049,585,613,1388,2130,2286,1068,1757,595,1073,1057,839,1033,150,960,960,1082,880,273,3399,7755,9418,6208,3368,2285,2460,2155,1622,672,1289,2626,734,2521,2825,696,2743,2630,785,2449,4035,1469,3929
ACSSF,2010m1,al,000,0077,0000022,1885,355,676,273,273,273,676,811,273,273,273,811,409,273,273,273,409,772,273,273,273,772,1133,96,96,273,1127,413,1007,273,273,273,273,273,273,1007,1165,192,98,165,135,165,135,1089,1117,235,127,127,235,273,273,1088,1306,187,273,273,187,273,273,1274,1707,410,360,273,456,273,94,1691,1852,1581,508,105,376,285,292,101,240,1581,2335,904,127,263,772,680,592,628,2054,1805,817,466,583,395,569,357,404,1526,2370,915,755,514,264,316,168,248,1983,2980,1241,723,586,545,903,463,628,3211,1188,3,521,521,453,345,273,522,1071,2302,2200,1108,1204,1751,1611,1233,993,663,2022,2532,2550,1117,2378,99,886,886,865,877,273,869,868,797,881,26,1388,5741,11885,2582,1344,2799,2203,1885,2302,508,2269,3646,893,3281,2661,886,2463,3728,978,3273,4777,1340,4940
ACSSF,2010m1,al,000,0077,0000023,1061,703,120,273,273,273,120,786,273,273,273,786,760,273,273,273,760,363,273,273,273,363,1058,273,273,273,1058,724,174,127,127,273,127,127,127,120,869,213,273,273,128,170,128,794,667,273,273,273,273,273,273,667,837,273,273,273,273,273,273,837,1189,223,273,273,223,128,273,1195,1080,1069,182,35,273,151,180,106,151,1044,1389,716,248,401,648,550,257,527,1250,1651,675,367,545,482,349,379,489,1564,1075,430,307,134,124,220,156,242,971,2245,1141,709,637,632,717,348,664,2094,1061,228,357,357,282,232,273,361,979,1542,1261,948,918,971,885,743,659,427,1276,1851,1879,1037,1670,693,904,904,886,894,273,695,695,651,686,273,2448,11235,20389,11939,2064,3645,3102,1061,1153,221,1109,2501,768,2354,2443,675,2430,1852,430,1787,3463,1228,3268
ACSSF,2010m1,al,000,0077,0000024,2179,432,1151,273,273,273,1151,954,273,273,273,954,1071,273,273,273,1071,860,273,273,273,860,1490,82,273,82,1492,730,2113,552,444,273,126,313,313,2073,1497,269,273,273,267,24,273,1422,1558,475,273,359,310,359,273,1444,1904,182,273,146,60,273,273,1871,2460,534,81,273,509,82,240,2407,2043,2011,800,459,420,558,547,400,491,1711,2288,1089,476,658,494,832,393,445,2091,3700,1408,479,772,982,1313,801,540,2995,3798,1072,535,612,646,869,641,780,3561,5463,2494,1360,925,1095,1844,974,1339,5163,1616,110,929,912,792,589,187,943,1584,2835,2968,1403,1584,2189,2177,1741,2031,1285,2799,4330,4553,1763,3169,870,1815,1804,1480,1800,90,1620,1620,1758,1770,273,1138,6548,11649,9279,1034,3982,1717,2179,4078,920,3708,3523,1098,3308,5143,1535,4476,5259,1105,5012,7624,2563,7264
ACSSF,2010m1,al,000,0077,0000025,1108,368,1127,273,273,273,1127,488,273,273,273,488,542,273,273,273,542,783,273,273,273,783,954,273,273,273,954,552,1042,273,273,273,273,273,273,1042,1088,282,273,141,279,30,273,1044,815,111,273,273,111,273,273,811,1201,208,273,208,273,273,273,1149,1669,157,273,273,94,122,122,1684,1309,1106,428,150,138,270,261,121,275,1023,1855,681,240,233,457,688,357,533,1727,2168,1108,314,206,666,912,452,664,1596,1621,906,551,266,590,521,206,319,1405,3111,1186,789,650,573,865,348,753,3228,1108,623,392,334,219,300,208,660,1076,1974,2373,970,1068,1398,1200,985,814,738,1720,2149,2288,1173,2053,676,920,920,896,920,273,840,840,841,840,273,956,9391,14632,6608,1287,3262,930,1108,2552,428,2486,2765,782,2663,2969,1129,2454,2948,876,2757,4722,1176,4830
ACSSF,2010m1,al,000,0077,0000026,2701,751,1426,273,273,273,1426,1575,74,273,74,1558,987,273,273,273,987,1393,105,105,273,1376,1588,146,105,94,1568,1047,2736,439,356,399,397,130,358,2590,2512,423,114,273,395,273,105,2439,3032,232,273,86,240,273,190,3029,2698,685,326,444,624,273,126,2473,3126,564,265,135,500,99,99,3206,2357,3053,1103,770,557,768,889,682,868,2808,3818,1704,760,959,1171,1340,900,1294,3475,4636,1431,795,750,931,1268,735,1007,4255,3863,1906,722,743,1035,1185,633,797,3256,5929,2439,1501,1049,1421,2113,1125,1521,5316,1011,6,1007,1007,669,860,273,1007,2494,4214,4065,2233,1108,2961,2443,1789,1985,1783,3012,4713,4673,2416,4499,752,1563,1544,1314,1515,292,1584,1584,1535,1572,273,867,2260,5247,4048,823,1008,922,2701,5647,1233,5230,6070,1840,5651,7165,1468,6831,6463,2246,5584,8307,2519,7794
ACSSF,2010m1,al,000,0077,0000027,2722,477,1134,273,273,273,1134,1228,315,315,273,1206,792,273,273,273,792,676,273,273,273,676,1094,273,273,273,1094,1005,1623,298,273,79,278,273,74,1628,1729,350,165,273,336,167,127,1645,1630,499,324,273,499,129,330,1484,1411,675,250,114,618,273,273,1214,2374,492,308,113,433,82,112,2226,2424,2139,1043,459,849,557,591,198,472,1882,3079,2018,723,458,1352,1043,539,968,2221,2310,1585,604,443,737,1034,424,738,1907,2922,661,410,273,448,496,405,407,2771,5237,1910,1143,992,1179,1659,699,1128,4899,2092,776,1043,1037,780,901,90,1156,1567,2535,2301,1577,1845,2386,2211,1455,2074,1123,3051,3898,3919,1742,2668,595,1238,1238,1042,1248,273,1301,1301,1288,1289,273,1284,5212,13589,4498,1333,2876,1382,2722,3692,1106,3292,4434,1992,3848,3576,1681,3043,4141,1160,3949,6855,1992,6456
ACSSF,2010m1,al,000,0077,0000028,1606,693,513,273,273,273,513,455,273,273,273,455,623,273,273,273,623,515,273,273,273,515,723,273,273,273,723,664,821,264,70,273,264,70,273,792,771,323,273,273,323,273,273,654,1144,273,273,273,273,273,273,1144,2054,260,273,273,260,273,273,1949,1590,296,273,273,291,273,273,1533,1625,1284,356,367,135,211,181,165,162,1211,1690,916,415,282,586,576,288,827,1180,1998,1094,682,391,501,712,352,467,1395,2819,960,738,694,769,508,102,400,2334,3582,1490,744,923,1108,1390,631,801,3361,1606,231,537,526,296,462,98,566,1365,1554,1438,1245,1668,1437,1209,806,1091,953,2130,2736,2812,1267,2285,723,1056,1056,889,1056,273,1169,1169,1174,1169,273,1757,8185,14046,3825,1646,3706,2635,1606,2055,492,1953,2446,1085,1770,2997,1094,2454,4151,981,3808,4503,1514,4322
ACSSF,2010m1,al,000,0077,0000029,1125,1009,300,273,273,273,300,437,273,273,273,437,91,273,273,273,91,675,273,273,273,675,984,296,296,296,855,1283,562,156,273,115,98,273,273,455,861,202,191,273,54,273,273,856,1465,156,273,273,156,273,156,1449,746,159,273,273,159,273,273,734,1529,246,273,112,243,273,225,1530,1455,956,436,186,273,98,426,273,43,826,1154,591,234,346,457,450,187,399,987,2401,1553,345,286,1315,985,465,687,1312,1759,738,381,309,360,681,235,354,1636,3392,1385,713,645,888,988,514,897,3179,1024,1175,563,563,298,460,273,1382,1505,1531,1456,639,1269,1939,1840,1315,1229,407,2091,2365,2478,927,1382,1084,1213,1213,940,1213,273,924,924,929,924,273,3239,6464,10352,13395,3386,4400,5619,1125,1323,465,1162,2027,587,1887,3411,1600,2312,2645,787,2559,4666,1504,4408
ACSSF,2010m1,al,000,0077,0000030,1402,387,717,273,273,273,717,655,273,273,273,655,580,273,273,273,580,522,117,117,273,518,788,132,132,273,793,332,1434,702,273,221,661,273,252,1354,991,405,273,121,385,273,273,810,1052,169,135,273,99,273,273,951,901,174,273,92,83,273,273,898,1587,640,366,85,372,289,418,1610,1298,1648,991,111,831,690,580,444,407,1394,1768,812,276,345,492,593,189,470,1391,2391,765,230,447,282,604,166,305,2065,2486,1228,390,433,581,1024,198,225,1804,3199,1928,870,911,1200,1371,500,1109,3449,381,191,1035,1053,826,756,132,1017,1073,1835,1699,442,781,2119,1840,1488,1167,767,2222,2857,2881,1571,2214,839,1137,1007,1025,925,601,1039,1039,1247,1024,273,2942,6308,17148,9892,2805,4126,2387,1402,2935,1336,2736,2766,1041,2167,3184,798,2860,3135,1274,2575,4168,2139,4363
ACSSF,2010m1,al,000,0077,0000031,1816,326,425,273,273,273,425,518,273,273,273,518,445,273,273,273,445,155,273,273,273,155,572,273,273,273,572,320,702,266,273,273,266,273,273,567,1485,709,61,61,709,61,67,1486,841,228,93,93,228,93,93,824,712,318,273,273,318,273,273,517,1494,324,108,100,21,21,21,1489,1685,1674,809,58,388,436,801,252,464,1101,1711,756,315,230,626,612,307,616,1354,1659,741,585,506,493,604,500,523,1282,2400,1136,286,270,960,737,533,732,1765,2662,1194,472,438,851,1131,527,806,2458,1544,223,823,823,349,751,273,828,852,1768,1723,241,1343,1692,1589,1266,1176,429,2008,2629,2702,1269,1929,453,790,790,820,790,273,722,722,681,719,273,2150,3815,5803,9968,2701,1871,2058,1816,2295,893,1654,2670,963,2349,2280,783,2026,2755,1149,2090,3699,1249,3523
