ACSSF,2010e1,al,000,0037,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26813,26522,50387,.,35795,.,20125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000022,62343,12607,7046,11275,7968,9468,5710,2560,5709,49822,8202,5574,8649,6956,8055,5296,2087,5003,6897,2051,764,1793,622,887,328,122,330,478,362,30,11,0,0,0,0,75,2129,648,509,397,43,131,15,235,151,1425,897,37,228,57,44,15,47,100,1592,447,132,197,290,351,56,69,50,25212,27788,18854,2499,14498,4739,27745,61854,8375,5827,47652,49822,5684,3993,40145,6897,1403,600,4894,403,325,11,67,1898,366,818,714,1273,528,180,565,1561,69,225,1267,62343,12607,7046,11275,7968,9468,5710,2560,5709,49822,8202,5574,8649,6956,8055,5296,2087,5003,6897,2051,764,1793,622,887,328,122,330,478,362,30,11,0,0,0,0,75,3554,1545,546,625,100,175,30,282,251,1592,447,132,197,290,351,56,69,50,61854,8375,5827,47652,49822,5684,3993,40145,6897,1403,600,4894,403,325,11,67,3171,894,998,1279,1561,69,225,1267
ACSSF,2010e1,al,000,0037,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33149,33455,31533,.,30145,29869,51766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000024,156671,21644,13484,22166,23839,21547,15973,6578,31440,132367,16693,9899,17948,20012,19196,13912,5691,29016,13242,2623,1828,2893,1599,1032,1393,433,1441,925,90,294,153,190,0,0,139,59,2260,876,245,260,811,68,0,0,0,1776,357,403,522,134,0,155,71,134,6101,1005,815,390,1093,1251,513,244,790,32661,35881,21158,16834,20183,20800,31032,154541,10078,8844,135619,131950,7179,6498,118273,13178,1463,1251,10464,925,137,354,434,990,562,0,428,1776,357,403,1016,5722,380,338,5004,156671,21644,13484,22166,23839,21547,15973,6578,31440,132367,16693,9899,17948,20012,19196,13912,5691,29016,13242,2623,1828,2893,1599,1032,1393,433,1441,925,90,294,153,190,0,0,139,59,4036,1233,648,782,945,68,155,71,134,6101,1005,815,390,1093,1251,513,244,790,154541,10078,8844,135619,131950,7179,6498,118273,13178,1463,1251,10464,925,137,354,434,2766,919,403,1444,5722,380,338,5004
ACSSF,2010e1,al,000,0037,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24662,26735,16766,.,36563,17813,33595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38182,3148,2663,32371,29747,2045,1361,26341,6371,1035,1273,4063,0,0,0,0,593,68,0,525,1471,0,29,1442
ACSSF,2010e1,al,000,0037,0000026,168460,25693,15989,31669,25511,29755,16940,5719,17184,138451,18563,12185,24986,21951,26560,14469,4876,14861,19923,4296,2864,4816,2810,2289,1454,594,800,1016,311,91,347,64,45,0,0,158,2608,829,616,367,59,59,332,0,346,975,469,0,0,132,0,0,0,374,5487,1225,233,1153,495,802,685,249,645,29070,30877,18345,16373,14132,30350,25723,167404,13910,16729,136765,137647,10089,10384,117174,19923,2733,4166,13024,1016,325,266,425,2356,321,846,1189,975,181,0,794,5487,261,1067,4159,168460,25693,15989,31669,25511,29755,16940,5719,17184,138451,18563,12185,24986,21951,26560,14469,4876,14861,19923,4296,2864,4816,2810,2289,1454,594,800,1016,311,91,347,64,45,0,0,158,3583,1298,616,367,191,59,332,0,720,5487,1225,233,1153,495,802,685,249,645,167404,13910,16729,136765,137647,10089,10384,117174,19923,2733,4166,13024,1016,325,266,425,3331,502,846,1983,5487,261,1067,4159
ACSSF,2010e1,al,000,0037,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27575,30462,19380,22318,8711,17859,15294,96816,8635,8298,79883,81632,6389,6976,68267,10725,1576,908,8241,737,197,51,489,786,132,72,582,705,47,291,367,2231,294,0,1937,97809,16087,9962,17477,13886,14095,9798,3991,12513,82036,12213,7081,14244,12210,13061,8600,3640,10987,10798,1975,2186,2547,1281,914,853,123,919,737,192,132,48,318,0,0,0,47,1717,719,308,203,0,56,89,88,254,2521,988,255,435,77,64,256,140,306,96816,8635,8298,79883,81632,6389,6976,68267,10725,1576,908,8241,737,197,51,489,1491,179,363,949,2231,294,0,1937
ACSSF,2010e1,al,000,0037,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29418,31906,18359,.,16866,.,28003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52299,2227,3660,46412,44713,1622,2657,40434,5832,442,1003,4387,0,0,0,0,654,163,0,491,1100,0,0,1100
ACSSF,2010e1,al,000,0037,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000030,95369,13232,6563,11784,12609,14859,12061,6011,18250,80673,9745,5422,9908,11580,12920,11135,4851,15112,8221,2150,903,1442,586,929,635,294,1282,0,0,0,0,0,0,0,0,0,765,577,0,58,0,61,0,0,69,553,0,173,88,0,239,0,0,53,5157,760,65,288,443,710,291,866,1734,38139,38912,19922,.,2499,35510,65123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95369,13232,6563,11784,12609,14859,12061,6011,18250,80673,9745,5422,9908,11580,12920,11135,4851,15112,8221,2150,903,1442,586,929,635,294,1282,0,0,0,0,0,0,0,0,0,1318,577,173,146,0,300,0,0,122,5157,760,65,288,443,710,291,866,1734,94671,5186,4902,84583,80321,4217,3984,72120,8133,892,918,6323,0,0,0,0,1146,0,0,1146,5071,77,0,4994
