ACSSF,2010m1,al,000,0115,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0115,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0115,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0115,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0115,0000048,4490,3222,1605,1316,435,670,555,187,120,273,1136,1058,213,623,822,532,649,433,391,391,218,149,273,251,273,239,273,239,273,63,63,273,273,2103,769,751,164,399,173,273,383,1691,310,1299,594,1133,236,320,272,852,632,397,299,393,1680,1208,158,425,1094,135,349,1089,2407,1178,927,99,708,309,101,273,72,77,112,241,1259,354,824,689,342,195,860,273,273,860,273,959,179,700,273,496,557,3091,1429,879,113,1002,559,485,414,497,2782,666,420,780,763,1100,741,893,1406,1139,329,98,273,98,273,260,57,273,273,273,273,73,96,223,273,158,114,273,110,1177,939,217,301,340,273,398,296,273,273,573,835,121,273,273,485,641,273,273,329,197,219
ACSSF,2010m1,al,000,0115,0000049,4110,2647,1564,1310,303,195,507,297,589,80,820,881,369,477,811,678,438,649,636,636,82,376,446,358,273,138,104,95,19,103,30,70,77,1481,671,652,296,410,159,273,355,1135,428,932,393,851,336,133,108,719,264,155,118,174,1234,959,193,210,889,119,209,788,1814,1126,954,273,669,383,152,273,86,273,280,138,1037,310,759,567,373,259,787,117,26,775,273,787,53,331,273,516,495,2708,1641,751,385,820,670,597,111,456,2067,565,176,662,588,908,877,680,1147,858,616,370,313,185,273,228,273,273,216,273,273,273,273,80,273,337,116,211,262,1312,1243,528,827,304,392,107,406,273,273,744,388,273,67,273,132,340,121,273,394,377,110
ACSSF,2010m1,al,000,0115,0000050,3397,2760,1844,1617,454,604,608,131,367,96,1012,1047,444,628,850,660,631,794,512,503,351,156,58,314,113,528,273,476,229,313,323,273,66,1843,576,534,175,480,36,273,482,1586,583,1469,656,1202,261,500,195,510,495,251,74,428,1271,1015,48,281,949,273,290,882,1954,785,682,23,423,422,273,273,273,273,308,280,964,495,667,361,306,230,930,272,273,899,273,1277,260,815,273,459,655,2166,1244,788,477,687,591,350,363,266,2172,496,381,604,792,953,615,851,1263,624,563,167,273,148,73,339,273,322,76,273,273,273,273,110,273,438,131,144,368,1617,1309,399,607,336,255,146,544,296,96,726,471,152,273,273,250,84,273,357,531,444,377
ACSSF,2010m1,al,000,0115,0000051,4115,2680,1188,998,401,288,510,167,294,193,563,814,277,387,644,427,492,614,281,287,22,106,219,108,81,491,273,235,462,209,109,130,149,1302,447,446,69,442,29,233,274,1153,351,975,341,846,489,121,25,531,247,162,59,179,1685,1449,273,228,1453,51,236,809,1252,569,420,245,368,112,273,273,273,273,112,273,808,200,694,189,62,440,316,273,273,316,273,1043,254,566,273,405,525,2367,1152,714,209,524,407,328,263,271,2014,467,128,862,804,754,615,867,1016,822,582,416,273,416,273,297,273,273,212,36,273,273,184,104,273,268,246,273,111,1939,1621,691,419,1028,265,124,584,191,273,751,416,52,273,273,273,388,113,273,912,947,103
ACSSF,2010m1,al,000,0115,0000052,4977,3233,1906,1498,316,208,432,272,741,273,1209,1315,664,677,877,606,547,1026,744,739,270,530,156,462,108,744,192,693,205,182,114,70,112,1652,847,785,251,294,139,273,262,1170,249,1128,404,1006,257,211,204,366,622,481,88,361,1392,973,170,459,802,273,251,1032,2221,878,604,30,617,528,30,273,101,273,208,449,1102,630,518,601,533,274,1167,414,273,1059,87,826,320,488,273,528,449,3355,1537,857,176,536,674,655,421,824,2765,461,222,664,670,786,809,674,1413,1113,559,385,273,385,273,267,273,273,112,273,216,273,115,273,273,292,273,273,292,1392,1178,311,504,331,319,331,260,273,273,870,348,106,98,213,106,197,79,273,753,743,139
ACSSF,2010m1,al,000,0115,0000053,4357,3668,2204,1776,560,574,487,426,332,91,1269,1286,451,873,977,787,520,938,639,617,315,461,185,274,141,645,273,585,255,372,231,243,129,1896,785,736,265,825,515,273,526,1542,395,1350,226,1096,578,262,470,414,473,283,273,369,1725,1506,389,636,1297,122,597,1054,1640,769,522,24,594,732,273,273,273,273,572,482,956,446,423,676,195,278,871,273,219,858,265,769,273,515,273,511,235,3234,1858,933,366,831,861,658,574,377,2617,819,81,1088,973,813,1044,533,1102,1122,231,124,273,124,273,99,99,273,273,273,273,273,273,273,273,161,273,52,129,1184,933,240,350,277,327,65,284,273,273,609,462,165,273,273,191,48,273,380,398,390,95
ACSSF,2010m1,al,000,0115,0000054,3893,3024,1898,1681,360,276,709,386,441,146,1213,1140,448,696,665,511,457,680,626,623,556,334,151,317,102,114,273,63,95,216,139,131,92,1726,539,533,155,451,326,310,119,1447,311,1031,501,824,303,332,142,767,600,382,293,266,1342,825,97,343,733,93,293,1014,2340,1328,1254,344,434,646,273,273,273,273,467,564,906,406,602,602,394,202,1207,464,273,1105,92,855,295,278,273,710,523,2534,1229,846,312,742,372,500,307,331,2180,728,164,750,436,832,494,788,938,1158,993,139,273,139,273,818,281,273,772,273,273,273,76,127,58,588,298,134,502,1448,1116,161,313,326,227,273,405,273,397,595,737,273,273,98,207,665,147,273,677,475,512
ACSSF,2010m1,al,000,0115,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0115,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0115,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0115,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0115,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0115,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0115,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
