ACSSF,2010m1,al,000,0032,0000041,3103,6791,6528,5369,6098,6053,5612,2172,5126,1518,1094,1146,3188,940,3031,233,113,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938,5378,5435,5602,5373,2491,3128,2910,1209,1193,241,1050,714,471,,,,,,,,,,,,,,,,,,,,,,,,,,938,5378,5435,5337,5345,96,4019,2675,3363,1781,3185,2583,1061,1339,268,471,273,273,471,938,5378,5435,5602,5373,2491,3128,2910,1209,1193,714,471,,,,,,,,,,,,,,,,,,,,,,938,5378,5435,5337,4019,2675,3363,1781,3185,471,273,471
ACSSF,2010m1,al,000,0032,0000042,3210,4415,3752,4713,4764,3828,2025,1153,1931,2310,1080,2037,760,504,623,478,136,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3072,4696,3191,2844,1879,2161,1389,1349,618,365,273,365,273,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3072,4696,3191,2844,1879,2161,1389,1349,618,365,273,478,,,,,,,,,,,,,,,,,,,,,,3072,4696,3191,1674,2993,1266,2322,2294,735,478,273,478
ACSSF,2010m1,al,000,0032,0000043,1248,1635,1528,1863,1740,1731,1259,560,1182,647,435,557,984,333,915,91,27,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,1710,1731,1369,1179,769,929,349,826,683,355,532,543,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,1710,1731,1369,1179,769,929,349,826,683,543,91,,,,,,,,,,,,,,,,,,,,,,246,1710,1731,1179,1437,499,1267,880,1008,91,87,35
ACSSF,2010m1,al,000,0032,0000044,2261,5535,5372,5022,5654,5171,4088,2585,3244,1451,685,1244,1104,671,881,667,171,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386,5183,4923,4450,3798,2037,1636,1488,752,667,409,495,390,667,,,,,,,,,,,,,,,,,,,,,,,,,,1386,5183,4923,3798,3636,763,2892,2037,1839,1357,1202,181,541,939,359,667,273,273,667,1386,5183,4923,4450,3798,2037,1636,1488,752,667,390,667,,,,,,,,,,,,,,,,,,,,,,1386,5183,4923,3798,2892,2037,1839,1357,1202,667,273,667
ACSSF,2010m1,al,000,0032,0000045,2755,6065,6230,4287,6035,6305,3661,1123,3672,753,476,510,1284,427,1138,422,208,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,4189,4118,3810,3608,1009,1388,893,1049,632,512,326,271,424,,,,,,,,,,,,,,,,,,,,,,,,,,735,4189,4118,3608,3608,273,1886,1009,1650,969,1335,273,447,1220,223,424,273,273,424,735,4189,4118,3810,3608,1009,1388,893,1049,632,271,424,,,,,,,,,,,,,,,,,,,,,,735,4189,4118,3608,1886,1009,1650,969,1335,424,273,424
ACSSF,2010m1,al,000,0032,0000046,4657,6188,5971,5973,6174,6009,4545,2681,3820,1672,830,1518,1637,742,1525,1032,413,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4163,5644,4808,4403,4473,1481,1893,1465,1285,666,436,532,574,1032,,,,,,,,,,,,,,,,,,,,,,,,,,4163,5644,4808,4473,4473,273,2437,1260,2300,1742,1740,205,373,1534,827,1032,273,273,1032,4163,5644,4808,4403,4473,1481,1893,1465,1285,666,574,1032,,,,,,,,,,,,,,,,,,,,,,4163,5644,4808,4473,2437,1260,2300,1742,1740,1032,273,1032
ACSSF,2010m1,al,000,0032,0000047,2981,4485,4556,4489,4524,3807,3343,1244,3114,1878,477,1827,654,245,605,348,273,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,4062,4082,3746,3492,1355,2054,863,1589,428,48,434,273,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,4062,4082,3746,3492,1355,2054,863,1589,428,273,411,,,,,,,,,,,,,,,,,,,,,,767,4062,4082,3492,2486,1355,2174,1908,894,411,273,411
ACSSF,2010m1,al,000,0032,0000048,6083,12225,11850,9885,11828,10072,7832,3753,6552,2906,2090,2247,3256,1608,2949,1313,1275,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406,6529,6567,6113,4090,4706,2095,1312,1388,1461,1285,735,903,1051,986,4524,4521,4189,2806,3868,1386,425,1310,3274,2740,2673,760,656,4748,4891,3022,1977,947,1654,237,115,225,1725,446,5170,9490,8853,4802,4802,273,7405,6827,4350,2946,3278,784,2151,3144,720,1292,248,273,1272,1406,6529,6567,6113,4090,4706,2095,1312,1388,1461,903,1051,986,4524,4521,4189,2806,3868,1386,3274,2740,2673,760,656,4748,4891,3022,1977,947,1654,237,1725,446,5170,9490,8853,4802,7405,6827,4350,2946,3278,1292,248,1272
ACSSF,2010m1,al,000,0032,0000049,7773,8933,8734,9029,8566,8680,5366,3255,5179,3301,1835,3086,3392,1436,2917,799,409,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6132,6794,5455,5306,4468,3380,3203,1979,2595,1257,611,1018,808,769,582,3580,3466,2478,1655,1894,1074,863,748,2490,1804,1514,306,479,3304,4057,2283,850,598,610,584,369,230,1986,273,6500,8762,5986,4732,4730,61,5819,3157,4994,3810,3470,674,697,3226,1240,799,87,100,772,6132,6794,5455,5306,4468,3380,3203,1979,2595,1257,808,769,582,3580,3466,2478,1655,1894,1074,2490,1804,1514,306,479,3304,4057,2283,850,598,610,584,1986,273,6500,8762,5986,4732,5819,3157,4994,3810,3470,799,87,792
ACSSF,2010m1,al,000,0032,0000050,7873,9866,11618,11146,9251,10678,7267,3253,6322,4439,2345,3487,3641,1756,3249,1295,776,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5899,8633,6815,5852,4309,3281,4459,2341,3454,1913,719,1683,1104,1223,2523,5212,4802,2824,1875,1982,1485,631,1294,3605,2054,2121,472,339,1920,2783,2318,1058,601,790,792,662,402,1958,273,6358,10716,9145,5414,5387,203,7184,4417,6507,5125,4016,378,1391,3161,1245,1331,273,171,1318,5899,8633,6815,5852,4309,3281,4459,2341,3454,1913,1104,1223,2523,5212,4802,2824,1875,1982,1485,3605,2054,2121,472,339,1920,2783,2318,1058,601,790,792,1958,273,6358,10716,9145,5414,7184,4417,6507,5125,4016,1331,273,1331
ACSSF,2010m1,al,000,0032,0000051,5085,9817,9602,10562,9790,8456,6962,4318,6175,4822,2346,3949,2161,1130,1957,217,159,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4232,7210,6093,5208,1606,5000,2156,1041,1843,1396,749,1141,1285,32,815,6324,6046,5035,2480,4086,2767,231,2757,2124,713,2005,577,176,1454,3821,3522,1395,1212,779,1682,226,1663,2867,126,4041,10341,9674,3553,3553,273,8929,6211,5579,4883,2181,371,521,1662,1262,217,273,273,217,4232,7210,6093,5208,1606,5000,2156,1041,1843,1396,1285,32,815,6324,6046,5035,2480,4086,2767,2124,713,2005,577,176,1454,3821,3522,1395,1212,779,1682,2867,126,4041,10341,9674,3553,8929,6211,5579,4883,2181,217,273,217
ACSSF,2010m1,al,000,0032,0000052,6485,11271,11255,9251,11906,8740,6547,3743,5514,3626,1649,2933,2382,1887,1619,982,543,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4462,8948,8579,7603,5656,4305,3397,2037,2697,1666,688,1623,699,979,,,,,,,,,,,,,,,,,,,,,,,,,,4473,9018,8456,4990,4914,1043,7316,4651,4603,3642,2763,403,1319,2083,911,979,273,273,979,4462,8948,8579,7603,5656,4305,3397,2037,2697,1666,699,979,294,1658,1565,1520,917,1103,313,686,69,682,67,273,,,,,,,,,,4473,9018,8456,4990,7316,4651,4603,3642,2763,979,273,979
ACSSF,2010m1,al,000,0032,0000053,8324,11941,10438,11015,13123,8547,6175,3628,4904,4392,2579,3336,2950,2073,2005,894,443,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7775,10585,7988,7366,3280,7480,3389,2104,2603,2350,1263,1884,371,894,,,,,,,,,,,,,,,,,,,,,,,,,,8016,10717,7920,3075,3096,376,7822,5630,5331,4373,3120,490,1140,2286,1130,894,273,273,894,7775,10585,7988,7366,3280,7480,3389,2104,2603,2350,371,894,,,,,,,,,,,,,,,,,,,,,,8016,10717,7920,3075,7822,5630,5331,4373,3120,894,273,894
ACSSF,2010m1,al,000,0032,0000054,9688,13363,11125,13042,12493,9897,9222,4380,7572,2870,1357,2833,3730,1291,3588,489,120,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7454,10111,8603,8494,7566,5178,3719,3309,2036,1640,268,1535,870,678,,,,,,,,,,,,,,,5471,5437,3380,1182,845,636,1668,229,1623,2140,49,9040,12691,10591,7019,7029,192,8808,6378,5946,3643,3812,2704,959,2268,1105,664,273,31,665,7454,10111,8603,8494,7566,5178,3719,3309,2036,1640,870,678,,,,,,,,,,,,,5471,5437,3380,1182,845,636,1668,2140,49,9040,12691,10591,7019,8808,6378,5946,3643,3812,664,273,664
ACSSF,2010m1,al,000,0032,0000055,3479,5188,5131,4732,5342,4084,3023,1672,2688,2193,969,1826,1562,1400,845,146,146,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567,4249,4225,3073,2603,1983,2479,948,2320,1305,341,1344,439,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567,4249,4225,3073,2603,1983,2479,948,2320,1305,439,146,,,,,,,,,,,,,,,,,,,,,,567,4249,4225,1356,4420,3031,2747,2262,1536,146,273,146
ACSSF,2010m1,al,000,0032,0000056,2337,5357,5387,5049,5465,5198,4083,2576,3242,1465,710,1244,1078,658,881,570,171,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636,5199,4876,4446,3799,2037,1654,1505,753,667,409,495,390,570,,,,,,,,,,,,,,,,,,,,,,,,,,1636,5199,4876,3799,3636,763,2852,2037,1843,1373,1178,181,541,936,359,570,273,273,570,1636,5199,4876,4446,3799,2037,1654,1505,753,667,390,570,,,,,,,,,,,,,,,,,,,,,,1636,5199,4876,3799,2852,2037,1843,1373,1178,570,273,570
ACSSF,2010m1,al,000,0032,0000057,2369,6204,5875,4030,6179,4932,2592,1623,2016,1835,919,1563,1457,980,987,726,430,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652,3839,3621,3028,1396,2667,1687,821,1304,746,367,550,427,738,,,,,,,,,,,,,,,,,,,,,,,,,,1652,3839,3621,1169,952,702,3520,2397,2728,1714,1956,352,413,1471,557,738,273,273,738,1652,3839,3621,3028,1396,2667,1687,821,1304,746,427,738,,,,,,,,,,,,,,,,,,,,,,1652,3839,3621,1169,3520,2397,2728,1714,1956,738,273,738
ACSSF,2010m1,al,000,0032,0000058,781,3747,3747,3489,4348,3358,3182,2325,2240,1076,688,603,1052,554,878,96,96,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,3474,3399,3174,1193,3060,586,289,499,1248,638,922,532,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,3474,3399,3174,1193,3060,586,1248,638,922,532,96,,,,,,,,,,424,3474,3399,1156,3218,2929,1518,1072,1054,96,273,96
ACSSF,2010m1,al,000,0032,0000059,3003,6132,5257,6095,6622,4823,4103,2972,3890,3442,1620,2990,777,399,666,121,273,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,5219,4969,4043,2399,3270,2594,188,2587,2016,314,1944,305,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,5219,4969,4043,2399,3270,2594,2016,314,1944,305,121,,,,,,,,,,2627,5877,5518,1977,5097,3564,3535,3442,785,121,273,121
ACSSF,2010m1,al,000,0032,0000060,2017,4990,4783,3460,5020,4316,2610,1974,1675,1430,1059,1015,694,447,516,190,190,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,3289,3351,2982,1962,1801,1353,709,998,778,395,658,106,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,3289,3351,2982,1962,1801,1353,709,998,778,106,190,,,,,,,,,,,,,,,,,,,,,,795,3289,3351,1805,2439,1515,1723,1554,694,190,273,190
ACSSF,2010m1,al,000,0032,0000061,3135,4891,4846,4304,4989,3619,2374,1776,1979,1657,406,1478,2174,299,2195,126,126,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2886,3959,3720,1301,1213,617,1878,226,1785,2759,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2886,3959,3720,1301,1213,617,1878,2759,126,2886,3959,3720,1492,3375,2028,2786,1662,2174,126,273,126
ACSSF,2010m1,al,000,0032,0000062,1417,5960,5956,4832,5510,4757,3818,2248,3278,2350,995,2066,1359,1040,1015,277,277,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,4690,4678,4019,461,4106,1265,810,1008,732,605,422,1199,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,4690,4678,4019,461,4106,1265,810,1008,732,1199,277,,,,,,,,,,,,,,,,,,,,,,580,4690,4678,1159,4409,3599,2928,2355,1359,277,273,277
ACSSF,2010m1,al,000,0032,0000063,6517,4238,6326,5523,3981,4521,3792,845,3852,711,469,556,831,309,787,233,113,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6177,5453,3636,3655,3606,1950,1032,700,765,733,241,514,301,471,,,,,,,,,,,,,,,,,,,,,,,,,,6177,5453,3636,3558,3558,273,2457,1841,1664,1291,900,188,780,503,114,471,273,273,471,6177,5453,3636,3655,3606,1950,1032,700,765,733,301,471,,,,,,,,,,,,,,,,,,,,,,6177,5453,3636,3558,2457,1841,1664,1291,900,471,273,471
ACSSF,2010m1,al,000,0032,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6893,6596,5270,5362,4347,3145,3032,3033,511,872,112,867,273,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6893,6596,5270,5362,4347,3145,3032,3033,511,872,273,273,,,,,,,,,,,,,,,,,,,,,,6893,6596,5270,4512,3863,2957,3208,1305,2999,273,273,273
ACSSF,2010m1,al,000,0032,0000065,5389,4557,5453,6339,5268,5108,2808,1931,2445,2468,1277,2215,1549,746,1362,501,217,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5270,6849,3885,3246,2375,3072,2121,1558,1292,821,740,346,791,501,,,,,,,,,,,,,,,,,,,,,,,,,,5270,6849,3885,1861,1880,368,3990,2625,3023,2434,1834,328,390,1576,798,501,273,273,501,5270,6849,3885,3246,2375,3072,2121,1558,1292,821,791,501,,,,,,,,,,,,,,,,,,,,,,5270,6849,3885,1861,3990,2625,3023,2434,1834,501,273,501
ACSSF,2010m1,al,000,0032,0000066,7813,7723,5072,8188,7528,4692,3144,2252,2418,897,622,703,906,568,686,400,239,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7881,8255,3279,2945,1647,2763,880,556,762,488,429,234,232,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7881,8255,3279,2945,1647,2763,880,556,762,488,232,400,,,,,,,,,,,,,,,,,,,,,,7881,8255,3279,1695,3019,2865,1276,897,906,400,273,400
ACSSF,2010m1,al,000,0032,0000067,5736,5544,4003,5461,5365,3494,2439,1852,1717,842,392,760,961,487,824,117,273,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5823,5631,3073,2662,1235,2288,844,429,712,644,641,73,410,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5823,5631,3073,2662,1235,2288,844,429,712,644,410,117,,,,,,,,,,,,,,,,,,,,,,5823,5631,3073,1038,2756,2259,1444,858,973,117,273,117
ACSSF,2010m1,al,000,0032,0000068,1221,3571,3510,3709,4117,2716,3490,2124,2380,1830,1227,1324,527,473,265,273,273,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743,3752,3796,3465,1494,3302,1529,522,1432,1018,382,973,514,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743,3752,3796,3465,1494,3302,1529,522,1432,1018,514,273,,,,,,,,,,,,,,,,,,,,,,743,3752,3796,2631,3010,2208,1935,1815,527,273,273,273
ACSSF,2010m1,al,000,0032,0000069,3354,7168,6325,4711,7031,5778,2141,1637,2022,2192,841,1882,1517,767,1383,218,218,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642,3328,3255,1607,1418,671,1315,126,1268,2525,1528,1543,155,247,1920,2783,2318,1058,601,790,792,662,402,1958,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642,3328,3255,1607,1418,671,1315,2525,1528,1543,155,247,1920,2783,2318,1058,601,790,792,1958,273,2030,4297,3831,2082,3443,1574,3011,2411,1581,247,273,247
ACSSF,2010m1,al,000,0032,0000070,2530,4543,4676,3914,4054,4335,2899,1424,2730,2051,1265,1662,878,201,883,251,273,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,3765,3811,3004,2294,1568,2245,351,2219,1442,567,1153,855,251,,,,,,,,,,,,,,,,,,,,,,,,,,559,3765,3811,1436,1436,273,3789,2760,3141,2169,1633,137,594,1361,273,251,273,273,251,559,3765,3811,3004,2294,1568,2245,351,2219,1442,855,251,,,,,,,,,,,,,,,,,,,,,,559,3765,3811,1436,3789,2760,3141,2169,1633,251,273,251
ACSSF,2010m1,al,000,0032,0000071,1554,5038,4716,3864,4918,3490,2442,1315,2601,2852,1881,2137,1367,947,982,530,273,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,3567,3446,3308,2006,3136,1203,791,932,1559,518,1495,300,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,3567,3446,3308,2006,3136,1203,791,932,1559,300,530,,,,,,,,,,,,,,,,,,,,,,639,3567,3446,1541,3381,2225,3006,2800,1367,530,273,530
ACSSF,2010m1,al,000,0032,0000072,2997,6307,6110,5980,6530,5378,4315,2095,3664,2659,635,2595,1216,904,1069,350,25,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897,5552,5538,4795,4008,2619,2406,1340,1928,1101,48,1101,125,412,,,,,,,,,,,,,,,,,,,,,,,,,,897,5552,5538,4010,4010,273,3679,2229,3072,2704,1347,121,350,944,893,412,273,273,412,897,5552,5538,4795,4008,2619,2406,1340,1928,1101,125,412,,,,,,,,,,,,,,,,,,,,,,897,5552,5538,4010,3679,2229,3072,2704,1347,412,273,412
ACSSF,2010m1,al,000,0032,0000073,3685,4763,4605,4825,5166,4408,3150,1901,2239,1409,1024,895,671,75,662,119,119,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661,4052,3971,1833,3587,2602,2124,2071,605,119,273,119
ACSSF,2010m1,al,000,0032,0000074,2388,4793,4215,4023,4692,3699,2822,1217,2629,1347,779,1197,1294,1050,791,135,273,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955,3299,2888,2408,1247,2029,613,537,253,1381,1006,793,441,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955,3299,2888,2408,1247,2029,613,1381,1006,793,441,135,,,,,,,,,,2028,3788,3417,1437,3216,2580,2048,1527,1296,135,273,135
ACSSF,2010m1,al,000,0032,0000075,1802,4723,4825,3471,4201,4190,2642,1606,2306,2353,1304,1849,2723,1022,2602,459,78,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,3526,3534,2753,2418,1429,3320,1989,2355,1090,333,1036,493,459,,,,,,,,,,,,,,,,,,,,,,,,,,471,3526,3534,1681,1681,273,3474,2198,3583,2445,2718,308,440,2573,453,459,273,273,459,471,3526,3534,2753,2418,1429,3320,1989,2355,1090,493,459,,,,,,,,,,,,,,,,,,,,,,471,3526,3534,1681,3474,2198,3583,2445,2718,459,273,459
ACSSF,2010m1,al,000,0032,0000076,3725,5647,6237,4484,5225,5139,2890,1885,2369,1843,872,1757,1670,964,1463,600,584,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833,2781,2401,2087,475,2097,1419,1384,795,508,316,484,153,595,2218,3613,2800,1677,1415,800,899,772,516,1890,1214,1097,210,200,,,,,,,,,,,,1971,4066,3725,2210,2168,144,2980,2011,2676,2107,1833,496,255,1158,1094,632,273,171,589,1833,2781,2401,2087,475,2097,1419,1384,795,508,153,595,2218,3613,2800,1677,1415,800,899,1890,1214,1097,210,200,,,,,,,,,,1971,4066,3725,2210,2980,2011,2676,2107,1833,632,273,632
ACSSF,2010m1,al,000,0032,0000077,4734,6132,6028,6089,6144,5960,4548,2685,3857,1672,830,1518,1637,742,1525,1032,413,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249,5768,4800,4407,4514,1481,1893,1465,1285,666,436,532,574,1032,,,,,,,,,,,,,,,,,,,,,,,,,,4249,5768,4800,4514,4514,273,2437,1260,2300,1742,1740,205,373,1534,827,1032,273,273,1032,4249,5768,4800,4407,4514,1481,1893,1465,1285,666,574,1032,,,,,,,,,,,,,,,,,,,,,,4249,5768,4800,4514,2437,1260,2300,1742,1740,1032,273,1032
ACSSF,2010m1,al,000,0032,0000078,4423,5774,4071,4826,5743,3643,1820,1272,1595,1639,1165,1467,2065,729,1896,411,250,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4086,4554,3421,2259,1444,1807,2514,1377,1972,888,478,611,474,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4086,4554,3421,2259,1444,1807,2514,1377,1972,888,474,411,,,,,,,,,,,,,,,,,,,,,,4086,4554,3421,1222,3395,1590,2936,2512,2073,411,273,411
ACSSF,2010m1,al,000,0032,0000079,2887,5217,5083,3950,5380,4834,1910,1097,1678,1936,1755,954,458,422,212,369,349,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2232,3545,3289,1986,1067,1652,276,163,239,2110,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2232,3545,3289,1986,1067,1652,276,2110,446,690,3434,3466,852,3188,1908,2116,2055,706,446,248,369
ACSSF,2010m1,al,000,0032,0000080,3686,5809,6212,4693,5728,6376,3589,1123,3587,755,476,504,1285,424,1138,422,208,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588,4587,4060,3739,3527,1009,1388,893,1051,632,512,326,264,424,,,,,,,,,,,,,,,,,,,,,,,,,,2588,4587,4060,3527,3527,273,1883,1009,1650,972,1334,273,447,1218,223,424,273,273,424,2588,4587,4060,3739,3527,1009,1388,893,1051,632,264,424,,,,,,,,,,,,,,,,,,,,,,2588,4587,4060,3527,1883,1009,1650,972,1334,424,273,424
ACSSF,2010m1,al,000,0032,0000081,2674,6711,6785,5643,6562,6248,5090,2946,4150,1227,951,818,1729,703,1456,1031,1033,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,5644,4935,5101,2321,4361,1690,1119,940,1348,1143,715,880,1031,,,,,,,,,,,,,,,,,,,,,,,,,,2750,5644,4935,1473,1473,273,4710,4767,2231,1227,1729,338,1124,1021,571,1031,273,273,1031,2750,5644,4935,5101,2321,4361,1690,1119,940,1348,880,1031,,,,,,,,,,,,,,,,,,,,,,2750,5644,4935,1473,4710,4767,2231,1227,1729,1031,273,1031
ACSSF,2010m1,al,000,0032,0000082,1746,6175,5956,4510,5317,4517,4104,2223,3701,2397,1258,1993,2800,1328,2604,656,632,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986,4524,4521,4189,2806,3868,1386,425,1310,3274,2740,2673,760,656,,,,,,,,,,,,986,4524,4521,2476,2476,273,4239,3373,3195,2370,2803,712,1853,2631,422,656,273,273,656,,,,,,,,,,,,,986,4524,4521,4189,2806,3868,1386,3274,2740,2673,760,656,,,,,,,,,,986,4524,4521,2476,4239,3373,3195,2370,2803,656,273,656
ACSSF,2010m1,al,000,0032,0000083,2165,4171,3750,3423,4130,2936,2357,1115,2266,1427,470,1388,1646,963,1070,435,299,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883,2177,1830,1425,169,1445,991,564,700,375,365,63,455,273,183,1789,1763,1238,844,774,95,93,16,1335,862,752,177,435,,,,,,,,,,,,1905,3293,2997,1703,1703,273,2866,1800,2278,1428,1646,308,422,1185,801,435,273,273,435,1883,2177,1830,1425,169,1445,991,564,700,375,455,273,183,1789,1763,1238,844,774,95,1335,862,752,177,435,176,2027,2013,687,342,607,28,1821,273,1905,3293,2997,1703,2866,1800,2278,1428,1646,435,273,435
