ACSSF,2010e1,al,000,0077,0000021,89707,5082,508,0,0,0,508,903,0,0,0,903,275,0,0,0,275,594,0,0,0,594,2802,0,0,0,2802,15044,1169,377,0,0,377,0,0,792,2560,258,0,0,258,77,122,2302,2565,0,0,0,0,0,0,2565,2564,72,0,0,72,0,0,2492,6186,220,176,0,11,0,33,5966,69581,3868,933,287,255,278,615,344,246,2935,6871,1934,204,327,919,935,104,595,4937,7304,1466,577,385,971,1369,459,928,5838,7276,2255,512,292,923,1983,475,1073,5021,44262,6116,2409,1133,1850,3911,1410,2669,38146,92234,20184,927,916,281,635,11,19257,17619,11493,6775,1638,56865,7027,5640,3846,2370,1387,49838,42017,39479,3547,7821,15185,5677,5585,3649,5487,92,9508,9508,7063,9146,0,23411,21974,26235,19635,23587,31377,18292,89707,5545,1310,4235,10334,2192,8142,10144,1466,8678,10434,2327,8107,53250,6336,46914
ACSSF,2010e1,al,000,0077,0000022,134787,8992,869,0,0,0,869,1517,0,0,0,1517,500,0,0,0,500,1045,0,0,0,1045,5061,56,56,0,5005,22419,1879,0,0,0,0,0,0,1879,2037,190,57,134,113,134,113,1847,2423,218,75,75,218,0,0,2205,2876,159,0,0,159,0,0,2717,13204,701,227,0,415,0,59,12503,103376,11740,1302,79,493,641,457,61,343,10438,12212,2679,146,390,1457,1772,901,1199,9533,10008,2300,586,1084,720,1488,485,677,7708,10266,1605,607,529,490,493,162,358,8661,59150,7003,2502,1216,2141,3870,1281,2398,52147,139206,31653,1324,1324,900,567,0,30329,28946,19016,10811,1383,94902,9942,7938,5517,3702,2004,84960,70828,68234,4596,14132,12651,5101,5101,3821,5057,0,7550,7533,5815,7406,17,20321,16198,24182,9878,20799,23451,17623,134787,14488,1302,13186,15766,2869,12897,12931,2518,10413,14187,1764,12423,77415,7760,69655
ACSSF,2010e1,al,000,0077,0000023,79487,5777,69,0,0,0,69,1108,0,0,0,1108,1118,0,0,0,1118,644,0,0,0,644,2838,0,0,0,2838,14260,144,75,75,0,75,75,75,69,1881,176,0,0,69,107,69,1705,1224,0,0,0,0,0,0,1224,2074,0,0,0,0,0,0,2074,8937,243,0,0,243,67,0,8694,59450,2045,174,20,0,92,154,62,92,1871,5988,1900,307,429,1106,1131,151,767,4088,5122,1388,511,748,911,544,550,905,3734,3938,869,408,82,101,273,146,299,3069,42357,5912,2297,1309,1617,2636,725,1918,36445,79487,20037,494,494,234,260,0,19543,18238,14586,3868,1305,49798,5470,4393,2775,1934,1077,44328,36387,33818,3898,7941,9652,4773,4773,3251,4713,0,4879,4879,3618,4841,0,30260,24180,24167,24193,30409,34587,20168,79487,2258,249,2009,8977,2076,6901,7464,1388,6076,6656,869,5787,54132,6155,47977
ACSSF,2010e1,al,000,0077,0000024,328087,20884,2721,0,0,0,2721,1796,0,0,0,1796,2002,0,0,0,2002,1920,0,0,0,1920,12445,47,0,47,12398,57767,6156,536,279,0,78,179,179,5620,3904,278,0,0,264,14,0,3626,5563,467,0,224,243,224,0,5096,5736,123,0,86,37,0,0,5613,36408,1294,50,0,975,49,302,35114,249436,12541,2776,799,599,1360,1362,476,875,9765,14777,4131,670,892,1118,2523,741,1271,10646,19500,4502,933,1103,1865,3702,1075,1280,14998,22082,3715,1260,1204,1332,2408,1244,1878,18367,180536,23566,7577,4204,6157,12912,4303,8001,156970,331941,79680,2794,2634,1904,815,160,76886,73380,53456,21948,3506,212100,22948,18415,11941,9873,4533,189152,155985,150365,10936,33167,40161,15815,15760,11618,15598,55,24346,24346,20115,23081,0,30297,21592,23033,16889,30606,39171,24775,328087,21418,3312,18106,20477,4409,16068,27065,4969,22096,29738,3838,25900,229389,24907,204482
ACSSF,2010e1,al,000,0077,0000025,92051,6942,2054,0,0,0,2054,740,0,0,0,740,836,0,0,0,836,864,0,0,0,864,2448,0,0,0,2448,16932,2163,0,0,0,0,0,0,2163,2634,234,0,79,216,18,0,2400,1791,140,0,0,140,0,0,1651,1846,123,0,123,0,0,0,1723,8498,128,0,0,57,71,71,8370,68177,4295,723,88,155,246,284,94,214,3572,6212,2006,202,235,799,1956,528,984,4206,7517,2636,508,196,1294,1962,709,1317,4881,6446,1869,699,271,1005,1047,393,589,4577,43707,6589,2350,1336,1554,3432,565,2193,37118,92132,23955,625,502,224,349,123,23330,21707,12886,9720,1623,54818,7570,5867,3593,3332,1703,47248,34553,32175,3316,12695,13359,6253,6253,4041,6253,0,7106,7106,5525,7106,0,22146,16081,19198,9379,22328,26408,20913,92051,8512,723,7789,9586,2240,7346,10144,2776,7368,9156,1992,7164,54653,6717,47936
ACSSF,2010e1,al,000,0077,0000026,404990,28063,5911,0,0,0,5911,4444,45,0,45,4399,2597,0,0,0,2597,3420,62,62,0,3358,11691,120,64,56,11571,73425,8619,750,334,530,511,80,320,7869,9503,734,71,0,602,0,61,8769,10336,285,0,51,190,0,169,10051,8697,1064,251,399,740,0,106,7633,36270,1265,222,116,920,61,61,35005,303502,23918,5492,1580,1238,2271,3454,1442,2435,18426,29653,9112,2002,2767,4462,6317,2867,4950,20541,35518,8540,1932,2185,3614,5984,2256,3852,26978,28071,7234,2044,1281,2102,4323,1556,2372,20837,186342,29002,9803,3999,9419,17912,6591,11053,157340,410042,103232,4438,4438,1543,3030,0,98794,92202,54210,41469,6592,254229,36031,28156,15144,16960,7875,218198,164594,150891,19128,53604,52581,23475,23305,13260,23143,170,29106,29106,18883,28504,0,25783,21868,22495,21096,26135,31831,21091,404990,38448,6242,32206,43600,9891,33709,48451,8825,39626,40188,8360,31828,234303,30387,203916
ACSSF,2010e1,al,000,0077,0000027,218405,15728,2411,0,0,0,2411,4510,211,211,0,4299,1259,0,0,0,1259,1163,0,0,0,1163,6385,0,0,0,6385,38615,4584,258,0,47,211,0,45,4326,6418,498,99,0,434,139,75,5920,4429,615,193,0,615,106,246,3814,3734,674,149,66,459,0,0,3060,19450,955,250,67,654,50,68,18495,164062,10181,2400,569,766,1085,1220,291,761,7781,18231,6566,1060,907,2866,3274,628,1222,11665,15232,3916,944,723,1240,2336,729,1231,11316,12243,1898,483,370,671,1313,637,808,10345,108175,15492,5258,3256,4966,8860,2436,5148,92683,223269,55325,3264,3213,1461,2281,51,52061,48774,26529,23901,3287,140932,19069,16027,7648,11331,3042,121863,97378,89333,12416,24485,27012,11297,11297,7464,11246,0,15715,15715,11737,15612,0,25356,17788,22352,15690,25840,27918,23937,218405,17176,2658,14518,29159,7275,21884,20920,4531,16389,17140,2572,14568,134010,16447,117563
ACSSF,2010e1,al,000,0077,0000028,117463,6901,846,0,0,0,846,927,0,0,0,927,930,0,0,0,930,865,0,0,0,865,3333,0,0,0,3333,21604,1698,317,43,0,317,43,0,1381,1736,252,0,0,252,0,0,1484,2107,0,0,0,0,0,0,2107,3999,168,0,0,168,0,0,3831,12064,214,0,0,178,0,0,11850,88958,3967,769,404,102,264,270,101,158,3198,5885,2097,491,424,1247,935,337,1220,3788,7921,2840,1139,482,878,1565,505,637,5081,12380,2360,1420,1002,1301,901,55,559,10020,58805,8580,2853,2215,3100,4719,1630,2638,50225,117463,28505,951,889,214,675,62,27554,24544,15349,9800,3010,72811,9885,7346,3936,4327,2539,62926,48682,46101,3967,14244,16147,6761,6761,4094,6761,0,9386,9386,7800,9386,0,25040,16156,23422,14402,25884,33844,20683,117463,6511,1086,5425,8548,2349,6199,10958,2840,8118,17244,2528,14716,74202,8794,65408
ACSSF,2010e1,al,000,0077,0000029,81632,5342,294,0,0,0,294,445,0,0,0,445,54,0,0,0,54,735,0,0,0,735,3814,249,249,249,3565,14061,845,167,0,113,54,0,0,678,1233,145,115,0,30,0,0,1088,2303,90,0,0,90,0,90,2213,1639,90,0,0,90,0,0,1549,8041,317,0,93,224,0,185,7724,62229,2550,540,152,0,80,460,0,25,2010,3684,1241,217,327,660,773,198,535,2443,7222,3323,361,242,1785,2073,580,945,3899,6521,1476,583,367,480,1197,195,455,5045,42252,5567,2164,1302,1947,3010,947,2343,36685,82082,19853,1253,1253,386,937,0,18600,17356,11914,5830,1244,51616,7945,7340,4078,4156,605,43671,36777,34794,2999,6894,10613,4202,4202,2713,4202,0,6411,6411,4575,6411,0,32969,20237,20165,20431,34227,40252,27640,81632,3689,707,2982,5362,1386,3976,9579,3413,6166,8895,1566,7329,54107,6133,47974
ACSSF,2010e1,al,000,0077,0000030,193583,13024,1303,0,0,0,1303,851,0,0,0,851,965,0,0,0,965,997,70,70,0,927,8908,78,78,0,8830,36822,3413,764,0,185,579,0,222,2649,2064,481,0,71,410,0,0,1583,1735,146,84,0,62,0,0,1589,2857,105,0,56,49,0,0,2752,26753,1616,270,49,741,311,610,25137,143737,6256,1700,65,799,955,910,520,403,4556,6209,1826,366,268,777,1068,205,876,4383,10493,1936,333,539,366,1356,161,447,8557,11029,2407,485,451,718,1371,208,272,8622,109750,11468,3889,2040,3423,6756,1332,4372,98282,195514,50120,3260,3157,2038,1374,103,46860,45719,37406,9540,1141,124908,11932,9942,6919,4498,1990,112976,95825,93193,5596,17151,20486,7665,7175,5550,6970,490,12821,12821,10260,12523,0,33338,22315,24939,13512,34500,44814,28375,193583,10972,2464,8508,9124,2307,6817,13193,2082,11111,14883,2582,12301,145411,13162,132249
ACSSF,2010e1,al,000,0077,0000031,78008,4591,603,0,0,0,603,1299,0,0,0,1299,601,0,0,0,601,124,0,0,0,124,1964,0,0,0,1964,14125,1307,265,0,0,265,0,0,1042,3656,685,36,36,685,36,39,2971,1979,213,52,52,213,52,52,1766,1239,197,0,0,197,0,0,1042,5944,329,62,69,12,12,12,5615,59292,3944,1498,33,323,614,1383,350,799,2446,7599,2574,506,292,1281,1588,535,1381,5025,6373,2110,1106,746,911,1339,803,613,4263,8535,2517,324,211,1133,1755,743,1340,6018,32841,5747,1289,1173,1605,4046,1440,2163,27094,78799,19066,1689,1689,391,1360,0,17377,17205,8283,9377,172,48542,9236,8519,4785,5053,717,39306,29226,25429,4981,10080,11191,5210,5210,3240,5210,0,5981,5981,3564,5868,0,22150,17074,16972,17484,23240,28786,17843,78008,5854,1763,4091,12554,3259,9295,8953,2323,6630,9898,2714,7184,40749,6076,34673
ACSSF,2010e1,al,000,0077,0000032,187095,12399,1350,0,0,0,1350,1906,0,0,0,1906,1440,0,0,0,1440,1075,0,0,0,1075,6628,0,0,0,6628,28334,2529,160,76,0,84,0,0,2369,3814,384,0,0,384,63,63,3430,2408,42,0,0,42,0,0,2366,2141,107,0,0,107,0,0,2034,17442,628,76,230,322,0,46,16814,146362,9771,1384,99,275,903,474,132,344,8387,13524,1858,332,325,440,1365,451,763,11666,16091,3349,756,661,1071,1806,990,2140,12742,13463,2581,389,326,626,1758,945,1425,10882,93513,11499,3270,1501,4390,6778,2128,4539,82014,193346,42538,1559,1559,916,766,0,40979,37508,24752,14078,3471,129979,11883,10695,6795,6565,1188,118096,93697,86655,10064,24399,20829,9069,8986,5112,8986,83,11760,11385,8222,11290,375,24280,12498,12086,13123,25315,30810,21127,187095,13650,1544,12106,19244,2242,17002,19939,3391,16548,16679,2688,13991,117583,12127,105456
ACSSF,2010e1,al,000,0077,0000033,66165,3564,427,0,0,0,427,559,0,0,0,559,187,0,0,0,187,733,0,0,0,733,1658,0,0,0,1658,11366,2537,386,60,0,386,0,0,2151,3009,152,46,0,106,57,57,2857,1108,102,45,0,57,27,45,1006,908,0,0,0,0,0,0,908,3804,454,126,57,211,57,174,3350,51235,3242,1502,431,425,841,645,276,658,1740,7299,3415,590,655,1031,2023,192,930,3884,5541,2382,423,819,1318,1178,478,1112,3159,6491,1840,390,260,745,939,195,638,4651,28662,6373,2035,901,2202,4192,2096,2501,22289,66289,15054,1094,968,241,727,126,13960,13452,5725,8426,508,40330,10053,7993,3583,5791,2060,30277,22749,20032,3981,7528,10905,5459,5459,3490,5459,0,5446,5446,4564,5446,0,21757,16913,16276,20129,22316,35000,16435,66165,6206,1888,4318,10867,3567,7300,6836,2484,4352,8132,1840,6292,34124,6827,27297
ACSSF,2010e1,al,000,0077,0000034,205432,13796,3019,0,0,0,3019,3174,0,0,0,3174,2304,0,0,0,2304,1035,0,0,0,1035,4264,0,0,0,4264,30388,4766,316,0,0,316,74,83,4450,8897,898,0,0,846,54,106,7999,4106,877,107,54,667,165,116,3229,3562,60,0,0,0,0,0,3502,9057,577,0,0,503,0,149,8480,161248,16815,3806,483,764,1270,2305,537,1640,13009,24032,6816,1450,1533,3213,4581,1252,2984,17216,20403,5925,985,1243,2687,4237,1496,2669,14478,19676,4530,1033,508,1780,3263,1488,2512,15146,80322,9976,1995,1302,3540,6572,2103,4023,70346,207252,44412,2728,2597,584,2087,131,41684,38509,15338,24990,3175,135960,19195,15700,6097,12126,3495,116765,84832,71722,16955,31933,26880,11858,11858,5839,11716,0,15022,15022,8223,14754,0,21764,15993,10558,19313,22055,25169,21233,205432,24600,4122,20478,36103,7714,28389,26813,6802,20011,24273,4590,19683,93643,10553,83090
ACSSF,2010e1,al,000,0077,0000035,63678,4791,661,0,0,0,661,877,0,0,0,877,1012,0,0,0,1012,611,0,0,0,611,1630,0,0,0,1630,11140,1940,157,0,22,147,0,71,1783,987,146,0,8,138,0,0,841,1642,225,101,80,124,0,0,1417,1527,48,0,0,39,0,0,1479,5044,189,26,56,151,56,25,4855,47747,3247,573,133,63,415,334,50,174,2674,4200,1412,251,333,767,824,266,504,2788,5684,1634,393,258,620,1339,418,537,4050,5374,1276,335,384,403,883,335,508,4098,29242,4309,1587,515,1179,2546,785,1323,24933,63858,16111,765,765,215,606,0,15346,14703,7755,7420,643,39050,5046,4268,2151,2962,778,34004,27038,24400,3389,6966,8697,4158,4111,2580,4099,47,4539,4539,3284,4499,0,25444,11604,14154,10330,26191,32018,21405,63678,5848,730,5118,6064,1558,4506,8338,1859,6479,7512,1324,6188,35916,4498,31418
ACSSF,2010e1,al,000,0077,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79608,23067,353,353,353,0,0,22714,20447,17133,3629,2267,47305,2181,1984,1857,700,197,45124,37600,37078,1070,7524,9236,2726,2726,2279,2726,0,6510,6510,5571,6458,0,35419,19297,38017,17721,35827,52302,27635,79608,2871,0,2871,2146,135,2011,4763,234,4529,9349,688,8661,60479,4203,56276
ACSSF,2010e1,al,000,0077,0000037,175765,10591,1603,0,0,0,1603,1426,0,0,0,1426,1509,0,0,0,1509,1456,0,0,0,1456,4597,0,0,0,4597,27782,4455,458,279,0,0,179,179,3997,2284,112,0,0,112,0,0,2172,2839,224,0,224,0,224,0,2615,3758,86,0,86,0,0,0,3672,14446,308,0,0,117,49,142,14138,137392,8629,1827,671,343,893,925,237,767,6802,11353,3325,434,455,862,2148,566,971,8028,10048,1685,606,240,778,1081,209,666,8363,14434,2247,864,725,729,1155,610,1007,12187,92928,12822,3686,2226,3130,6995,1891,4313,80106,179413,39196,1237,1176,669,507,61,37959,35767,22476,13999,2192,116157,13079,10003,6025,5789,3076,103078,81220,77707,6737,21858,24060,8900,8845,6591,8683,55,15160,15160,12695,14711,0,25945,20645,20799,20365,26363,32278,21849,175765,14687,2285,12402,15063,3437,11626,14396,1909,12487,19648,2333,17315,111971,13130,98841
ACSSF,2010e1,al,000,0077,0000038,188266,13798,3894,0,0,0,3894,2679,45,0,45,2634,1519,0,0,0,1519,1719,62,62,0,1657,3987,64,64,0,3923,30683,4706,680,264,460,511,80,320,4026,3290,278,0,0,217,0,61,3012,6130,169,0,0,125,0,169,5961,4765,223,181,0,42,0,42,4542,11792,205,0,61,205,61,61,11587,143785,12115,2528,490,571,1097,1751,705,1250,9587,14514,4225,713,1410,2073,2892,1637,2217,10289,18723,4939,1237,1656,2502,3542,1640,2487,13784,14544,2860,821,487,461,1700,923,1034,11684,83889,12327,4002,1753,4063,7632,3402,4938,71562,192540,45447,1839,1839,526,1374,0,43608,40833,19992,22512,2775,120801,14986,11777,5245,8326,3209,105815,77923,70169,10412,27892,26292,12019,11849,6512,11687,170,14273,14273,9235,14010,0,24917,18357,16961,20016,25528,31738,19882,188266,20715,3208,17507,20483,4548,15935,26372,5108,21264,21028,3145,17883,99668,12596,87072
ACSSF,2010e1,al,000,0077,0000039,197013,14638,2411,0,0,0,2411,4460,211,211,0,4249,1147,0,0,0,1147,1099,0,0,0,1099,5521,0,0,0,5521,35370,4584,258,0,47,211,0,45,4326,5958,451,99,0,387,139,75,5507,3824,615,193,0,615,106,246,3209,3426,604,149,66,389,0,0,2822,17578,896,250,67,595,50,68,16682,147005,9882,2336,569,766,1085,1156,291,761,7546,15553,5389,1010,907,2132,2534,286,608,10164,13750,2966,617,553,1128,1655,662,1067,10784,11374,1564,432,370,536,1030,502,614,9810,96446,13552,4604,2828,4350,7500,2183,4522,82894,201877,50990,3088,3037,1332,2234,51,47902,45220,23551,23325,2682,127522,16670,14206,6665,10204,2464,110852,87976,80244,11728,22876,23365,9231,9231,6465,9180,0,14134,14134,10722,14031,0,24990,20617,22001,16980,25272,27166,23523,197013,16877,2594,14283,25971,6051,19920,18721,3581,15140,15899,2168,13731,119545,14448,105097
ACSSF,2010e1,al,000,0077,0000040,84009,5740,897,0,0,0,897,1373,0,0,0,1373,861,0,0,0,861,212,0,0,0,212,2397,0,0,0,2397,11962,2086,44,0,0,44,0,0,2042,2075,96,0,0,96,0,0,1979,1028,42,0,0,42,0,0,986,468,0,0,0,0,0,0,468,6305,376,0,230,146,0,0,5929,66307,7327,876,0,176,488,348,51,204,6451,9114,731,0,144,100,688,297,248,8383,6362,1040,190,221,276,643,563,855,5322,7069,1503,313,218,310,911,403,575,5566,36435,5334,1489,950,2095,2979,845,1877,31101,88962,18209,558,558,376,291,0,17651,16026,9222,7615,1625,61018,5054,4788,3527,2575,266,55964,43933,39702,5442,12031,9735,4711,4628,2536,4628,83,5024,4649,3283,4649,375,19152,13221,7288,13505,19611,21309,17910,84009,10310,920,9390,12562,827,11735,8251,1082,7169,7749,1503,6246,45137,5710,39427
ACSSF,2010e1,al,000,0077,0000041,205432,13796,3019,0,0,0,3019,3174,0,0,0,3174,2304,0,0,0,2304,1035,0,0,0,1035,4264,0,0,0,4264,30388,4766,316,0,0,316,74,83,4450,8897,898,0,0,846,54,106,7999,4106,877,107,54,667,165,116,3229,3562,60,0,0,0,0,0,3502,9057,577,0,0,503,0,149,8480,161248,16815,3806,483,764,1270,2305,537,1640,13009,24032,6816,1450,1533,3213,4581,1252,2984,17216,20403,5925,985,1243,2687,4237,1496,2669,14478,19676,4530,1033,508,1780,3263,1488,2512,15146,80322,9976,1995,1302,3540,6572,2103,4023,70346,207252,44412,2728,2597,584,2087,131,41684,38509,15338,24990,3175,135960,19195,15700,6097,12126,3495,116765,84832,71722,16955,31933,26880,11858,11858,5839,11716,0,15022,15022,8223,14754,0,21764,15993,10558,19313,22055,25169,21233,205432,24600,4122,20478,36103,7714,28389,26813,6802,20011,24273,4590,19683,93643,10553,83090
ACSSF,2010e1,al,000,0077,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79608,23067,353,353,353,0,0,22714,20447,17133,3629,2267,47305,2181,1984,1857,700,197,45124,37600,37078,1070,7524,9236,2726,2726,2279,2726,0,6510,6510,5571,6458,0,35419,19297,38017,17721,35827,52302,27635,79608,2871,0,2871,2146,135,2011,4763,234,4529,9349,688,8661,60479,4203,56276
ACSSF,2010e1,al,000,0077,0000043,62373,4791,661,0,0,0,661,877,0,0,0,877,1012,0,0,0,1012,611,0,0,0,611,1630,0,0,0,1630,10549,1940,157,0,22,147,0,71,1783,987,146,0,8,138,0,0,841,1642,225,101,80,124,0,0,1417,1146,48,0,0,39,0,0,1098,4834,189,26,56,151,56,25,4645,47033,3247,573,133,63,415,334,50,174,2674,4200,1412,251,333,767,824,266,504,2788,5684,1634,393,258,620,1339,418,537,4050,5218,1276,335,384,403,883,335,508,3942,28684,4156,1502,515,1179,2393,785,1323,24528,62553,15520,765,765,215,606,0,14755,14112,7545,7039,643,38489,5046,4268,2151,2962,778,33443,26477,23839,3389,6966,8544,4005,3958,2427,3946,47,4539,4539,3284,4499,0,25164,11604,14154,10330,25913,31993,20836,62373,5848,730,5118,6064,1558,4506,8338,1859,6479,6975,1324,5651,35148,4345,30803
ACSSF,2010e1,al,000,0077,0000044,175765,10591,1603,0,0,0,1603,1426,0,0,0,1426,1509,0,0,0,1509,1456,0,0,0,1456,4597,0,0,0,4597,27782,4455,458,279,0,0,179,179,3997,2284,112,0,0,112,0,0,2172,2839,224,0,224,0,224,0,2615,3758,86,0,86,0,0,0,3672,14446,308,0,0,117,49,142,14138,137392,8629,1827,671,343,893,925,237,767,6802,11353,3325,434,455,862,2148,566,971,8028,10048,1685,606,240,778,1081,209,666,8363,14434,2247,864,725,729,1155,610,1007,12187,92928,12822,3686,2226,3130,6995,1891,4313,80106,179413,39196,1237,1176,669,507,61,37959,35767,22476,13999,2192,116157,13079,10003,6025,5789,3076,103078,81220,77707,6737,21858,24060,8900,8845,6591,8683,55,15160,15160,12695,14711,0,25945,20645,20799,20365,26363,32278,21849,175765,14687,2285,12402,15063,3437,11626,14396,1909,12487,19648,2333,17315,111971,13130,98841
ACSSF,2010e1,al,000,0077,0000045,188266,13798,3894,0,0,0,3894,2679,45,0,45,2634,1519,0,0,0,1519,1719,62,62,0,1657,3987,64,64,0,3923,30683,4706,680,264,460,511,80,320,4026,3290,278,0,0,217,0,61,3012,6130,169,0,0,125,0,169,5961,4765,223,181,0,42,0,42,4542,11792,205,0,61,205,61,61,11587,143785,12115,2528,490,571,1097,1751,705,1250,9587,14514,4225,713,1410,2073,2892,1637,2217,10289,18723,4939,1237,1656,2502,3542,1640,2487,13784,14544,2860,821,487,461,1700,923,1034,11684,83889,12327,4002,1753,4063,7632,3402,4938,71562,192540,45447,1839,1839,526,1374,0,43608,40833,19992,22512,2775,120801,14986,11777,5245,8326,3209,105815,77923,70169,10412,27892,26292,12019,11849,6512,11687,170,14273,14273,9235,14010,0,24917,18357,16961,20016,25528,31738,19882,188266,20715,3208,17507,20483,4548,15935,26372,5108,21264,21028,3145,17883,99668,12596,87072
ACSSF,2010e1,al,000,0077,0000046,197013,14638,2411,0,0,0,2411,4460,211,211,0,4249,1147,0,0,0,1147,1099,0,0,0,1099,5521,0,0,0,5521,35370,4584,258,0,47,211,0,45,4326,5958,451,99,0,387,139,75,5507,3824,615,193,0,615,106,246,3209,3426,604,149,66,389,0,0,2822,17578,896,250,67,595,50,68,16682,147005,9882,2336,569,766,1085,1156,291,761,7546,15553,5389,1010,907,2132,2534,286,608,10164,13750,2966,617,553,1128,1655,662,1067,10784,11374,1564,432,370,536,1030,502,614,9810,96446,13552,4604,2828,4350,7500,2183,4522,82894,201877,50990,3088,3037,1332,2234,51,47902,45220,23551,23325,2682,127522,16670,14206,6665,10204,2464,110852,87976,80244,11728,22876,23365,9231,9231,6465,9180,0,14134,14134,10722,14031,0,24990,20617,22001,16980,25272,27166,23523,197013,16877,2594,14283,25971,6051,19920,18721,3581,15140,15899,2168,13731,119545,14448,105097
ACSSF,2010e1,al,000,0077,0000047,84009,5740,897,0,0,0,897,1373,0,0,0,1373,861,0,0,0,861,212,0,0,0,212,2397,0,0,0,2397,11962,2086,44,0,0,44,0,0,2042,2075,96,0,0,96,0,0,1979,1028,42,0,0,42,0,0,986,468,0,0,0,0,0,0,468,6305,376,0,230,146,0,0,5929,66307,7327,876,0,176,488,348,51,204,6451,9114,731,0,144,100,688,297,248,8383,6362,1040,190,221,276,643,563,855,5322,7069,1503,313,218,310,911,403,575,5566,36435,5334,1489,950,2095,2979,845,1877,31101,88962,18209,558,558,376,291,0,17651,16026,9222,7615,1625,61018,5054,4788,3527,2575,266,55964,43933,39702,5442,12031,9735,4711,4628,2536,4628,83,5024,4649,3283,4649,375,19152,13221,7288,13505,19611,21309,17910,84009,10310,920,9390,12562,827,11735,8251,1082,7169,7749,1503,6246,45137,5710,39427
ACSSF,2010e1,al,000,0077,0000048,673696,43903,8581,57,57,0,8524,6927,45,0,45,6882,5070,0,0,0,5070,5467,62,62,0,5405,17858,176,120,56,17682,123152,16016,1465,485,530,1038,297,425,14551,14704,1219,71,81,1006,149,210,13485,18706,1744,0,218,1377,233,469,16962,12777,1204,313,477,740,0,106,11573,60949,1760,222,116,1303,117,205,59189,506641,35595,8383,2205,1712,2878,5340,1643,3481,27212,46882,14799,3186,3983,6588,10807,3979,7221,32083,58475,14028,3297,2983,5629,9243,3764,5937,44447,48104,11786,2957,2126,3715,7530,2894,4563,36318,317585,50109,17561,7199,16118,30839,11986,20081,267476,679983,169135,7845,7650,2252,5737,195,161290,147516,90525,62006,13774,414557,58475,45681,24572,28534,12794,356082,265391,243754,31163,90691,96291,40856,40686,25273,40420,170,55435,55435,35845,54397,0,25389,20914,21599,20075,25810,32021,20919,673696,60192,9905,50287,68513,16063,52450,82251,15772,66479,66348,13052,53296,396392,52045,344347
ACSSF,2010e1,al,000,0077,0000049,638225,41588,5158,120,120,0,5038,7815,0,0,0,7815,5487,0,0,0,5487,4444,0,0,0,4444,18684,22,22,22,18662,114480,13720,947,39,148,765,47,191,12773,15388,1927,171,243,1496,248,129,13461,13433,1348,101,239,1247,97,292,12085,13457,634,149,66,410,39,39,12823,58482,2598,306,457,1618,372,219,55884,482157,29287,7375,1253,1339,4048,4253,1274,2869,21912,48208,16692,3670,3703,7429,9766,2354,5453,31516,51035,15058,4199,3610,6118,9264,3324,6356,35977,47939,11138,3088,2508,3854,7822,1852,3869,36801,305688,46048,16514,8005,15691,25538,7636,15058,259640,642314,158083,8071,7374,2856,4758,697,150012,143478,85964,61434,6534,394688,57264,47413,27010,28374,9851,337424,271783,247842,33853,65641,89543,39047,38975,25184,38912,72,50496,50402,36337,49675,94,25047,19249,26866,15620,25407,30610,21507,638225,48165,8442,39723,71411,18619,52792,69955,16406,53549,65840,11772,54068,382854,48668,334186
ACSSF,2010e1,al,000,0077,0000050,662537,44404,6738,0,0,0,6738,9669,258,258,0,9411,5777,56,56,0,5721,3675,0,0,0,3675,18545,56,56,0,18489,113471,16389,1538,0,256,1282,0,0,14851,19643,2691,298,278,2342,684,666,16952,15711,1367,376,352,1232,232,108,14344,11553,1074,0,0,1041,33,0,10479,50175,2883,539,247,1771,268,348,47292,504662,46128,10053,834,2852,4097,5406,1240,3182,36075,60780,20962,4678,3497,9621,13226,4439,9096,39818,58871,18990,6776,5902,7648,12607,5832,8419,39881,50733,14683,4474,3047,5046,8923,2898,5553,36050,288150,45330,13334,9322,12810,27345,9119,16546,242820,676821,159753,9976,9908,3850,7398,68,149777,140843,79203,69347,8934,428642,69785,56615,29582,37608,13170,358857,280589,257817,35065,78268,88426,40691,40663,26929,40421,28,47735,47693,33130,47162,42,22831,17315,21468,14211,23922,27887,19825,662537,69255,11591,57664,90092,23911,66181,80359,20413,59946,65961,15757,50204,356870,48269,308601
