ACSSF,2010e1,al,000,0002,0000018,83185,21041,40601,10475,2730,8338,71249,16719,36734,8450,2018,7328,9384,3146,3110,1555,617,956,2360,1093,697,421,95,54,192,83,60,49,0,0,69830,13463,23258,24395,5440,3274,61384,11036,21147,21569,4460,3172,6920,2048,1769,2081,980,42,1417,379,342,696,0,0,109,0,0,49,0,60,83185,12849,70336,19158,9632,14071,9104,9546,4776,1650,2399,71249,10550,60699,16018,8267,11641,7596,8765,4622,1391,2399,9384,1709,7675,2381,1096,1922,1293,610,154,219,0,2360,590,1770,627,269,508,215,111,0,40,0,192,0,192,132,0,0,0,60,0,0,0,20156,20687,17558,14534,4318,98849,18245,15049,65555,84886,14769,10782,59335,11462,2490,3829,5143,2309,854,438,1017,192,132,0,60,99345,74848,24497,85182,69421,15761,11662,4635,7027,2309,649,1660,192,143,49,83185,21041,40601,13205,8338,71249,16719,36734,10468,7328,9384,3146,3110,2172,956,2360,1093,697,516,54,192,83,60,49,0
ACSSF,2010e1,al,000,0002,0000019,81815,21869,40890,11129,1887,6040,68879,15432,37480,9542,1338,5087,6798,2968,1677,1216,549,388,4138,1833,1405,335,0,565,2000,1636,328,36,0,0,68376,11513,23189,20956,7905,4813,59933,9808,20686,17988,7171,4280,4676,1162,1727,1402,189,196,2867,437,552,1112,493,273,900,106,224,454,52,64,81815,10326,71489,17991,9481,12517,10007,9557,5567,1533,4836,68879,8159,60720,13370,7506,11261,8522,8984,5333,1491,4253,6798,1070,5728,2433,1036,793,660,401,234,42,129,4138,558,3580,1278,747,220,825,172,0,0,338,2000,539,1461,910,192,243,0,0,0,0,116,21234,23094,11832,12058,7442,99243,19783,12642,66818,83236,13022,10258,59956,8569,3274,1935,3360,5133,1783,429,2921,2305,1704,20,581,99672,62430,37242,83399,58798,24601,8775,2084,6691,5193,1085,4108,2305,463,1842,81815,21869,40890,13016,6040,68879,15432,37480,10880,5087,6798,2968,1677,1765,388,4138,1833,1405,335,565,2000,1636,328,36,0
ACSSF,2010e1,al,000,0002,0000020,529208,177898,225139,69830,14740,41601,441460,132507,203459,57542,10015,37937,61520,32528,12509,9610,4093,2780,17662,9093,5595,1641,632,701,8566,3770,3576,1037,0,183,437980,61346,120235,131944,77723,46732,377692,50685,104026,111880,70126,40975,42320,7077,12122,14927,5123,3071,11680,2946,2933,3409,1480,912,6288,638,1154,1728,994,1774,529208,71010,458198,110002,56685,76675,57304,62185,38859,13896,42592,441460,56966,384494,86337,46927,63423,48268,52795,34860,12186,39698,61520,10189,51331,15952,6974,10470,5784,6930,2500,1283,1438,17662,3244,14418,5638,1272,1966,2434,1526,624,285,673,8566,611,7955,2075,1512,816,818,934,875,142,783,22475,24103,17338,16032,18342,635389,116073,66734,452582,530562,81138,51222,398202,77430,29243,12080,36107,18376,4120,2934,11322,9021,1572,498,6951,634681,423639,211042,530137,393139,136998,77264,20290,56974,18187,6866,11321,9093,3344,5749,529208,177898,225139,84570,41601,441460,132507,203459,67557,37937,61520,32528,12509,13703,2780,17662,9093,5595,2273,701,8566,3770,3576,1037,183
ACSSF,2010e1,al,000,0002,0000021,74828,20146,37807,9560,943,6372,65321,15316,34891,8538,771,5805,5374,2821,1251,739,82,481,2609,1541,917,61,90,0,1524,468,748,222,0,86,59593,8696,20091,16481,8795,5530,54547,8180,17889,15627,7922,4929,3078,387,1414,429,465,383,912,129,303,56,274,150,1056,0,485,369,134,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20577,21877,17038,6206,9059,87454,16256,8654,62544,75832,12073,7604,56155,6791,2277,861,3653,3000,1562,0,1438,1831,344,189,1298,87498,67677,19821,75890,62955,12935,6791,2471,4320,3000,1041,1959,1817,1210,607,74828,20146,37807,10503,6372,65321,15316,34891,9309,5805,5374,2821,1251,821,481,2609,1541,917,151,0,1524,468,748,222,86
ACSSF,2010e1,al,000,0002,0000022,108011,39009,52797,9860,1928,4417,83451,23306,46577,8529,1067,3972,15397,10504,3564,600,535,194,3937,2468,918,106,194,251,5226,2731,1738,625,132,0,76977,10285,19459,22537,13238,11458,66732,8619,17329,20020,11129,9635,5683,1112,1439,1317,1033,782,1404,371,218,447,184,184,3158,183,473,753,892,857,108011,13643,94368,26755,12322,15362,10678,11370,7341,3705,6835,83451,10638,72813,18160,8440,11138,8530,9884,6599,3513,6549,15397,1300,14097,6065,2687,2947,1153,751,318,68,108,3937,997,2940,902,707,429,473,396,0,0,33,5226,708,4518,1628,488,848,522,339,424,124,145,20430,23544,11745,12423,16021,129634,26008,13338,90288,102941,16562,9359,77020,16767,7331,2712,6724,3922,1030,673,2219,6004,1085,594,4325,129784,85512,44272,103138,77792,25346,16767,4647,12120,3875,1380,2495,6004,1693,4311,108011,39009,52797,11788,4417,83451,23306,46577,9596,3972,15397,10504,3564,1135,194,3937,2468,918,300,251,5226,2731,1738,757,0
ACSSF,2010e1,al,000,0002,0000023,64267,15600,35928,7794,1110,3835,56732,12184,33680,6696,783,3389,3614,1215,1382,702,277,38,2036,1049,364,267,50,306,1885,1152,502,129,0,102,53954,9779,15695,15315,9205,3960,49448,8295,14521,14189,8773,3670,2705,737,677,645,399,247,1020,272,272,443,33,0,781,475,225,38,0,43,64267,10289,53978,11000,5777,8814,7927,8144,4253,2086,5977,56732,8703,48029,8868,4684,8289,6988,7503,4138,2043,5516,3614,725,2889,888,728,179,465,221,77,43,288,2036,449,1587,699,183,279,161,92,0,0,173,1885,412,1473,545,182,67,313,328,38,0,0,26433,27603,14314,13791,18490,76211,9785,7298,59128,67840,7222,6474,54144,4505,1473,524,2508,1961,196,272,1493,1905,894,28,983,75985,60431,15554,67840,56812,11028,4505,2003,2502,1735,934,801,1905,682,1223,64267,15600,35928,8904,3835,56732,12184,33680,7479,3389,3614,1215,1382,979,38,2036,1049,364,317,306,1885,1152,502,129,102
ACSSF,2010e1,al,000,0002,0000024,272538,83020,136137,30863,5589,16929,235969,66605,125019,25150,3643,15552,21323,9271,6421,3979,1292,360,8085,4551,2211,795,369,159,7161,2593,2486,939,285,858,224270,28416,49243,64542,48806,33263,198218,23440,42959,58490,42809,30520,16015,2402,3800,4194,4134,1485,4235,1209,1182,1048,591,205,5802,1365,1302,810,1272,1053,272538,37825,234713,54545,21959,34960,27808,28041,20187,9005,38208,235969,32821,203148,44845,18718,28766,23916,25354,17738,7744,36067,21323,2027,19296,4967,1859,3730,3336,1979,1686,641,1098,8085,1842,6243,3364,655,681,170,300,410,497,166,7161,1135,6026,1369,727,1783,386,408,353,123,877,26750,28462,21836,9420,19307,328590,43169,26938,258483,285385,31101,22191,232093,27627,7284,3320,17023,8053,3807,220,4026,7525,977,1207,5341,328648,240249,88399,285482,222693,62789,27796,11636,16160,7815,4059,3756,7555,1861,5694,272538,83020,136137,36452,16929,235969,66605,125019,28793,15552,21323,9271,6421,5271,360,8085,4551,2211,1164,159,7161,2593,2486,1224,858
ACSSF,2010e1,al,000,0002,0000025,71969,14550,40609,9770,1062,5978,62521,12203,36242,7749,579,5748,6452,1809,2844,1355,335,109,2579,538,1293,479,148,121,417,0,230,187,0,0,59649,13126,19463,18768,4973,3319,52470,11083,17730,16096,4242,3319,5092,1510,1268,1958,356,0,1670,533,271,678,188,0,417,0,194,36,187,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21058,21405,20467,15068,24368,88747,16062,9635,63050,75876,12000,7861,56015,9850,3260,1517,5073,2562,724,257,1581,459,78,0,381,88782,62925,25857,75892,57815,18077,9915,4586,5329,2516,524,1992,459,0,459,71969,14550,40609,10832,5978,62521,12203,36242,8328,5748,6452,1809,2844,1690,109,2579,538,1293,627,121,417,0,230,187,0
ACSSF,2010e1,al,000,0002,0000026,332296,104375,144781,48346,12091,22703,283719,84051,131577,38950,8301,20840,32738,14147,8350,5961,2768,1512,6160,2501,2330,972,134,223,9679,3676,2524,2463,888,128,272506,46234,87131,83077,37315,18749,236323,39270,74833,70344,34312,17564,24394,5191,8273,8142,2007,781,4713,1107,1207,1523,693,183,7076,666,2818,3068,303,221,332296,51755,280541,72296,33835,51581,35805,38823,19862,7878,20461,283719,43707,240012,59271,28044,43313,31066,34335,18461,7041,18481,32738,5008,27730,7708,4744,5847,3540,3080,1070,493,1248,6160,1336,4824,1704,143,1407,469,809,0,69,223,9679,1704,7975,3613,904,1014,730,599,331,275,509,21072,21800,18133,20413,12497,403306,80999,50384,271923,344353,61386,40605,242362,42658,14485,6114,22059,6794,2577,1838,2379,9501,2551,1827,5123,404545,276228,128317,344844,258890,85954,42874,12469,30405,7068,2965,4103,9759,1904,7855,332296,104375,144781,60437,22703,283719,84051,131577,47251,20840,32738,14147,8350,8729,1512,6160,2501,2330,1106,223,9679,3676,2524,3351,128
ACSSF,2010e1,al,000,0002,0000027,181779,65028,74750,24539,6537,10925,143823,45519,65582,19458,3353,9911,25506,14671,4115,3905,2282,533,7294,3286,2687,461,507,353,5156,1552,2366,715,395,128,147420,22641,41713,37720,26165,19181,120854,18277,33655,29443,22593,16886,17300,3236,5130,5521,1986,1427,5072,862,1789,1508,664,249,4194,266,1139,1248,922,619,181779,23117,158662,40104,17891,27714,19015,20277,12180,6098,15383,143823,17032,126791,30616,13690,20136,15325,17428,11004,5452,13140,25506,4353,21153,6833,3661,4606,2367,1830,619,129,1108,7294,1081,6213,1914,145,1867,557,702,120,446,462,5156,651,4505,741,395,1105,766,317,437,71,673,22194,24416,15134,20752,25120,217212,44734,19355,153123,169944,29630,13836,126478,33488,13113,4737,15638,7673,1555,368,5750,6107,436,414,5257,218104,127851,90253,170345,115507,54838,33857,7697,26160,7655,3108,4547,6247,1539,4708,181779,65028,74750,31076,10925,143823,45519,65582,22811,9911,25506,14671,4115,6187,533,7294,3286,2687,968,353,5156,1552,2366,1110,128
ACSSF,2010e1,al,000,0002,0000028,98296,25237,51345,12751,2523,6440,85695,20108,47034,11084,1890,5579,6243,2176,2570,913,201,383,5158,2674,1151,519,383,431,1200,279,590,235,49,47,82120,17274,26382,25378,8859,4227,73287,14677,23440,22960,8104,4106,4350,905,1706,1208,463,68,3469,1326,1101,882,107,53,1014,366,135,328,185,0,98296,11815,86481,20870,10871,15547,11710,12101,7286,1932,6164,85695,9690,76005,17942,8852,13552,10153,10983,6802,1831,5890,6243,679,5564,1623,858,974,643,841,371,30,224,5158,1245,3913,1106,1044,593,780,277,113,0,0,1200,201,999,199,117,428,134,0,0,71,50,21159,22537,16805,12593,19117,118938,17402,10673,90863,103835,12011,9189,82635,8045,1943,681,5421,5328,2460,803,2065,1730,988,0,742,118232,85671,32561,103276,79589,23687,7995,3822,4173,5231,1465,3766,1730,795,935,98296,25237,51345,15274,6440,85695,20108,47034,12974,5579,6243,2176,2570,1114,383,5158,2674,1151,902,431,1200,279,590,284,47
ACSSF,2010e1,al,000,0002,0000029,68418,15863,36048,8857,1549,6101,59575,12280,33303,7323,1071,5598,4581,1477,1943,663,187,311,3796,1946,564,871,291,124,466,160,238,0,0,68,58272,11732,20522,17894,6230,1894,51702,10653,17742,15559,5854,1894,3536,613,1468,1303,152,0,2641,398,1151,959,133,0,393,68,161,73,91,0,68418,10576,57842,11456,6758,11161,6658,9132,5401,2291,4985,59575,9501,50074,9058,5818,9390,6140,7790,5079,2218,4581,4581,884,3697,591,312,1001,416,956,322,0,99,3796,117,3679,1647,628,702,102,386,0,0,214,466,74,392,160,0,68,0,0,0,73,91,24366,26525,23368,10880,21324,81814,9296,9841,62677,71460,7874,7455,56131,6028,504,1902,3622,3933,855,484,2594,393,63,0,330,82069,67752,14317,71715,63168,8547,6028,3254,2774,3933,1238,2695,393,92,301,68418,15863,36048,10406,6101,59575,12280,33303,8394,5598,4581,1477,1943,850,311,3796,1946,564,1162,124,466,160,238,0,68
ACSSF,2010e1,al,000,0002,0000030,153227,36283,87963,18740,2411,7830,134070,29121,80522,15558,1617,7252,9130,4285,2847,1304,302,392,6520,2196,2527,1213,431,153,3507,681,2067,665,61,33,130248,10709,27910,39658,36693,15278,114850,9199,25352,33336,32592,14371,7280,779,1446,3738,1106,211,4931,479,815,1952,1499,186,3187,252,297,632,1496,510,153227,18841,134386,23504,14067,18834,17312,17578,14480,6471,22140,134070,16849,117221,19745,11392,16029,14886,15385,13185,5639,20960,9130,1113,8017,1577,1168,1214,1441,946,782,754,135,6520,333,6187,1392,1333,1306,758,714,156,26,502,3507,546,2961,790,174,285,227,533,357,52,543,31102,32016,25221,16990,35262,189975,18639,13156,158180,167694,14956,10242,142496,11153,2740,1415,6998,6802,668,1306,4828,4326,275,193,3858,189961,153016,36945,167738,146272,21466,11153,3594,7559,6802,2650,4152,4268,500,3768,153227,36283,87963,21151,7830,134070,29121,80522,17175,7252,9130,4285,2847,1606,392,6520,2196,2527,1644,153,3507,681,2067,726,33
ACSSF,2010e1,al,000,0002,0000031,64525,15382,31375,9320,3096,5352,55292,12600,28037,8204,2402,4049,4306,1530,1506,606,289,375,3653,918,1603,244,405,483,1274,334,229,266,0,445,53911,12526,20575,13473,4532,2805,47311,10277,18397,12184,4027,2426,2998,1051,934,845,46,122,2558,832,916,289,264,257,1044,366,328,155,195,0,64525,9803,54722,16120,6246,12218,7760,6235,3178,1184,1781,55292,8283,47009,12901,5160,11056,6888,5490,2874,1184,1456,4306,784,3522,1517,384,815,202,207,269,0,128,3653,584,3069,1496,94,299,548,400,35,0,197,1274,152,1122,206,608,48,122,138,0,0,0,17896,19026,12285,12188,11460,75645,16923,8294,50428,65893,13352,7907,44634,4863,2272,311,2280,4029,1092,0,2937,860,207,76,577,75496,50297,25199,65939,46251,19688,4710,1540,3170,4029,2005,2024,818,501,317,64525,15382,31375,12416,5352,55292,12600,28037,10606,4049,4306,1530,1506,895,375,3653,918,1603,649,483,1274,334,229,266,445
ACSSF,2010e1,al,000,0002,0000032,155526,59363,70652,14835,2160,8516,130729,43715,63152,13818,1736,8308,17800,11979,4843,635,207,136,4195,1712,1953,259,199,72,2802,1957,704,123,18,0,112975,14543,35407,32126,17818,13081,101329,12928,32798,29013,15873,10717,8031,1308,2224,2409,1168,922,2695,254,371,464,777,829,920,53,14,240,0,613,155526,22764,132762,35620,17124,22886,16312,15449,11006,3706,10659,130729,20377,110352,27346,12962,19425,13474,14070,9688,3477,9910,17800,1974,15826,6037,3225,2121,2091,1070,665,149,468,4195,124,4071,1259,637,787,693,66,268,80,281,2802,289,2513,978,300,553,54,243,385,0,0,20522,22108,12383,15775,12321,182092,29530,19452,133110,154018,20847,16519,116652,20878,7861,2592,10425,4533,581,341,3611,2663,241,0,2422,183568,127779,55789,155615,120070,35545,20878,5137,15741,4412,1632,2780,2663,940,1723,155526,59363,70652,16995,8516,130729,43715,63152,15554,8308,17800,11979,4843,842,136,4195,1712,1953,458,72,2802,1957,704,141,0
ACSSF,2010e1,al,000,0002,0000033,54231,12984,26831,7926,2122,4368,48289,11195,24189,6929,1953,4023,3833,882,1735,835,86,295,1630,636,737,149,58,50,479,271,170,13,25,0,46609,13152,15771,13949,2481,1256,41863,11703,13789,12858,2340,1173,3117,818,1568,688,23,20,1264,545,318,350,51,0,365,86,96,53,67,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17270,18640,9638,13250,16997,65176,16268,6682,42226,57587,13167,5621,38799,5416,2247,551,2618,1515,518,510,487,658,336,0,322,65408,50383,15025,57587,47266,10321,5540,2408,3132,1515,352,1163,766,357,409,54231,12984,26831,10048,4368,48289,11195,24189,8882,4023,3833,882,1735,921,295,1630,636,737,207,50,479,271,170,38,0
ACSSF,2010e1,al,000,0002,0000034,174165,75183,46863,27983,8532,15604,135280,53341,40804,21407,5871,13857,30032,16887,4310,5094,2521,1220,4650,2986,430,567,140,527,4203,1969,1319,915,0,0,144744,25636,43576,45701,19416,10415,116376,20376,35429,36636,15219,8716,21668,4632,6703,6980,2355,998,3617,628,995,832,933,229,3083,0,449,1253,909,472,174165,24372,149793,43730,23750,28563,19106,15974,9252,2482,6936,135280,18410,116870,31678,19644,22036,15308,12568,7671,1801,6164,30032,4915,25117,9018,3469,5928,2575,2549,923,339,316,4650,836,3814,1838,292,381,602,262,64,285,90,4203,211,3992,1196,345,218,621,595,594,57,366,17235,17916,15094,12658,28764,204476,59233,25904,119339,155731,38234,18694,98803,40219,19073,6571,14575,4124,1226,478,2420,4402,700,161,3541,203695,109822,93873,154931,99347,55584,40224,6717,33507,4132,1988,2144,4408,1770,2638,174165,75183,46863,36515,15604,135280,53341,40804,27278,13857,30032,16887,4310,7615,1220,4650,2986,430,707,527,4203,1969,1319,915,0
