ACSSF,2010e1,al,000,0038,0000011,168128,40797,24859,37867,23317,40726,562,141315,35995,20690,34474,17438,32530,188,16921,2808,2359,1686,4234,5834,0,192,7,79,44,44,18,0,2756,445,1001,615,474,143,78,2927,164,415,402,732,1214,0,4017,1378,315,646,395,987,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168128,40797,24859,37867,23317,40726,562,141315,35995,20690,34474,17438,32530,188,16921,2808,2359,1686,4234,5834,0,192,7,79,44,44,18,0,5683,609,1416,1017,1206,1357,78,4017,1378,315,646,395,987,296,168128,126612,30757,10667,92,141315,106889,26432,7933,61,16921,13342,2740,808,31,192,123,18,51,0,5683,4069,664,950,0,4017,2189,903,925,0
ACSSF,2010e1,al,000,0038,0000012,507888,134198,87631,116240,65172,101709,2938,421833,117057,71897,102321,47220,81212,2126,56189,10562,10123,7256,13622,14519,107,546,7,195,44,44,256,0,7169,959,2508,1518,1485,294,405,6624,606,1118,1188,1256,2456,0,15527,5007,1790,3913,1545,2972,300,507888,354711,340809,13902,26982,42860,29168,21565,32204,398,421833,295316,284284,11032,22796,38362,23992,19158,22118,91,56189,42533,41471,1062,2262,3321,4494,884,2510,185,546,264,264,0,88,79,64,0,51,0,7169,3761,3652,109,926,358,141,428,1555,0,6624,4801,4689,112,173,422,160,163,905,0,15527,8036,6449,1587,737,318,317,932,5065,122,507888,134198,87631,116240,65172,101709,2938,421833,117057,71897,102321,47220,81212,2126,56189,10562,10123,7256,13622,14519,107,546,7,195,44,44,256,0,13793,1565,3626,2706,2741,2750,405,15527,5007,1790,3913,1545,2972,300,507888,381693,93593,32204,398,421833,318112,81512,22118,91,56189,44795,8699,2510,185,546,352,143,51,0,13793,9661,1672,2460,0,15527,8773,1567,5065,122
ACSSF,2010e1,al,000,0038,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45017,12738,8688,12403,5067,5991,130,39705,11469,7191,10975,4414,5526,130,3379,813,916,899,512,239,0,113,0,60,23,30,0,0,817,88,249,239,58,183,0,1003,368,272,267,53,43,0,45017,35503,6743,2771,0,39705,31631,6090,1984,0,3379,2517,586,276,0,113,113,0,0,0,817,670,37,110,0,1003,572,30,401,0
ACSSF,2010e1,al,000,0038,0000020,285329,105226,45446,79465,23001,31698,493,239467,91841,34662,68192,18173,26106,493,30704,7968,6961,7463,3788,4524,0,2573,141,2013,260,0,159,0,3418,750,872,958,425,413,0,1122,640,207,196,0,79,0,8045,3886,731,2396,615,417,0,285329,206672,197468,9204,21960,21948,13282,7809,13517,141,239467,175004,167868,7136,18659,18970,10516,7048,9175,95,30704,22149,21518,631,1829,2698,1850,544,1634,0,2573,2034,1913,121,233,103,0,75,128,0,3418,2047,1988,59,534,113,492,0,232,0,1122,618,552,66,219,0,206,0,79,0,8045,4820,3629,1191,486,64,218,142,2269,46,285329,105226,45446,79465,23001,31698,493,239467,91841,34662,68192,18173,26106,493,30704,7968,6961,7463,3788,4524,0,2573,141,2013,260,0,159,0,4540,1390,1079,1154,425,492,0,8045,3886,731,2396,615,417,0,285329,228632,43039,13517,141,239467,193663,36534,9175,95,30704,23978,5092,1634,0,2573,2267,178,128,0,4540,3418,811,311,0,8045,5306,424,2269,46
ACSSF,2010e1,al,000,0038,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000022,62343,23116,11078,13348,5498,8623,680,49822,18030,8542,11029,4278,7355,588,6897,2117,1604,1618,655,903,0,478,331,92,18,0,37,0,2129,1138,298,461,150,46,36,1425,720,260,30,87,272,56,1592,780,282,192,328,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62343,23116,11078,13348,5498,8623,680,49822,18030,8542,11029,4278,7355,588,6897,2117,1604,1618,655,903,0,478,331,92,18,0,37,0,3554,1858,558,491,237,318,92,1592,780,282,192,328,10,0,62343,43339,15154,3834,16,49822,35992,11793,2037,0,6897,4411,1639,847,0,478,113,365,0,0,3554,2135,1256,147,16,1592,688,101,803,0
ACSSF,2010e1,al,000,0038,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000024,156671,70030,21181,36289,11383,16210,1578,132367,61599,17567,32148,7490,13113,450,13242,4597,1970,2306,2737,1584,48,925,397,362,107,59,0,0,2260,185,241,303,245,277,1009,1776,446,252,146,19,842,71,6101,2806,789,1279,833,394,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156671,70030,21181,36289,11383,16210,1578,132367,61599,17567,32148,7490,13113,450,13242,4597,1970,2306,2737,1584,48,925,397,362,107,59,0,0,4036,631,493,449,264,1119,1080,6101,2806,789,1279,833,394,0,156671,114956,32853,8607,255,132367,98927,28098,5189,153,13242,9345,2600,1256,41,925,689,46,190,0,4036,2089,1696,251,0,6101,3906,413,1721,61
ACSSF,2010e1,al,000,0038,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000026,168460,49024,31276,45744,15187,27058,171,138451,41169,25522,38454,12295,20840,171,19923,3712,4039,4398,2459,5315,0,1016,78,424,411,0,103,0,2608,1180,263,926,62,177,0,975,278,171,322,136,68,0,5487,2607,857,1233,235,555,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168460,49024,31276,45744,15187,27058,171,138451,41169,25522,38454,12295,20840,171,19923,3712,4039,4398,2459,5315,0,1016,78,424,411,0,103,0,3583,1458,434,1248,198,245,0,5487,2607,857,1233,235,555,0,168460,137529,24320,6415,196,138451,114111,20496,3844,0,19923,17009,2135,779,0,1016,842,58,116,0,3583,2735,464,384,0,5487,2832,1167,1292,196
ACSSF,2010e1,al,000,0038,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97809,33064,20054,25236,5876,12468,1111,82036,28564,15763,21749,3948,11003,1009,10798,2673,2738,2610,1486,1205,86,737,211,342,42,95,47,0,1717,755,417,204,189,136,16,2521,861,794,631,158,77,0,97809,68600,25222,3938,49,82036,56580,22900,2507,49,10798,8814,1388,596,0,737,644,93,0,0,1717,1269,401,47,0,2521,1293,440,788,0
ACSSF,2010e1,al,000,0038,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95369,76895,12189,6099,186,80673,66228,10708,3737,0,8221,6411,1152,472,186,0,0,0,0,0,1318,891,147,280,0,5157,3365,182,1610,0
ACSSF,2010e1,al,000,0038,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83580,27402,13498,18850,10079,13751,0,70738,23361,10334,16467,7672,12904,0,7423,1786,1776,1351,1973,537,0,579,367,175,37,0,0,0,2858,997,522,771,258,310,0,1982,891,691,224,176,0,0,83580,63735,16518,3327,0,70738,55396,12868,2474,0,7423,5336,1992,95,0,579,296,283,0,0,2858,1548,1267,43,0,1982,1159,108,715,0
ACSSF,2010e1,al,000,0038,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83238,23824,17966,20669,7773,12959,47,65740,20297,12315,16882,5852,10347,47,11806,2146,3783,2317,1445,2115,0,1480,91,1112,118,0,159,0,2245,427,494,900,233,191,0,1967,863,262,452,243,147,0,83238,65585,12817,4741,95,65740,52722,9691,3232,95,11806,8942,2152,712,0,1480,1352,128,0,0,2245,1542,471,232,0,1967,1027,375,565,0
ACSSF,2010e1,al,000,0038,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27920,8503,5190,7788,2383,4042,14,24923,7733,4500,6829,2053,3794,14,1852,508,362,619,217,146,0,75,0,22,23,30,0,0,584,29,216,222,58,59,0,486,233,90,95,25,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84928,36085,13622,20408,5803,8549,461,70344,31581,11090,17514,3023,6746,390,8521,2493,1294,1197,2359,1178,0,879,351,362,107,59,0,0,1935,422,493,449,19,481,71,3249,1238,383,1141,343,144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0038,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78690,25868,17222,20569,4927,10053,51,65420,21834,13893,17328,4473,7841,51,8928,1695,2523,2290,318,2102,0,887,78,340,411,0,58,0,1321,693,260,242,74,52,0,2134,1568,206,298,62,0,0,78690,63496,12414,2780,0,65420,53598,10080,1742,0,8928,7419,990,519,0,887,713,58,116,0,1321,704,400,217,0,2134,1062,886,186,0
ACSSF,2010e1,al,000,0038,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88142,29378,18704,22435,5286,11282,1057,73830,25574,14508,19130,3603,10060,955,9927,2355,2643,2498,1336,1009,86,595,211,342,42,0,0,0,1674,712,417,204,189,136,16,2116,526,794,561,158,77,0,88142,61831,23060,3251,0,73830,50695,21166,1969,0,9927,8131,1200,596,0,595,502,93,0,0,1674,1269,358,47,0,2116,1234,243,639,0
ACSSF,2010e1,al,000,0038,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
