ACSSF,2010e1,al,000,0006,0000020,33207,35889,19955,11206,9904,35357,40081,349112,21929,24864,302319,297692,15958,17390,264344,36200,3959,5602,26639,2573,654,1064,855,2568,653,345,1570,2211,101,0,2110,7868,604,463,6801,350866,128460,52391,97309,33347,38535,824,298194,113384,40758,85187,26103,31938,824,36354,9508,7742,8174,5823,5107,0,2573,141,2013,260,0,159,0,3489,821,872,958,425,413,0,2211,720,275,334,381,501,0,8045,3886,731,2396,615,417,0,349112,21929,24864,302319,297692,15958,17390,264344,36200,3959,5602,26639,2573,654,1064,855,4779,754,345,3680,7868,604,463,6801,350866,128460,52391,97309,33347,38535,824,298194,113384,40758,85187,26103,31938,824,36354,9508,7742,8174,5823,5107,0,2573,141,2013,260,0,159,0,5700,1541,1147,1292,806,914,0,8045,3886,731,2396,615,417,0
ACSSF,2010e1,al,000,0006,0000021,23002,24303,20824,.,35795,2499,20125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30141,3653,2617,23871,27554,3341,2227,21986,1537,122,239,1176,0,0,0,0,445,147,11,287,605,43,140,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000022,22129,25386,17813,2499,14523,4793,27745,53169,8161,5346,39662,40828,5364,3355,32109,7187,1509,748,4930,403,325,11,67,1907,366,818,723,1283,528,189,566,1561,69,225,1267,53658,19037,10286,10613,5791,7931,0,40828,14140,7425,8637,4193,6433,0,7187,2014,1864,1173,1033,1103,0,478,331,92,18,0,37,0,2138,1138,298,506,150,46,0,1435,634,325,87,87,302,0,1592,780,282,192,328,10,0,53169,8161,5346,39662,40828,5364,3355,32109,7187,1509,748,4930,403,325,11,67,3190,894,1007,1289,1561,69,225,1267,53658,19037,10286,10613,5791,7931,0,40828,14140,7425,8637,4193,6433,0,7187,2014,1864,1173,1033,1103,0,478,331,92,18,0,37,0,3573,1772,623,593,237,348,0,1592,780,282,192,328,10,0
ACSSF,2010e1,al,000,0006,0000023,27820,26834,30896,.,30145,28470,51766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000024,35298,37113,22196,17196,14727,20344,31032,194431,11794,10377,172260,166962,8810,7988,150164,17841,1572,1224,15045,776,47,354,375,1160,562,70,528,1970,423,403,1144,5722,380,338,5004,196561,87288,25241,44665,15584,21904,1879,167379,77409,20877,39978,10046,18290,779,17905,5849,2810,2743,4390,2065,48,776,397,272,107,0,0,0,2430,185,241,360,315,277,1052,1970,642,252,198,0,878,0,6101,2806,789,1279,833,394,0,194431,11794,10377,172260,166962,8810,7988,150164,17841,1572,1224,15045,776,47,354,375,3130,985,473,1672,5722,380,338,5004,196561,87288,25241,44665,15584,21904,1879,167379,77409,20877,39978,10046,18290,779,17905,5849,2810,2743,4390,2065,48,776,397,272,107,0,0,0,4400,827,493,558,315,1155,1052,6101,2806,789,1279,833,394,0
ACSSF,2010e1,al,000,0006,0000025,24922,25167,21365,.,35332,60242,33595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36647,2726,2281,31640,29513,2149,1473,25891,4884,486,779,3619,11,0,0,11,768,91,0,677,1471,0,29,1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000026,30409,31761,16792,17745,12919,27561,25723,174709,14559,16239,143911,146988,10424,10440,126124,18181,3047,3729,11405,823,325,157,341,2288,321,846,1121,942,181,0,761,5487,261,1067,4159,175568,53677,31442,48153,15773,26260,263,147595,46136,25545,41622,12252,21777,263,18181,3747,4375,3501,3006,3552,0,823,78,231,411,0,103,0,2540,1015,263,1064,62,136,0,942,94,171,322,218,137,0,5487,2607,857,1233,235,555,0,174709,14559,16239,143911,146988,10424,10440,126124,18181,3047,3729,11405,823,325,157,341,3230,502,846,1882,5487,261,1067,4159,175568,53677,31442,48153,15773,26260,263,147595,46136,25545,41622,12252,21777,263,18181,3747,4375,3501,3006,3552,0,823,78,231,411,0,103,0,3482,1109,434,1386,280,273,0,5487,2607,857,1233,235,555,0
ACSSF,2010e1,al,000,0006,0000027,31055,32408,22947,22318,8792,17181,15294,132813,9014,10005,113794,113036,6451,8116,98469,15316,1893,1420,12003,737,197,51,489,813,132,72,609,680,47,346,287,2231,294,0,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132813,9014,10005,113794,113036,6451,8116,98469,15316,1893,1420,12003,737,197,51,489,1493,179,418,896,2231,294,0,1937,133878,47581,22601,33648,11303,17085,1660,113512,41782,18532,29475,7505,14727,1491,15389,3988,2516,3300,3316,2116,153,737,211,342,42,95,47,0,1719,739,417,200,229,118,16,2521,861,794,631,158,77,0
ACSSF,2010e1,al,000,0006,0000028,27349,28549,19363,.,15861,10659,28003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000030,31212,31309,20154,.,2499,38422,65123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76785,6017,4134,66634,63559,4695,3307,55557,7344,1245,827,5272,0,0,0,0,811,0,0,811,5071,77,0,4994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000032,28509,30708,21162,25774,5651,9555,11757,88403,7531,7829,73043,75697,5512,6529,63656,8637,1243,233,7161,508,133,0,375,727,132,130,465,852,227,333,292,1982,284,604,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88403,7531,7829,73043,75697,5512,6529,63656,8637,1243,233,7161,508,133,0,375,1579,359,463,757,1982,284,604,1094,89783,27251,14334,20751,11352,16095,0,75862,23447,11282,18090,8070,14973,0,8637,1608,1757,1629,2848,795,0,624,367,175,37,0,45,0,2678,938,429,771,258,282,0,1982,891,691,224,176,0,0
ACSSF,2010e1,al,000,0006,0000033,23682,23830,21661,11681,16753,29788,25553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000034,36650,39818,20634,12009,11508,35073,24040,180650,10061,12501,158088,152919,6582,8096,138241,20525,1981,3169,15375,2290,584,901,805,1696,430,285,981,1430,101,0,1329,1790,383,50,1357,181341,72739,26690,44381,16746,20024,761,153079,65407,19867,38262,12949,15833,761,20613,5624,4217,4499,3058,3215,0,2290,91,1850,190,0,159,0,1962,230,447,761,224,300,0,1430,524,47,217,272,370,0,1967,863,262,452,243,147,0,180650,10061,12501,158088,152919,6582,8096,138241,20525,1981,3169,15375,2290,584,901,805,3126,531,285,2310,1790,383,50,1357,181341,72739,26690,44381,16746,20024,761,153079,65407,19867,38262,12949,15833,761,20613,5624,4217,4499,3058,3215,0,2290,91,1850,190,0,159,0,3392,754,494,978,496,670,0,1967,863,262,452,243,147,0
ACSSF,2010e1,al,000,0006,0000035,26731,27393,19213,14602,5296,6725,21339,41781,4037,3760,33984,37828,3351,3109,31368,2766,298,510,1958,113,34,0,79,261,166,78,17,327,167,63,97,486,21,0,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41781,4037,3760,33984,37828,3351,3109,31368,2766,298,510,1958,113,34,0,79,588,333,141,114,486,21,0,465,41781,11823,7903,12898,3175,5919,63,37828,11085,6658,11589,2920,5513,63,2766,478,846,929,185,328,0,113,0,60,23,30,0,0,588,27,249,262,15,35,0,486,233,90,95,25,43,0
ACSSF,2010e1,al,000,0006,0000036,34607,35836,19316,.,33100,.,71496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000037,32770,35601,20763,16659,6250,16611,30653,138666,9874,7291,121501,120235,7191,5470,107574,12201,1458,910,9833,730,47,354,329,976,562,0,414,1654,357,403,894,2870,259,154,2457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138666,9874,7291,121501,120235,7191,5470,107574,12201,1458,910,9833,730,47,354,329,2630,919,403,1308,2870,259,154,2457,139339,60572,17397,33329,11717,16324,0,120529,54660,14815,29696,7872,13486,0,12201,3751,1434,1884,3502,1630,0,730,351,272,107,0,0,0,2630,572,493,501,0,1064,0,3249,1238,383,1141,343,144,0
ACSSF,2010e1,al,000,0006,0000038,30944,31986,16895,17745,6725,7211,21026,121669,9398,11139,101132,105393,6788,7909,90696,11796,1849,2269,7678,823,325,157,341,870,255,197,418,653,181,0,472,2134,0,607,1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121669,9398,11139,101132,105393,6788,7909,90696,11796,1849,2269,7678,823,325,157,341,1523,436,197,890,2134,0,607,1527,122528,40732,23627,34260,9006,14640,263,106000,35810,19366,30766,7643,12152,263,11796,2605,3519,2263,1145,2264,0,823,78,231,411,0,103,0,1775,671,305,522,156,121,0,2134,1568,206,298,62,0,0
ACSSF,2010e1,al,000,0006,0000039,31332,33381,23830,22318,8792,17748,11373,124700,8354,9319,107027,106957,6376,7637,92944,13733,1308,1259,11166,737,197,51,489,813,132,72,609,634,47,300,287,1826,294,0,1532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124700,8354,9319,107027,106957,6376,7637,92944,13733,1308,1259,11166,737,197,51,489,1447,179,372,896,1826,294,0,1532,125765,45586,21722,32355,9452,14990,1660,107433,40238,17666,28469,6543,13026,1491,13806,3872,2503,3083,2427,1768,153,737,211,342,42,95,47,0,1673,739,417,200,229,72,16,2116,526,794,561,158,77,0
ACSSF,2010e1,al,000,0006,0000040,28287,30308,19896,7101,4211,8797,26842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000041,36650,39818,20634,12009,11508,35073,24040,180650,10061,12501,158088,152919,6582,8096,138241,20525,1981,3169,15375,2290,584,901,805,1696,430,285,981,1430,101,0,1329,1790,383,50,1357,181341,72739,26690,44381,16746,20024,761,153079,65407,19867,38262,12949,15833,761,20613,5624,4217,4499,3058,3215,0,2290,91,1850,190,0,159,0,1962,230,447,761,224,300,0,1430,524,47,217,272,370,0,1967,863,262,452,243,147,0,180650,10061,12501,158088,152919,6582,8096,138241,20525,1981,3169,15375,2290,584,901,805,3126,531,285,2310,1790,383,50,1357,181341,72739,26690,44381,16746,20024,761,153079,65407,19867,38262,12949,15833,761,20613,5624,4217,4499,3058,3215,0,2290,91,1850,190,0,159,0,3392,754,494,978,496,670,0,1967,863,262,452,243,147,0
ACSSF,2010e1,al,000,0006,0000042,34607,35836,19316,.,33100,.,71496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000043,26704,27364,19213,14602,5296,6725,21339,41719,4037,3760,33922,37766,3351,3109,31306,2766,298,510,1958,113,34,0,79,261,166,78,17,327,167,63,97,486,21,0,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41719,4037,3760,33922,37766,3351,3109,31306,2766,298,510,1958,113,34,0,79,588,333,141,114,486,21,0,465,41719,11823,7903,12898,3175,5857,63,37766,11085,6658,11589,2920,5451,63,2766,478,846,929,185,328,0,113,0,60,23,30,0,0,588,27,249,262,15,35,0,486,233,90,95,25,43,0
ACSSF,2010e1,al,000,0006,0000044,32770,35601,20763,16659,6250,16611,30653,138666,9874,7291,121501,120235,7191,5470,107574,12201,1458,910,9833,730,47,354,329,976,562,0,414,1654,357,403,894,2870,259,154,2457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138666,9874,7291,121501,120235,7191,5470,107574,12201,1458,910,9833,730,47,354,329,2630,919,403,1308,2870,259,154,2457,139339,60572,17397,33329,11717,16324,0,120529,54660,14815,29696,7872,13486,0,12201,3751,1434,1884,3502,1630,0,730,351,272,107,0,0,0,2630,572,493,501,0,1064,0,3249,1238,383,1141,343,144,0
ACSSF,2010e1,al,000,0006,0000045,30944,31986,16895,17745,6725,7211,21026,121669,9398,11139,101132,105393,6788,7909,90696,11796,1849,2269,7678,823,325,157,341,870,255,197,418,653,181,0,472,2134,0,607,1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121669,9398,11139,101132,105393,6788,7909,90696,11796,1849,2269,7678,823,325,157,341,1523,436,197,890,2134,0,607,1527,122528,40732,23627,34260,9006,14640,263,106000,35810,19366,30766,7643,12152,263,11796,2605,3519,2263,1145,2264,0,823,78,231,411,0,103,0,1775,671,305,522,156,121,0,2134,1568,206,298,62,0,0
ACSSF,2010e1,al,000,0006,0000046,31332,33381,23830,22318,8792,17748,11373,124700,8354,9319,107027,106957,6376,7637,92944,13733,1308,1259,11166,737,197,51,489,813,132,72,609,634,47,300,287,1826,294,0,1532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124700,8354,9319,107027,106957,6376,7637,92944,13733,1308,1259,11166,737,197,51,489,1447,179,372,896,1826,294,0,1532,125765,45586,21722,32355,9452,14990,1660,107433,40238,17666,28469,6543,13026,1491,13806,3872,2503,3083,2427,1768,153,737,211,342,42,95,47,0,1673,739,417,200,229,72,16,2116,526,794,561,158,77,0
ACSSF,2010e1,al,000,0006,0000047,28287,30308,19896,7101,4211,8797,26842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0006,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
