ACSSF,2010m1,al,000,0026,0000001,7164,2388,1505,825,1302,908,874,561,414,369,315,1360,1302,524,3267,2791,1120,2686,1867,1373,1065,1113,1071,445,1413,1405,305,5096,1642,1147,199,1138,602,579,435,590,581,145,504,483,153,4539,5165,5308,1710,5046,3091,1056,2706,1661,591,1457,695,374,609,3301,3020,726,2943,1039,592,849,450,255,312,332,248,254,2191,1872,510,1809,549,506,331,370,204,288,442,478,168,1931,1577,581,1512,768,407,661,570,537,116,576,549,135,7164,2388,1505,908,874,561,414,369,315,1360,1302,524,3267,2791,1867,1373,1065,1113,1071,445,1413,1405,305,5096,5165,5308,3091,1056,2706,1661,591,1457,695,374,609,3943,3523,1397,939,1150,876,667,449,742,687,326,1931,1577,768,407,661,570,537,116,576,549,135
ACSSF,2010m1,al,000,0026,0000002,7731,2005,1082,414,1017,778,711,437,371,280,318,1195,1137,382,3075,2699,1107,2562,1627,1180,901,871,796,384,1232,1223,242,6008,1568,1151,199,1144,535,470,432,494,496,73,499,481,142,5203,4353,4722,1585,4174,1679,623,1581,1541,459,1369,434,317,363,2849,2659,289,2623,852,464,665,275,180,193,186,184,19,2084,1851,503,1795,531,478,234,361,194,288,291,252,168,1609,1365,552,1220,730,358,647,514,476,116,499,478,129,7731,2005,1082,778,711,437,371,280,318,1195,1137,382,3075,2699,1627,1180,901,871,796,384,1232,1223,242,6008,4353,4722,1679,623,1581,1541,459,1369,434,317,363,3754,3363,1161,727,981,705,575,342,642,584,224,1609,1365,730,358,647,514,476,116,499,478,129
ACSSF,2010m1,al,000,0026,0000003,5675,1459,928,691,753,537,425,327,281,269,83,808,670,446,2295,1750,239,1671,1029,737,582,688,702,195,995,987,181,4650,596,68,273,68,397,393,59,345,316,121,52,45,25,4376,4564,3040,890,2971,2527,862,2241,823,320,627,557,231,501,1653,1223,627,1072,592,347,498,366,187,257,274,173,253,747,574,94,583,337,214,230,99,99,273,344,344,273,971,766,161,722,276,204,162,250,250,273,293,269,112,5675,1459,928,537,425,327,281,269,83,808,670,446,2295,1750,1029,737,582,688,702,195,995,987,181,4650,4564,3040,2527,862,2241,823,320,627,557,231,501,1938,1268,867,584,564,515,379,285,457,392,253,971,766,276,204,162,250,250,273,293,269,112
ACSSF,2010m1,al,000,0026,0000004,6962,2409,1435,825,1234,898,874,491,437,367,315,1335,1322,442,3122,2723,1120,2575,1876,1376,1065,949,897,445,1422,1413,305,4984,1638,1145,199,1137,600,579,432,582,574,145,504,483,153,4415,4611,4966,1710,4742,2916,1056,2415,1674,591,1470,691,374,601,3227,3001,726,2922,1044,592,848,450,255,312,331,242,254,2167,1872,510,1809,549,506,331,370,204,288,392,374,168,1965,1580,551,1509,762,395,661,570,537,116,573,545,135,6962,2409,1435,898,874,491,437,367,315,1335,1322,442,3122,2723,1876,1376,1065,949,897,445,1422,1413,305,4984,4611,4966,2916,1056,2415,1674,591,1470,691,374,601,3954,3604,1410,939,1163,873,661,449,735,653,326,1965,1580,762,395,661,570,537,116,573,545,135
ACSSF,2010m1,al,000,0026,0000005,5200,1925,1304,776,1148,774,737,479,396,348,276,1051,1033,293,2198,2038,1090,1801,1830,1312,1016,897,872,437,1378,1350,305,4166,1609,1145,183,1137,613,593,432,567,557,145,487,468,142,3567,3713,3885,1254,3865,2280,1040,1912,1387,442,1224,448,317,363,2837,2620,714,2439,776,592,501,392,248,251,206,206,19,2047,1815,249,1813,550,506,330,364,195,288,392,374,168,1866,1521,551,1390,762,395,661,528,528,273,566,539,115,5200,1925,1304,774,737,479,396,348,276,1051,1033,293,2198,2038,1830,1312,1016,897,872,437,1378,1350,305,4166,3713,3885,2280,1040,1912,1387,442,1224,448,317,363,3756,3435,1124,935,722,804,631,412,675,626,224,1866,1521,762,395,661,528,528,273,566,539,115
ACSSF,2010m1,al,000,0026,0000006,4868,1334,966,525,836,375,298,314,223,209,187,863,871,150,2262,2040,836,1946,1040,725,602,716,675,326,1070,1072,208,4078,1402,708,273,708,447,297,374,545,535,127,465,465,273,3478,3544,3280,1000,2971,1344,389,1233,910,357,704,379,262,341,2445,2102,149,2061,636,446,473,293,174,155,137,136,19,1498,1419,244,1408,488,440,225,106,106,273,221,221,273,1658,1339,551,1186,632,306,558,407,407,273,462,462,273,4868,1334,966,375,298,314,223,209,187,863,871,150,2262,2040,1040,725,602,716,675,326,1070,1072,208,4078,3544,3280,1344,389,1233,910,357,704,379,262,341,3148,2612,872,612,660,626,578,213,543,543,19,1658,1339,632,306,558,407,407,273,462,462,273
ACSSF,2010m1,al,000,0026,0000007,4654,1354,904,588,810,639,627,299,366,280,242,612,563,236,2259,1593,685,1498,1510,1157,867,613,531,337,898,837,222,3846,910,688,183,659,544,506,225,164,150,65,151,45,142,3371,3404,2907,894,2824,1929,977,1701,1163,196,1134,209,171,116,1724,1621,698,1356,443,379,161,278,182,211,161,161,273,1357,1091,140,1088,387,267,238,348,169,288,298,260,168,994,691,273,691,445,244,379,335,335,273,314,287,115,4654,1354,904,639,627,299,366,280,242,612,563,236,2259,1593,1510,1157,867,613,531,337,898,837,222,3846,3404,2907,1929,977,1701,1163,196,1134,209,171,116,2682,2233,855,703,370,497,292,370,367,304,223,994,691,445,244,379,335,335,273,314,287,115
ACSSF,2010m1,al,000,0026,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0026,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0026,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
