,GEO_ID,NAME,B24050_001E,"Agriculture, forestry, fishing and hunting, and mining:","Agriculture, forestry, fishing and hunting, and mining:!!Agriculture, forestry, fishing and hunting","Agriculture, forestry, fishing and hunting, and mining:!!Mining, quarrying, and oil and gas extraction",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities:","Transportation and warehousing, and utilities:!!Transportation and warehousing","Transportation and warehousing, and utilities:!!Utilities",Information,"Finance and insurance, and real estate, and rental and leasing:","Finance and insurance, and real estate, and rental and leasing:!!Finance and insurance","Finance and insurance, and real estate, and rental and leasing:!!Real estate and rental and leasing","Professional, scientific, and management, and administrative, and waste management services:","Professional, scientific, and management, and administrative, and waste management services:!!Professional, scientific, and technical services","Professional, scientific, and management, and administrative, and waste management services:!!Management of companies and enterprises","Professional, scientific, and management, and administrative, and waste management services:!!Administrative and support and waste management services","Educational services, and health care and social assistance:","Educational services, and health care and social assistance:!!Educational services","Educational services, and health care and social assistance:!!Health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services:","Arts, entertainment, and recreation, and accommodation and food services:!!Arts, entertainment, and recreation","Arts, entertainment, and recreation, and accommodation and food services:!!Accommodation and food services","Other services, except public administration",Public administration,"Management, business, science, and arts occupations:","Management, business, science, and arts occupations:!!Agriculture, forestry, fishing and hunting, and mining:","Management, business, science, and arts occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Agriculture, forestry, fishing and hunting","Management, business, science, and arts occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Mining, quarrying, and oil and gas extraction","Management, business, science, and arts occupations:!!Construction","Management, business, science, and arts occupations:!!Manufacturing","Management, business, science, and arts occupations:!!Wholesale trade","Management, business, science, and arts occupations:!!Retail trade","Management, business, science, and arts occupations:!!Transportation and warehousing, and utilities:","Management, business, science, and arts occupations:!!Transportation and warehousing, and utilities:!!Transportation and warehousing","Management, business, science, and arts occupations:!!Transportation and warehousing, and utilities:!!Utilities","Management, business, science, and arts occupations:!!Information","Management, business, science, and arts occupations:!!Finance and insurance, and real estate, and rental and leasing:","Management, business, science, and arts occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Finance and insurance","Management, business, science, and arts occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Real estate and rental and leasing","Management, business, science, and arts occupations:!!Professional, scientific, and management, and administrative, and waste management services:","Management, business, science, and arts occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Professional, scientific, and technical services","Management, business, science, and arts occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Management of companies and enterprises","Management, business, science, and arts occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Administrative and support and waste management services","Management, business, science, and arts occupations:!!Educational services, and health care and social assistance:","Management, business, science, and arts occupations:!!Educational services, and health care and social assistance:!!Educational services","Management, business, science, and arts occupations:!!Educational services, and health care and social assistance:!!Health care and social assistance","Management, business, science, and arts occupations:!!Arts, entertainment, and recreation, and accommodation and food services:","Management, business, science, and arts occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Arts, entertainment, and recreation","Management, business, science, and arts occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Accommodation and food services","Management, business, science, and arts occupations:!!Other services, except public administration","Management, business, science, and arts occupations:!!Public administration",Service occupations:,"Service occupations:!!Agriculture, forestry, fishing and hunting, and mining:","Service occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Agriculture, forestry, fishing and hunting","Service occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Mining, quarrying, and oil and gas extraction",Service occupations:!!Construction,Service occupations:!!Manufacturing,Service occupations:!!Wholesale trade,Service occupations:!!Retail trade,"Service occupations:!!Transportation and warehousing, and utilities:","Service occupations:!!Transportation and warehousing, and utilities:!!Transportation and warehousing","Service occupations:!!Transportation and warehousing, and utilities:!!Utilities",Service occupations:!!Information,"Service occupations:!!Finance and insurance, and real estate, and rental and leasing:","Service occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Finance and insurance","Service occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Real estate and rental and leasing","Service occupations:!!Professional, scientific, and management, and administrative, and waste management services:","Service occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Professional, scientific, and technical services","Service occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Management of companies and enterprises","Service occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Administrative and support and waste management services","Service occupations:!!Educational services, and health care and social assistance:","Service occupations:!!Educational services, and health care and social assistance:!!Educational services","Service occupations:!!Educational services, and health care and social assistance:!!Health care and social assistance","Service occupations:!!Arts, entertainment, and recreation, and accommodation and food services:","Service occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Arts, entertainment, and recreation","Service occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Accommodation and food services","Service occupations:!!Other services, except public administration",Service occupations:!!Public administration,Sales and office occupations:,"Sales and office occupations:!!Agriculture, forestry, fishing and hunting, and mining:","Sales and office occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Agriculture, forestry, fishing and hunting","Sales and office occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Mining, quarrying, and oil and gas extraction",Sales and office occupations:!!Construction,Sales and office occupations:!!Manufacturing,Sales and office occupations:!!Wholesale trade,Sales and office occupations:!!Retail trade,"Sales and office occupations:!!Transportation and warehousing, and utilities:","Sales and office occupations:!!Transportation and warehousing, and utilities:!!Transportation and warehousing","Sales and office occupations:!!Transportation and warehousing, and utilities:!!Utilities",Sales and office occupations:!!Information,"Sales and office occupations:!!Finance and insurance, and real estate, and rental and leasing:","Sales and office occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Finance and insurance","Sales and office occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Real estate and rental and leasing","Sales and office occupations:!!Professional, scientific, and management, and administrative, and waste management services:","Sales and office occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Professional, scientific, and technical services","Sales and office occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Management of companies and enterprises","Sales and office occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Administrative and support and waste management services","Sales and office occupations:!!Educational services, and health care and social assistance:","Sales and office occupations:!!Educational services, and health care and social assistance:!!Educational services","Sales and office occupations:!!Educational services, and health care and social assistance:!!Health care and social assistance","Sales and office occupations:!!Arts, entertainment, and recreation, and accommodation and food services:","Sales and office occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Arts, entertainment, and recreation","Sales and office occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Accommodation and food services","Sales and office occupations:!!Other services, except public administration",Sales and office occupations:!!Public administration,"Natural resources, construction, and maintenance occupations:","Natural resources, construction, and maintenance occupations:!!Agriculture, forestry, fishing and hunting, and mining:","Natural resources, construction, and maintenance occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Agriculture, forestry, fishing and hunting","Natural resources, construction, and maintenance occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Mining, quarrying, and oil and gas extraction","Natural resources, construction, and maintenance occupations:!!Construction","Natural resources, construction, and maintenance occupations:!!Manufacturing","Natural resources, construction, and maintenance occupations:!!Wholesale trade","Natural resources, construction, and maintenance occupations:!!Retail trade","Natural resources, construction, and maintenance occupations:!!Transportation and warehousing, and utilities:","Natural resources, construction, and maintenance occupations:!!Transportation and warehousing, and utilities:!!Transportation and warehousing","Natural resources, construction, and maintenance occupations:!!Transportation and warehousing, and utilities:!!Utilities","Natural resources, construction, and maintenance occupations:!!Information","Natural resources, construction, and maintenance occupations:!!Finance and insurance, and real estate, and rental and leasing:","Natural resources, construction, and maintenance occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Finance and insurance","Natural resources, construction, and maintenance occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Real estate and rental and leasing","Natural resources, construction, and maintenance occupations:!!Professional, scientific, and management, and administrative, and waste management services:","Natural resources, construction, and maintenance occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Professional, scientific, and technical services","Natural resources, construction, and maintenance occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Management of companies and enterprises","Natural resources, construction, and maintenance occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Administrative and support and waste management services","Natural resources, construction, and maintenance occupations:!!Educational services, and health care and social assistance:","Natural resources, construction, and maintenance occupations:!!Educational services, and health care and social assistance:!!Educational services","Natural resources, construction, and maintenance occupations:!!Educational services, and health care and social assistance:!!Health care and social assistance","Natural resources, construction, and maintenance occupations:!!Arts, entertainment, and recreation, and accommodation and food services:","Natural resources, construction, and maintenance occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Arts, entertainment, and recreation","Natural resources, construction, and maintenance occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Accommodation and food services","Natural resources, construction, and maintenance occupations:!!Other services, except public administration","Natural resources, construction, and maintenance occupations:!!Public administration","Production, transportation, and material moving occupations:","Production, transportation, and material moving occupations:!!Agriculture, forestry, fishing and hunting, and mining:","Production, transportation, and material moving occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Agriculture, forestry, fishing and hunting","Production, transportation, and material moving occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Mining, quarrying, and oil and gas extraction","Production, transportation, and material moving occupations:!!Construction","Production, transportation, and material moving occupations:!!Manufacturing","Production, transportation, and material moving occupations:!!Wholesale trade","Production, transportation, and material moving occupations:!!Retail trade","Production, transportation, and material moving occupations:!!Transportation and warehousing, and utilities:","Production, transportation, and material moving occupations:!!Transportation and warehousing, and utilities:!!Transportation and warehousing","Production, transportation, and material moving occupations:!!Transportation and warehousing, and utilities:!!Utilities","Production, transportation, and material moving occupations:!!Information","Production, transportation, and material moving occupations:!!Finance and insurance, and real estate, and rental and leasing:","Production, transportation, and material moving occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Finance and insurance","Production, transportation, and material moving occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Real estate and rental and leasing","Production, transportation, and material moving occupations:!!Professional, scientific, and management, and administrative, and waste management services:","Production, transportation, and material moving occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Professional, scientific, and technical services","Production, transportation, and material moving occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Management of companies and enterprises","Production, transportation, and material moving occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Administrative and support and waste management services","Production, transportation, and material moving occupations:!!Educational services, and health care and social assistance:","Production, transportation, and material moving occupations:!!Educational services, and health care and social assistance:!!Educational services","Production, transportation, and material moving occupations:!!Educational services, and health care and social assistance:!!Health care and social assistance","Production, transportation, and material moving occupations:!!Arts, entertainment, and recreation, and accommodation and food services:","Production, transportation, and material moving occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Arts, entertainment, and recreation","Production, transportation, and material moving occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Accommodation and food services","Production, transportation, and material moving occupations:!!Other services, except public administration","Production, transportation, and material moving occupations:!!Public administration"
191,0500000US15003,"Honolulu County, Hawaii",459379,3634,3574,60,32389,13820,11132,53076,30952,26924,4028,6246,28871,17115,11756,50353,27526,1462,21365,106493,43241,63252,62155,7930,54225,18142,42116,176050,1173,1133,40,7984,5172,1695,5160,4124,2981,1143,3759,14396,10526,3870,26590,21839,632,4119,71596,34588,37008,9271,2012,7259,4271,20859,98890,1273,1273,0,256,283,183,1727,1585,1585,0,124,1254,0,1254,12634,423,191,12020,20973,4608,16365,40734,3389,37345,7998,9866,106535,168,168,0,3230,2029,4791,36090,8810,8097,713,1657,11849,6336,5513,9014,4643,639,3732,11450,3052,8398,9046,1527,7519,1733,6668,38229,858,858,0,19510,1671,369,2227,2736,2175,561,668,529,217,312,1357,467,0,890,1113,570,543,1102,594,508,2129,3960,39675,162,142,20,1409,4665,4094,7872,13697,12086,1611,38,843,36,807,758,154,0,604,1361,423,938,2002,408,1594,2011,763
193,0500000US15009,"Maui County, Hawaii",85790,901,901,0,6871,1864,1692,10813,4273,3726,547,796,5013,1173,3840,9886,3514,11,6361,14251,4813,9438,21309,3024,18285,3943,4178,25469,735,735,0,1033,530,237,1418,507,213,294,392,1898,691,1207,3063,2635,11,417,9441,3690,5751,3733,2178,1555,750,1732,24148,0,0,0,0,0,0,523,212,212,0,53,350,88,262,4106,103,0,4003,2810,170,2640,13333,756,12577,1106,1655,18220,79,79,0,445,122,712,6064,1277,1146,131,199,2446,394,2052,1386,459,0,927,1815,940,875,2591,81,2510,456,628,8298,87,87,0,5095,0,0,238,110,0,110,152,219,0,219,586,107,0,479,133,0,133,518,9,509,1110,50,9655,0,0,0,298,1212,743,2570,2167,2155,12,0,100,0,100,745,210,0,535,52,13,39,1134,0,1134,521,113
194,0500000US16001,"Ada County, Idaho",244950,3130,2828,302,18329,23055,7564,30455,10910,8490,2420,5315,16309,11122,5187,28978,21664,0,7314,53863,18737,35126,25242,5449,19793,9851,11949,111142,1014,860,154,5854,11691,3175,4250,2451,1039,1412,3446,7268,5437,1831,19330,17595,0,1735,37320,16094,21226,6349,2764,3585,3105,5889,36195,493,493,0,0,116,0,1061,0,0,0,0,251,251,0,2881,88,0,2793,10678,1462,9216,15193,1879,13314,3366,2156,56080,241,241,0,1053,2606,3035,19207,2268,1939,329,1698,8646,5339,3307,6134,3805,0,2329,4265,750,3515,2766,602,2164,1212,2949,17527,1272,1124,148,10025,966,421,995,1130,662,468,171,0,0,0,365,120,0,245,463,370,93,54,54,0,1081,584,24006,110,110,0,1397,7676,933,4942,5061,4850,211,0,144,95,49,268,56,0,212,1137,61,1076,880,150,730,1087,371
197,0500000US16027,"Canyon County, Idaho",107792,3770,3155,615,11696,13283,2630,14084,5817,5082,735,1283,4925,3984,941,8276,3901,32,4343,23203,8428,14775,9676,928,8748,4535,4614,29144,1076,1076,0,1320,2303,109,1082,533,470,63,343,1629,1588,41,4116,3092,0,1024,13766,6255,7511,866,146,720,364,1637,17712,75,75,0,235,168,0,826,99,99,0,0,24,24,0,1170,130,0,1040,4551,626,3925,7082,357,6725,2145,1337,26659,49,49,0,692,1293,1453,8457,1677,1447,230,940,2869,2040,829,1845,624,32,1189,4018,1022,2996,1324,411,913,594,1448,15478,2292,1857,435,8821,1886,227,420,467,149,318,0,71,0,71,215,0,0,215,489,386,103,14,14,0,401,175,18799,278,98,180,628,7633,841,3299,3041,2917,124,0,332,332,0,930,55,0,875,379,139,240,390,0,390,1031,17
198,0500000US16055,"Kootenai County, Idaho",81399,1137,692,445,7199,6763,2887,12053,3496,2368,1128,1004,6780,4212,2568,5624,3339,45,2240,17449,5415,12034,9163,2524,6639,4763,3081,26659,360,298,62,1371,2096,951,996,435,182,253,418,2666,2062,604,2861,2610,0,251,10832,4592,6240,1211,207,1004,1390,1072,16198,0,0,0,93,101,0,119,0,0,0,0,151,0,151,1553,154,0,1399,4341,413,3928,6144,1519,4625,2441,1255,20193,0,0,0,210,980,1071,7704,1407,968,439,232,3944,2150,1794,831,495,45,291,2035,271,1764,1127,311,816,207,445,8251,642,363,279,4899,418,305,407,226,70,156,78,19,0,19,121,12,0,109,139,139,0,215,168,47,673,109,10098,135,31,104,626,3168,560,2827,1428,1148,280,276,0,0,0,258,68,0,190,102,0,102,466,319,147,52,200
201,0500000US17019,"Champaign County, Illinois",101692,1605,1605,0,3050,7703,1934,7851,5673,4831,842,2286,3848,2633,1215,7634,4777,0,2857,42446,28503,13943,10856,2511,8345,4426,2380,50408,1394,1394,0,489,3029,433,1133,331,221,110,1136,2653,1903,750,4586,4125,0,461,30423,22919,7504,1974,929,1045,1959,868,17506,152,152,0,42,520,0,46,77,77,0,133,56,0,56,1886,200,0,1686,5745,1938,3807,6465,899,5566,1100,1284,17093,0,0,0,9,395,786,4564,1425,1053,372,805,964,631,333,832,404,0,428,4952,2835,2117,1679,563,1116,454,228,4603,59,59,0,2230,361,182,534,131,0,131,185,175,99,76,48,48,0,0,361,245,116,12,0,12,325,0,12082,0,0,0,280,3398,533,1574,3709,3480,229,27,0,0,0,282,0,0,282,965,566,399,726,120,606,588,0
202,0500000US17031,"Cook County, Illinois",2595753,3766,2483,1283,124235,250766,61721,228090,201464,190729,10735,50217,211449,158548,52901,400411,275713,5240,119458,605853,243078,362775,241725,58328,183397,126203,89853,1133527,1799,1141,658,25447,78651,15581,39661,25484,21639,3845,33010,127680,107605,20075,255185,224976,3954,26255,406426,197851,208575,55435,27209,28226,35170,33998,444532,268,268,0,819,4170,1455,10450,5500,5500,0,2539,7426,1882,5544,58032,1901,270,55861,133577,20925,112652,137817,19978,117839,44934,37545,508034,404,31,373,6168,34158,28277,134929,40037,37412,2625,12094,71941,48600,23341,60848,42161,824,17863,55860,19404,36456,35605,8486,27119,14273,13440,152514,739,531,208,88094,10713,2395,6422,11689,9335,2354,1797,1625,0,1625,5143,1465,74,3604,2097,1245,852,1911,1313,598,17629,2260,357146,556,512,44,3707,123074,14013,36628,118754,116843,1911,777,2777,461,2316,21203,5210,118,15875,7893,3653,4240,10957,1342,9615,14197,2610
204,0500000US17043,"DuPage County, Illinois",491068,852,583,269,24823,59905,20333,50767,33452,30460,2992,8208,40847,30845,10002,73334,53676,2313,17345,104145,42900,61245,43984,13631,30353,20223,10195,234272,438,274,164,8014,25540,4997,8068,7283,5430,1853,4458,24905,20391,4514,51423,44344,1879,5200,76827,35413,41414,11612,5927,5685,6006,4701,66296,0,0,0,46,846,44,2564,474,474,0,521,882,327,555,6276,479,43,5754,17488,3884,13604,25666,5508,20158,8077,3412,105036,91,91,0,2101,11313,10082,29570,7156,6820,336,2229,14216,9968,4248,11770,8055,276,3439,7887,2446,5441,4575,1464,3111,2618,1428,24993,323,218,105,13728,1934,482,1405,1789,1427,362,778,512,37,475,455,291,0,164,800,487,313,369,198,171,2231,187,60471,0,0,0,934,20272,4728,9160,16750,16309,441,222,332,122,210,3410,507,115,2788,1143,670,473,1762,534,1228,1291,467
205,0500000US17089,"Kane County, Illinois",274821,1234,964,270,18551,41041,10213,30389,16520,14365,2155,4199,21074,16752,4322,35787,19032,691,16064,48289,18507,29782,27720,6375,21345,12680,7124,97611,544,544,0,4239,12058,2257,4388,2478,1511,967,2403,11848,10634,1214,18210,15284,546,2380,30926,14190,16736,4063,1887,2176,2477,1720,46038,0,0,0,400,288,0,518,186,49,137,0,904,189,715,7631,168,0,7463,9736,1436,8300,17991,3532,14459,5393,2991,62315,77,77,0,1460,8195,5408,17907,1989,1831,158,1430,7093,5209,1884,5390,2755,131,2504,5662,1426,4236,4140,699,3441,1440,2124,22199,613,343,270,12208,2621,135,765,2056,1489,567,192,399,0,399,238,0,14,224,852,545,307,63,63,0,1878,179,46658,0,0,0,244,17879,2413,6811,9811,9485,326,174,830,720,110,4318,825,0,3493,1113,910,203,1463,194,1269,1492,110
208,0500000US17097,"Lake County, Illinois",351331,1341,1195,146,19768,58684,14407,43803,15652,14578,1074,4292,25722,19353,6369,46810,27509,1083,18218,69634,30611,39023,29107,8986,20121,13478,8633,154774,545,545,0,4284,25905,5056,9222,3100,2593,507,2786,16040,13241,2799,27961,23485,763,3713,46202,23231,22971,6560,3330,3230,3874,3239,51788,40,40,0,465,405,758,1420,338,148,190,53,279,28,251,8686,263,0,8423,13015,4052,8963,18085,3904,14181,5339,2905,77364,128,128,0,1053,9709,7115,23651,3032,2953,79,1137,8834,5913,2921,6679,3370,122,3187,9268,2968,6300,3440,1480,1960,1500,1818,22307,482,482,0,13143,1917,642,974,988,803,185,316,427,69,358,492,60,0,432,212,43,169,238,158,80,2094,382,45098,146,0,146,823,20748,836,8536,8194,8081,113,0,142,102,40,2992,331,198,2463,937,317,620,784,114,670,671,289
209,0500000US17099,"LaSalle County, Illinois",51878,1560,1029,531,3655,8933,995,7989,4650,3614,1036,682,1745,1403,342,3162,1463,0,1699,10654,3392,7262,4365,1021,3344,1453,2035,14124,889,699,190,443,1945,229,1190,327,116,211,416,852,842,10,1260,1042,0,218,5090,2165,2925,655,378,277,32,796,9970,0,0,0,0,259,0,264,338,102,236,70,0,0,0,1109,212,0,897,3564,582,2982,3091,278,2813,589,686,9383,24,24,0,218,879,144,3595,435,435,0,131,750,561,189,429,139,0,290,1475,359,1116,556,365,191,208,539,6098,436,184,252,2774,802,45,320,799,425,374,65,143,0,143,84,0,0,84,120,54,66,13,0,13,483,14,12303,211,122,89,220,5048,577,2620,2751,2536,215,0,0,0,0,280,70,0,210,405,232,173,50,0,50,141,0
210,0500000US17111,"McHenry County, Illinois",167019,1262,1186,76,14593,26566,6516,19958,9375,8200,1175,2768,11381,9364,2017,16941,11891,208,4842,31651,15007,16644,13028,3149,9879,8767,4213,65848,598,588,10,3590,11053,1831,2087,1099,980,119,1647,6738,5680,1058,10789,9181,161,1447,20569,11039,9530,2043,1106,937,2685,1119,23274,84,84,0,0,203,0,738,205,138,67,0,208,208,0,1938,129,0,1809,6495,2298,4197,8643,1741,6902,2573,2187,39109,38,38,0,982,3883,3250,12686,2297,2147,150,818,4161,3418,743,3279,2251,47,981,4015,1168,2847,1999,174,1825,1093,608,16860,513,447,66,9728,1298,44,1100,1396,954,442,181,105,0,105,220,174,0,46,47,47,0,0,0,0,1929,299,21928,29,29,0,293,10129,1391,3347,4378,3981,397,122,169,58,111,715,156,0,559,525,455,70,343,128,215,487,0
211,0500000US17113,"McLean County, Illinois",83090,940,888,52,2804,3868,1307,8844,3569,3342,227,438,14959,14055,904,7534,4776,221,2537,23236,12400,10836,9550,1844,7706,3154,2887,37553,402,350,52,1212,1632,105,628,342,254,88,265,9494,9311,183,4166,3399,185,582,15708,8957,6751,1599,403,1196,980,1020,15445,206,206,0,5,22,0,704,91,91,0,0,203,120,83,861,65,0,796,5204,2090,3114,5724,1066,4658,1041,1384,18646,100,100,0,82,568,965,5495,895,895,0,86,4695,4107,588,1899,1303,36,560,1724,978,746,1194,339,855,666,277,3279,214,214,0,1428,219,23,178,187,62,125,87,220,220,0,65,0,0,65,292,150,142,36,36,0,226,104,8167,18,18,0,77,1427,214,1839,2054,2040,14,0,347,297,50,543,9,0,534,308,225,83,997,0,997,241,102
213,0500000US17119,"Madison County, Illinois",130143,1070,598,472,8067,15059,4088,10951,10291,7463,2828,1936,8281,5706,2575,15369,9417,851,5101,31415,10802,20613,12189,3466,8723,5838,5589,51355,573,471,102,1816,5767,1033,1480,1466,493,973,1161,4124,2786,1338,8798,7204,544,1050,19831,8579,11252,1507,388,1119,1173,2626,22775,0,0,0,38,201,0,432,453,351,102,18,340,310,30,2259,0,0,2259,6982,1225,5757,8786,2413,6373,1811,1455,26096,259,9,250,65,1034,1393,6649,2828,2124,704,536,3390,2610,780,2448,1477,307,664,3489,633,2856,1603,511,1092,1232,1170,11994,132,12,120,5579,1573,445,702,1437,844,593,221,427,0,427,319,250,0,69,248,90,158,86,47,39,783,42,17923,106,106,0,569,6484,1217,1688,4107,3651,456,0,0,0,0,1545,486,0,1059,865,275,590,207,107,100,839,296
214,0500000US17143,"Peoria County, Illinois",81174,738,667,71,3416,11824,1544,7828,3779,3077,702,1396,4383,3103,1280,7798,3271,612,3915,25757,9012,16745,7080,1483,5597,3580,2051,33650,245,174,71,356,5477,312,939,654,265,389,924,2149,1736,413,3777,2179,505,1093,16695,7193,9502,900,494,406,696,526,15094,0,0,0,0,113,0,435,133,133,0,0,8,8,0,2016,108,0,1908,5462,964,4498,5421,944,4477,744,762,15908,180,180,0,224,1238,627,4499,916,910,6,276,1867,1359,508,1393,631,89,673,3152,621,2531,544,38,506,602,390,6623,313,313,0,2666,651,124,711,584,475,109,119,266,0,266,298,235,18,45,137,122,15,38,0,38,582,134,9899,0,0,0,170,4345,481,1244,1492,1294,198,77,93,0,93,314,118,0,196,311,112,199,177,7,170,956,239
215,0500000US17161,"Rock Island County, Illinois",66636,597,546,51,4838,10872,1226,8256,5662,4866,796,672,2832,2165,667,4964,1747,90,3127,13306,5173,8133,6900,1077,5823,3257,3254,20675,422,371,51,947,3088,249,697,298,285,13,174,975,726,249,2404,1419,90,895,8255,3602,4653,921,67,854,940,1305,12701,0,0,0,31,316,0,695,226,85,141,220,161,104,57,1372,0,0,1372,3106,893,2213,3944,809,3135,1234,1396,14101,0,0,0,253,815,389,5021,1310,946,364,278,1376,1299,77,429,121,0,308,1830,563,1267,1383,167,1216,561,456,5751,137,137,0,3513,321,42,355,494,386,108,0,171,36,135,340,74,0,266,86,86,0,16,16,0,230,46,13408,38,38,0,94,6332,546,1488,3334,3164,170,0,149,0,149,419,133,0,286,29,29,0,636,18,618,292,51
216,0500000US17163,"St. Clair County, Illinois",123406,1501,1304,197,6338,10987,3404,13847,10537,8841,1696,1444,9339,7052,2287,14494,6987,349,7158,26166,9805,16361,12494,1848,10646,5445,7410,47544,745,711,34,1274,2913,814,2326,2545,1292,1253,320,4038,3373,665,6641,5777,349,515,17955,8347,9608,2720,722,1998,1088,4165,23956,103,0,103,0,87,119,571,84,84,0,97,300,0,300,5148,0,0,5148,5467,523,4944,8331,966,7365,1850,1799,25689,100,40,60,345,1208,1207,8217,2276,2252,24,868,4339,3679,660,1679,898,0,781,2607,851,1756,1225,160,1065,614,1004,9277,553,553,0,4437,592,172,367,495,276,219,159,662,0,662,357,0,0,357,0,0,0,0,0,0,1136,347,16940,0,0,0,282,6187,1092,2366,5137,4937,200,0,0,0,0,669,312,0,357,137,84,53,218,0,218,757,95
217,0500000US17167,"Sangamon County, Illinois",90112,1412,1258,154,4878,4254,2075,7702,2781,1736,1045,785,7467,5901,1566,9128,6348,0,2780,24669,7965,16704,7644,1766,5878,4519,12798,41963,820,760,60,1469,1316,214,2023,240,58,182,389,4448,3786,662,5663,5340,0,323,16235,6105,10130,1255,458,797,986,6905,15287,131,131,0,128,0,59,542,204,130,74,0,0,0,0,1527,201,0,1326,4972,1082,3890,4821,970,3851,1100,1803,17753,0,0,0,42,458,1026,3555,328,264,64,367,2896,2115,781,1088,807,0,281,2591,443,2148,1037,174,863,912,3453,6879,321,315,6,3009,305,216,324,611,174,437,29,123,0,123,67,0,0,67,152,18,134,203,164,39,1129,390,8230,140,52,88,230,2175,560,1258,1398,1110,288,0,0,0,0,783,0,0,783,719,317,402,328,0,328,392,247
218,0500000US17179,"Tazewell County, Illinois",61315,870,784,86,3896,8488,2318,6728,3324,3025,299,578,4967,3411,1556,5490,3031,658,1801,13779,3915,9864,5765,1196,4569,2763,2349,23663,599,513,86,569,3239,211,926,798,798,0,357,2079,1908,171,3193,2238,631,324,8887,2906,5981,1149,492,657,1103,553,11653,217,217,0,0,94,22,820,74,74,0,0,29,0,29,1186,152,27,1007,3157,567,2590,3930,612,3318,756,1368,12678,0,0,0,60,1142,1227,3667,422,277,145,77,2595,1503,1092,899,540,0,359,1380,234,1146,646,92,554,378,185,5383,21,21,0,3030,607,160,243,264,194,70,144,121,0,121,101,101,0,0,92,92,0,0,0,0,415,185,7938,33,33,0,237,3406,698,1072,1766,1682,84,0,143,0,143,111,0,0,111,263,116,147,40,0,40,111,58
